Name,Score
hsa-mir-135b,-0.5579130373706079
hsa-mir-934,-0.5274992834157713
hsa-mir-577,-0.492281791658911
hsa-mir-452,-0.3756747074167518
hsa-mir-18a,-0.15088889215339216
hsa-mir-224,-0.06509410695987518
