"","V1"
"V2_225",-0.0341732174118074
"V2_226",-0.00883730182883266
"V2_227",-0.00357433685836176
"V2_228",-0.0150053258018421
"V2_229",-0.0243217800193813
"V2_230",-0.0134983447959078
"V2_231",-0.00158242787043405
"V2_232",-0.000461474142248341
"V2_233",-0.0320386535296147
"V2_234",-0.0181124997039805
"V2_235",-0.0210078922536072
"V2_236",-0.0181412511236369
"V2_237",-0.0264851104067906
"V2_238",-0.0175212034865731
"V2_239",-0.0226224218236881
"V2_240",0.0233897963963902
"V2_241",0.0144780761804751
"V2_242",-0.0243573602721282
"V2_243",-0.00674333083208805
"V2_244",-0.0199986978883213
"V2_245",-0.0199062584384942
"V2_246",-0.0192896957658342
"V2_247",0.00639874179689055
"V2_248",-0.00585461765630066
"V2_249",-0.00850834176066972
"V2_250",-0.0456855131603967
"V2_251",-0.0277580628548039
"V2_252",-0.0294176901579474
"V2_253",0.0215172800971112
"V2_254",0.0166324042161886
"V2_255",-0.0079443477390609
"V2_256",-0.00838185422517187
"V2_257",-0.0183234918054573
"V2_258",-0.0139286156304534
"V2_259",-0.00862274988189179
"V2_260",-2.61484290622273e-05
"V2_261",-0.0185004041439697
"V2_262",-0.00376395920414578
"V2_263",-0.0336011187856121
"V2_264",0.0195217116686805
"V2_265",-0.0137000692363448
"V2_266",-0.0114226407423588
"V2_267",0.0179396819498919
"V2_268",-0.00469544603138076
"V2_269",-0.00560177666415874
"V2_270",-0.0171425608424027
"V2_271",-0.00114577674169882
"V2_272",-0.0340117764369586
"V2_273",-0.000130150938635269
"V2_274",0.00312788932544149
"V2_275",-0.00107245278106521
"V2_276",-0.0398575584399069
"V2_277",-0.00609642637593778
"V2_278",0.000106695183187597
"V2_279",-0.0295517976586592
"V2_280",-0.00337612084178324
"V2_281",-0.0231664486312671
"V2_282",-0.0139296102139566
"V2_283",-0.0233188576337444
"V2_284",0.00386038973799477
"V2_285",-0.0024766607265129
"V2_286",0.0025821369521337
"V2_287",-0.00558763749116559
"V2_288",-0.00817439040421479
"V2_289",-0.00970644581019114
"V2_290",0.0193511322421182
"V2_291",0.0117791164390925
"V2_292",-0.0181258270559403
"V2_293",-0.0222446688459656
"V2_294",0.000528733561557275
"V2_295",-0.0144384887772714
"V2_296",0.00370261806603195
"V2_297",0.00268055312647718
"V2_298",-0.0137896260960825
"V2_299",-0.00160450732970909
"V2_300",-0.0251033225744667
"V2_301",-0.0255265894116533
"V2_302",-0.0215721462979211
"V2_303",-0.0138002800164653
"V2_304",-0.00524988676195625
"V2_305",0.000845355627387727
"V2_306",-0.00312874733684254
"V2_307",-0.0037486641036163
"V2_308",0.0260029190018137
"V2_309",-0.0274397504909616
"V2_310",-0.00612868721172999
"V2_311",-0.0184108725942476
"V2_312",-0.0216801636040257
"V2_313",0.0135220958566398
"V2_314",-0.0220348364542196
"V2_315",-0.00304151846097455
"V2_316",-0.00863267290682993
"V2_317",-0.0177120602119001
"V2_318",-0.0367483251445511
"V2_319",0.0072141303491611
"V2_320",-0.0162125757707569
"V2_321",-0.0182888768166816
"V2_322",-0.0432312189353656
"V2_323",-0.00527632248942205
"V2_324",-0.0172106505063798
"V2_325",0.00404777313372037
"V2_326",-0.0128332644582893
"V2_327",-0.0124833128655728
"V2_328",-0.0168241103362122
"V2_329",-0.00649059579126726
"V2_330",-0.00196692262055322
"V2_331",0.0333492177109955
"V2_332",0.00263392321065419
"V2_333",-0.0184441738908149
"V2_334",-0.0308977834283277
"V2_335",0.0358525382752087
"V2_336",-0.0291259872967352
"V2_337",-0.00258517312460751
"V2_338",-0.0122453450112412
"V2_339",-0.0228919434607116
"V2_340",-0.015049723232749
"V2_341",-0.00587625656377947
"V2_342",0.000161831298996655
"V2_343",-0.010963442502121
"V2_344",-0.0293132391472053
"V2_345",-0.0327518683961297
"V2_346",-0.00437824271888596
"V2_347",0.00103214145251681
"V2_348",-0.00649014619455237
"V2_349",0.00515732013107175
"V2_350",-0.0244350788025035
"V2_351",-0.029242919677312
"V2_352",-0.0206804685156613
"V2_353",-0.0278444028650101
"V2_354",-0.0124840995752969
"V2_355",-0.013455055823462
"V2_356",-0.00204933128048262
"V2_357",-0.0170393428095806
"V2_358",-0.00680448784197875
"V2_359",-0.0101279596399669
"V2_360",-0.001148366010207
"V2_361",0.0193413243084932
"V2_362",-0.00142443863209085
"V2_363",0.00125996310287192
"V2_364",-0.01173853244569
"V2_365",-0.0126658379550249
"V2_366",-0.0308397036498422
"V2_367",-0.0236752938230788
"V2_368",-0.00895766270654356
"V2_369",0.00173812814344364
"V2_370",0.0158962221678777
"V2_371",-0.0168486403286015
"V2_372",-0.0173872105440432
"V2_373",-0.0129605000605645
"V2_374",-0.0216574405532135
"V2_375",-0.0195224364422645
"V2_376",-0.0190622370694678
"V2_377",-0.0153136415072459
"V2_378",-0.0200102652251797
"V2_379",-0.00109011828725165
"V2_380",-0.0276331896569215
"V2_381",-0.017247068624249
"V2_382",-0.0117839319084201
"V2_383",-0.0263320467326724
"V2_384",-0.020595899442168
"V2_385",-0.0264069071253969
"V2_386",-0.0323601913144789
"V2_387",-0.0178830613927816
"V2_388",0.0227624901696451
"V2_389",-0.0149215362582931
"V2_390",0.000205617269190682
"V2_391",0.00542021617282967
"V2_392",0.000459884553957086
"V2_393",-0.0244879357169188
"V2_394",-0.0217559958797902
"V2_395",-0.0194303838496173
"V2_396",-0.00672791335461925
"V2_397",0.00405182422847199
"V2_398",-0.012223834910936
"V2_399",-0.0177141372515703
"V2_400",-0.0257644943561619
"V2_401",-0.0168753703409387
"V2_402",-0.0297320213883502
"V2_403",-0.0151998455133409
"V2_404",-0.0219367209338052
"V2_405",-0.0263574381274643
"V2_406",-0.0113515659413332
"V2_407",-0.00595850188091635
"V2_408",-0.017677974581892
"V2_409",-0.0192369311138333
"V2_410",-0.00898170010072585
"V2_411",0.000193647190693628
"V2_412",0.00238637108537836
"V2_413",0.0147687985080859
"V2_414",-0.0333423343736832
"V2_415",-0.0160753430101042
"V2_416",0.00996738278304182
"V2_417",-0.0207691055177216
"V2_418",-0.00466441468232683
"V2_419",-0.0049278135255914
"V2_420",-0.0203006913551549
"V2_421",-0.0102840297287707
"V2_422",-0.0029098801793618
"V2_423",0.0381837810162486
"V2_424",-0.0117073961447241
"V2_425",0.01763263510195
"V2_426",-0.0064209955721549
"V2_427",0.00505452231899183
"V2_428",-0.00805188136383849
"V2_429",-0.00528343579283531
"V2_430",-0.00446441233879996
"V2_431",-0.0214220373650045
"V2_432",0.0326761325044302
"V2_433",0.00548099373714826
"V2_434",-0.0241242475185094
"V2_435",-0.00229683152652349
"V2_436",-0.0301428349050288
"V2_437",-0.0190589205277743
"V2_438",-0.00648282889258443
"V2_439",-0.0226481565230412
"V2_440",0.00414737076703179
"V2_441",0.0171571450438937
"V2_442",0.00717545240496423
"V2_443",-0.026764597581184
"V2_444",-0.00233972298621367
"V2_445",-0.023967250035791
"V2_446",0.0128759900444322
"V2_447",-0.0308801416087343
"V2_448",-0.00857737305299042
"V2_449",-0.00922627712005739
"V2_450",0.00788752873399047
"V2_451",-0.0115572291942203
"V2_452",0.00905290905129107
"V2_453",-0.0197471965017436
"V2_454",-0.0210030469158333
"V2_455",0.00131626654631069
"V2_456",-0.0371295705468931
"V2_457",-0.0243921753962072
"V2_458",-0.0309496977153711
"V2_459",0.00040175256003585
"V2_460",-0.0322739346652251
"V2_461",-0.0308030150353585
"V2_462",-0.0100726305435761
"V2_463",-0.0296898819758594
"V2_464",-0.0284367886244094
"V2_465",0.00398147919045721
"V2_466",0.00312551332336936
"V2_467",-0.0233293250691319
"V2_468",-0.0259344642322326
"V2_469",-0.0135366627510316
"V2_470",-0.00776798460629062
"V2_471",-0.0145681300327134
"V2_472",-0.0250461214148955
"V2_473",0.0235651865609506
"V2_474",-0.00448957997023668
"V2_475",-0.00237111028954504
"V2_476",0.0213805203107391
"V2_477",-0.0121588741207934
"V2_478",-0.0168109016806958
"V2_479",-0.0167107286239058
"V2_480",0.0137226228743206
"V2_481",0.00637908934733936
"V2_482",-0.0230637690465916
"V2_483",-0.0278735624689251
"V2_484",-0.000822954365800951
"V2_485",-0.028708835445262
"V2_486",-0.0186454669301418
"V2_487",0.00828532196084181
"V2_488",0.0318771095583406
"V2_489",0.0115533907925223
"V2_490",-0.0346065420542243
"V2_491",-0.0101970286936458
"V2_492",-0.0151281944570279
"V2_493",0.002138232058557
"V2_494",-0.0194548680452946
"V2_495",-0.00503217413938508
"V2_496",-0.0068418789811521
"V2_497",-0.0105284075368737
"V2_498",0.000455451532151646
"V2_499",0.00191391178959882
"V2_500",-0.0399720979017401
"V2_501",0.00135227438306693
"V2_502",-0.00718719544403597
"V2_503",0.00771510330601641
"V2_504",-0.0154592116445675
"V2_505",-0.0127744387587928
"V2_506",-0.0138129778214572
"V2_507",0.000442951649725705
"V2_508",-0.0319371264660405
"V2_509",0.00331403301083076
"V2_510",-0.029875492800808
"V2_511",-0.022141864894157
