-2.599961887288036386e-02,1.909913765565423444e-02,-1.832024463997508276e-02,-7.025266027095868580e-03,3.338200755752169114e-03,4.783832895702357785e-03,1.042627133869316811e-02,4.456952802420451054e-02,-6.656405950275601051e-03,-4.004354014285200353e-02,1.651945356532195193e-03,-1.179922038304166178e-02,3.658764735028662007e-02,2.699212412417108936e-02,1.616859056925568083e-02,7.350361809045415432e-03,-2.784257836564790582e-03,2.487832444400894447e-02,-1.686426941056949971e-02,1.292517521097752246e-02,-1.772965754700499275e-02,1.128313970344322313e-02,4.990110389886421617e-03,-1.570779116578276124e-02,-3.812768746699302103e-02,1.974869326366037250e-03,-1.408788804272102964e-02,-3.847082655769254456e-02,8.453500125535284501e-03,9.929351188288934246e-03,2.719390757796900232e-02,2.607901701638703357e-02,8.897962259741671459e-03,-1.574183073555577780e-02,-4.827369353800334967e-02,1.271789844470208423e-02,-1.374780495495584592e-02,-1.219876954612840458e-02,-3.975554190360722912e-03,1.349567657695608172e-02,1.136443792987458165e-02,1.260845374523405886e-02,-2.853834268258583721e-03,-1.271264842415632465e-02,1.060674967086584590e-02,-1.416521905699370289e-02,-4.866277572035020496e-03,1.544570599763555327e-03,1.424478483591167834e-02,-2.028491332333220640e-02,4.057296540169384735e-02,1.744346474234908725e-02,-3.546252744021011205e-02,2.598300963939647722e-03,1.992127209059347745e-03,5.954341899755923560e-03,3.810478206816843554e-03,-7.385077191726241962e-03,-2.584189221917169987e-02,2.827831063435396527e-03,-4.791885188180154687e-02,2.593539597441957625e-02,1.590119709950205823e-02,-1.359079159719394324e-02,-1.235393733714218109e-02,1.412594935759927881e-02,-3.063864930850924290e-02,4.157438780238684487e-04,-1.695144639183476971e-04,1.561196620246816952e-03,1.346093859976763181e-02,-3.102816775918309199e-03,-5.911037294791720610e-03,-9.747699748391933788e-03,-1.019882391632803004e-02,2.098003681604730317e-02,1.572647694005761126e-02,3.718058015915120564e-03,1.173472193060476169e-02,-2.544833147402755617e-03,-2.333159000047865805e-02,1.611370246529750250e-02,3.567979280859403385e-02,2.558832180187390216e-03,5.323349045289859326e-03,-1.240334912384518685e-02,3.534407943125784241e-02,-1.479532914741369873e-02,-4.029507297350867659e-04,-4.212858487243520585e-03,1.044667974280470875e-02,-1.463148635827116531e-02,5.034221858082411731e-03,-6.405701330718211253e-03,8.481991655250821840e-03,-1.996215887610562970e-02,9.177827864156509752e-03,-3.735561051040797113e-03,-6.025849877664933574e-03,2.135236262887489113e-03
-7.374713664791070038e-03,-1.216397006493030730e-02,-4.921645988077273312e-03,-1.304794504523463725e-02,-5.768174799025574916e-03,2.546491023510680241e-02,2.897556607666506787e-02,-3.334036518946092292e-02,1.654495974659471805e-02,-4.939334629651594838e-02,1.855696106353466393e-02,1.959120737072261517e-02,3.036792669118704852e-02,-1.896203334765659415e-02,3.970718358940128478e-02,-7.355525768946719577e-03,1.601193729667038657e-02,-9.427977335586278096e-03,2.976361909220948468e-02,2.918527914683092367e-04,-1.350600203839490490e-02,2.644117760651479646e-02,-1.670065102755565259e-02,-3.347705553932394523e-02,9.046708910212933330e-03,-3.030440599226524520e-02,-4.748838003202582314e-03,-2.023181962784742841e-02,4.916732018190063218e-03,1.790997808010100570e-02,-1.242325654161528401e-03,4.796645983135222960e-03,5.418232737294439300e-03,2.232579141771243170e-02,1.535796296415189782e-03,3.168308526584834653e-03,4.983576510988349702e-03,2.625590665024690826e-03,-8.865437942595845444e-03,4.267089168389066878e-02,-4.256355556496563275e-02,-2.131573002470302236e-02,-3.022244072074437016e-02,3.752563421656097964e-02,2.598277223145746204e-02,2.244712063973675412e-02,4.669253583029455389e-03,-4.550573569290895272e-03,1.106156130084683456e-02,-2.451263148454160476e-02,-1.682063679276906212e-02,-1.154200784649303535e-02,8.547926893291772979e-03,-2.642610985293582931e-04,6.366449754808978061e-03,-2.116134754191499948e-02,-1.353631925586021127e-02,2.523360388203955973e-02,-3.148595870548147584e-03,-2.783024048152816197e-03,-1.720561233496872497e-02,-1.774588483834808189e-02,5.370895987257741366e-02,7.714181010053457492e-04,4.802709660243951149e-03,-4.428398447770814234e-02,5.639659531299419382e-03,8.490049507723368069e-03,-3.399455694119462765e-04,2.584759830467480216e-03,1.682572191608823139e-02,7.289059607619887207e-03,-8.066652971704448352e-03,-1.711269399998695956e-02,1.681737530944708153e-02,-1.367711230208155417e-02,1.207303264116664152e-02,-2.502794508264685747e-02,-1.301198695228443850e-02,-1.188680100445047016e-02,1.931623744952621485e-02,-1.179996251231204066e-02,9.198458928166565809e-03,1.456742087398775476e-02,-9.600915718313661820e-03,1.085486583320376119e-02,5.775768275091292328e-03,-1.129351938930992817e-02,-1.101009090144587990e-02,-2.283493567322808504e-02,1.593821137765876958e-02,8.962575827397423547e-03,1.101408049003068171e-02,-1.360504985355066344e-02,1.008410315963430628e-02,-4.117051655478447258e-02,-9.932860212050519458e-03,-1.027191849560390568e-03,1.167268600187252627e-02,2.454998825662790471e-02
9.043150033998524281e-03,5.701346087444904981e-03,-2.902761048910795783e-03,-5.666272454800990246e-03,2.714454499864542639e-02,1.489394214472218071e-02,-1.918041095946232399e-02,2.242438399661596249e-02,-1.511346896536869787e-02,-2.254471618976746153e-02,4.106991407833396335e-03,-2.044344969055673228e-02,1.786608864702196944e-02,-2.740952281889503725e-02,7.310062091284893690e-03,1.902066040060884991e-02,5.068442693970532341e-03,1.714179477283622050e-02,-3.043234168799255346e-02,-2.609787367605400157e-02,-2.650266846432648010e-02,-6.068463296282835574e-03,-1.206754088161526677e-02,3.250585919826503439e-02,-2.623638128336867534e-02,2.979833604397590097e-02,1.329851818969669634e-02,1.685675322340186508e-02,-6.265433738550656335e-04,-2.695410610234180108e-03,2.378185478518015858e-02,-3.030151474206860610e-02,3.495211618198647285e-02,1.130312849331835748e-02,1.435259678802481165e-03,4.589461520782370761e-03,-5.542017856270332193e-03,8.482088797846239203e-03,-8.123363126040785212e-03,-3.469448523153855629e-02,2.374586302149918685e-02,-2.136390969322523106e-02,9.629210036886950985e-03,2.414096267605003732e-02,1.851895638954298082e-02,-9.723975254621266065e-03,2.207072525203266147e-02,-1.189453319793695382e-02,-2.045047482327201974e-02,1.482584228144142625e-02,1.705191427972361021e-02,6.916943832494562051e-03,2.346218729928282055e-03,2.602961147568610273e-02,-6.737593180527071644e-03,-1.538023105007371716e-02,1.018470156714374082e-02,1.693176941534318275e-02,6.403437801145606123e-03,-1.539945288477500770e-02,1.920306853823702808e-02,-1.348056563584495993e-02,-2.434232179443274538e-02,-2.264124753942082027e-02,9.060364406555930852e-03,2.552584896159805494e-02,-2.129128721433085764e-02,-1.623943776338934025e-02,4.594127123486227426e-02,1.972746595438453895e-05,-1.357009647067183161e-02,2.059015644185645949e-02,5.132883311156853298e-03,8.925430241324451563e-03,-1.901476328821899778e-02,2.595406433708832838e-02,-3.038716205477820162e-02,-2.473500305422303078e-02,-5.524032158913816902e-03,3.160620868005182757e-03,1.329700522581458814e-02,2.833081891827828047e-03,3.490876127368140302e-03,4.117382420874285409e-02,8.460632591103934078e-03,2.872619100155169615e-03,-2.786952022623165326e-02,1.136651879020430730e-02,1.450652765538356335e-02,-3.367883302365874687e-02,-2.288359031135714719e-02,1.008311108213350883e-02,2.307468803591357321e-04,-4.069798931313596546e-02,1.266393842606080254e-02,-3.834596401524675152e-02,-7.076281805151842137e-03,1.072011569816936315e-02,-1.472558380526884508e-02,-2.063031771500274669e-02
6.508610517138669303e-03,-1.081251214605884886e-02,7.506857214389915135e-03,-1.545992022186691052e-02,1.041755707442415697e-02,3.899994242319897858e-02,-2.935312732754858517e-02,-9.782096920257539116e-03,-1.903663595489675574e-04,-7.751750713598858783e-03,2.608570606866954245e-02,1.174142689782721460e-02,1.787641044155459380e-02,-5.621644490287592069e-03,2.944669573243853186e-02,-1.138624142903374784e-02,1.231401863823625847e-02,2.133674940032557338e-02,1.665098859100610715e-02,-3.498555563598181734e-02,6.592293559317832872e-04,-3.012971215582772866e-02,-7.288317091747823634e-03,-6.077818276871106359e-04,2.019672641011409711e-02,-4.586077461541836209e-02,1.019922769776672802e-02,-2.591435832789321016e-03,2.001177315606990446e-03,-2.731450137316875776e-02,1.809624178272399922e-02,-9.414423996564058594e-03,1.973881162778376788e-02,3.544853775254112795e-03,-1.814652882114710722e-02,-1.058001033007374692e-02,9.910952501429991929e-03,1.017797322889019140e-02,9.483693167192415799e-03,-2.967577404998214888e-02,-2.288933279284572145e-02,-6.302613881515072188e-03,-1.936628930804489349e-02,-1.552727607777039474e-03,-2.648279678504945542e-02,7.151433395070991988e-03,-2.147757143489544343e-02,5.987844429505701817e-03,5.535047709068327895e-03,2.551411363023427595e-02,-6.570543135166717098e-03,2.683802188924482024e-02,2.228346629931206302e-02,9.143876786319808311e-03,1.346253869441673377e-02,-1.082970386951455626e-03,2.869126564876121627e-03,-2.154890221916204180e-03,3.105474009519987658e-03,-4.128720068420433167e-03,-2.813309763369197664e-03,-9.886087699255816444e-03,-5.791576566211533057e-03,2.391304027309683333e-02,9.070032318874090768e-03,-6.635838509695322213e-03,-2.902075512147915537e-02,2.122219187940688548e-02,-1.566850792770761421e-03,4.965485443034009169e-03,1.329522969461597974e-02,-1.639659127172642117e-02,-9.201244550358309840e-04,-2.520470473253041271e-03,1.648374382504626257e-02,-3.071239094310708028e-03,1.918691919953376124e-02,-2.640236707832096033e-02,-2.780386960263932228e-02,-1.280353297524636398e-02,1.951787124976401069e-02,4.849118728698661659e-03,-2.163130287793228398e-02,-2.726476598392211462e-03,1.588391974102676407e-02,1.342903936224745798e-02,-3.219394568137814994e-03,3.902430446933522444e-03,-1.426313816951847203e-02,7.005492423939461977e-03,4.461781075627106047e-02,-9.602554284075953423e-04,-2.907642907378248098e-02,2.084411537484739951e-02,2.174106902918954143e-02,-6.007236593099062050e-03,1.533334885607697505e-02,1.008012772671988645e-03,-4.427321591748793056e-02,-1.430267105350331927e-02
2.401358742626358636e-02,-1.026262173337682930e-02,1.069328648103706758e-02,1.195423208659656712e-02,2.791069662078780184e-02,1.286471900976724099e-02,-1.991870915974109160e-02,1.141369790850659330e-02,-3.862832799323647620e-02,2.940872086935829993e-02,-3.839022021019683484e-02,7.273101543567132843e-03,-2.282341491567404720e-02,1.199315440670812444e-02,-1.497441724886080031e-02,3.428693335347305065e-03,-1.302894508227257124e-03,-3.503141881572342797e-02,-1.092616759573826132e-02,-1.220741339865871224e-02,2.610366608418100698e-02,-1.236596362003897220e-02,-1.346108344406790960e-02,8.891259051249588222e-03,7.418158646157559967e-03,-1.375824809849215263e-02,3.550834416349631789e-02,4.317252194151690215e-04,-1.765073634791860038e-02,6.008869787195715746e-03,-1.363496280484555526e-02,1.031853336776446424e-02,9.244559413986294313e-03,1.480832883641200644e-02,-3.979346985865457598e-02,-4.696023660702834147e-03,2.871786477450246743e-03,-1.734480919883241504e-02,2.229088915895749423e-02,-3.148768668647836805e-02,-3.896932364049149854e-03,-3.094230911941340048e-02,-2.663781313692516542e-02,-1.399164590903790358e-03,1.728537677397205125e-02,-4.755980742296040537e-03,1.139014076155746985e-02,-1.422970578899035443e-03,-1.905301209863335607e-02,-3.862047025583290657e-03,2.642467210089113894e-02,-3.299200297607480289e-03,-8.052853259598598268e-03,1.523855545513141951e-02,-1.112766255743835239e-02,-9.090859067239082103e-03,5.423024610414728559e-03,2.686000096555627575e-02,2.324028238925236051e-02,1.279960723584772260e-02,1.591459478330131336e-02,7.358965770362151972e-03,1.852519605865875219e-02,-1.262072019457262037e-02,-5.483493872727596662e-03,-4.640277597025543183e-02,-1.689966405264283975e-02,-1.755872825163083684e-02,3.897301756759927877e-02,6.203083455115235290e-03,2.772102129254229094e-03,1.857920932783716644e-02,4.160922844628955376e-03,2.384454712585756461e-02,2.146141591498693449e-02,-1.521933921530720926e-03,-9.714111652859748133e-03,3.256224465986323063e-02,-9.551810025264837953e-03,-2.204745437381879121e-03,-2.957252792635941749e-02,-2.343697091091268263e-03,-8.323438472587815079e-03,2.743022521224281265e-02,2.325977858808067275e-02,-2.402936815943129949e-03,1.214034282649243020e-02,-1.416585337132867523e-02,-3.625701404744727935e-02,-3.537456466854950118e-03,-2.507114905583941126e-03,-1.461411467888428829e-02,-1.630032381120159746e-02,-4.401037618039554261e-02,1.756167200365474010e-02,8.058336401860396667e-03,1.853615484738389135e-02,2.937536186257132600e-02,5.395526689444386445e-03,2.256786302857203760e-02
7.741390060550188898e-03,1.003500367979752624e-02,-1.299683852679345275e-02,1.309164084350797168e-02,1.864263692801308714e-02,7.105769088903320096e-03,-2.563012314223247004e-02,-8.978631822885834932e-03,-6.505115790961414970e-03,2.138732059083208598e-02,-1.626926758043759080e-02,2.033357940468189309e-02,8.591728217332688386e-04,1.612810434156025652e-02,-3.075014562548855288e-02,5.403870473158942436e-03,-7.927188401352739180e-03,7.125297796471960488e-03,6.347113481632221665e-03,5.138598393247629202e-03,-5.021298792137735001e-02,-1.505324314954297089e-02,-4.621247752673242511e-03,2.626602777526634500e-02,-1.407465706058389637e-02,3.086890946539274164e-02,-8.751636769414159259e-03,3.355708437269348116e-02,-4.787164104334992037e-02,7.491425029725905238e-03,-1.687516583609625573e-02,1.855093094439352885e-02,9.065228380113329529e-03,7.527560447606202951e-03,3.348379009457143340e-02,1.424126498196859152e-02,-7.547130646035328516e-03,1.577230859070615290e-02,7.444718666948071766e-03,-1.492294673711932335e-02,3.003444199470714157e-02,-1.344273815105502361e-02,9.180334711226272384e-03,3.283755215065940758e-02,4.771872266234829241e-03,1.508877276401337543e-02,1.985855131477467714e-02,-2.633947132783556744e-02,-3.180293498961359738e-02,-1.407860721017429066e-03,-2.317837079698285840e-02,-2.176442335410546346e-03,-1.788136661211368536e-02,2.198536265211911006e-02,1.508493022002768344e-02,3.137446120899198276e-02,-1.960824114084956660e-02,5.976496192838159915e-03,-3.990486255695174789e-02,1.952907443724148304e-02,1.132499546598262491e-02,1.223011828182674239e-02,2.150807826262098738e-02,3.764289983860340250e-02,2.187514668556996868e-03,-3.993400500714706924e-02,1.532593993078470995e-02,-1.031406248855516218e-02,3.497339260074387030e-02,-3.582548296136248839e-02,-1.351038710107971968e-02,4.657922780655038980e-03,-2.719671946658870111e-03,-2.189603889395290437e-02,2.302981891476926432e-02,-4.806414595640483983e-02,-6.311462737513142893e-03,-4.925842834450161467e-02,-6.521997799110420928e-03,3.481512609311096518e-02,-1.666079992991530492e-02,1.346730023153713644e-02,-2.067695511021662089e-02,2.353644037585177554e-02,8.806268289218132641e-04,-2.301059013207204865e-02,-1.329827308997640241e-02,-7.171050545426709433e-04,4.585209784486455470e-02,1.731061266494545933e-02,-3.058714262879657503e-02,1.048334517039194169e-02,-1.803470839529949798e-02,1.901623339160504050e-02,-6.699843269656711054e-04,-3.397380754603470526e-02,-1.963881869698230406e-02,-1.305498245044249203e-02,7.565446872487897011e-03,4.270600251134533572e-03
-1.295953153579156719e-02,-1.618166243822470249e-02,3.574634193732780397e-03,2.832382242421813134e-02,-1.172198836146412688e-02,1.394996220647219329e-02,1.159474710908929909e-02,2.465462867149675712e-03,-1.768336463620911320e-02,2.814380572086525034e-02,1.308165599054030362e-02,-2.146808897903696757e-03,-1.386092243628313236e-02,-3.678250540432406821e-03,-1.703727431309626575e-02,1.555498041755171493e-02,-2.363415349563321999e-02,-1.001088763899785072e-02,1.000819684877464477e-02,4.316233493028800126e-03,6.662804585140527647e-03,2.371375757160737105e-02,3.693636275967544097e-02,-1.645772911355963125e-02,2.281675426375752436e-02,7.108212052126373567e-03,1.550254864993861302e-02,-9.067660679408825596e-04,3.863253245184411488e-03,3.464821132281736132e-02,-1.985136946344882511e-02,-1.151291507398895068e-02,-1.147284196115750526e-02,-1.367242242368075025e-02,8.875315871081659869e-03,-2.221333839929939130e-02,-1.883426301130149486e-02,-1.612050152032705116e-02,8.228285592767307574e-03,-4.345882828716760016e-02,6.226459323613169408e-03,2.963307720914450626e-03,1.814766324160375227e-02,-3.225917492840149614e-02,9.324054467334023932e-03,1.389807307150849221e-02,-3.512982042122342330e-02,-5.062798658161673897e-03,1.493870385808137441e-02,5.741635514827357102e-03,-2.868494100304764139e-03,7.466751143099000301e-03,2.556666829590270151e-03,1.021527069693915421e-02,-8.901400120546385658e-03,-1.522770887942831268e-02,-1.567009453490909518e-02,4.500638790159435659e-03,-3.032016712561467695e-02,-6.934837780937599429e-04,4.719776929237841367e-02,-5.480216229315959010e-03,-1.757010734378013431e-02,2.586419479903589655e-02,-4.762364445432650667e-02,4.752114408018578984e-03,-1.615610086335860993e-02,-1.319523944964729779e-02,1.306009581458588212e-02,-1.098574505575506104e-03,-2.746326483927468906e-02,2.801004143222787530e-03,-1.525308975503831231e-02,-4.182182388278668332e-03,3.810044894890969591e-02,1.656963990855179602e-03,-2.796147587438210097e-02,3.945546706409300969e-02,7.646001999936479464e-03,2.341345576893416602e-02,-1.005603261916961089e-02,3.330849910485433885e-02,1.912991009955728903e-03,-2.431726098915096279e-02,-1.326330705692342279e-02,7.760193493786632542e-03,6.642715367306400998e-03,-2.191076159379931956e-02,-6.873927047071863063e-03,-1.323232213451377981e-02,-2.054130799679233441e-02,2.216821337100949654e-02,5.166689907209773280e-02,4.789765742042297048e-03,-3.050066172001266590e-02,-2.130620897839888631e-02,2.362742403259281837e-02,2.299800273463385725e-02,1.219318015091183129e-02,1.171015849051293325e-03
-1.511950891416058429e-02,7.026102615134709010e-03,4.703242106592928073e-02,5.316442749293320141e-02,-2.135906952811465059e-03,-1.149940726703557736e-02,-1.184798100631595345e-02,-4.594999398966295875e-04,1.713795547639953773e-02,6.012115005794237826e-02,-2.117197499411815897e-02,-1.614439251597803160e-02,1.357876762004755176e-02,1.175997249525785691e-03,4.154691251079405817e-03,-2.417257807619437732e-02,-3.023590750014388748e-02,1.142290697299882217e-02,2.306034076515292141e-03,1.542369265955380320e-02,-3.742199371605130220e-03,-1.248013022983759414e-02,1.348818848909588523e-02,-7.429291853656364540e-03,-7.074342379424021499e-02,5.338750304461027316e-03,-4.430728599314710803e-02,-3.565798677253059074e-02,1.756272695474690726e-02,-1.951151712488136234e-04,-1.207888113099205712e-02,1.312546944007583587e-02,-2.165029420727333787e-02,3.995513822508057339e-02,1.606518034038913884e-02,-8.529028266520990303e-03,-8.022489666763684898e-03,-2.932875564895395804e-02,7.937448445032298933e-03,-5.819131558693851555e-03,2.269242964562401960e-02,-1.403407109339629630e-02,-7.580218787009661979e-03,-3.889524361261846499e-03,-6.427333846412457835e-03,-4.236529567031791649e-02,-9.621838893157909356e-03,-4.507408616462477841e-02,-4.509749647373815541e-03,2.657990222354953205e-02,1.851493615015804839e-02,-9.050856363444232527e-03,-2.822261441643587540e-02,-5.508452531742603908e-02,3.059960673247969637e-02,3.433373144877546745e-02,4.370304707202021799e-02,2.321728888401080465e-02,1.810808680846693599e-03,1.768863910889209926e-02,-2.845711546861016267e-02,6.652618452221040202e-02,2.280772262959968391e-02,3.950320732851486660e-02,2.949018414356240070e-02,4.671331802547834533e-02,-5.137621453378316862e-04,1.550571161059846256e-02,2.967782386329085881e-03,-2.365483698395117254e-02,-5.998444580128876880e-02,-1.436599127526170562e-02,1.254035802465903321e-02,-1.679417847445623926e-04,2.622612802934960741e-02,-4.751634507149088941e-05,1.834642708442549633e-02,-4.546356764751211671e-02,2.511139508991646480e-02,-1.130207656699339888e-04,-2.294258111885605356e-02,-3.001672730080741890e-03,5.267393347756096043e-03,-3.525333015990955027e-02,1.541852407624147783e-03,8.692185498329481688e-03,1.435760117930193897e-02,2.218089131838602707e-02,4.265167361835071717e-03,-2.010276832607345993e-02,-2.643805125503660008e-02,-2.306815455415789015e-02,1.039706247098635093e-02,3.275753908299883221e-02,4.571767960236712211e-03,-3.289874496162600165e-02,2.178506745070149866e-02,-2.695886833987971506e-02,-1.804029986416754664e-03,-1.284470059363430200e-02
-1.895903836581654470e-02,-4.875679489433401743e-03,1.392218266354971860e-02,-6.400584042026049268e-03,1.459913396041423797e-02,-1.392037451898575640e-02,2.420673768541844323e-02,1.789579906307567705e-02,1.465746434114852462e-02,1.603980878471376447e-03,-3.296337153413053840e-03,3.661658944157163836e-02,-1.872521543370950486e-03,-5.088210919836739024e-03,2.727731788661885010e-02,-2.230975399478942172e-03,1.248936204599547690e-02,7.487403316600022354e-03,-2.036367126521182111e-02,-3.266515858065825728e-02,1.141329878138267785e-02,-5.876415783292906515e-03,-1.622305015356529843e-04,5.707872827902327542e-03,2.812516467736281278e-02,9.382776936182560951e-03,8.685623286085486256e-05,1.033283826539023063e-03,5.499609150798091817e-03,6.538674338045838245e-03,2.063516321314830954e-02,-1.963985348102291126e-02,-1.855745213867639187e-02,-1.161089941402217163e-02,4.524468168637636213e-03,4.190427668490779266e-03,6.826394082528331776e-03,-2.470336471777397069e-02,-4.054217295012412653e-03,-1.040424025612017751e-02,3.842237493376021717e-02,1.757637982334155080e-02,-1.495660669495126049e-02,2.132548114393809091e-02,-7.129785835396240277e-04,2.914471778487883261e-02,-3.595438701988308366e-04,-1.240591835871810225e-02,6.203762503952020340e-04,-1.259017498736991932e-02,2.617682118239962608e-02,-1.070723724757693777e-02,2.184298915576925182e-02,1.318010980918041253e-02,-1.284791371563592452e-02,1.850579331045986223e-02,2.696097729604695833e-02,9.158897690022252056e-03,-3.058035364195951355e-03,3.693396652420007781e-02,-6.122522453692664200e-03,1.679216507068428347e-03,-2.937098358332532015e-03,-1.687755249781608402e-02,-3.939270676843993971e-03,-2.774656504336761587e-02,1.698540659617821247e-02,-1.378226115097969454e-02,3.149454101967983418e-03,-3.138689687258331361e-04,-2.261822473803117971e-03,7.461534284022794568e-03,-2.986676796740765291e-02,-1.732872674170602562e-02,-3.671596412132680648e-02,2.729294734128116448e-02,8.687591444384381439e-03,1.704885997103787292e-03,-2.229287279309060538e-02,1.580789676431170604e-02,-2.804145364407891264e-02,-1.720541336967618476e-02,2.672658515998131007e-03,8.761445352750422272e-03,-2.335760395522223920e-02,-2.707426234998420306e-02,-1.699298200249514581e-04,-1.197243683762385866e-02,-2.078511223811434216e-02,-9.381444266691027403e-04,1.887160958953714536e-03,-1.225144537995662662e-02,1.023153314105042060e-03,5.155263078826076949e-03,-3.426843048663080673e-03,7.248257653189879059e-03,1.136169247271651313e-02,-1.942387664345539625e-02,-2.013644288150194528e-02,-1.815951894405562830e-02
-8.827924304251935292e-03,-5.584721788132266870e-03,-1.164152450215126706e-02,7.298022559989921984e-03,1.016271814006801735e-02,-2.052779490529247144e-02,-5.519155768533194964e-03,-3.293732261670816175e-02,-2.340278285626922177e-03,1.158536916578902648e-02,9.592719727514586320e-03,1.204583386308882668e-02,2.426612110141373319e-02,2.516221241509131873e-02,-1.673841105736391887e-04,-1.573321869731507047e-02,1.700832504734650988e-02,6.189120898688566050e-04,6.636786957287452854e-03,-3.838146567001268078e-02,5.324363781587916275e-03,3.583583641434429003e-03,-2.968624430559197239e-02,1.108177484184730451e-02,-5.827467772260903033e-03,-1.709412625012254536e-02,6.219650339488880762e-03,-2.101073832422457877e-02,6.775544699010534232e-04,1.014213398726979305e-03,-5.750165097385493557e-03,2.595611014423776161e-02,-4.636456411751299460e-03,1.753637699921593287e-05,2.397591889887957031e-02,-1.590517199402676982e-02,4.772437435687942181e-02,-8.352703605897298864e-03,6.048908047711638002e-03,-2.094186669651448493e-03,-1.894706443608492122e-02,1.639899778602425806e-02,-5.596621658155193080e-03,-8.206195802943320669e-03,-4.592805051198659179e-03,-3.602679564215501701e-02,1.328539739793182205e-02,1.349547031616756682e-02,-2.710463013536449067e-03,-2.111352591016101357e-02,5.788844160967383107e-03,2.967023732777987477e-02,1.868953579534274323e-02,-4.662139816531635922e-02,-1.452555220715274174e-02,1.315484185762764123e-02,-2.578015859694079634e-02,-4.855705105845297895e-04,-4.932907782644794722e-03,-1.838835808441296668e-02,-2.545849854797903561e-04,-3.291408634838439637e-03,2.752036900845675205e-02,1.838365240831293934e-02,-1.107473213572106666e-02,5.994430421264598319e-04,-1.147223849773490283e-02,-2.377228059227226315e-03,-6.170894394380937314e-03,2.451718892303856451e-02,3.046865953441049366e-02,-1.715574124092701658e-02,1.333598851702885550e-02,2.063470859418376629e-02,-1.561214707546296036e-02,-7.353870726370022488e-03,-4.526981908879485904e-04,1.283835225266359396e-02,-1.823200755017071947e-02,9.953338416482677281e-03,-4.305118843301117444e-03,-1.876097337939796770e-03,8.486510286266242542e-03,-3.648317251130918891e-03,-3.803504760249390437e-02,2.010544065721842771e-02,1.635673226986162493e-02,2.077626617859737110e-02,2.433131297977132333e-04,1.081736674960957073e-02,2.111175405326244994e-02,-2.311420371297497750e-02,-3.926415756210479419e-02,1.002303079369743985e-02,6.533288787887571968e-03,-1.636898900060257053e-02,2.878056824641125281e-03,1.193598766279126491e-02,4.622690533881037081e-03,2.137847811133609249e-02
