Name,Score
HTR1D|3352,-0.03539107335365856
TMEM150C|441027,0.03537447700583112
MTUS2|23281,-0.03531574522109999
TNNI3K|51086,0.03525054889164082
PRSS12|8492,0.03515706238729221
FOXN1|8456,0.03513924696291585
FAM155A|728215,-0.03504482786522767
PNLIPRP2|5408,0.03493645272705017
SGK2|10110,0.03493468635878831
KIF1A|547,-0.034911272909493495
CCR4|1233,0.03489904029117219
ZNF229|7772,0.034859157692084225
SHISA6|388336,0.03484422748616278
MYCN|4613,-0.03480362253210898
RAB3C|115827,0.034694745746716556
PCDHB2|56133,0.03457243729892584
RIMS2|9699,0.034487468378812336
HUS1B|135458,0.034444467345492495
KRT7|3855,0.034371954648225816
AQP9|366,-0.03410346276799259
HPN|3249,-0.03406166967664305
PDE1C|5137,-0.03391361711022203
CLEC4F|165530,-0.033900932027431455
KCNJ10|3766,-0.03388595616578985
HEPN1|641654,-0.03387823531705421
ADAM32|203102,0.03385910226732471
IL1F5|26525,0.03385110379872167
COCH|1690,-0.03382667540530767
KCNH8|131096,0.033640568516620034
HOXB4|3214,-0.03358270802362431
NRG1|3084,0.03357346977404067
POPDC3|64208,-0.03357238150720915
LOC84856|84856,-0.03351967051388733
PRSS16|10279,0.03351109493609699
NPW|283869,0.03349435048994668
LRAT|9227,-0.03347040434129447
SERPINA9|327657,-0.03339539751075094
CYP2A6|1548,-0.033389142637660095
DMBT1|1755,0.03337347376345812
ENHO|375704,0.03330777352324058
C1orf150|148823,0.033305208743861704
PKP1|5317,0.03330448760813116
SIM1|6492,0.03319540722412384
CTLA4|1493,-0.03318061042544085
NLRP7|199713,-0.03316992727012169
JAKMIP3|282973,-0.03316066899506473
XIRP1|165904,-0.033013832758058935
FLJ35024|401491,-0.033005466697724375
CYP4F12|66002,-0.032947386886534105
BDNF|627,0.032931701468057094
C8orf47|203111,0.03292633480083479
RIMKLA|284716,0.03289914420282522
RPS6KA6|27330,-0.032877452315327335
PDE6B|5158,-0.03287498599097967
MYO18B|84700,0.03286249626138816
TRIM17|51127,-0.03286060381981299
FBXL16|146330,0.03285063901979376
FAM181B|220382,0.03282640995754474
DNAJC22|79962,-0.03281455323253724
PLA2G2A|5320,-0.03279980197167011
RASAL1|8437,-0.0327800780535396
C6|729,-0.0327761281723357
SLC35F3|148641,-0.03269680444367255
NLGN4X|57502,0.03265658219695484
CACNA2D1|781,0.03264989968731733
C10orf116|10974,0.03264074814616792
ZBTB7C|201501,0.03259769780534036
CACNA2D2|9254,0.03253262670841967
NTNG1|22854,-0.03246992939744374
P2RX2|22953,0.03244324104938335
RSPH1|89765,-0.03244180412366569
ALX4|60529,-0.032436331255403364
FIBCD1|84929,-0.0323968296986149
CXCL2|2920,-0.03237195492487172
SSTR1|6751,0.03232687102480662
C8orf4|56892,0.03231924795050501
PCDHA1|56147,0.03216961066651162
CD19|930,0.032160482100050056
CSTA|1475,-0.032150373193219665
LGALS9B|284194,-0.03212637300310698
RGS9|8787,0.03193745996296125
GZMK|3003,0.03191340926320373
APOB|338,0.031905538785305894
MMP9|4318,-0.031849724534683835
C1QL2|165257,0.031833246258982435
BEX1|55859,0.03182882187944385
CADM2|253559,0.03182040278959066
IRX6|79190,-0.03179831438797434
PCYT1B|9468,-0.03175862249738199
TFF3|7033,-0.03172725226502301
CCR2|729230,0.0316948597983967
C1orf64|149563,-0.03165464782550433
C6orf15|29113,0.03162782555923345
RAB38|23682,-0.03160891874598976
SERPINA4|5267,0.03159282466030844
AKR1B15|441282,-0.031587749501323495
ABCC2|1244,0.03154696523716096
ELFN2|114794,0.03145010203019504
TMPRSS3|64699,0.031327201944843945
KLK13|26085,0.03131569053275708
LCN2|3934,0.03125064627779855
KIRREL2|84063,-0.031223769013107777
LOC154822|154822,0.03115285333996
TTC22|55001,-0.03112819940596532
RGS11|8786,-0.0311261754885085
FRMPD1|22844,-0.03112066843638087
GABRB3|2562,0.031052471480378527
CHI3L1|1116,-0.030989754279563547
FIGN|55137,0.030972167036228453
HLF|3131,-0.03097177608661674
ASCL2|430,0.030963904461878508
CHRNA5|1138,0.030954970587930394
C20orf26|26074,0.030923276120486353
SCAND3|114821,0.03091345842878036
GPRIN2|9721,-0.030808181963992053
CRYM|1428,-0.030807747592838757
LHFPL5|222662,0.03080425396644123
NTF4|4909,-0.03078405524985802
ABCA13|154664,0.030764605924559246
CHRM1|1128,0.030744293474809562
MGC2889|84789,0.030735185596252344
DEFB1|1672,-0.03072333706286204
CA3|761,-0.030713423900626716
PHF21B|112885,-0.030713169964190642
ZNF214|7761,-0.030695961839523427
IYD|389434,0.030630817403853924
PCSK9|255738,-0.030608436654891196
PTPRQ|374462,0.030596660343796954
PLA2G3|50487,0.03053697712908682
HRCT1|646962,0.030507117619258742
SCN2A|6326,0.03050380422165561
FAM3D|131177,0.03048716161552352
RBM11|54033,-0.03048374586384022
PCDHA10|56139,-0.03044683693586388
DNAI1|27019,0.0304199485402524
IGLON5|402665,0.030389976367195645
SPINK5|11005,-0.030378812823361905
MYT1|4661,-0.030360144139435018
OR2W3|343171,0.030346039647322277
MAP7D2|256714,-0.03031658833988434
CACNA1B|774,0.03030668430396247
NOL4|8715,-0.03027810058253367
COL29A1|256076,0.030273799777030114
ASTN1|460,0.03024769136371828
?|90288,0.030165166709752264
ZBP1|81030,0.0301417117075653
IQCA1|79781,-0.030118694085444934
CCL8|6355,0.03007534634719825
ZFR2|23217,-0.030050277186548457
HES2|54626,-0.02996754671849293
ABCA10|10349,-0.029954376507599363
KLF17|128209,-0.029931570298809166
FAM57B|83723,-0.029887393065827488
LPAR3|23566,-0.029878219740955416
CHST6|4166,-0.029817752384317213
OCA2|4948,-0.029796128658027714
WBSCR26|171022,-0.029778657305154863
TFF2|7032,-0.029775034409355267
PTCHD3|374308,0.029741771329458544
LOC613037|613037,-0.029738535990893242
FOXA3|3171,0.029731537170977453
ANO5|203859,-0.029651306742673578
AP3B2|8120,0.029639169438673552
PTGS2|5743,0.029528309954091538
UGT3A2|167127,-0.029509458802168195
CCDC153|283152,0.029487712452277867
GGT3P|2679,0.029464254429371894
COL28A1|340267,-0.029461489723636318
HIST1H2AE|3012,0.02944715771780485
GABRA2|2555,0.029442847158206633
RUNDC3A|10900,0.02942018374718074
LYPD6|130574,-0.02937580767831041
PPFIA4|8497,-0.029273936944809485
HOXC13|3229,0.02927131292921566
MFI2|4241,0.029256464741498376
MAGEA1|4100,-0.029226582232496485
PNOC|5368,0.029176931670414886
FGFR2|2263,0.029150501425740237
SLC12A3|6559,-0.029102493732596622
HORMAD1|84072,-0.028997349700047505
ZNF238|10472,-0.028962872506797802
LOC284578|284578,-0.028954925829163616
PITX2|5308,-0.0289464131782015
MPV17L|255027,-0.028938049462359016
DKKL1|27120,0.0288602765319507
FAM184B|27146,-0.028842817440557205
KRT79|338785,0.028837403369784666
NTF3|4908,0.02883209660615123
C10orf79|80217,0.028794098965051255
PCDH9|5101,0.02877518761190845
SV2B|9899,-0.0287146288626197
DYDC2|84332,0.028714154286590125
ICAM5|7087,0.028689119447454583
CNTNAP2|26047,-0.02867522202857523
UPK1A|11045,-0.02866228641977009
NCAM2|4685,0.02861312929151886
C1orf161|126868,0.028611968508471086
TBX4|9496,-0.028545158422809306
TCEAL2|140597,0.028530919955092035
GDF1|2657,0.028499566243785215
RBP4|5950,0.02845882845824548
BPIL1|80341,-0.02842876649543451
SIGLEC12|89858,0.028417481718493644
TMEM45B|120224,-0.028404479359906133
LOC90246|90246,0.02838278196764368
GPR87|53836,0.028326302066273037
CCL11|6356,0.0283182813240414
GABRP|2568,-0.028316190795445985
PLCB4|5332,-0.028300120665280516
SRD5A2|6716,0.028293796275476242
SLC12A1|6557,0.028289881472587614
SCN8A|6334,-0.02827915106677049
PCDHGA8|9708,-0.028270934435654555
RTN1|6252,0.02823476118528905
MUC5B|727897,0.028231390629169333
C5orf49|134121,-0.02822536920098113
ABCC8|6833,-0.02821894383627558
PRG4|10216,-0.028208658992368203
TNR|7143,-0.028195611042187086
LTK|4058,0.02819355183884906
KRT75|9119,0.02812289885389043
CACNA2D3|55799,0.028072726372313332
CALML5|51806,-0.02802179962774578
PADI2|11240,0.027995352585332013
BAI1|575,0.027989868623870033
GZMA|3001,-0.02793763110208091
NOTUM|147111,-0.02792028219961201
CHRDL2|25884,-0.027884406319455688
CHL1|10752,0.02786248258145278
ATP6V0D2|245972,0.02785676050696472
NPHS1|4868,-0.027831347080060312
CXCL6|6372,-0.027809834612801204
SP5|389058,0.027759886930954752
KCNJ6|3763,-0.027756545172309622
C21orf128|150147,-0.02772907439931405
DUSP5P|574029,-0.027723337760895726
TMEM158|25907,0.02770235546221662
PNMA3|29944,-0.02767637927004605
COL6A6|131873,-0.027674311247542594
CXCL17|284340,0.027614799604095075
PADI3|51702,-0.027606356535686313
PPP1R3C|5507,-0.027574867474411045
DDC|1644,-0.02756726367432398
MT1G|4495,0.02751996181910117
WDR63|126820,-0.02749375301897033
NOX5|79400,0.027493614669311214
EDARADD|128178,-0.027434035544136297
SEZ6|124925,-0.027415381655559522
SLC30A8|169026,0.027409407850056793
HOXB8|3218,0.027376804335854116
SEC14L2|23541,0.027363223834806806
AREG|374,-0.027335783205459145
XCL1|6375,0.027294727164902065
DDN|23109,0.02729244568506317
GPR77|27202,0.027290017285060315
LOC440905|440905,-0.02726274603096906
MDGA2|161357,-0.027136302038231183
FAM71E2|284418,0.02710370814299633
PDIA2|64714,0.027100852962263937
STK31|56164,-0.02709129650034814
GNAO1|2775,0.027086620948192575
SIGLEC15|284266,0.027081040761040023
C11orf93|120376,0.0270543471492964
NAT2|10,0.02705409334949521
SERPINA11|256394,-0.027040877583385938
C8orf86|389649,0.027014659105218896
LOC643763|643763,-0.026950265385211815
GDPD2|54857,-0.0269416306923178
CYP21A2|1589,0.02691513748181299
GRP|2922,-0.02688884472021175
KCNT1|57582,0.02687466029598012
DLX3|1747,0.026867857888191488
WDR65|149465,0.026850004166088678
STAC2|342667,0.026831923091825464
SEZ6L|23544,0.026827309671657848
DNAH9|1770,-0.026819606247110158
C6orf126|389383,0.026806572558495632
CA9|768,-0.026792835098838896
AQP3|360,-0.026785238310143893
RDH16|8608,0.02677637403209079
PLAC2|257000,0.02677320434478714
HIST1H3D|8351,-0.02676549359908334
TRDN|10345,0.02674955738493581
MAEL|84944,-0.026733725701501555
SNPH|9751,0.026726062381266104
GLB1L2|89944,0.026678339812136406
TNNT2|7139,-0.026677091378726495
IL20|50604,0.026634495510995396
FMO6P|388714,-0.026616075967471217
MCOLN3|55283,0.02659203063866227
FOXP2|93986,-0.02658842402777952
C2orf65|130951,0.026582809600625708
ST8SIA6|338596,-0.02658069759971571
HSD17B2|3294,0.02657746799656179
NTSR1|4923,0.026521308693496885
LAMC3|10319,0.0264825441756712
KCTD14|65987,0.02645279329142295
CALB2|794,-0.026446840385437057
FAM189A1|23359,-0.026399013342249582
LEMD1|93273,-0.02635170501961182
STC1|6781,-0.02627772820591821
SIX3|6496,0.02625860728831463
PCBP3|54039,-0.026224171653292723
AIM1L|55057,-0.026224084287541995
FAM83A|84985,-0.02622140108873077
ZNF486|90649,-0.0261692713745984
AKR1C2|1646,0.0261613354116558
FAM183A|440585,0.026159424949311824
NTRK2|4915,-0.026139309668081107
SMOC1|64093,0.02609838634062994
SLC7A2|6542,-0.02608759528359545
LOC654433|654433,0.0260869198012958
CRTAC1|55118,0.026070468548549917
COLEC11|78989,-0.026052885347168854
PPP1R14C|81706,0.026012277367953644
CA2|760,-0.025981678325832782
WIT1|51352,0.025958081496200505
LRRC50|123872,0.02594829854314161
VIT|5212,0.025928521795587255
PRTG|283659,-0.02586672310960615
LOC150622|150622,0.02583766969707084
KIAA0319|9856,0.02583559931305698
LOC84740|84740,-0.025816069966210983
ATP13A4|84239,0.025803464646807547
WNK4|65266,-0.025797436409575908
GLDC|2731,-0.02576898473728246
A2ML1|144568,-0.025748692360227386
VSTM2A|222008,-0.025737639878641486
GRHL3|57822,0.025719713382968495
DSG3|1830,0.025700067399979678
CLDN1|9076,-0.025695774441989002
BPI|671,0.025692383348503524
KLK3|354,0.025684849631981338
CADM3|57863,0.025675572220851435
CXorf57|55086,0.025608272829087765
LOC96610|96610,-0.02559969894551498
MMP8|4317,-0.025593260395277036
ZP1|22917,0.025545785520513686
CHGA|1113,-0.0255406681448454
TP63|8626,0.02551162143079924
CACNA1F|778,0.025478218756727775
NAT1|9,0.02545427931072443
FGFBP2|83888,0.02537175079905756
FAM166B|730112,0.02536680298609353
SYT5|6861,0.025352200178801697
MFSD6L|162387,0.025349705824490795
IGSF10|285313,-0.025342806155139074
SFRP4|6424,0.025337507235218878
HOXC12|3228,0.02532949831924843
CXorf30|645090,0.025324814966928406
FOXC1|2296,0.025280514723082268
GJB4|127534,-0.02522874410575248
C9orf169|375791,0.02520433231037544
RGS20|8601,-0.02520162759991541
KIAA1644|85352,-0.025184134062704887
MSX2|4488,0.025159308109164023
RNF182|221687,0.02512589345222738
CX3CR1|1524,-0.025043055703390063
CLEC2L|154790,-0.025037027268884772
TCAP|8557,-0.025033843458212225
SLURP1|57152,-0.02503383430173414
PDCD1|5133,0.025019524294627248
CNTN2|6900,-0.024983157653556375
ALB|213,0.02496619004041568
P2RX1|5023,-0.02491361170680672
SYT12|91683,0.02491282991662607
IGSF5|150084,-0.024909186846777988
GSTM5|2949,0.02488833764507375
GREM2|64388,-0.024888040788956144
OR2B6|26212,0.02484818066763616
EREG|2069,-0.024838553980451487
IP6K3|117283,0.024826551063574794
BNC1|646,-0.024813803763504415
C14orf162|56936,0.0247964697946602
APCDD1L|164284,-0.02479376667673888
VGLL1|51442,-0.02477459682197762
TEKT2|27285,0.02476761203640622
WBSCR17|64409,-0.02472597449039858
FLJ40330|645784,-0.0247255341294204
GPR12|2835,0.024679123891412004
HSD11B1|3290,0.02467699256646287
OGDHL|55753,0.02464613854107746
ZNF835|90485,-0.024645607505706057
CITED1|4435,-0.02463054919653251
CR2|1380,0.024593158182321197
SDR16C5|195814,-0.024592350929245457
NEURL|9148,0.024575282336830064
KCNH2|3757,0.02456687812310068
AFP|174,-0.024564362639234054
TMEM151A|256472,-0.024556646994933935
LOC441666|441666,-0.02455153507086318
MED12L|116931,0.02454948254195531
ZMAT4|79698,-0.024536615052671105
PPP4R4|57718,0.024516315721130586
LY6H|4062,0.024477524973122576
WNT11|7481,0.024474850963087255
LOC389493|389493,-0.02446644064821428
LEP|3952,-0.02443892577002754
MS4A8B|83661,0.02443197774935366
CD36|948,0.024415490134445966
NMU|10874,0.024396596965871598
NMNAT2|23057,0.024373850702669234
KCND2|3751,0.02436737596895082
TRIM36|55521,0.024353319298314947
OPRK1|4986,0.024300814817154903
CR1|1378,-0.024281993033745487
LRP2|4036,0.024279728093654744
ADH1C|126,-0.02427914492940894
GLYATL2|219970,0.024268171359770996
C2CD4B|388125,-0.02424008730178036
HIF3A|64344,0.024234276374672372
IGFBP5|3488,-0.024173265009514642
SOX11|6664,0.02415922291189798
CD3D|915,-0.02413617234527619
TRPV6|55503,0.024112992060567683
TMEM139|135932,0.024101526075817694
TRAT1|50852,-0.02404926954577251
PHGR1|644844,0.02404021190762903
PTN|5764,0.024019714569994244
THSD4|79875,-0.024018774465468275
DACH1|1602,-0.024015882166920056
CECR2|27443,0.023972148272924494
KRT4|3851,-0.023954375879269612
MMEL1|79258,0.023939728705075068
RBP2|5948,-0.023935693137773988
HIST1H2BF|8343,-0.023917155931144494
LTB|4050,0.02391552893528921
POF1B|79983,-0.023914865138617635
TUBA3C|7278,-0.02390891108282575
NNAT|4826,0.02390783508232118
METTL7B|196410,-0.02390582177065605
CCDC135|84229,-0.02390135689365975
MSL3L2|151507,-0.023856685771172812
SLCO1A2|6579,0.02382701198939901
CD27|939,-0.023782743212202088
NXPH3|11248,-0.023748261928969946
KIT|3815,-0.02372983730351838
SLC15A2|6565,-0.02372927066722513
IRS4|8471,-0.02369620207915688
CHRNA9|55584,0.023622871100126903
ALOX12P2|245,-0.023601860422742645
ACTA1|58,0.023601482194188485
GRIN2A|2903,0.02359840094012288
GRPR|2925,0.02359075093122077
BAMBI|25805,0.023589283509827415
ADIPOQ|9370,0.023579087230012116
ACTG2|72,0.02357457327709508
SRPK3|26576,0.0235361920219206
CLGN|1047,-0.023517616225821027
EPHX4|253152,0.023511406622422296
SFTPA2|729238,-0.023500204854373395
HERC2P4|440362,0.023431324268499688
TMEM90B|79953,-0.02343084456613313
EFNA5|1946,-0.023409541106307056
MAOA|4128,-0.02337926385408082
PCDHA12|56137,0.023346094980496113
HOXA11|3207,0.02334594352674742
MUC1|4582,0.023342856580805666
CELF3|11189,-0.023327146717332277
FAM131C|348487,0.023313108530186706
DPYSL4|10570,-0.023296003891104974
TNMD|64102,0.02328374562212675
SYNPO2L|79933,0.0232828316738524
AQP6|363,0.023257010410991766
CPNE7|27132,0.023239357188966046
GRIK2|2898,0.02320134114509602
CCDC151|115948,-0.02317787921953508
CNGA3|1261,-0.02316795745527652
VWA2|340706,0.023126748150061504
NEU4|129807,0.02312152869699772
PRPH|5630,0.023063375755354252
SCARA5|286133,-0.023005008731816143
LILRA4|23547,-0.023001786246502856
LOC284749|284749,0.022984501036841003
SFRP5|6425,0.02297958944998053
ADAMTSL5|339366,-0.022973817396150387
SAA4|6291,0.022970589390784318
GPR39|2863,0.022949273321279245
DGCR9|25787,-0.02294377578546471
PXDNL|137902,-0.02290178550009204
CASQ1|844,0.02287897979865412
TBC1D9|23158,-0.02287093918232206
GABBR2|9568,-0.022834183994615058
CD1B|910,0.02283387472837215
ABAT|18,0.022823057507107024
APOA1|335,0.022794399873739313
TUBA3D|113457,-0.022789090082400994
PLCH2|9651,0.022776330823052967
PTPRZ1|5803,-0.022758875288841168
SLC38A3|10991,-0.022711764114247322
EGF|1950,-0.022681802437146792
CYP2B7P1|1556,0.02266159833809426
AMY1A|276,0.022649631916007804
EPHA6|285220,-0.022649208107325725
C1orf61|10485,-0.022648816622662632
FOXD1|2297,0.022634294375602326
DPF3|8110,0.02262734142040345
LOC643719|643719,-0.022621274014125024
EYA1|2138,-0.0225836228375939
EDIL3|10085,0.02257894580773361
CCDC144A|9720,-0.02256871722645401
RIMS1|22999,0.022539031395291634
MARCO|8685,0.022529960317274236
ADCY2|108,0.022512969575286514
LIPH|200879,-0.022486410242825806
SLC7A3|84889,-0.022478855449777325
PCDHA3|56145,0.022471561418692873
CBX2|84733,-0.022398899924335303
PCP4L1|654790,0.022396735040008175
SIGLEC6|946,0.022383428868781346
LAMA3|3909,0.02237928044693918
ATP1A2|477,-0.02236256246088871
DDX43|55510,-0.02236204677022182
CORO6|84940,-0.02235670173969964
BCHE|590,0.022317895213809075
SYTL5|94122,-0.0222889789618573
PAX7|5081,-0.022279184478082747
SPATA4|132851,-0.022260430913856877
CEACAM5|1048,0.022251036920011867
IDO1|3620,0.02224213903467106
USH1G|124590,0.02222188983588468
ABI3BP|25890,-0.022195666314004485
TMC5|79838,0.02212859314854576
SPAG17|200162,0.022118419529099966
INA|9118,0.022104221385178837
SPP1|6696,0.02209268598297753
METRN|79006,0.02205854629136546
B4GALNT2|124872,-0.022057845715594767
PKNOX2|63876,-0.022054386330621845
PTGFR|5737,0.022043146870518632
MEGF10|84466,-0.02203332374203797
GLDN|342035,0.022032118012262313
LIN7A|8825,-0.021979137965986467
CIDEC|63924,0.021975179962955435
SHISA2|387914,0.021937454485956902
AADAT|51166,-0.021934567992024735
PGBD5|79605,0.021870545533527047
KCNK2|3776,0.021857087268424096
TEX19|400629,0.021855792787081364
HABP2|3026,0.021852184824859396
CPNE4|131034,-0.021838130352120563
SPAG6|9576,0.021833117379308254
ENKUR|219670,0.021814802276716
ZIC1|7545,-0.021801306046108367
ESPNL|339768,-0.021750837462492813
CLDN10|9071,-0.021732753625594736
MS4A1|931,-0.021682663907154745
MUC2|4583,0.021673852860829828
NPM2|10361,0.021640276159500513
SIX2|10736,-0.021635104575248084
INSM1|3642,-0.02162578983547091
ZMYND10|51364,0.021600928856561615
MAPK8IP2|23542,0.02159460559337167
C4BPA|722,0.02159154493242103
LOC728606|728606,-0.02157519427327792
CRLF1|9244,-0.021569787556988306
KREMEN2|79412,-0.021536744521416122
GPT|2875,-0.021486685234940982
KEL|3792,0.021458663483488846
KCNH6|81033,0.021448351763764036
HS3ST5|222537,0.021437851845581047
SYBU|55638,-0.021436835040675294
CRHR1|1394,0.02142195066216616
CDSN|1041,0.0213868909253239
SCN7A|6332,0.021386392485799616
DHRS2|10202,-0.02138482373442237
MKX|283078,0.02132451799075852
ARMC3|219681,0.021297832124831335
TMEM108|66000,0.02128829411553345
FGF9|2254,-0.021263995329733776
ZBBX|79740,-0.021228880524214466
LRRC17|10234,0.021204142610542803
VGF|7425,-0.02120180317344863
IGF1|3479,0.02117916866032104
SCT|6343,0.021150788516864246
C10orf107|219621,-0.02112956608395633
CYP4Z2P|163720,-0.02111993757601576
EPHX3|79852,0.021118002592113144
C1orf173|127254,-0.02111195245990218
CCL28|56477,0.021102663004629197
LGR6|59352,-0.021089936051940348
DQX1|165545,-0.02100620532454429
CCDC129|223075,0.0209839162641271
HHIPL2|79802,0.020982104524092843
MYOC|4653,-0.020915476142191722
WISP2|8839,-0.020913894413355012
EEF1A2|1917,0.02090026246102168
KLK7|5650,0.02089659076700341
RBP5|83758,0.02084343176681931
KSR2|283455,0.020835183594340473
