Name,Score
hsa-mir-3200,0.14775489686936438
hsa-mir-877,0.12396952881791169
hsa-mir-301a,0.11938579294728954
hsa-mir-577,0.11667637365984986
hsa-mir-18a,0.10848357788183399
hsa-mir-190b,0.10542278930150574
hsa-mir-1301,0.10181470421648453
hsa-mir-3677,0.0941424905130972
hsa-mir-148a,-0.09259538156191802
hsa-mir-345,0.0910264559578465
hsa-mir-30e,-0.0900707327778743
hsa-mir-582,-0.09004063926109246
hsa-mir-221,-0.08802421310853253
hsa-mir-3129,-0.08791242965342372
hsa-mir-194-2,-0.08726353600007328
hsa-mir-934,0.08611447663423835
hsa-mir-3607,-0.08608826120344558
hsa-mir-194-1,-0.08544575622829663
hsa-mir-3130-1,-0.08539088681435843
hsa-mir-301b,0.08524240948010685
hsa-mir-320d-2,-0.08491784414062635
hsa-mir-1245,0.08434026849634385
hsa-mir-135b,0.08420089417900543
hsa-mir-320d-1,-0.0841166854190069
hsa-mir-376a-2,-0.08394068628214843
hsa-mir-199a-1,0.08385190264332026
hsa-mir-29a,-0.08296247350167965
hsa-mir-27a,-0.0829341408750154
hsa-mir-320b-2,-0.0829083136224791
hsa-mir-2114,-0.08279295960499158
hsa-mir-199a-2,0.08257220993936236
hsa-mir-26a-1,-0.082571590855322
hsa-mir-665,-0.08190120451482774
hsa-mir-1295,-0.08148824508032529
hsa-mir-2355,-0.08132026760135137
hsa-mir-151,-0.08080338763893427
hsa-mir-130a,-0.0806928124142424
hsa-mir-128-2,-0.08055779116957776
hsa-mir-493,0.07970252226199863
hsa-mir-585,-0.07951207210287797
hsa-mir-424,-0.07944693912973194
hsa-mir-128-1,-0.07943474082502523
hsa-let-7f-1,-0.0791775595886641
hsa-mir-134,0.0789869376024355
hsa-mir-496,0.07887822934751698
hsa-mir-329-1,-0.07886762598584668
hsa-mir-409,0.07878669839827072
hsa-mir-3117,-0.07809703135593224
hsa-mir-3678,-0.07800387672907677
hsa-mir-199b,0.07775292043388601
hsa-mir-1287,-0.07767381391577328
hsa-mir-144,-0.07762236691081248
hsa-mir-487b,0.07724347856737984
hsa-mir-329-2,-0.0771133827648155
hsa-mir-126,-0.07696942121382742
hsa-mir-584,-0.07689174188112526
hsa-mir-363,-0.07641995762138033
hsa-mir-656,-0.07593281030177328
hsa-mir-1468,-0.075601382548945
hsa-mir-940,0.07554251875851829
hsa-mir-30c-2,-0.075320602321864
hsa-mir-629,-0.07518126216724483
hsa-mir-30d,-0.07377593704124491
hsa-mir-412,0.0733437427396507
hsa-mir-381,0.0730701362798516
hsa-mir-489,-0.07295190625768602
hsa-mir-24-2,-0.0727766394422772
hsa-mir-652,-0.07275792675468273
hsa-mir-107,-0.07269682667744866
hsa-mir-374b,-0.07258414288501075
hsa-mir-212,-0.07238805414541552
hsa-mir-203,-0.07228231974822545
hsa-mir-3912,-0.0721534909557135
hsa-mir-377,0.07183369921126695
hsa-mir-133b,-0.07135050136527765
hsa-mir-590,0.07088284870091704
hsa-mir-100,0.07071006599632712
hsa-mir-628,-0.07030037266598806
hsa-mir-659,-0.06978367128463124
hsa-mir-539,0.06928561610832601
hsa-mir-183,-0.06925231274178813
hsa-mir-296,-0.06897582859338074
hsa-mir-105-1,0.06818492012723136
hsa-mir-1288,-0.06746118795690743
hsa-let-7b,0.06620078678506308
hsa-mir-370,0.06616175966993561
hsa-mir-19a,0.06602216612873578
hsa-mir-1271,-0.06575461055655589
hsa-mir-23c,-0.06550753827776912
hsa-mir-1228,-0.06528861142710994
hsa-mir-320e,-0.06459678270724183
hsa-mir-548o,-0.0645675717950298
hsa-mir-654,0.06361237786409218
hsa-mir-24-1,-0.06345046873865974
hsa-mir-451,-0.06327652838506428
hsa-mir-1226,0.06281133477557337
hsa-mir-33b,0.06261734365825944
hsa-mir-320a,-0.06237927996509782
hsa-mir-660,-0.06232461231538319
hsa-mir-30a,0.06207874482385262
hsa-let-7i,-0.06198246589187652
hsa-mir-581,-0.06128101742305887
hsa-mir-181b-1,-0.06116932204667866
hsa-mir-299,0.060972671972403
hsa-mir-942,0.060856590384635076
hsa-mir-618,-0.059888980834522314
hsa-mir-10b,0.05988137361099041
hsa-mir-1229,0.05985640564881303
hsa-mir-411,0.05971312939233776
hsa-mir-15a,-0.0595274398228173
hsa-mir-185,-0.059436020918864255
hsa-mir-486,-0.05929689247246831
hsa-mir-624,-0.0592776301944891
hsa-mir-3610,-0.059179078133966403
hsa-mir-26b,-0.05901129922576629
hsa-mir-374a,-0.05892290788714272
hsa-mir-532,-0.058892595545708776
hsa-mir-3690,-0.058773530078282336
hsa-mir-127,0.05873362330501069
hsa-let-7g,-0.05796898297684931
hsa-mir-372,-0.05760021720305614
hsa-mir-382,0.05726093849814886
hsa-mir-30c-1,-0.0566240225645551
hsa-mir-1262,-0.05643985729052509
hsa-mir-98,-0.05601422321431941
hsa-mir-509-2,-0.05564783633541245
hsa-mir-181b-2,-0.05550664075986271
hsa-mir-335,-0.055363833694166587
hsa-mir-676,-0.05506919694335433
hsa-mir-2116,-0.05491035259670018
hsa-mir-320c-1,-0.05477033653790999
hsa-mir-605,-0.05473394049548921
hsa-mir-16-2,0.05473185557570935
hsa-mir-23a,-0.05455556580459523
hsa-mir-103-1,-0.054253012491635645
hsa-mir-33a,0.054109190899166194
hsa-mir-1266,-0.053554792864946445
hsa-mir-25,-0.05347703589880111
hsa-mir-369,0.05314300539639944
hsa-mir-3190,-0.05300958711765954
hsa-mir-3922,-0.05151235136149259
