,u3,u3
77,0.015561029952462321,-0.03856540407377343
78,0.012165861097785587,-0.006038116009392807
79,0.03695084839981181,0.006194617883640864
80,-0.010230224728979307,-0.018844760773055726
81,0.11554432903825339,-0.12847764750426324
82,0.029805038343860276,-0.009060905102601163
83,0.08192913250010467,-0.01038419275454238
84,-0.009883362854517366,-0.09912579003833236
85,0.04672740079277798,0.04372001393959968
86,0.03294870643593929,0.042161343605454656
87,-0.06850041406782703,0.038406445359532415
88,-0.06675706329724307,-0.023814895799893095
89,0.05541119809947895,0.030904966460974632
90,-0.018201655782755847,0.010120723599806947
91,-0.04579348104654733,-0.12877698890056338
92,-0.00517744804976314,-0.013699070626937225
93,0.05176981235878871,0.09121404886599127
94,0.011617169555043577,0.0013424114359940017
95,0.02818771222443265,-0.00886826619245651
96,-0.02560680154791899,0.04378842534100722
97,-0.03243433795645221,0.05780313026369194
98,-0.013371434831830328,-0.038427329445692264
99,0.05900886028299931,-0.03137407243816615
100,0.011457337848346547,-0.02055333232373746
101,0.06422370368155901,0.011974851573311294
102,0.09565652023373576,0.014878153863991736
103,0.06763723202979167,0.058883551876741255
104,0.01747517155821628,0.029830214516729226
105,0.03101639533769298,-0.01489037254288169
106,0.053593458806857626,-0.017731528564869134
107,0.0587751100129955,0.1575083695495209
108,0.06782365892001077,0.03213500439643188
109,0.057927239992587934,0.009243900489678528
110,0.038805175316012,0.0005620905153677801
111,0.02869962051552461,0.02370540280721043
112,0.018743887689407174,0.0004268333187744586
113,-0.05025685180736658,-0.015388672029490841
114,0.03412971004810642,0.04464283018047868
115,-0.017385664178422005,0.01385494777012989
116,-0.03804355452226746,-0.006173688344340209
117,0.1259945757888433,-0.07235847035999347
118,-0.004896787149638722,0.022888403746193525
119,-0.04339965957672521,-0.05235006680496973
120,0.014715174199901286,0.11103802258940829
121,-0.002336477779628514,-0.02841731894529004
122,-0.04849908911266171,0.056409896015202105
123,-0.06694315967462207,0.05928186819699981
124,0.01104021123241399,0.09800463541224953
125,-0.000387283262600817,0.013563448030187346
126,0.08850141919356473,-0.05360435864547728
127,-0.11404063224239529,0.015041879219224867
128,0.024583679529232606,0.05806207206418223
129,0.0537264015230954,-0.02569026683759764
130,-0.044410008128799555,-0.006471569022653354
131,0.02542870126095693,0.015836634013077756
132,0.029620868229588676,0.014489320129106505
133,0.026349700342563277,0.004255759487637546
134,0.08276511910668559,0.032139968376426374
135,-0.03709161436229099,0.09019603009188597
136,0.03447390440728121,-0.014653908543244751
137,-0.01487514156280468,-0.002052484702274197
138,-0.011500485868461292,-0.020361490577926723
139,0.03403852819182388,-0.039068120525542364
140,0.002943243695449226,-0.11116279121513976
141,0.026957592130426918,0.04402608518418532
142,0.0015469459040294742,-0.027051123269493053
143,-0.056777914519397475,-0.1332740322430141
144,0.06458503813865893,0.03131518771496799
145,-0.011428080179759182,0.06879385307099821
146,0.027126711350534544,0.006516361724083857
147,0.06577424577579538,0.08081162840953673
148,0.02563862034304704,0.04709240212658728
149,-0.05586965833658314,0.04748854428848648
150,0.06639502907433605,0.04282926598482817
151,-0.030352219792247864,-0.03290336548936133
152,-0.05715326384738807,0.0021244798308507427
153,-0.003061054545717774,0.10501269357708894
154,-0.036634611030007695,0.08711936354130931
155,-0.019423041329927625,-0.022870714869058867
156,0.07427076672955878,-0.09135787287582005
157,-0.00275723246151649,-0.007423431763897802
158,0.024248206181833837,-0.030269410290519685
159,0.010751283861668409,-0.029873967512595717
160,0.002243738482126656,-0.02144260674748074
161,0.03721959970050076,-0.0028944203709806403
162,0.046089996510825966,-0.02093791803965498
163,0.06797961102549094,-0.001431605280351033
164,0.0026050031074142223,0.0014631446670721456
165,-0.046421624245013976,-0.029834915291440816
166,-0.0009193705291881994,-0.16081072266460036
167,0.005929959448439629,0.01331146352946766
168,-0.011281213971531772,0.023078859764668207
169,0.06798893575234044,0.038402023002647154
170,-0.0022924193357720946,-0.00010446065606980688
171,0.01601367966972402,-0.0457207878625386
172,-0.005396241595969924,0.005053740879673553
173,0.020923508448259673,0.00814380032137298
174,-0.0047201672194346475,0.001427562684170321
175,0.01281150555077359,-0.025811695504735208
176,-0.003286526224467565,-0.004464851853467174
177,0.06755621351635528,0.0015310164868823986
178,0.07623776325424052,0.023094554362308003
179,-0.017725689045374412,-0.02431834240325005
180,-0.07455681205518341,0.13651441968407244
181,-0.0426686625986461,0.02836614327547486
182,0.012557461899005196,-0.03581305797325898
183,-0.008016533778455442,-0.03577775283138341
184,0.0029632846700544716,-0.002895922638189479
185,0.004145883756299128,0.001307770396511051
186,0.006091622986763535,0.03272076888288154
187,-0.04541313947946827,-0.07398588946613646
188,-0.09923074708635003,0.056491680351885926
189,0.08460254316303954,0.04458204952716245
190,0.12080245670504801,0.05583404352068885
191,0.009834225306075797,-0.03808591969067999
192,-0.024126876913261954,0.030054380245867103
193,0.09466005022470625,-0.006971283098284778
194,0.1141781084357742,-0.03879938033742417
195,0.0036892550418027195,0.0022388421083179197
196,-0.027555043889172716,0.15318007983551715
197,-0.05572746808301973,0.08742639548942853
198,0.016712383066345864,-0.05470163806395062
199,-0.018073794998181857,0.10013300840990086
200,0.019243761098860696,-0.0035486510128094647
201,-0.03415121255762174,-0.0027630918846826497
202,0.004280773772481285,-0.00300018342419178
203,-0.016218115235651386,-0.05511209546606658
204,-0.024913637592168195,-0.006664286440411722
205,-0.06079855911426374,0.07698031942397231
206,-0.02509231623245359,0.026014311744908217
207,0.028325695113481857,-0.011738657720896346
208,0.013653828282618425,-0.06280776130057228
209,0.04126717182638138,0.028093077861895827
210,0.05217625363915914,0.025282313122695046
211,0.06425977414118862,-0.040895570998243584
212,-0.10156532052471355,0.027747292089911016
213,-0.05729546007500038,-0.06276098121959905
214,-0.011375543405710417,-0.006066640690973908
215,0.06563596642387957,-0.06062303654658605
216,0.032106078675032755,-0.040868118884209194
217,0.00147206316505833,0.008935566261375604
218,-0.01771888741528722,-0.037087575725581606
219,-0.029072164673017546,-0.0753196734749773
220,-0.041262746429733266,-0.12715027058970205
221,-0.07133911118170375,-0.0473974995348744
222,0.025776843694215516,-0.052512435983204236
223,-0.04061613879027204,-0.02807413073748463
224,-0.0021021940492764704,-0.0033580587062107515
225,-0.011956022957588817,0.002237599044486388
226,-0.11722215714320279,-0.1403492701073014
227,0.12148110278326338,0.013023234877497921
228,-0.001846616665227762,0.013416005409480704
229,-0.053459977231901185,-0.0070839047983974465
230,-0.004205119949492653,0.0044365493684171125
231,0.03107504159505193,0.08728410520196186
232,-0.0034318363396831308,-0.02595059656832104
233,0.00532280032192811,0.006710284843292954
234,-0.025702303297765752,0.0026835410107055625
235,-0.018512105667572352,0.05141592456400371
236,-0.04670027487905447,-0.023882809577545506
237,0.0253502367026144,0.022080895499089384
238,0.11994025462485693,0.01086499204121443
239,0.11919066192959606,-0.0014373423162973107
240,-0.047877263640473136,0.1894136465739017
241,-0.007210288647477998,0.010770579971156899
242,-0.11330882334495676,-0.005377187332558361
243,-0.028875448890064253,-0.09576429323762461
244,-0.07407887477895166,-0.03348149508644302
245,6.938893903907227e-18,0.0
246,-0.029708313125602553,-0.06254289142451006
247,0.015074959509119122,-0.0232204193181454
248,0.003865084591345901,0.07034491377027519
249,0.03966213331718263,0.011277774008048093
250,0.009240786632788836,0.03647792098258239
251,0.06054995477975207,-0.0489179793984765
252,0.01721401316367993,-0.06929043854185657
253,-0.023939239144189467,-0.0007454293283424541
254,-0.016506774703630853,-0.03584300216098239
255,-0.06748911434061525,-0.002237382451596607
256,0.008864813281823224,-0.002631267192002215
257,-0.019094699642040566,0.00010735897288663987
258,-0.020829237059016296,-0.07832774120811682
259,0.012961662514628915,0.01801409190111915
260,-0.0018559465112731434,0.0015538891007384123
261,-0.17817825638265083,0.018668047419400462
262,-0.0035735379096687877,0.14977580756028702
263,0.0027518614441027164,-0.10450545857913172
264,0.010276711469222745,0.018466702930668016
265,0.0643324196424639,0.012806450645093595
266,-0.01927958550518483,0.0009925085419620438
267,0.018341687535331587,-0.019817693590071385
268,0.028802985852441447,0.027929914526974096
269,0.05199325241007431,0.016652538708786836
270,-0.0014869628003621907,0.012952999052780249
271,-0.034836094418524095,-0.041495881849222
272,0.01276305173214555,-0.002359795832403863
273,0.039459060922555945,-0.0017057300610293005
274,-0.06696370311580757,-0.02027655671320727
275,-0.02711652840835773,0.07356654030544946
276,-0.00392435401714425,0.008561565698108438
277,-0.005938364700374475,-0.046600288892293694
278,-0.05980449940948613,0.04052151100645176
279,0.0027451049454195182,0.003539960523462393
280,0.012045019836290614,0.02233703658493772
281,0.010229072663253671,0.04736552335550547
282,-0.016694698090606686,0.0004900663585103835
283,-0.073842785076532,0.0652041955249617
284,-0.0017404027709161472,-0.05300491859440826
285,0.05300424505068499,-0.016548492504341056
286,0.016878114624825087,0.01863589558098751
287,0.02515637720607769,-0.016163424572291776
288,-0.05690143372824744,0.018812466296582984
289,-0.0003063167483015239,-0.05863152466929209
290,0.05487019450316604,0.034854763942622095
291,0.03293018356788403,0.006018823240182828
292,-0.012533048705164456,0.018944152184049563
293,-0.007099024165237161,0.01646550095331355
294,0.014273217682168356,-0.03893051986782429
295,-0.0030811756699929676,-0.004024576322423049
296,0.08349798780525051,-0.010189781476928225
297,0.014393798086411665,0.010995634469163742
298,0.07041346006179808,0.01908362761281818
299,-0.03892092398533032,0.002740542591113437
300,-0.10987686732063737,-0.028702634496257127
301,0.10016330744084571,0.040671668807695086
302,0.01499773974562615,-0.007257827868192657
303,-0.06438425977972274,0.07920200254006124
304,0.02769107950056332,0.04709773670411997
305,-0.005264075753683503,-0.018834266716673553
306,0.006344334557091271,0.02625477372762027
307,-0.0005878935931320917,-0.014355858674354701
308,0.1405120233870461,0.09615167846091473
309,0.048581376537605844,0.03028125348937578
310,0.06104034951149859,-0.0005076054540827204
311,-0.006527851003286823,0.006304341027822046
312,-0.049046166463096605,-0.0831335440599387
313,-0.0587992757102721,0.0871347628280498
314,0.014028993779738055,0.02251308578348648
315,0.04382382989362128,-0.028370121590616006
316,0.17785165082211485,0.009156118189411176
317,-0.00013385539870304223,-0.050213357235155257
318,0.06573072353476729,-0.024220408981393302
319,-0.002008622880530194,-0.015244746371274417
320,-0.006684424515650174,0.010470120869881971
321,0.0009530515601376154,-0.06971376964616104
322,0.06906073126402111,0.01576322265721154
323,-0.0031818653984690337,0.05207238145315483
324,-0.06763170401549139,-0.07310590279061399
325,-0.1299001551092114,-0.03890536916947536
326,0.018175606097897673,0.045398047267273416
327,0.009997649471053895,-0.044839883879966666
328,0.028940426238291274,0.06247193094061513
329,0.03481945936692023,-0.04940722676209533
330,0.011102529394228535,-0.034138992661255925
331,0.021394518522226267,-0.0137843752154614
332,0.0327200300358039,0.11418247006566494
333,-0.03260898687540169,-0.012420443427132808
334,0.018494335127721487,-0.003971929038438624
335,-0.029965593115548497,-0.03576229040931861
336,0.021728015592100074,0.09536004283146356
337,0.04517405682157555,-0.011594071723455212
338,0.054093747561250544,-0.018124079575940283
339,-0.025274410476225136,-0.017497700516123756
340,0.07171416565903133,0.062001323999157226
341,0.014597163252866311,0.02615654453165643
342,-0.026577054387583007,0.07720358860175516
343,0.011290940773972339,-0.039866103716877065
344,0.006822421707633007,-0.07927517316918962
345,-0.013924027540826419,0.008504222515684293
346,-0.016126060234112203,0.05284983023983586
347,-0.05687919081115493,0.09898247602032542
348,0.033833682541862746,-0.08525621962647423
349,0.016864917876933356,-0.01755604058829948
350,0.0003249878585533658,0.00026884662529314516
351,-0.02157331924539112,0.02532267568459473
352,0.04229649142705878,0.057691834368792404
353,-0.03546451950263011,0.0531765350415981
354,-0.09348753442385939,-0.031804614202191654
355,-0.05403743324739843,-0.06653297720337016
356,0.004306674910199997,0.0047766260785586856
357,0.02453171892596816,-0.016550576237725052
358,-0.09206636046779325,-0.03358738149745499
359,-0.027806022695017328,-0.006526933760272708
360,-0.00028738552256640787,-0.0328639077766603
361,0.010454778556073073,-0.09774416914808932
362,-0.05167918948913976,0.07137077039268913
363,0.005071147080568397,0.06519622406854272
364,0.010804742418727949,6.162975822039155e-32
365,-0.0027727141240938198,-0.006739183639462057
366,-0.015616523332648034,0.06313625891756333
367,0.026583543707631083,-0.023763008300511968
368,-0.06015710777094138,-0.048669707908318253
369,-0.0013661518243746945,-0.027792881067359755
370,-0.08180705179777098,0.10277699741474366
371,-0.08102719049257405,-0.03718070500927391
372,-0.0007225266232397848,-0.030632325156158942
373,-0.02648185049031861,0.06584655973007364
374,0.054413129527862675,0.03758754092428284
375,0.04220588798812529,0.06464178096343037
376,-0.15300944708549677,-0.016964271868478993
377,0.031855261184653615,-0.0039711649952204045
378,-0.05647154866560355,-0.013832316214576014
379,-0.17305020449454916,-0.007822571499354437
380,-0.03967176905466769,0.052388166417688294
381,0.043389943510618485,0.013179170916362531
382,0.036475413902086876,0.02773704215798873
383,-0.08261574457414964,0.013770918722555122
384,0.032122654970778215,-0.06211919249483128
385,0.005931175207686729,0.013624801652465126
386,-0.003083137009408674,-0.03809963606475383
387,0.009081727050361872,-0.039501446712287044
388,0.06075426212365788,-0.037696790595060564
389,-0.0011509336326034944,-0.014210380468381687
390,-0.011676854512805562,-0.05491892243172372
391,0.007622920172901784,0.0005357451716732922
392,-0.01258585957245726,0.021980662779902932
393,-0.02874930573224476,-0.20346328119528095
394,0.02697500209224642,0.001181113503785372
395,0.004978661831438352,0.011562774523459909
396,0.06604759784180501,0.026121198275001308
397,0.09044845799728965,-0.011171158362330545
398,-0.08540068787263233,0.0012571452627836352
399,0.0025900600501027643,-0.011116638300825881
400,5.200010849845536e-32,2.2725973343769383e-32
401,-0.024480004197715392,-0.01476125076215241
402,0.03497679979065816,-0.05568455712810301
403,0.07192344091041976,0.010998164191353963
404,-0.06527052376075457,0.0270778163298161
405,0.02345244020648216,0.04609375299819661
406,0.0216349036748844,0.0390135124543997
407,0.017486566673966437,-0.03130499991868124
408,-0.00033161065524780955,-0.01735513917099047
409,-0.03011368443009183,0.04306814365478692
410,-0.07170447820456788,0.001739772045955032
411,-0.025118565978501657,0.02194918476934765
412,0.0007942275166973175,-0.0076526768972276366
413,-0.002490534213651258,0.03457114377457888
414,0.02690175707419271,0.021805764217332033
415,0.050117590665091444,-0.10827601913411015
416,0.005544771133842668,0.033723126337313246
417,-0.005437020778982339,-0.010600993455413866
418,0.0005593402890572895,0.020752829524516285
419,-0.06650211623686993,-0.05811476270901238
420,0.011741223688372047,-0.012359958016203602
421,0.05980275115753877,-0.016396039068968665
422,0.02740720874428469,-0.01420571774544764
423,0.012191106853593254,-0.010926658495328144
424,0.04834931094254096,-0.03358903740694232
425,-0.0019177368799153834,-0.06020337043306657
426,-0.0038753742274027217,-0.014261009524642303
427,-0.00025016816953396444,-0.006747131761797336
428,-0.05171789587673623,0.01119911764933284
429,-0.003269690262615037,-0.023400035594910586
430,0.009820700233334152,-0.0037632176262570186
431,0.0479308563342046,0.01516764485244806
432,0.03255992539947368,0.00915374953644363
433,-0.04694423805443625,-0.05751161171559461
434,0.03269540502593826,0.008399686553179277
435,-0.0033035739134366004,-0.006381843957857292
436,0.019631750898545096,-0.05725732283239053
