"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-0.404014664512823,-0.376855039223842,-0.380305362763374,-0.401266439430519,-0.411050906895557,-0.117107288353426,0.0407839757132472,0.0344869985794452,-0.197936225895209,0.052806625207705,-0.0505481463790335,-0.0299882090741277,-0.0325570285274271,-0.0117630352314679,-0.09029201728333,0.132949253032641,-0.0876637150177289,0.130527081135639,0.0838124411457399,0.0601259994391583,0.104211704941716,0.107114057492604,0.00778444395975609,0.134597019900284,-0.0534438796226264,-0.119827762074766,0.184869021336943,0.0227321824070779,0.0489893927756392,-0.0307750733042041
0.40624954567461,0.364794880217621,0.37776716627497,0.379038553493612,0.341795152034037,-0.1033598151416,-0.0731305445828745,-0.0162862983531217,0.0761078837562562,-0.0404691188051903,-0.0876381378429655,0.194415478383657,-0.0324702451954188,-0.190778376860616,0.0788154354428933,-2.52982273830103e-05,0.0937023528925546,-0.214754905141835,0.0991987939639911,0.195194709056083,0.0228836928894777,0.106580468853366,0.102771315476471,0.0080144599454867,-0.0575358410745608,-0.143702064770204,-0.126552001161264,0.12179491927873,-0.0498116231844423,0.056347242049566
-0.42464365655664,-0.322252064123486,-0.389663157719525,-0.364628084694138,-0.340786333694212,-0.12403043862867,0.143954592802382,0.0499827103961491,0.182140777443808,-0.114710097773215,0.0307043113227604,-0.0738810682444805,0.113905967513984,0.161705606127786,0.0576761752130536,0.0520970943430413,0.266545551545188,-0.0274506138696691,-0.0595653446882629,0.0570255243404369,0.0121873434419098,-0.0818301269458639,0.236557366173884,0.0709639773048431,0.0559471443426372,0.138401000472673,0.00869038546076172,0.0574290775330604,0.0243728896134385,-0.07555769485127
-0.421531401538463,-0.284703638164248,-0.28171440290146,-0.392224427000342,-0.359086539424507,-0.125878315500226,-0.0597553435256255,-0.092464040100068,0.0552663446852633,0.0966844313408013,0.124661448924447,-0.103921958059376,0.0581389549383611,0.195161109296567,0.0746235373207661,-0.288517821443498,-0.0863942920315472,0.0526377758248907,-0.1560188795841,-0.0685729823156279,-0.164902818267095,0.0705573223214809,0.145311739798817,0.0239286444527243,-0.253135712289663,0.0768764008601392,0.0644713637024619,-0.0541927787452931,0.0479252656693645,-0.0980076056249985
0.364184477293421,0.350052357843127,0.364315926801823,0.396025104194581,0.443833795901054,0.108678711134302,0.0178928355923091,-0.0527612800758822,0.110724652775838,0.0657121901648492,-0.0397432055360188,-0.0416771494278329,0.186074061136147,0.291725741105066,-0.0835087097720913,0.04219978415386,0.0661350723834008,0.0395264773463459,0.0621255845650437,-0.0938630718496704,-0.0371588163928939,0.0050493813901808,0.0284662888930969,-0.0840333964524798,-0.146526448489352,-0.1060239239086,-0.10687093449051,-0.0631088041892403,0.114237045631577,0.0770813035070243
0.414502137228076,0.347276177259025,0.345389398428654,0.369117032564167,0.396622647693119,-0.224248496945548,-0.0632373654444551,0.00922687874697086,-0.00532756542758178,-0.107909386556971,0.221303559056961,-0.160989086087849,0.0922826872639837,-0.0139028652496127,0.131602918360989,-0.0402049857592227,0.0608899498231814,-0.068942752382448,0.0204929652205523,-0.175760859229881,-0.0241201246085928,-0.0974636696017209,0.0777532926094193,0.0747483152121627,-0.032580822200492,-0.109360611588698,-0.192941285345325,-0.00429307255524565,-0.0888303171433387,-0.0806911873163767
-0.39333825759502,-0.409155015067267,-0.443122501500961,-0.408720599273008,-0.397297739740876,0.0341017661351645,-0.0408731014177468,-0.178662053751211,-0.0873189725019671,0.112061980573953,-0.154333884376575,-0.130480341212976,0.0498035467902389,0.0213184356897734,0.00223635992135697,-0.0816631632463246,0.00224058722524201,-0.0101968384834355,-0.0367101416668078,0.0113443673877718,0.0249879981181279,0.104279055750045,0.021898693557469,0.0102005332072088,0.0322897199717492,-0.0801874474457005,-0.152489787908847,-0.0776237553496103,-0.0213520816255277,-0.018922143546051
-0.411438379427805,-0.427261734902776,-0.39926320339898,-0.343085489349976,-0.418746191440615,-0.0206261343522866,0.0561591106301745,-0.0560415103554468,0.0178266108012756,-0.0951393666851699,-0.0448680779815232,0.00315349144005218,-0.117813476695475,-0.252384885132149,0.119725885698242,0.0362995431713679,-0.0904848652845028,-0.0519396507836024,0.0147324853568146,0.17992461891064,-0.0341173476096944,-0.0177325392647344,0.00853801662367387,0.100106790285412,-0.0200254274918049,-0.0355692065732886,0.0478075868820304,-0.145815844221711,0.0437696727678897,-0.0466763928533453
-0.402609469705167,-0.388027647550004,-0.392989624485258,-0.398381318549031,-0.390725045332383,0.0392117125858898,-0.00956417760213102,-0.168941245019604,-0.0277984443566674,0.0428073144429688,0.0983200851539559,0.194684710978467,0.0516283539271668,-0.0884170147958394,-0.0765710659227488,0.0681782901546618,0.050169939731117,-0.0310988523295027,0.0556394133741549,0.111198614662421,-0.0398912652892367,0.00719831150742832,0.0384328730999881,0.0607994236828442,0.0848543547565576,0.121412706593581,-0.0762735688087771,0.167298945087365,-0.183404655079523,-0.0709912206863658
0.380267968897398,0.420852525747587,0.367025010823611,0.341960905538526,0.389739685590289,0.011523530370052,-0.0245876628920457,-0.0409834682219642,0.0572543261757902,-0.0932258387428034,-0.106687208838722,-0.100593982181812,-0.107922580820661,-0.0556734407354087,-0.161123000283075,-0.106123117108214,0.0348392776236564,-0.0231311150015299,0.242915611104685,-0.0333500447375768,-0.090690915119321,0.128537102279667,-0.00575280556445087,-0.122003047419245,0.0511118636144538,-0.13781159342678,-0.157708996552005,0.131193640870144,0.11636337639487,-0.0901027846013268
