8.971699949597261581e-02,9.798076608987507652e-02,1.012192467267960666e-01,1.067451564791506713e-01,1.098918805343747224e-01,1.187566525107054682e-01,1.240051686524439173e-01,1.280159438591948751e-01,1.300343676502318524e-01,1.343732844194507059e-01,1.378195050085236906e-01,1.419329534245045987e-01,1.492248975784656873e-01,1.531950518743686596e-01,1.657090734641795959e-01,1.703970176862997787e-01,1.716739675630813144e-01,1.798297570123358891e-01,1.806020473194061282e-01,1.984966874160129513e-01,2.017023307465564685e-01,2.069956522705639623e-01,2.119301901976958502e-01,2.230340726526674200e-01,2.343722188041563737e-01,2.467999333564411257e-01,2.649075940260249840e-01,2.665237046842215407e-01,2.715244909085160474e-01,2.891970454605699570e-01
9.037147759262159630e-02,9.631088470294475734e-02,1.038036342611952101e-01,1.094075679150133956e-01,1.117574479993547754e-01,1.180690381971650077e-01,1.193033603556133138e-01,1.245987188335243023e-01,1.284235527493026163e-01,1.373822172992514301e-01,1.385427592982802214e-01,1.406129542101143826e-01,1.509767947411606859e-01,1.519544592387565840e-01,1.604458583508770186e-01,1.681911616224997796e-01,1.724502870490478013e-01,1.793579438420797589e-01,1.823368680649419260e-01,1.872867804536473557e-01,1.929352480225109134e-01,2.097795265182344771e-01,2.159243937766039956e-01,2.299958742704310277e-01,2.414358157940471594e-01,2.528019707025476182e-01,2.633611277863183719e-01,2.708013362137830504e-01,2.716507058725733392e-01,2.823206968180598797e-01
8.285233458905279236e-02,9.023598440052509051e-02,9.353598898721063315e-02,1.022331052738841561e-01,1.048377502397764560e-01,1.107226639215742742e-01,1.188934852838209044e-01,1.273156168887704665e-01,1.335960637915390159e-01,1.373140568521630800e-01,1.398781939135727848e-01,1.436062346685799684e-01,1.517088097556230641e-01,1.560829282176762478e-01,1.606077927815543482e-01,1.695309708573663476e-01,1.710271664777295031e-01,1.773192523018691791e-01,1.847773041907087577e-01,1.985394231456087677e-01,2.058728197323770603e-01,2.118067614606533589e-01,2.239325295838017482e-01,2.286315436881404539e-01,2.323938107205789083e-01,2.475301783571067504e-01,2.524674486944472052e-01,2.641914744823748440e-01,2.800222927745060209e-01,2.867888657358644289e-01
9.316019024735894272e-02,9.720754055654448611e-02,1.031767635551996132e-01,1.092854052801107978e-01,1.180762779819709563e-01,1.208332761527468047e-01,1.247176767209467046e-01,1.270726011436326963e-01,1.352451596609333673e-01,1.382855058038699181e-01,1.451730560661913250e-01,1.490847740254213905e-01,1.540808554699986122e-01,1.604961877924604152e-01,1.669244455472503330e-01,1.729657080538617997e-01,1.763415356260928102e-01,1.834431909488878631e-01,1.873715974353783731e-01,1.955436402706285381e-01,2.056923093570391936e-01,2.120455726993159262e-01,2.180394231347154432e-01,2.221689561117946299e-01,2.234102723997989925e-01,2.342766600463352111e-01,2.493960382175403612e-01,2.623498720365895487e-01,2.638885890016705038e-01,2.886438014080960901e-01
9.224412956353009174e-02,9.541402751556349315e-02,1.023843321886293428e-01,1.097108900309621549e-01,1.135026035208852035e-01,1.148214796906235763e-01,1.212737752476360231e-01,1.243854376277920976e-01,1.290571164312334929e-01,1.323600008124057592e-01,1.401642624528272041e-01,1.441795119617646503e-01,1.483554973670355159e-01,1.554866875855594743e-01,1.652472910067520895e-01,1.709536093300315085e-01,1.796644659086649443e-01,1.815639609801522059e-01,1.893788169888432071e-01,1.925881110241629279e-01,2.004178623098444301e-01,2.136613428857918051e-01,2.239452699823092363e-01,2.290687142854951341e-01,2.409919661403200353e-01,2.487057654733891010e-01,2.523937660435798258e-01,2.599248562574407173e-01,2.694083153112267204e-01,2.754605558105086005e-01
8.621678100019196378e-02,9.365416004372682790e-02,1.001278729534353651e-01,1.025913234314444616e-01,1.121550136690085270e-01,1.165310257975559205e-01,1.173616393643319988e-01,1.246736312672653557e-01,1.279467380790445530e-01,1.317037537222192356e-01,1.389220356530851963e-01,1.414956971384922768e-01,1.520697806312852340e-01,1.554112603671858606e-01,1.611522481495110681e-01,1.674010187630519120e-01,1.738713373177571686e-01,1.762191233429942216e-01,1.881313711897650287e-01,1.911324694289811832e-01,2.000524218154966782e-01,2.088980992083707411e-01,2.185721637631909409e-01,2.240139398582529640e-01,2.327199489438680768e-01,2.401629999769406831e-01,2.541615386470107985e-01,2.671922937572356882e-01,2.844080248464522787e-01,2.998706517773010449e-01
8.526891306708897500e-02,9.611825281449021263e-02,9.659762247310631211e-02,1.012485110967184382e-01,1.030905711484661064e-01,1.098224031776319914e-01,1.141871312657004311e-01,1.200955325856644385e-01,1.225999814098068103e-01,1.270054974104877776e-01,1.380078333226917864e-01,1.405992361721190020e-01,1.467547790144712594e-01,1.585179627247402245e-01,1.655471937946649541e-01,1.683096356747411926e-01,1.740159585206834669e-01,1.859046650970611891e-01,1.900681378246218134e-01,1.955621643175128044e-01,2.040974233592152964e-01,2.075596076225222353e-01,2.189811230935797270e-01,2.298199703691265749e-01,2.436514285060903118e-01,2.505025158182604961e-01,2.533745157079165256e-01,2.703206563918528205e-01,2.751890607506533026e-01,2.855622288824994914e-01
9.744452037373278752e-02,1.024097853611702358e-01,1.056202616008505568e-01,1.095915125756026370e-01,1.153759731588870352e-01,1.192589771336361043e-01,1.204312645119271913e-01,1.291992326813614089e-01,1.315307262197396854e-01,1.381257649847773550e-01,1.402029295275653564e-01,1.436997781849919942e-01,1.493591812116663586e-01,1.560686151093994278e-01,1.608088412779657417e-01,1.681051436510638264e-01,1.760739850277884544e-01,1.825169631162996686e-01,1.873382919352983011e-01,1.944890003713767856e-01,1.989671372312636077e-01,2.073513966293088484e-01,2.137557884734526958e-01,2.289084212548061770e-01,2.355536579943115771e-01,2.415602966492609860e-01,2.501977534829076255e-01,2.598913067803803600e-01,2.795023491232174195e-01,2.839724797246561683e-01
9.110158099592134684e-02,9.405705268295362631e-02,1.018931706477442523e-01,1.079114548568592818e-01,1.134720166005204339e-01,1.173560099453440086e-01,1.245901344780775272e-01,1.259779097746987209e-01,1.277093877531272625e-01,1.384799723260969062e-01,1.474564334742359539e-01,1.537201028008296777e-01,1.559714708780008396e-01,1.608456168942261622e-01,1.642044553198696577e-01,1.663556050205929338e-01,1.689231731955437854e-01,1.793216331684644449e-01,1.881692803398471725e-01,2.009859037361481915e-01,2.040476058983861363e-01,2.159379539307921814e-01,2.201484261096890160e-01,2.258054844794969429e-01,2.384668301653822819e-01,2.410362160713822310e-01,2.508669037914786348e-01,2.565192009452876842e-01,2.720276881847030759e-01,2.741846442330513334e-01
7.686582455116874879e-02,9.147016154122714071e-02,1.055633107734663123e-01,1.059303917887137458e-01,1.146097399361088454e-01,1.189846377023791452e-01,1.246693956352111915e-01,1.267743488873961655e-01,1.312951762420867530e-01,1.347968396494407806e-01,1.404419263637275150e-01,1.480208968457508156e-01,1.524751029646858047e-01,1.605519735360839972e-01,1.658099774022900041e-01,1.675954755717221911e-01,1.729861983589671137e-01,1.831758367841009871e-01,1.882838598368779537e-01,1.914296922654055433e-01,2.011722834280815775e-01,2.105047237717416753e-01,2.197057249527139544e-01,2.213403427951036728e-01,2.271551600106033186e-01,2.434745675043097357e-01,2.546412897499269468e-01,2.644690265413953134e-01,2.718552503987880509e-01,2.925994789962995113e-01
