,u3
0,0.0
1,0.0
2,0.0
3,0.0
4,3.337022781108882e-15
5,-0.001134858613800215
6,-0.009072392015639702
7,-0.0029462757652777304
8,0.0035391353642808335
9,0.00474293768628997
10,-0.01478323069379704
11,1.975416358268589e-16
12,-2.430239169626258e-16
13,0.01725538110190299
14,4.456330800455404e-18
15,0.0349803543289327
16,1.6055949972337835e-15
17,6.938893903907228e-17
18,2.9603056117544213e-15
19,-7.28583859910259e-16
20,1.650806227826429e-15
21,0.061664003132147836
22,-0.025578405139112168
23,5.441678466340527e-17
24,-1.5892235444292524e-15
25,6.70015258552592e-15
26,-1.8214596497756474e-16
27,4.7704895589362195e-18
28,-1.0793548963652398e-16
29,5.702036065535765e-15
30,-0.028494206101652625
31,6.85359768611872e-17
32,1.2292250550771655e-14
33,-5.998892782385088e-17
34,-1.5395670849294163e-17
35,1.0993809992133672e-16
36,-4.491791724200527e-17
37,3.164613336772685e-17
38,-0.03417447595115158
39,-5.209374598358352e-15
40,-7.901665433074356e-16
41,-0.013339999578734614
42,0.06423745470238641
43,3.638591383084781e-21
44,-3.0357660829594124e-18
45,0.04854404925423058
46,0.01215147008488381
47,0.06381304507716173
48,7.790224155571274e-17
49,2.838874968436045e-15
50,4.5571726942395404e-17
51,4.684159852939644e-16
52,-2.6050757069636244e-16
53,0.04507333033699744
54,-2.6020852139652106e-18
55,0.03360508956151297
56,0.0011255195347576635
57,-0.10459921354301994
58,-0.035831253499987586
59,-2.4739169189797863e-16
60,3.2780730638000086e-16
61,-1.1558950411411084e-16
62,1.6046192152785466e-15
63,3.635980405647388e-15
64,3.4833247397614286e-15
65,-3.60215329786584e-15
66,1.0312931064682118e-15
67,0.05832993641636505
68,0.08582435812074689
69,-0.05204358488227317
70,0.051361074624599524
71,0.04004114423941625
72,-3.2378613679107104e-15
73,-0.012942302365358318
74,0.028374798246712133
75,7.938287502884296e-17
76,0.064463236973988
77,5.592314805680232e-16
78,0.05725585218938873
79,-4.774625197301189e-16
80,-2.973185933563549e-14
81,6.078471059822732e-15
82,-1.2802259252708836e-14
83,3.597816489175898e-15
84,2.182227922670199e-16
85,-0.061384621099389
86,-0.039982614322317006
87,1.74984809628298e-14
88,-8.608565249534905e-16
89,-0.06512090452859588
90,-1.8007296142117288e-14
91,-0.02308287280220717
92,-0.004352602280003939
93,-0.028094765489290942
94,-0.03651085575933021
95,-3.209238430557093e-16
96,0.041307306047144304
97,0.024004594005174937
98,0.09211669852129216
99,0.06095425844438985
100,5.972327667136401e-15
101,-0.043126174483786604
102,2.3929636450258574e-17
103,-0.08902552473055877
104,0.06602811659489224
105,-0.025728108393893636
106,-0.08457062598535833
107,0.11880392027393746
108,0.1400602674768889
109,2.0816681711721685e-17
110,0.05714256794080312
111,0.008770620279020085
112,5.084908188957016e-16
113,1.1926223897340549e-14
114,-1.4568207751253226e-14
115,4.377574691627473e-15
116,0.07336956757060992
117,-1.1813466871402056e-15
118,6.482465666294754e-17
119,1.546048429168611e-17
120,-0.08304335136195638
121,-0.07527091473516231
122,1.7969360168304092e-18
123,-0.02955216403764823
124,-0.02344122633180664
125,-0.04991803754813942
126,5.204170427930421e-18
127,4.663804065163646e-15
128,-1.2784912017949068e-15
129,2.6172640443800077e-15
130,-4.191941352373653e-17
131,0.05363883480771673
132,-0.12282895877074682
133,-0.05718505560587522
134,5.349887199912473e-15
135,2.0643209364124004e-16
136,-8.082076674575944e-15
137,0.024035750376517645
138,-0.06910502679485361
139,-0.10505192745242142
140,-0.03857091643448185
141,1.0149076931165188e-10
142,3.408731630294426e-16
143,-1.5612511283791264e-16
144,1.3183898417423734e-16
145,-7.37257477290143e-17
146,-0.16046576163656132
147,-2.065188298150389e-15
148,1.207801220148852e-15
149,0.12503246167472207
150,5.174896969273313e-15
151,-1.2134390714457766e-15
152,5.223993846385907e-17
153,-1.5493682725686853e-14
154,-1.1579279202145187e-16
155,2.0274580625478933e-15
156,9.575673587391975e-16
157,0.011691208413064891
158,-2.929947950924827e-15
159,0.039675452730432076
160,0.1483227769156361
161,-0.06468994801360009
162,-4.462901402602082e-15
163,6.47051856539349e-16
164,-6.975323096902741e-15
165,8.239936510889834e-18
166,-4.11767540396997e-17
167,0.0068589261098322436
168,0.016960111771344988
169,0.19586311740877385
170,2.0348306373207947e-15
171,0.18616902729807194
172,-6.32545231471493e-15
173,1.7490187686966677e-17
174,1.235990476633475e-17
175,0.05655811812340967
176,0.011518920232320201
177,3.805235179222446e-17
178,-0.0736091203136245
179,-0.057770256607251456
180,0.0023295097961582665
181,0.06329921730565449
182,0.08126227870701748
183,-0.09585909488735599
184,0.05072447082370402
185,-0.10627290409836954
186,1.412064909445121e-15
187,-3.0115883745129857e-15
188,-7.327133149347131e-15
189,1.1207979244443711e-17
190,2.3175668469824912e-17
191,6.678685382510707e-17
192,-2.7755575615628914e-17
193,0.0916039652450206
194,0.1126956173699692
195,-0.08894621895419738
196,6.536438057480609e-15
197,-2.6020852139652106e-17
198,1.10759886607485e-17
199,-0.12460662919635918
200,-0.004944642399501502
201,0.06234574902409549
202,-1.074140776324839e-14
203,0.0017928859969956524
204,0.011587360578810586
205,-3.946834031181643e-17
206,-0.06608396810379186
207,0.07316953310572825
208,-3.317914720965613e-17
209,2.0961273182541577e-17
210,0.1087658024991083
211,0.20811283628341304
212,0.1807946477643027
213,-6.131282564946735e-17
214,-3.802513859341161e-15
215,0.054354389138368576
216,0.12681537468026255
217,-0.3236696041970779
218,0.08856619006977591
219,-0.03251123702779029
220,-0.13548706385141857
221,-0.06725867967097135
222,-1.9861389483478813e-15
223,-8.023096076392733e-18
224,1.8171228410857054e-15
225,5.352489285126438e-15
226,-4.990799440385274e-15
227,0.1258563073016921
228,-0.020152133654895005
229,4.050511553770064e-17
230,-1.5399465556897862e-15
231,3.7947076036992655e-16
232,3.5518463170625125e-16
233,-0.05397689146958743
234,6.212025436483846e-17
235,-2.2080861444839783e-15
236,2.903927098785175e-15
237,0.05972590633714484
238,-8.060552570492371e-18
239,-6.191661766630219e-15
240,-0.001317464951527883
241,-0.013706011183364867
242,-7.691723706213242e-17
243,5.763618748932942e-16
244,3.686287386450715e-18
245,0.03452980292968317
246,3.3489902475899204e-17
247,0.03554278475530344
248,5.710709682915649e-15
249,1.6080886622305002e-15
250,-3.361026734705064e-17
251,-9.49381632336932e-15
252,1.9657521149561422e-16
253,-0.10328547545765697
254,-3.805115944555126e-15
255,2.551940863487756e-17
256,-0.0718264929391543
257,0.10453023292970083
258,3.3170202697131594e-17
259,-1.0733601507606494e-16
260,-8.74138001566438e-19
261,3.191891195797325e-16
262,-1.548782803395543e-16
263,1.5275547713336063e-17
264,1.1570605584765303e-15
265,3.1628802251440925e-17
266,-6.261484386538285e-15
267,4.483689225028453e-17
268,0.05897667843925235
269,-0.09842621316406949
