,u1
0,0.0062444634555871405
1,0.060445416489312016
2,-0.005002149809148658
3,0.00032151539517176193
4,0.01909967146253867
5,-0.01721926397201969
6,0.037896726400836196
7,-0.00909788707450132
8,-0.0016571606292295179
9,0.0002111285129637536
10,-0.0033363113751848595
11,-0.012278036150496371
12,0.010884876825789343
13,0.0262848200643437
14,0.006014670303256082
15,-0.014921853570712679
16,0.013133444087860765
17,-8.210971412810249e-06
18,-0.017206062358468
19,-0.032374618059293
20,0.0054339769599825154
21,-0.03449166528580272
22,-0.003910094236243585
23,0.005049002976240658
24,-0.01319488388044291
25,-0.034048581166246546
26,0.012782743705597106
27,-0.004856716971286474
28,-0.0003383503300008082
29,0.006030264893401361
30,-0.001383302076663919
31,0.014859392631592468
32,0.016483732559542358
33,0.006382488253547563
34,-0.0018688429126255918
35,0.007249827026265415
36,0.00016707289995279164
37,0.018105315607795314
38,0.0032764695397184945
39,-0.00014669815740260984
40,-0.01267282025828694
41,-0.00247639743132436
42,-0.0028049342328190386
43,0.02121281562030507
44,0.0018831146562860758
45,0.005732416178987688
46,0.018007667778078097
47,-0.00032866331196864784
48,0.009816592334471089
49,0.02835512552118939
50,-0.0067894434567278865
51,-0.04638223004218578
52,-0.01882593684925947
53,-0.021667191589273747
54,-0.04382400262225506
55,-0.01675199784923867
56,0.027354900522620563
57,-0.0036767746930093962
58,-0.019190719611497493
59,0.02164746100211258
60,-0.05475177005395327
61,0.006166854074132037
62,-0.00677405640017264
63,0.003946892096881372
64,0.02410767724891992
65,-0.03170124507582353
66,0.04987254844423547
67,0.02983660068739775
68,0.011193357554322565
69,-0.01295622696643025
70,0.0061062673894008695
71,-0.0016794109903394672
72,-0.005901911330867494
73,-0.00469421852116425
74,-0.004128250155845222
75,-0.0055760059025463295
76,-0.006967850829815574
77,0.0016247870717642108
78,-0.011122312793053073
79,-0.04506101527856858
80,0.0158846333343313
81,0.021192928474980183
82,3.5388358909926865e-16
83,-0.011684056747549824
84,0.004506044124516168
85,0.005706322294857694
86,0.012895385137056568
87,-0.03540727441581222
88,0.0023729394924287273
89,0.0016638634385721287
90,-0.013155871443727641
91,0.013559649574651876
92,0.011672538328995024
93,-0.013488040816551725
94,-0.009418192717877425
95,-0.03515066265304151
96,-0.003402484577122684
97,0.00932794246256018
98,-0.0033827461269837866
99,-7.189643498003355e-05
100,0.03168513659354762
101,-0.009332086264809802
102,-0.019386692454414017
103,0.03116503239510458
104,-0.036475074278085294
105,-0.019501535133804204
106,-0.002365859469100234
107,0.012186736459670213
108,-0.0016446491992036412
109,-0.0045306065100182286
110,0.005176553993531476
111,-0.00624473522844466
112,-0.006141176673479605
113,0.007116653121847443
114,-0.006825496211421705
115,0.009966601436088083
116,0.00031010806789196193
117,-0.028120103796087623
118,0.02349661650220186
119,0.019338745710160938
120,-0.009142543980960418
121,0.0027561927633950674
122,0.039621343490238645
123,0.026291080093802797
124,-0.024272439145413445
125,0.0072393367703566715
126,0.0009213786769964889
127,0.06330012640695291
128,0.00048047434363893626
129,0.008412376050378818
130,0.004523639334787396
131,0.009565346173461347
132,0.00065272616379196
133,0.00416418548494559
134,0.0013327718056540437
135,-0.0159870055576521
136,0.006312687354863565
137,0.01568279184044734
138,-0.00350439287204246
139,0.009074535062514925
140,0.010099568587104278
141,-0.0019228118046307715
142,0.0016932992559049996
143,-0.002864984175069041
144,0.04190901313961352
145,0.010457881253041763
146,-0.0005338140357977765
147,-0.018656454460326346
148,2.9083553046010957e-06
149,4.857129528444922e-05
150,0.04343049169493356
151,-0.00030905296623986956
152,0.013931571711974573
153,-0.00077133954874226
154,-2.949029909160572e-16
155,0.0009566183970911346
156,0.0067976879463702185
157,0.006459123403504162
158,-0.001819692852581873
159,0.0036648003147105386
160,0.004773236713963494
161,0.0005490091089951346
162,-0.021225761486923813
163,0.0006397542360212691
164,0.06376626115343573
165,-0.014019417503202937
166,0.01248049462530702
167,0.0032615624065461513
168,0.017155110701494204
169,-0.01664836361989301
170,0.007831039159698194
171,0.009197862247420738
172,0.0067024812786925765
173,0.003887797781695216
174,0.0140710537567595
175,0.07008347453362787
176,-0.0007217322723097157
177,-1.1671936957324285e-05
178,0.017025825742935805
179,-0.01387716835450867
180,0.03952901114101613
181,0.0011893095936986971
182,-3.642919299551295e-17
183,0.000402890816984918
184,-0.0021237077904954966
185,0.007486803210246905
186,0.012659692499336336
187,0.04618598932203986
188,-0.008395964704225151
189,-0.006022544594073491
190,-0.005651484821690915
191,0.040608873595269844
192,-0.0034884612834963974
193,0.024169350771313967
194,-0.009253405456892032
195,-0.001043121114921352
196,-0.002131480195194344
197,-0.005462827994558195
198,0.004066510710519775
199,-0.00023975773738521856
200,-0.006596024505832312
201,-0.002085514024519971
202,-0.022389247956387588
203,0.02688293072296548
204,0.0004059273205515392
205,0.03649296212554553
206,0.0037167587812109728
207,0.022188857698929774
208,-0.0031430235723485275
209,-0.02531386085639984
210,-0.035188030094801634
211,0.0005323322422597916
212,-0.014318224192197386
213,-0.015441295563380204
214,0.025663882592895693
215,-0.005487541587601802
216,0.019167410649634415
217,-0.002485248324996908
218,0.004007949563689495
219,-0.007013097769859723
220,0.014609442481329709
221,0.0034532021055466568
222,0.00016037538662644053
223,0.0027398845068366258
224,0.02712540628358442
225,-0.040717643938573675
226,0.007340864216882532
227,-0.008042743784578286
228,-0.0009198182122634696
229,0.02035173199812699
230,-0.0012250780886409755
231,-0.03275469583683596
232,0.013831957573972637
233,0.0026677977492512066
234,0.016046398275583944
235,0.0030770463355531577
236,0.0017951298009820477
237,-0.03126008298710854
238,0.02300273096168519
239,-0.0010428207763119306
240,0.0014811149007050157
241,-0.006029707461797095
242,-0.0014236924564195533
243,-0.0002598521091912603
244,-0.007376670947094855
245,-0.025150594462747568
246,0.011336121075664491
247,-0.03232367321466279
