"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0.0746393267126657,0.0408790424761474,0.0865456806918205,-0.86170346677696,-0.0514559983149872,0.098211779580418,-0.0130866037531567,0.0641639228074887,0.0149290094695673,0.0356387457784909,-0.0707924444507489,0.218029806142407,0.244588777663603,0.0677430618537688,0.117830597455158,-0.0111181509508333,0.0368183924965621,-0.0907167425329482,0.0694696856644068,0.0224737689148154,0.0395531840563598,-0.111070203240545,0.0442195222058662,0.0228271471292486,-0.0856048666179946,-0.200728578530463,-0.0353206270091798,0.0364483096443297,0.0660224295404764,0.0885575255024212
0.385561190918556,-0.0153230956350925,0,0,0,-0.402222282748516,0,-0.514305669753991,0,0,0,0,-0.21073031074848,-0.353030521122302,0,0,-0.0556526866237176,-0.245358524199661,0,0,-0.00490306924617109,0,0,0,0,0,0.087751285921294,0.166668674285328,0.392284188328794,-0.0555804354922065
0,-0.132045414125628,0,0,0,0,0,-0.976639320787838,0,0.164253648156784,-0.0419569394337681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0224405418542136,0,0,0.990489360686239,0,0,0,0,0,-0.0059361860756901,0.0438836197579357,0,0,0,-0.00902778120493664,0,0,0,0,0,-0.0753784634850624,0,0,0.0720106645586374,-0.0694895251603737,0,0,0,-0.0262391797209293,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.110276624730742,0.73673662844602,0.258052424794465,0.0849272799115936,0.117708791161197,-0.120226902964683,0.0483083931222366,0.132317896139709,0.172767260041913,0.207647074780566,-0.291937610817123,-0.0635795657517478,-0.0213071023031559,0.0573587238168093,0.114658140094131,-0.0983350788146965,-0.191676943797598,-0.0812531258626219,0.0894501146244651,0.0791679077331137,-0.0449743292795049,-0.0385654337413214,0.0344504065581456,0.0411828305605147,0.124418430645186,0.176070986629667,-0.0815354055248291,-0.105737107019266,-0.0529360774813456,0.0564933053877963
0.110588389463099,0.0631768136028327,-0.00541499873953551,-0.809157447798933,-0.108682813093877,-0.0290535200582309,-0.0841919702123029,-0.00891635631907098,-0.141332215848581,-0.0591822179285294,0.0915044002286207,-0.0183488576214342,-0.0464661179310801,-0.26602861709317,-0.0905337847862226,-0.0747339234943597,0.0171358486149892,0.0965976275378059,-0.228433612813614,-0.216106157509451,0.0987291149119439,0.0683023199294911,0.0906567799070366,-0.00245202994531108,-0.0873266201491778,0.0285700162414394,-0.199669065013617,-0.00388170973637807,0.102455973094554,0.0179717814081222
0.983262382567583,-0.0664050756887935,0,0,-0.155269394971037,0,0,0,0,0.0146711069554064,-0.0620258474744094,0.00583841216266812,0,0,0,0,0,0,0,0,0,0,0.000632168045821217,0,0,0,-0.0239087213106891,0,-0.00288221332760951,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
0.359282958110299,0.0375955293723607,0,0.299837750598795,0.0803223068724863,0.0487675270584789,-0.0917067653550113,0,0,0,-0.277481046812615,-0.116114580416636,0.465680047112392,-0.0908762874888101,-0.0126726413708918,0,0,0.385054935487978,0.0679184419385812,-0.0522193205433646,0,-0.140593545314124,-0.198265575073162,0,-0.0546592537555994,-0.02089909470487,0.393744883992833,0,-0.263968841063662,-0.0615012475891946
0,0,0,0,0,0,0.262207309625625,0.153872431518802,0.136592533364935,0.140234127251998,0,0,0,0,-0.761736186494617,0,0,0.348760659722397,0,0,-0.105033715983831,0.159970682436906,0,0,0,0.289748618122885,0,0,-0.21632034799809,0
0.97729065244953,0,-0.0396845719724014,0,0,-0.105495613171452,0,-0.00459945307901388,-0.00142745145461287,0,-0.04408196953134,-0.0506920878670711,0,0,0,-0.0666236622191971,-0.0363471296792681,0,0,0,-0.0919548927280498,0.0961252093085733,0,-0.0177601740110391,0.0250011859400463,0,0.0186968676119833,0.0540097239844567,0,0
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.183915512689502,0.0389602114740548,0,-0.948526797457459,0,0,-0.0669186883249234,0,-0.0704564388710188,0,0,0,0,0,0.0983589314495157,0.0583955307296177,-0.0839294155423526,-0.0780749775596714,0,0.0280935302321544,-0.0850128860699158,0,0,-0.0746833517967085,-0.12520466906946,-0.00415502624569948,0,0,0,0
0.0603080422273177,-0.956987552992749,0,0,0,0.104110623330033,0,0,-0.077803236915176,-0.0716936495793492,-0.108140571117888,0,0.050345975386336,0.0195305032514978,0.00716730465227218,-0.108551631349361,0,0.0602854208454755,0,0,0,0,0.0708584877074147,0.0381134469409265,0,0,0.00142418117255675,-0.108757438826422,0,0.100607901217279
0.832813854578504,0.0698679191157325,-0.0286473352243282,-0.156850346268539,0.121463989072139,0.0732180138876366,0.0774253466179122,0.0627462741026943,0.0478167668769935,-0.0399907595863966,0.115142684107934,0.113967517539903,0.0587815793684192,-0.0939458629032128,0.072901435121481,0.200163191580748,-0.135651320982915,0.120207597283659,-0.113103907309047,-0.227280797094631,-0.0614751228420986,0.0575717442962584,0.0580174356960897,0.0256416207732304,0.0558736963327543,0.160232712660648,-0.0240141903469501,0.0656388212377548,0.107085065550517,0.0686395444914342
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.986806145377342,0,0,-0.0863802600235169,0,0,0,0,0,0,0,0,-0.00114120970551078,0.0207437687431335,0,0.015945378387045,0,0,0,-0.0182305574581712,0.108655568475522,0,0,0.0769924343337758,0,0,0,0,0,0
0,0,0.941242356619485,0,0,0,0,-0.0334931808960669,-0.300121446887724,0,0,0,0,0,0,0,0,0.00785930422234553,0.0695255618320789,-0.0462056414333571,0,0,0.0315064148051329,0,-0.0982163699310373,0,0,0.00315177213419641,0.0361855250314006,0.0622830712152112
0.182378169587208,0.0212480717801341,0,0,0,0,0,0,0,0,0,0,0,0,0.112982276545928,0,0,0,0,-0.87024742131562,0.442934705779147,0,0,0,0,0,0,0,0,0
0.0147659549689341,0.76299575070497,0.0712737986485017,-0.193342789878325,0.0229335625489541,-0.241876219158829,-0.0433277650601544,0.342726425365532,-0.0338494303222071,0.100994606506399,-0.111671529130366,-0.118098790926417,0.00233830328206773,0.0101200614341753,-0.0510894579635285,-0.0380182687338526,-0.044880856211341,0.0153882917293187,0.0839296495671831,-0.263730841367255,-0.123956751165947,0.0528425530884258,0.0937068843435188,-0.0735643018026414,0.0994543279871014,0.0367747469057252,0.0622178890871627,0.0772493484458468,0.149372957580205,-0.0163850966413522
0.841934145511186,0.0233026533459742,-0.0381440371177507,0.0791125251453301,0.191079044054044,0.156932356384637,-0.169424424637832,0.0983068553184676,0.155630946335957,-0.0269566611707301,0.111143842402259,-0.0740830658979804,0.164373403558125,-0.0723252125870483,-0.050970205699778,0.0520628082480774,-0.0324037898717649,0.127055106275091,0.0314515395127506,0.0490361377807919,-0.151435342843402,0.167479704019695,0.0922975087157653,0.0944350173715141,-0.0158412585506838,-0.0359479831582908,0.0432982156344496,-0.0226324120139587,0.0916566222243099,-0.0412135860181764
0.0523870451140213,-0.0280151853697031,-0.119036987319601,0,-0.953652388440522,0.0619577523767154,-0.0739290351027929,0,0,0.110994564480148,0,0,0,0,-0.0891323260187263,0.127262649120215,-0.00877856194483671,-0.00795530014511655,0,0,-0.0379669086205452,0,0.126997391747251,0,-0.0743837840446622,0,0,0.0113036791794298,-0.0609324084877672,0
0,0,0,0,0.21592000116448,0,0,0,0.122624262027529,0,0,0,0,0,0,0,0,0,0,0,0,0.968649851524247,0,0,0,0,0,0.00770120778776172,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917760113344229,0,0.397135209159788,0,0,0,0,0,0,0
0.170815936737673,-0.856845614281178,-0.0343927130037487,-0.094009221667872,0.168555211821143,-0.134776279976026,0.0069541018094993,-0.0560988819888434,-0.0932316714621055,0,-0.0532101388714682,-0.210803008048777,-0.195288438789035,0.0147770775725572,-0.026445330989257,0,-0.0607151209418028,-0.106662289257654,-0.109823908517872,-0.141709730410501,0.0495337378322459,-0.167487971703913,0.0091225880816233,0,0.0220078650552208,0,0.03262587968661,-0.0232174421851133,-0.043613246829286,-0.00664852750308321
0.866248816586133,0,0.188311830384894,-0.0165391710592489,0.0224399879252544,-0.142066342967162,-0.00473303050216905,0.132706419105217,-0.00210372553318653,0.0537364426686845,-0.0688979540832956,-0.0132959009582679,0.12924591198478,0.0420607164361581,0.146655068893749,0.0533737468866302,0.054916369429645,0,0.0108974165149836,-0.0692869432312642,0.0831961001553317,0.248372267611063,0.0462894473781079,-0.0550746573215613,-0.0137253933545494,0.0648085278863959,0.152695785086536,0.0510969524463592,-0.0958227255777537,0.0607742830557292
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.235799682559169,0,0,0,0,0.0348641896919924,-0.129574414059674,-0.0767455414647649,-0.0281106318723711,-0.06150163165345,-0.216554508889504,0,-0.0217451818017423,-0.243202098519354,-0.0598492822051309,-0.0662609623553115,0.45461765176166,-0.129680441635886,-0.165346802721841,0.32481929382702,0,-0.00445059954639915,0.315628941576654,-0.105059092493687,0.193182167320762,-0.150482876309464,0,0.0877622887624925,-0.340258082157141,0.38856153935069
0.0826946575542621,0,0.888207497791179,0.0393814214070952,0.0243633458760296,0,-0.0996525415032443,0.00620249709253322,0.0667523384812069,-0.149089709142446,0.0157342705571831,0,0,0.0264520591177415,-0.00423512417328191,-0.0269291244876385,-0.0305846286274042,0,0,0.0937815138530908,0,0,0,-0.281110533396755,0.0330275468981664,0,-0.0406132592603755,0.249198047745059,0.000737316808779353,-0.100833856242601
0,-0.4926716080075,0,0.166437757497151,0,0,-0.155756783406308,0,0,0.371569877584063,0,0,0,0,-0.355032344682582,0.000487031341275491,0,-0.277733943298551,0,-0.478666205912875,0,0.110044519225142,-0.121734226900989,0,0,0,0,-0.327077743262203,-0.0321598939054705,0
0,0,0,-0.982662266067459,0,0,0,-0.0124124606843908,0,-0.0958533519489685,0,0,0,0,0,0,0,0,0,0.0298604100761619,0,0,0,0,0,0.0455628301151225,0,0,0.148544003611915,0
0,0,0,0,0,0,0,0,0.0850986805466551,0,0,-0.270980944066421,0,0,0,0,0,0,-0.95881569789094,0,0,0,0,0,0,0,0,0,0,0
0,-0.843928252178513,0,-0.280936220053669,0,0,0,0,0.0510071523868603,0.0971922004790928,0.105280739024578,0,-0.0782510330711947,-0.0985308086822154,0,-0.297592603992892,0.153850409114398,0.14906144818135,0,0,0.0141758490254497,0.0609658790958091,0,0.130168365714275,0,0.0504621114026776,-0.0818697510628014,0,-0.0725235709059082,0.0086802181484056
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0525487157546646,-0.10448280357719,-0.0842465116725162,0.124291584500235,-0.901215101013658,0.123870277648459,-0.0696656245980988,-0.0229128677625792,-0.00184975889675845,0.119459268597618,-0.00179335612976729,0.0358870830610042,-0.116507185729946,0.0345679532732096,0.145269407379391,-0.0186909276321484,0.0519639025888493,-0.0972748796616654,-0.0136620011564276,-0.133782911232227,-0.0360513681605337,0.0245201875603103,0.143901113824109,-0.0361189449467053,-0.00870169796452205,-0.0610344102335832,0.0260444427968318,-0.0893712905097027,0.101943781117302,0.0453831896704628
0.928633864237432,0,0,0,0,0,0,0,0,0,-0.110578691970845,0,0,0,0,0.266677444623186,0,0,0,0,0,0,0,0,0.192272145530484,0,0,0,-0.131628498646089,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
