"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",0.212466710887189,0.0936861469209111,-0.13858760336518,0.00195902344236601,-0.0417684883440756,0.0140522829349808,0.390196102078369,-0.134600386386934,0.265601035413565,-0.0732900943976599,0.177431739811581,-0.0592391182669459,-0.192808487118366,-0.13452879374658,0.315457262390297,0.00768793229412649,-0.181256749266571,-0.116888876011588,0.0456921929785487,0.16842951206501,-0.155594430064239,-0.0577986388106529,0.15201418722614,-0.322318245651094,-0.0128008918218103,-0.0735781072904876,-0.265646122790578,-0.305937090944564,-0.294560076588615,-0.0278637674998184
"2",0.0743684099902227,0.0331653909894793,-0.0299774523066783,-0.0664261375538921,0.0521945820990094,0.0848645997318115,-0.105867085423181,-0.167121876554284,-0.164011635389197,-0.245901601784339,0.242396692027342,0.378397958288427,0.000537396636682123,-0.102469169058268,0.388557827420207,-0.152314738151262,0.0767846544860531,-0.110637745402143,0.122683864450575,-0.0995515623928406,-0.021520699629981,-0.00716354218533399,0.0241660198547894,0.492433094458627,0.19528252867792,-0.263519606083665,-0.0560968324148842,-0.00813057906805967,0.202158397282211,-0.16328698710308
"3",0.355855915312665,0.319906990095977,-0.175376473886328,-0.113841168228699,0.0431892738577578,-0.0898474303256401,0.218012890492775,-0.132348443214089,-0.0195669391699065,0.127561211702813,-0.231874262872369,-0.0064076882305413,0.0427544848391435,-0.032005787129438,-0.164335726415393,-0.103470763231611,0.190859707604325,-0.0488575616253848,0.217042834961194,-0.144582190047504,0.280250468452824,0.0478855324537324,0.311516699937215,0.12914098887593,0.307342135356701,0.050882231392535,0.169543832930856,0.23413506168002,-0.0267411981710452,-0.242058764050836
"4",0.132059469606496,-0.185615570745769,-0.298475600261929,0.138494551569535,-0.358147387639795,0.0438201075097231,-0.0630107058012631,-0.17517342139617,-0.0159935155822328,0.121634342190304,0.18700459413441,0.122843110401107,-0.207114028745914,-0.0488234481207296,-0.0442795580915189,-0.161453609065356,-0.264716344292068,-0.0218254022957098,0.0100790567050274,0.0307382336184994,0.166952241472921,0.122910951093688,0.0645402890706619,-0.114245584067831,-0.252857008638451,0.562531851250812,-0.0126075315223719,-0.0318969340991636,-0.134081783913539,0.0724219495727754
"5",0.207132142091837,0.268407044290664,-0.0246514930541651,-0.113628188192803,-0.0996255008323819,-0.0287464430630973,0.112613911482975,-0.115525421152274,0.214793399073579,-0.0575973715927914,-0.0904861086192458,-0.100527158544851,0.0701040425679653,-0.0888074885781533,0.206803629612241,0.0358943934381551,0.188984073998078,-0.202236546962569,0.488059360870771,-0.121510329277734,-0.329465423336294,-0.0512471681835194,0.0923171638960223,-0.353137518015499,-0.219209252456229,0.0705195938007498,-0.0273457612991683,-0.249581961499646,-0.055375542631479,-0.130521821887731
"6",0.234442340151637,0.149483419604967,0.346224339512395,0.0580369851188691,-0.0964353818110968,-0.0251906075239155,0.00477272301694569,0.297940830029437,0.181961803083541,0.0376979961735082,-0.218356278498162,0.107679090848444,0.156342782142389,-0.18342076528286,0.00111234734486803,-0.535549855745108,0.00222379967301279,-0.0426611081225053,0.207706296177301,0.233412496238409,0.18877843294595,-0.0670527223928339,-0.0670940697765711,-0.151722649561058,-0.0114200541243871,0.127743098313602,0.172144896662504,0.120230134803601,-0.166824268655258,0.080921380432308
"7",0.155209177319395,0.0814320240828317,0.0682906763762752,0.0380975219888976,0.205046354204582,-0.141156040955109,-0.257177421464164,-0.1713010405172,-0.109323093042787,0.126955200543713,-0.0382843323970893,-0.111710718169331,0.239448761085525,0.0709942456192872,-0.236962957315405,-0.087597917236871,0.165991822078291,0.0793840569244485,-0.187476462603495,0.26888615303768,0.0575119685445685,-0.391902089879601,0.190642539067623,-0.0230050535400556,-0.246252768093198,0.236242764815193,0.125476217764746,-0.100968856439742,0.366448717287518,0.160468114223146
"8",0.0111673674612587,0.121680513090938,-0.0488869784903707,0.482851307518848,0.0224266967977275,-0.0666913907188517,-0.176489353526165,0.137902215327462,0.107863410457718,0.222061284113317,0.174810434399209,0.132063963137602,-0.102027175597393,0.156176231811094,-0.274923717234847,0.21925249485695,-0.0892439770118826,-0.260801749012506,-0.000451321244832912,-0.0547185991569959,0.451826475256023,-0.0261407220929805,0.0427755127042605,0.0641436354119962,0.214939423307185,0.0144899825252679,-0.216747524295668,0.143977765901888,-0.0656498726226996,0.137251986528884
"9",0.416303537221376,-0.185805082422553,0.273062092631416,-0.177534334077526,-0.246216140059684,0.284301673476099,-0.231376604749611,0.0418181317419129,0.148498371467346,0.258975174703784,-0.139253001243673,0.130425629252584,-0.0367159100465207,-0.0854398855467668,0.00454546275599994,0.0677380653856803,0.243261595977133,0.207669205639754,0.266298072383886,-0.171873295038377,0.127337342231937,0.164126246266941,0.0316265906026268,0.00183103939460781,0.0441797251689656,0.260909070747891,-0.0967594686145656,0.00261055147905962,-0.0372831553999844,0.151245608344223
"10",0.0205005551666643,-0.280481076718519,0.0816015684198529,0.0876379185830728,-0.262687817345327,-0.297659113026559,0.0692713209737571,0.169937482985227,-0.110609897486418,0.520703361029304,0.346244747432663,-0.124525282791375,0.194561684260609,0.0552195057960458,-0.0347012845194524,0.0148875775936059,0.111109454836838,-0.110349679798915,0.18812008198649,-0.171139580851052,-0.132594209817626,0.0647011218352938,0.0404536249784606,-0.00256593740835736,-0.220578531366819,0.0969410678781169,0.249181087075116,-0.0322865484956239,0.142597657318466,-0.008305926133807
"11",0.402393256204901,0.0132923895652449,0.353506338652997,0.137807456882912,-0.227224681682465,-0.0357280922678539,0.289585738824785,-0.0247167032507389,0.130484549647068,0.0838709355421209,-0.272829848694737,-0.0250240972205999,-0.137725032318982,-0.0366434510596685,-0.373391169535356,-0.215484493206003,0.111447052344906,0.210033786469651,0.0830262501715969,-0.0674025425698227,-0.0596513031886608,-0.0758716671754964,-0.0440414327875702,-0.183182483176451,-0.0417145190022165,-0.194742750692462,-0.255940608986705,0.100938934199165,0.148129631132137,0.0345802725096765
