"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0.431246064977288,0.431246064977288,0.431246064977288,0.431246064977288,0.431246064977288,-0.069580956005743,0.0590723212409329,-0.08270560903647,0.00174127950107478,0.0119300230482942,0.064275297073231,0.0678645432388391,0.0725561960777491,0.0676843862237181,0.0122349169413781,0.0536588710513526,0.0254103145657661,0.0616743932223275,-0.0908575076749191,-0.0136901433867024,-0.0186789139126209,-0.0396736674276155,0.00212554356186079,0.00045453403951538,0.00146381264624274,0.115892308438959,0.00269750731141003,0.0119548388953786,-0.0520809097026234,0.0457246578811156
0.416362337720067,0.416362337720067,0.416362337720067,0.416362337720067,0.416362337720067,0.0823171459397615,0.133692685919491,-0.0189971297324449,0.120173280582918,-0.0580313977065665,-0.0305950763811319,-0.116619224057703,-0.0422907127694998,-0.0569181838341222,0.109148166106691,-0.114697424540785,0.0296190849161402,0.0187027959691904,0.0543830078987222,0.0267362704285262,-0.0321967990152742,-0.0398091630659643,0.123140025515241,-0.0210299794631488,0.0238151441586997,-0.122967967092981,0.00990879481272768,-0.0695790325166987,0.0446829266111809,-0.00284381070863694
-0.433480996683006,-0.433480996683006,-0.433480996683006,-0.433480996683006,-0.433480996683006,-0.0341571113181798,0.0339260137091691,-0.0961519639648741,-0.0468862707082119,0.0342064579414691,0.0329614232985035,0.00946606020614275,-0.01991437927401,0.0137461007546601,-0.0971688793033877,0.0220805667329885,0.0681081659236561,0.0248620283728132,-0.0261962375992099,-0.05938409971151,0.0499461085369473,-0.090423896891614,-0.0707245032204398,-0.0394254122182352,-0.0104464666561498,0.0584597602800913,-0.00646114781376481,-0.00113220639250261,-0.0598262456645894,0.00174587137518276
-0.433481541614742,-0.433481541614742,-0.433481541614742,-0.433481541614742,-0.433481541614742,0.0709947748207648,0.0301108334035416,-0.0659835905091282,0.0942104867243723,-0.00767551168213368,0.043115656524759,0.00375499531338976,0.0445024487523303,0.00822823964492839,-0.014538029650135,-0.0454009113092526,-0.0236519240399025,0.0474174565798853,-0.0072480072737946,0.00690594365621877,0.0111047616020862,-0.0322296888363593,0.0164742523801552,-0.0516432385379912,-0.0356581557489013,-0.0240473486860532,0.0472280693142167,0.145663029660256,-0.00802487808543576,-0.0516596391860086
-0.425248900192862,-0.425248900192862,-0.425248900192862,-0.425248900192862,-0.425248900192862,-0.0696579040576661,-0.0814786619344733,-0.0850551116635745,0.00333714805400532,0.00312725859589828,-0.0778089311235759,0.0714902571211677,0.0092951536314838,-0.00842598808681859,0.120633793863415,-0.0831122510711048,-0.020222719959604,-0.036003086380693,-0.0682356223654283,0.115522774512981,0.0380817159583703,0.0286496401505318,-0.00777491400534684,0.0380122816678278,0.0169247660393669,-0.0203839412944106,0.116687334012411,0.074625735938291,0.00928756441134632,-0.0288374379395936
0.434581758368761,0.434581758368761,0.434581758368761,0.434581758368761,0.434581758368761,0.0440766186315573,-0.0152368707002597,-0.00623241790341515,0.0186885830498259,0.0475835900464576,0.0517079580354356,-0.0337514117782604,0.0114272528868612,-0.077781094936009,-0.043998524906452,-0.000887150291269172,0.027950674400375,0.0120210385022284,0.0236152323990898,0.0324619069754011,-0.0054813100241793,-0.0170533770592819,-0.120471433215277,-0.0494943159252834,-0.108245930209096,-0.0149362498626834,-0.0359832773027344,0.00488908603632343,0.000934049416332734,0.0765198795986302
0.432454606071674,0.432454606071674,0.432454606071674,0.432454606071674,0.432454606071674,-0.00538046135181256,0.0268417897665094,0.00983231698135192,0.0435427636486017,0.035844500831407,0.0733664846541325,0.0746395149008889,-0.00253792391712408,-0.0782237909896099,0.0223206476316207,0.0371719862842193,0.0334020363776138,-0.00316254822632671,-0.0409616717393285,0.0616268356420161,-0.096429214307072,-0.0363944552664494,-0.0353620275955739,0.0320013047289062,0.0732317894332731,-0.113300777892549,0.0265639591977677,0.0121099475661933,0.0255536656823815,-0.0521988362854163
0.434702336913927,0.434702336913927,0.434702336913927,0.434702336913927,0.434702336913927,-0.0113423637679157,0.0379458263886424,0.0312174404704556,-0.00436681874093593,-0.0161336429285184,0.0749676200648519,-0.0863770885084786,-0.00629345827414267,0.00279284725821711,-0.0100147107896863,-0.0262035703072669,-0.0569710513280978,0.029790586947009,-0.0333774452843582,0.0307502574039102,0.0630317286846464,0.048770101101301,0.0396214179453941,0.0522395431504072,0.00561726616034746,-0.0420231108787931,-0.0157590277055078,0.0421110908458688,-0.0485525171281961,0.124144255504083
-0.435943254401825,-0.435943254401825,-0.435943254401825,-0.435943254401825,-0.435943254401825,-0.0469244613775236,-0.0321371250286489,-0.0482097100933378,0.053666867471694,-0.00425759472860985,0.0451464691696275,0.00519716470540044,-0.00156683055381203,0.0124408118626183,-0.131776820583918,0.000819855438537383,0.0668462758598002,0.0162447025513754,-0.047445063146929,-0.0217826039974356,-0.0394068245986517,0.0307000901091333,-0.0834872141344962,0.00979955709139502,0.0347864615416863,0.0338701410464151,-0.0410806688022167,0.0152947594594888,0.00341798779759872,0.0203008598196913
-0.422676979497072,-0.422676979497072,-0.422676979497072,-0.422676979497072,-0.422676979497072,-0.0241715609452982,-0.136067829491398,0.0764898472328156,-0.101380757085738,-0.0407052714276659,-0.0264220809285344,-0.0686163590248139,0.0810769360495963,-0.0806000216977002,-0.0377407547506556,0.00310576178502017,-0.0745753145710607,0.0637576259160111,-0.125874409821985,0.00515400668153233,-0.0550618588911004,-0.0839014002019754,-0.00199123588843738,0.00370410962683159,-0.00987882010241813,-0.0462931538723751,0.0910613522295283,0.0474887058687472,-0.0244847222509286,0.0308611470803947
