"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
0.444868298543128,0.444868298543128,0.444868298543128,0.444868298543128,0.444868298543128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169560426702181,0,0,0,0,0,0,-0.0104450155936116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249983466371032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00888653905684108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394631778688938,0,0,0,0,-0.056473433189699,0,0,0,0,0,0,0,0,-0.0679256950511701,0,0,0
0.444840301935303,0.444840301935303,0.444840301935303,0.444840301935303,0.444840301935303,0,0,0.013742188758536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179477614239543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470825616477427,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566193752882139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668300789138782,0,0,0,0,0.00663954589941912,0,-0.00637269392434961,0,0,0,0,0,0,0,0,0,-0.0100540272505694,0,0,0,0,0
0.446117658544242,0.446117658544242,0.446117658544242,0.446117658544242,0.446117658544242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288686187247942,0,0,0,0,0,0,0,0,0,-0.00413207544562811,0.0152381455291895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304344385438546,0,0,0,0,0,0,0,0,0,0,0.017788234465704,0,0,0,0,0,0,0,0,0,0.0110397220201044,0,0,0,0,-0.0068503364557179,0,0,0,0.0180468642075493,0,0,0,0.0381744360273815,0,0.0112715517908144,0,0,0,-0.00783110388573828,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157518790366948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134740439287996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444572896932694,0.444572896932694,0.444572896932694,0.444572896932694,0.444572896932694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866080360488798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103370792492063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416743186767196,-0.0329965481056513,0,0,0,0,0,-0.00516607596041179,0,0,0,0,0,0,-0.00209754078418673,0,0,0,0,0,-0.00367182457055194,0,0,0,0,0,0,0,0,0,0,0.00824384718070483,0,0,0,0,0,0,0,0,0,0.0350460049909427,0,0,-0.000783982552450893,0,0,0,0
0.444424800171594,0.444424800171594,0.444424800171594,0.444424800171594,0.444424800171594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836186118172163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473856929379369,0,0,-0.0461810329670605,0,0,0,-0.070391016134281,0,0,0,0,0,0,0,0.0550461387042099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.445389450142863,0.445389450142863,0.445389450142863,0.445389450142863,0.445389450142863,0,0,0.0211979039474669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915054043593072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340576507933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522192472991697,0,0,0,0,0,0,-0.0383391300726342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010463715059477,0,0,0,0,0,0,0,0,0.00583896256523013,0,0,0,0,0.0455534883354526,0,0,0,0,0,0,0.00572185356020021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.445943945273291,0.445943945273291,0.445943945273291,0.445943945273291,0.445943945273291,-0.0138049801073489,0,-0.027889924498056,0,0,0,0.0178760871988794,0,-0.0219882421859508,0,0,0,0.0172881829675579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223770982632679,0,0,0,0,0,0,0,0,0,-0.0290618297557135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356626519320888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312761407086936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200046685638735,0,0,0,0,0,0.000544411942780137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.445593475215619,0.445593475215619,0.445593475215619,0.445593475215619,0.445593475215619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599856328564485,0,0,0,0,0,0,-0.0119488282018232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112228331619865,0,0,0,0,0,0,-0.013154118688616,0,0,0,0,0,0,0,0,0,0,0.049390694615049,0,0.00829773207699409,0,0.0214963527983863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374115081111273,0,0.0458789042972971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016722831468159,0,0,0,0,0,0,0,0
0.444785634219899,0.444785634219899,0.444785634219899,0.444785634219899,0.444785634219899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150897066658247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463619305025062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029381325435266,0,0,0.011548820895009,0,0,0,0,0,0,0,0,0,0,-0.0808666043087261,0,0,0,0,0,0,0,0,0,0.0243442325336702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179689513426807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.445633714811516,0.445633714811516,0.445633714811516,0.445633714811516,0.445633714811516,0,0,0,0,0,0,0,0,-0.0315212383316092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245880258177646,0,0,0,0.0144016670232801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153861673087154,0.0410978837484814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332258248342851,0,0,0,0,0,0,0,0,0,0,0,0.00322113891831428,0,0,0,0,0,0,-0.00048638380678848,0,0,0,0.000468833151593555,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000267012942103277,0,0,0,0,0,0,0,0,0,0,0,0.0380553929777896,0,0,0,0,0,0,0.000799641198379687,0,0,0,0,0,0,0,0.0413589726541825,0,0,0,0,0,0,-0.000857410585600262,0,0.0193363683554102,0
