,GTX,GTY,GTZ,XL,YL,ZL,XH,YH,ZH
0,2.1642095543348874,2.26633636603574,2.092534793139636,1.5125411459827511,-1.7284227305297388,-1.477170138358787,-1.5363058736022261,1.5009346498091976,1.4968931778152619
1,-1.899371220393718,-1.9453442795993894,-1.9083252812037845,-1.301614608601028,1.4477349862554487,1.3516888027017864,-0.39280472473204686,0.37781523407929773,0.43082018500824903
2,-2.468570902246068,-2.462837400785318,-2.474723034026801,-1.7500300059709537,1.8017159345205795,1.7517111038519646,0.4308810850392406,-0.4153953620320684,-0.4255608588261854
3,-1.0320136093164924,-1.0388847945018926,-1.0051038403417358,-0.7256007206201847,0.7672881073170594,0.709334106577843,-0.23555652255076642,0.2561188463202743,0.24246506548093905
4,-0.2643233538291694,-0.19604700759119859,-0.21104944917500898,-0.16031534221100696,0.14847695946681566,0.14868206872443857,1.2100684633665488,-1.1583566272197716,-1.159571435659466
5,0.535391635913808,0.5223097185449593,0.4653256275041864,0.33698239566598254,-0.36411450781226706,-0.3299091920597547,-0.2482518500244703,0.23064729976459175,0.2733143064247493
6,-0.722975259428565,-0.7872873049697032,-0.7893554459521709,-0.5301083077224019,0.5796694755807194,0.5542951843324313,0.8098830393909178,-0.7975562364240674,-0.7906744129860026
7,-1.0518658914410686,-1.1345987659281507,-1.154181685833486,-0.7188396360081869,0.8507329125130689,0.8194506280708567,1.8787063152762995,-1.8643663592348492,-1.7980422327876724
8,1.431499603124681,1.4333612401182314,1.4734262837942724,1.0432626894101362,-1.075418013905867,-1.0419338734136017,-1.5562213155411164,1.4871266034668496,1.5255928439003215
9,-1.7289452046715028,-1.6654301396325923,-1.7632917573393818,-1.235471470527371,1.1918927655490497,1.251811678652389,1.520265139599314,-1.5022645883962655,-1.4798784423370255
10,-0.6085610155183699,-0.615724846099776,-0.6366616752978729,-0.4285778587339269,0.4261855601204876,0.45313275987231577,-1.0226970212813657,0.9515775118707402,1.0224668453522405
11,-1.3019267761921633,-1.2621640154622042,-1.304141191717479,-0.9126078852826914,0.8771704038187471,0.9223438409879458,0.8076713883597579,-0.9043843746535631,-0.7486603917812982
12,-1.0347088398810267,-1.038312463659088,-1.034945678010761,-0.7284413376630039,0.7831299072064407,0.7384823803782095,2.0169533795500865,-1.9833248860447386,-1.9933642430481773
13,-1.6956756120827166,-1.7327968123669661,-1.6614663160450163,-1.1900577412160398,1.235536416395066,1.1764260104261748,1.3469871799730349,-1.314196049709627,-1.319512948897551
14,0.9096320544833271,0.970914751659036,0.8016185105257992,0.6576362729248055,-0.6986515291064546,-0.5636685673764525,-0.28142686163320313,0.27910242198881174,0.2574392719802431
15,0.3516038278828715,0.24133442253846282,0.3417358621524679,0.2866917198463692,-0.19804783166303014,-0.24105379396975107,0.07626913955672855,-0.10206829255797298,-0.007495935782796059
16,-1.53259737710587,-1.5591292582647203,-1.594224010427327,-1.0847314248097548,1.1314586363274817,1.1346405758983331,-0.2011659488099734,0.23497827113948877,0.2713561758279659
17,0.6151235954646215,0.6235343143377439,0.6997155773410347,0.41532186477358624,-0.454527656547422,-0.49578211851198023,1.4648004853160164,-1.3994226452972627,-1.4667626665566798
18,0.7022280381936054,0.653785731077408,0.7287924275519255,0.487537789933632,-0.5254460184207109,-0.5132243364903609,-0.3860000403240926,0.32989295827967835,0.3678707328589208
19,-1.310825344037191,-1.2953426428752426,-1.293226902062155,-0.8999321780005172,1.005557821002847,0.9155625415602328,0.10427974819568477,-0.10642096307058913,-0.10052994465351524
20,-1.7145509228833804,-1.6675455294455694,-1.605946317800139,-1.2188194941095896,1.1990132824968358,1.137099959081762,2.293651297218137,-2.2452845008117803,-2.2660783759539433
21,1.5117297028774523,1.5035601856212872,1.5044193573052818,1.0643132860109774,-1.1121115060402185,-1.0647205392089816,-0.26261728462418826,0.2597258096949415,0.31029316000389984
22,-1.5546494990542672,-1.570693614634122,-1.5098397490538877,-1.1089453796390465,1.115453949581973,1.0677768123540663,0.970839702389626,-0.9356710894708188,-0.9315347872085185
23,-1.4963489018691731,-1.5165204411917268,-1.5694089641621192,-1.0638338435501926,1.1225707772420246,1.1131688991526982,0.5396490387221199,-0.49895201335124106,-0.5512937034185448
24,1.8008447774596128,1.7676414414568082,1.810915376814594,1.2764961725001793,-1.2161014473395615,-1.279738229696693,0.15462033524603758,-0.0876779194349207,-0.14029958511183754
25,0.34849014948031426,0.3426757768022128,0.4622229498207244,0.2410187155211352,-0.22432148455274772,-0.3282815168710189,0.7500248389361972,-0.7101158967413865,-0.7636517849380032
26,-1.135684898990117,-1.156505123291832,-1.1107843570656628,-0.8117939698215609,0.8655971206987736,0.7838965397476115,-0.418018792996122,0.4087807239644713,0.43217692408944564
27,-0.9950936048230523,-1.005624832550594,-1.0326863548001735,-0.7218019747386879,0.7322830073266103,0.7320714313583546,2.967658558177332,-3.016369352551114,-2.9984060236165133
28,1.96666125500728,2.0972512562222883,1.9178814530515935,1.3639812232030162,-1.5382921940917833,-1.3585021869820826,1.9048363272669793,-1.8718170409696586,-1.8686583782264803
29,-2.6116958312111,-2.6525506369998677,-2.690389148951262,-1.8298347869344782,1.846772634878814,1.9081305335477494,1.2561252487442442,-1.1407653209882933,-1.2289823878156747
30,-1.1331105240516455,-1.1216258513304902,-1.1109286500391824,-0.7758018575033072,0.8170954616441042,0.7876000192707837,-1.533245795285427,1.4231290250517399,1.5270588729603323
31,0.29445177678380297,0.30121609599079524,0.33750435987112604,0.19456756448551055,-0.13001685800896268,-0.24337388378746094,-0.6025126052648426,0.6153271579107056,0.635599443525829
32,1.2772152325297668,1.377980705943769,1.2835705411268472,0.9217209521399752,-0.9780624272236349,-0.9101466046060336,0.6902334619953804,-0.6230402714724832,-0.6520276852164758
33,-2.195809259896653,-2.2449889994641152,-2.2363765926060752,-1.5566614425129381,1.6288899578910148,1.5808422330398706,1.8191848647477946,-1.7954412726514588,-1.7560101210651042
34,0.5330165167022574,0.5310245227046524,0.5451075434541064,0.39889459001895283,-0.40230332003424585,-0.38701546081427585,1.7551731252463671,-1.766169527500279,-1.7330078295851261
35,-2.6554831931967233,-2.6909824733305574,-2.689820333730121,-1.8743866125717987,1.860016331570921,1.9057682418486388,-1.2573540688161957,1.1925582044866618,1.33089590742873
36,-0.8971635864842751,-0.8845684066990663,-0.8361268512540868,-0.6358722267204293,0.6676741403064415,0.5921184380599189,-0.4458185222001,0.40283764492359325,0.39297650478043367
37,-2.3178252634175927,-2.2673227107083354,-2.3383687150266,-1.6381978855442005,1.627691907347773,1.6609569622257903,-0.9391353747768103,0.9532850241227324,0.9317088726450173
38,-0.1856150621362902,-0.22296479918070944,-0.22975351422463874,-0.12201089201594742,0.1390774221859306,0.16597267997273724,0.20122547998705534,-0.19331871970982814,-0.2339706931731338
39,2.010659710350194,1.99930271211752,1.9833782858741786,1.4090716068940743,-1.4470656285932622,-1.4026609020303409,1.07967018056551,-1.0555862940209133,-1.092690023032522
40,2.1969758907207844,2.2390992542116916,2.2163158978102517,1.5452005496568166,-1.7094462219246112,-1.5739602811231057,-1.731942371079405,1.7764298801201484,1.7898838358108664
41,0.00035328802822112357,0.00021102132976058563,-0.06117127569930858,0.0005408715125529932,0.024042570998820567,0.04329744341458517,1.2545078283047084,-1.2490754840500098,-1.2797022419949144
42,-0.1302184064474119,-0.1273524430761021,-0.09686694089277337,-0.09989687179442655,0.07425683063384103,0.07235524705925622,-0.47654553968309965,0.4902406638267066,0.46523583125303547
43,1.3266884469868852,1.2871307080503074,1.3131253904846618,0.9253356366571055,-0.8342719372323775,-0.9324755296732656,-0.39246174433935677,0.3955952506184043,0.3568147538523856
44,0.36185521815942945,0.4374305915385608,0.365946226729007,0.22637578050212004,-0.41709142072455396,-0.25823559952390696,0.4616412807671854,-0.5319025785955755,-0.474334504437945
45,-2.1451724550500897,-2.1666326507877507,-2.1516707478535837,-1.5066101607513422,1.559555065447922,1.5267305109976828,-0.596065142737038,0.6095934313142611,0.583337133452539
46,-0.022611376156902674,-0.03668588258762395,0.09059156575681737,0.01711314731296809,-0.024220970471228287,-0.06236238668292038,-1.3405072410400551,1.2691653302626638,1.4138989583109027
47,1.6636740548904436,1.6487415295202907,1.6551987865222761,1.1881815556454782,-1.2645606864580403,-1.1710705833806365,1.377302119402646,-1.3837753794019334,-1.2987358044372637
48,0.5725414509196083,0.6211095951248436,0.61480272219276,0.4215396735607991,-0.4305791183434973,-0.43863394555902213,0.4669758241240287,-0.5045746385192571,-0.46172164807082994
