,u1_1
0,0.035783819607459307
1,-0.003922311268869483
2,-0.011484110795797572
3,-0.008730664314457605
4,0.011050515152377878
5,-0.00434611730484556
6,0.021674021229974534
7,-0.019529606347399336
8,0.01821923547265957
9,-0.015556295992486192
10,0.015047823041402385
11,0.03462171738915044
12,0.022228348817251987
13,-0.003547988817930229
14,0.0087214108858165
15,0.027748348230583496
16,0.003679582849021424
17,-0.02285129945571641
18,0.003107994169587864
19,0.024756561247665464
20,0.014576313278864751
21,0.0378586646373913
22,0.0006245252668937822
23,0.02572119204290807
24,-0.0146862421693673
25,-0.0019563834035534336
26,0.02412445253280713
27,0.006877801880246797
28,0.025422302160282767
29,-0.013530057090709518
30,0.00680096336358302
31,0.0039042700888185684
32,0.005758991552305866
33,-0.0135430533398054
34,-0.0011303956273254851
35,6.16170766872641e-05
36,-0.0047965390068274855
37,0.017978568322529767
38,-0.016990501371274377
39,0.018016302079532736
40,-0.03199865818684926
41,0.004720714002140828
42,0.028075907380929414
43,-0.017334941004431927
44,-0.0030241229398145705
45,-0.012603667181254193
46,0.0038650136186205875
47,0.013926779010159518
48,0.012914206997162059
49,-0.006526029806588639
50,-0.015838831103285225
51,-0.0057512947752322695
52,0.0233191460496701
53,-0.005661081577024907
54,0.008057995757200776
55,0.004948380240762098
56,-0.006111991240257606
57,-0.020214996454451024
58,-0.004391510794905344
59,0.02416639229338669
60,-0.014944554349704937
61,-0.0023374785188760537
62,0.002647172243800922
63,-0.022419918188097486
64,0.013151365470449943
65,0.014739398097086319
66,-0.003863238355369935
67,0.04229552280415125
68,0.007247564694169363
69,-0.0014286208609869044
70,-0.006685922869545922
71,0.022109117936286667
72,-0.016270624889433573
73,-0.010795753734241015
74,0.040135740386457494
75,0.030358165892374164
76,-0.02112663267350341
77,0.02472605778477363
78,-0.00612532932731886
79,0.014725361718413373
80,-0.04578929525528264
81,0.0006951958230813129
82,0.00776891446200202
83,-0.015853271973833967
84,0.020298826611718182
85,0.06183482724303717
86,-0.023501462276252882
87,0.0021192680673448143
88,-0.029395050902118913
89,-0.021628177323376737
90,-8.99341479129994e-06
91,0.008832429632870793
92,0.023182949626469426
93,0.009519667008765116
94,-0.004609669996904903
95,0.025196425654069
96,0.007395205833467003
97,-0.021367455053395074
98,-0.04341390582848243
99,0.009198306270107827
100,-0.0220396690717333
101,0.02101537185344922
102,-0.02671141830802058
103,-0.035224314886180615
104,-0.008682121599408682
105,0.0317223657150545
106,0.015322169481103952
107,0.003054867082530968
108,-0.016846205645283586
109,-0.005338801494534828
110,0.015311520868751368
111,0.01257398818910805
112,-0.020472570483083822
113,-0.03086539789497758
114,-0.02183623112020494
115,0.017611984574520238
116,0.03768963123367838
117,-0.01803403772046757
118,-0.009919231681745067
119,0.005128855049354683
120,0.033550473758975116
121,0.002399359547526083
122,-0.0009452376832022906
123,0.03333125058475306
124,0.017454359889087147
125,0.009329182327762623
126,-0.010218945432434505
127,0.0330297005816674
128,0.010691386155292545
129,-0.02043015059187926
130,-0.05978395525490202
131,-0.023866602577379277
132,-0.007234397381074165
133,0.00040844019826151087
134,0.04049753948750561
135,-0.0021162142621842005
136,0.018066498913487303
137,0.019708375184097675
138,-0.02800696087874317
139,-0.010307610672773013
140,-0.016714826617467624
141,-0.009412612040603667
142,0.006130238294258694
143,0.0013862772093616192
144,-0.006310739624250204
145,-0.0012961294098074502
146,0.013274122383118626
147,0.011221969618193516
148,-0.02662192407702075
149,0.010805491445041112
150,0.022812120636127017
151,-0.009909648385997994
152,-0.0252794987655882
153,0.010931101301485767
154,0.01374663675182924
155,-0.014040310293288241
156,0.018132841340825528
157,-0.006699577756549189
158,0.005077189701427281
159,0.007182776552633725
160,0.02448139498180471
161,-0.0245441143491648
162,-0.008868696145483823
163,-0.004885732184566998
164,0.008927615908209185
165,0.04674562753423439
166,-0.016901819268377194
167,0.03568864438692074
168,0.0021568151005024842
169,0.022081615482373744
170,-0.013035558697776112
171,-0.0190469120000975
172,-0.004658362753803108
173,-0.018197920067647158
174,-0.032512738982867564
175,0.03033339358737081
176,-0.008908243259638793
177,0.012586744081813652
178,0.03182520492056512
179,-0.014295135538994287
180,0.018370557848053196
181,0.002467299489289204
182,0.016958844662864056
183,-0.008135889779125086
184,-0.01692428956935808
185,0.00014001270338739684
186,-0.0293336635778957
187,-0.02317355591390954
188,-0.002925808565585384
189,-0.01370607216413084
190,0.010457075920609701
191,-0.004617085958287876
192,0.0042737209536636185
193,0.013785527438570743
194,-0.007979437622995189
195,-0.029299087619639022
196,0.0062700035958111276
197,-0.01764682578115344
198,-0.0023018882840534064
199,-0.002509919658301246
200,-0.0007230214264371724
201,-0.012003456728338505
202,0.003809650309748221
203,-0.02416526003622876
204,-0.004747577432824967
205,-0.020968090465877148
206,0.02153420194936924
207,-0.009977605567454109
208,0.025474965007796214
209,-0.004975721040337149
210,0.015766250695313747
211,-0.03003384034605116
212,0.005479616090194957
213,0.021813248525407107
214,-0.006383989937209755
215,-0.020933573928964444
216,-0.006217542039997811
217,-0.028854685776937547
218,0.019007188421605953
219,-0.03676586504883836
220,-0.013924220263944244
221,-0.0029418873916300524
222,0.006748601380807338
223,-0.024246866424305822
224,-0.001088030325606354
225,-0.000559527094628849
226,0.022413496264059106
227,0.023513783069740616
228,-0.015338052782243494
229,-0.03386137865661884
230,0.030615830226578645
231,0.0005520014598423915
232,0.001675191267892861
233,-0.021092568667759902
234,0.005865703654800684
235,0.023156609654163444
236,-0.01063927552151582
237,-0.015475745330566651
238,-0.006511195341338025
239,0.0004773651211332293
240,0.00027136277986972244
241,-0.02641209809929765
242,0.007931232381626983
243,0.02011614773045503
244,-0.014692249110134973
245,-0.01638618536201545
246,-0.004592847276771061
247,-0.001926144196043823
248,-0.0197519273531446
249,0.006518136351158106
250,-0.011848694899210005
251,-0.007526039804965587
252,0.025341220105025937
253,0.005663196910292778
254,0.00180141888970354
255,0.026202999788012875
256,-0.00532051872522751
257,0.023612783543105084
258,0.006183327939976987
259,-0.007498805792723244
260,0.020240171350903013
261,0.00018949899787024105
262,-0.0019560826469192513
263,-0.013564945136714779
264,0.005525886932488392
265,-0.01705094092374008
266,-0.0010709933064380062
267,-0.011206139348837527
268,-0.000970777744548325
269,0.00047160444775040845
270,-0.0005590356155557232
271,-0.007801739766461356
272,-0.031199117797818553
273,0.004882705086209021
274,0.030361496158956877
275,0.005558084450007992
276,0.01874052603822272
277,-0.05208300711200788
278,-0.018940650451419332
279,0.014318356532115266
280,0.025753427783814453
281,0.0002922822898748954
282,-0.040923507733714996
283,0.011851918496706557
284,0.013709783327759049
285,-0.026780944668079648
286,0.009406407645270915
287,0.006412621378009674
288,0.02818878937841283
289,0.0007819156074440026
290,0.0061498470683331525
291,0.04700401592198133
292,0.03897937558728563
293,0.01734065841405688
294,0.006384326735221556
295,-0.04584426850586054
296,-0.012173819376755053
297,0.027300193279094113
298,-0.01178488696046292
299,0.017455283794703385
300,0.009865167375757718
301,0.024023713646709115
302,0.01862443213893203
303,0.005983244081882759
304,-0.0054815100669736265
305,0.01975455602132916
306,0.020047066284183963
307,-0.010128566662052014
308,0.011026774645413497
309,-0.005168075927047301
310,0.0005271874654406935
311,0.0067825653752389145
312,0.019578341550916836
313,-0.021591028736770674
314,0.009165682626963163
315,0.011601823906097042
316,-0.002180173563388151
317,0.024758798831573246
318,0.009146061680758632
319,-0.0007984460909448267
320,0.01525162157620865
321,0.02071830875434516
322,-0.007381476944896015
323,-0.0070321941017529
324,0.014905112056783352
325,-0.010936136853996777
326,-0.01977087040249642
327,0.005660562625286748
328,-0.036731346293515765
329,-0.0008669170646119278
330,0.003208223499484937
331,0.011243090628312895
332,0.03355438579393556
333,-0.003543287497189634
334,-0.005367692769455739
335,-0.012209684890416721
336,0.011501822633941996
337,0.004682291656922759
338,0.01727563976115221
339,0.0184785382880875
340,0.03100877188004034
341,0.02669151794638315
342,-0.0013273261536811865
343,-0.03274404056755011
344,0.026677504025303497
345,-0.020786358856180184
346,-0.016582161905439777
347,-0.04555550445610127
348,0.008107098181671246
349,-0.00047728105617785444
350,-0.013643386982411285
351,-0.006536723170375597
352,0.023028637311562697
353,-0.00023725884367599122
354,-0.00886441724520903
355,0.011184365237120162
356,0.025479093458164393
357,-0.017533798911007904
358,0.02368850506682261
359,-0.00551114978718648
360,-0.00567340074157127
361,-0.021606366229105146
362,-0.008911963368869503
363,0.013819839038030603
364,0.02001067071626513
365,-0.009876724770694824
366,-0.01991899628515366
367,-0.010203421248830568
368,-0.00810452405267451
369,-0.0240180739422523
370,0.034261314174520746
371,0.02418905149815521
372,-0.0016981474329317897
373,0.014082157066046819
374,-0.016816351510533862
375,0.008488242353711054
376,-0.010393806168149628
377,0.009551338937163903
378,0.01851839139262547
379,0.007568295322503016
380,-0.020086736528488126
381,-0.017402787848717412
382,0.007865769195560155
383,-0.029066070378450787
384,-0.003362558647211393
385,0.01893464558948331
386,0.001083857650766116
387,0.004550406017032598
388,0.015571308941016104
389,-0.023467146693008117
390,-0.014077493665884143
391,0.008593272893197541
392,-0.037037684038806806
393,-0.011470951979090389
394,-0.0199047293762109
