,u1_1
0,0.005216209447310636
1,0.014215198088299278
2,0.015485535882693241
3,-0.016783602409870688
4,-0.021841460920439197
5,0.0321599881358064
6,-0.035079830782422695
7,0.019194398930503523
8,0.0074655279694837064
9,2.9693700026148934e-05
10,-0.004594672815434068
11,0.03676515057954265
12,0.014585954879679074
13,-0.004509288746378472
14,0.011375705283012617
15,0.01852245687320182
16,0.0015825502229393912
17,0.0014334411517258451
18,0.00874463756267033
19,0.012661269321495557
20,0.01030185827809559
21,-0.019042164964168513
22,-0.011951427113810312
23,0.06609209497416246
24,-0.016337927689072072
25,0.03839579292335269
26,0.014961251167515932
27,-0.0034685465520315813
28,-0.024596291768276317
29,-0.003430909312920062
30,0.016766318896687758
31,-0.0031609184532841663
32,-0.015973727498697625
33,-0.007210888304627926
34,0.008756350379446007
35,-0.020166521574711178
36,0.0004271457443470461
37,-0.01785598989810712
38,-0.014928156042126366
39,0.012250986620215194
40,0.007695309079647012
41,-0.02510610092308934
42,-0.02356480064399581
43,0.012111806564221417
44,-4.316030883895223e-05
45,0.009095478990066318
46,0.007092420358208593
47,-0.06340448695128324
48,0.017320615026633963
49,0.00654027608742494
50,-0.0024146908905080394
51,-0.00012003295802543584
52,0.01711645227485075
53,-0.05860005899124217
54,0.04452716695068217
55,0.03180589423371283
56,0.022529165923746174
57,-0.005951442834100065
58,-0.028542689459581837
59,0.04555662013727976
60,0.0033164734890801725
61,0.002905266477959172
62,-0.0058209219181877755
63,0.010038604131212499
64,0.004562422257845311
65,-0.017320578605622347
66,-0.0013517029271056607
67,-0.03685984614048072
68,-0.002291003984118076
69,-0.015737109325320745
70,0.014948099629065322
71,-0.004312097657956766
72,-0.008783120261441792
73,0.004490154750363398
74,0.0020284601052046355
75,0.007452558048263126
76,0.010890184406083397
77,-0.00479341622540656
78,0.0007586614576523204
79,-0.023532506548241964
80,-0.02302658771172629
81,-0.013865787872394657
82,0.0004553998738842009
83,0.014070657790044657
84,-0.008696536231530856
85,0.020382811932055087
86,-0.005842505401705873
87,-0.0050356238969328365
88,-0.005587588925100733
89,-0.010541719745981315
90,-0.006917101188070162
91,-0.0010237368559255675
92,0.05634520599074149
93,0.003919352894157797
94,0.005438548611407992
95,-0.05597120681008492
96,0.01907014598066355
97,0.015453483310427002
98,0.0001355817114499576
99,-0.017589084442338383
100,0.031766263062232486
101,0.007600253061171958
102,-0.020124103180192417
103,0.023260529089316397
104,-0.012195747605319187
105,0.0004397175378733745
106,0.0017947157772786092
107,-0.02684417744310422
108,-0.0049562513586437415
109,-0.010830315289583142
110,-0.003686993527686703
111,0.0058466702885325616
112,0.0001395545526617864
113,-0.007180773694916199
114,-0.025555789565243514
115,0.020412372794420257
116,0.025397388905295998
117,-0.027775708823223635
118,0.03909405289009209
119,0.03814673998211903
120,0.04886108430478746
121,-0.030528523813861938
122,-0.0020127121004967115
123,0.0006682102714191283
124,-0.027666633314281812
125,-0.000779732348204204
126,-0.004343482948558731
127,-0.01391147616747789
128,0.0015998717985979591
129,-0.03609836380318045
130,0.011688134498943863
131,-0.022887835180943766
132,-0.024355063378531133
133,-0.0007523348954172372
134,0.015685695452014092
135,0.012032089713242423
136,0.004058529962763214
137,-0.0015073710768272798
138,-0.014745102439481171
139,0.030324133473591936
140,-0.03705208388575989
141,-0.0006381415721404358
142,-0.0014970867023208333
143,-0.037960183545047814
144,-0.017459920280227966
145,0.03825853679253044
146,-0.0019103566477685987
147,-0.013258420489528935
148,0.011219833647155378
149,-0.0002067475940433324
150,-0.013763497053644911
151,-0.030933348917679147
152,0.025070207815175456
153,-0.012353443503356838
154,0.0014646129449898463
155,-0.005097569879109429
156,0.008325421116663527
157,-0.0340033003318891
158,-0.03855737403070515
159,-0.02685884948877433
160,0.015197657782035892
161,-0.02303873417502137
162,0.003868139705869885
163,-0.007704330655296741
164,0.029229029833259514
165,0.0030606162696150286
166,0.030059781906351765
167,0.013963900771976219
168,-0.010803858269449369
169,0.0004841939771896989
170,-0.005940629894458407
171,-0.01651119377322197
172,-0.0072933984713046685
173,-0.03528001760314952
174,-0.001753225121520686
175,0.0012462744932324478
176,0.00859477360572355
177,0.0006624617960414282
178,-0.017300045654697914
179,0.012103236702185743
180,-0.029002780371457784
181,-0.000862192686423016
182,-4.8002794587121895e-05
183,-0.004921935936746504
184,-0.003834264921556518
185,-0.04248628531403725
186,-0.019974848482212156
187,-0.01695816239018028
188,0.004658013893534406
189,-0.04874057277869904
190,0.017227921985046437
191,0.019756262952454685
192,-0.013737478439154353
193,0.006318309463188662
194,-0.013979265707835309
195,0.002370368601788017
196,-0.0012248698490000124
197,-0.008877623407240805
198,0.000768795357599706
199,0.00022634613151660337
200,-0.008648655069577883
201,-0.005417351934636793
202,0.029901241077086384
203,-0.050834430513058214
204,0.00012160156370453343
205,0.020149639211097983
206,0.019322315939497903
207,-0.017111325101360042
208,-0.007153224427155045
209,0.0019366078710843255
210,0.044756485522204924
211,-0.004839893761840676
212,-0.0026187081132741092
213,0.0023121051385764195
214,0.027643961856342637
215,-0.0010543121477605555
216,0.0027338482579863134
217,-0.010981327702624426
218,0.0016584810797150332
219,0.006511605814108782
220,-0.023502724579727456
221,0.024759446302767288
222,-0.001942026632597372
223,-0.010107156067427004
224,-0.013809513453227885
225,0.017723670154069948
226,0.013495768264553495
227,0.02779781536356128
228,0.046696952072764364
229,-0.06147388171507524
230,-0.012321688562508152
231,-0.042806463360647175
232,-0.01251634748231183
233,0.0074615183462612665
234,-0.01191693107774695
235,-0.007169135577481568
236,-0.004025493100054088
