Name,Score
hsa-mir-337,-0.30594059479340097
hsa-mir-543,0.18798895902118504
hsa-mir-433,0.17512121027937416
hsa-mir-26b,-0.17428195386646528
hsa-mir-143,0.17245985634309893
hsa-mir-218-2,0.16706964376265757
hsa-mir-450b,0.1640314834053364
hsa-mir-145,0.16042828180420912
hsa-mir-152,0.15123869673893944
hsa-mir-218-1,0.1472234816787092
hsa-mir-542,0.14369628299478046
hsa-mir-551b,0.1420009358934254
hsa-mir-539,0.1405009059100699
hsa-mir-942,-0.13374788087561204
hsa-mir-34c,0.13361729106154963
hsa-mir-411,-0.13063266634553916
hsa-mir-483,-0.12669821313884969
hsa-mir-381,0.1254748029850602
hsa-mir-708,0.12470959030256373
hsa-mir-125b-1,-0.12294826252077526
hsa-mir-136,0.12145085302246636
hsa-mir-142,-0.12031281180672569
hsa-mir-105-2,-0.11807869452786768
hsa-mir-487a,0.11698121120065799
hsa-mir-16-1,-0.11599241860161175
hsa-mir-1296,0.11545813091083855
hsa-mir-130a,0.10961908062406123
hsa-mir-1245,0.10869333928894327
hsa-mir-204,0.10679321119016595
hsa-mir-505,-0.10651845414843394
hsa-mir-196b,0.10505121844839765
hsa-mir-485,-0.1044924445040905
hsa-mir-374b,-0.09939273815553483
hsa-mir-758,-0.0984439428085993
hsa-mir-19a,-0.09757882314169396
hsa-mir-615,0.09444566435569855
hsa-mir-24-1,0.09396013514826528
hsa-mir-199b,0.09176357672651186
hsa-mir-1249,0.09085567231098429
hsa-mir-296,0.09072415857683915
hsa-mir-299,-0.08958957062157277
hsa-mir-432,-0.0891842928688635
hsa-mir-577,0.08908925434185067
hsa-mir-199a-2,0.08818952482541673
hsa-mir-17,0.08564738306586225
hsa-mir-10b,0.08516234460371613
hsa-mir-31,-0.08356146348821201
hsa-mir-199a-1,0.08100988693776907
hsa-mir-3200,0.07862019758273409
hsa-mir-487b,-0.07558348753634224
hsa-mir-940,0.07536784991720363
hsa-mir-369,-0.07304593327838442
hsa-mir-889,0.07245252728526445
hsa-mir-3677,-0.07083094339219971
hsa-mir-197,0.06920381455563455
hsa-mir-326,0.06883536217959975
hsa-mir-3926-1,0.06882380127126932
hsa-mir-675,-0.0685798506260356
hsa-mir-134,0.06589161042663572
hsa-mir-496,0.06568838968955652
hsa-mir-655,0.06550817012586621
hsa-mir-376c,-0.06465857301533921
hsa-mir-135b,0.06433480341459158
hsa-mir-99a,-0.06302083227946813
hsa-mir-214,-0.06264805836762177
hsa-mir-450a-2,0.0616019051083343
hsa-mir-501,-0.05891848328542802
hsa-mir-100,0.057735092718012054
hsa-mir-519a-1,-0.05683868999899313
hsa-mir-27b,0.056185074291621215
hsa-mir-3613,-0.056118212464795814
hsa-mir-1247,0.05599760498157157
hsa-mir-375,0.05579386602090318
hsa-mir-150,0.05536018809480451
hsa-mir-223,-0.053926116123551325
hsa-mir-345,0.05350985514867035
hsa-mir-654,-0.05275946477995303
hsa-mir-146a,-0.05009824100267618
