,u3_1
0,0.0
1,0.0
2,0.0
3,0.06422961743995916
4,0.03308334696460208
5,-0.045382706284822646
6,-2.073861915530273e-15
7,2.8011447328335493e-15
8,0.0988517258311559
9,-0.04897756220375921
10,0.006801715571986195
11,0.03899006363288073
12,0.07779757690826146
13,0.020804209817881263
14,6.210310043996969e-16
15,-7.14597651885196e-16
16,0.017636494302379277
17,0.037715506753396785
18,-0.04687747104533221
19,-0.03338042987760007
20,0.04236285725380452
21,-1.0859368959614812e-15
22,0.018081989788659405
23,0.003112139325339447
24,0.06513351130667648
25,0.025851653864136244
26,-0.12285138659255557
27,0.04266912431111634
28,0.08568388682954331
29,0.0163793453548229
30,-0.010750924465794513
31,-0.05707750321168156
32,-0.022389747724042133
33,0.034598156315730016
34,-0.08642889400360301
35,0.044244610666372135
36,0.031995913482938065
37,-0.016777016759065552
38,-0.0017072012138372988
39,-0.11347683655980934
40,-0.03496569440147515
41,-0.018663400185613743
42,-0.02349012619656729
43,0.00444614762149996
44,0.0015335261244356062
45,0.08802886125683808
46,0.019714972454342554
47,-0.012518586241957815
48,-0.006004664784589742
49,-0.03346143877245782
50,0.02308882287216992
51,0.008674690478392321
52,0.03922682543744369
53,-0.0033118097945930448
54,-0.022054213202979248
55,-0.002503271578330135
56,0.015081755867002345
57,0.0017941833189841112
58,-0.01682474086152267
59,-0.057935091061602786
60,0.0319589741881688
61,-0.030339990396263207
62,-0.0736730583023779
63,0.12741719096737866
64,0.11962757626991251
65,-0.04170956522752976
66,-0.09509556901136296
67,-3.5475095083725705e-16
68,0.029068034819031384
69,0.027482175335426032
70,0.0319982778194873
71,0.005981342615538825
72,-0.0038704457589862074
73,-0.015043465193780928
74,-0.009289147250151905
75,0.11022105850361165
76,0.06664510150058803
77,-0.008487576988567596
78,0.02403843768437804
79,0.004485130882389487
80,-0.1069150917544133
81,0.032487080239982924
82,0.012666351718807208
83,0.07309576784581592
84,-0.04089300324810245
85,-0.030276068250062068
86,-0.02111425073479721
87,-0.03996873662223829
88,-0.011609008619272583
89,-0.006775384903636724
90,-0.020470373267688555
91,-0.07922238382595441
92,0.029956639213016376
93,-0.03060718121895866
94,-0.06836136289399472
95,0.0029076821093144516
96,0.02069831699385294
97,-0.005523122899184345
98,-0.015393173805276009
99,0.028077535326921636
100,-0.03751542551977449
101,2.7755575615628914e-17
102,0.09589787263742729
103,-0.054118399687691214
104,0.06944173795001546
105,-0.06258668026051854
106,0.021322924879173658
107,-0.007625104487554209
108,0.0460075971056157
109,0.03987611491220283
110,-0.030783015078381232
111,0.028929406021172655
112,0.03672032021793079
113,-0.01604111933418073
114,-0.011677425474232195
115,0.055563250874382526
116,-0.005076184224629085
117,-0.012297707178980419
118,-0.06771947076908927
119,0.00829409053860542
120,0.02287601746882171
121,0.012456581216223868
122,-0.1479140161668878
123,0.0184721051639103
124,0.0031949782946642715
125,0.01864204983784262
126,0.007728049664824953
127,0.04465364570295735
128,0.08449853014097919
129,-0.0769149009171734
130,-0.037311874419098334
131,-0.10436082599195162
132,-0.04493285569434341
133,-0.0538151235844661
134,0.0036044908776253805
135,-0.024561735318794173
136,-0.03709255456871261
137,-0.03807352529198393
138,-0.04972295670537667
139,0.02618665537093745
140,0.0
141,0.009390416681557368
142,0.0496468019752964
143,0.0025670552224919957
144,0.05922007750085745
145,0.008771943373534308
146,-0.0060604349168910795
147,0.009563876491173968
148,0.0464483545374472
149,5.551115123125783e-17
150,0.003627063874463127
151,-0.05784117004300797
152,0.052633990087015095
153,0.16887977392503964
154,0.046153619513752776
155,0.037147200688383085
156,0.04084335359358052
157,-0.07248953541554704
158,0.022265933514804544
159,-0.044723998184070086
160,0.0350742422956062
161,-9.71445146547012e-17
162,0.05237513351123967
163,-0.01502121376705777
164,0.02575945169439656
165,0.0011974379923816725
166,0.05634268261584323
167,-0.027623477682178682
168,-0.006155319065552509
169,-0.03095032875702813
170,0.022332059309027603
171,-0.08698952486267181
172,0.07057486622821187
173,-0.011564751900499546
174,-0.04194545860638832
175,0.00954926696638901
176,0.01224147058848043
177,-0.020705341675199693
178,0.07343608725178304
179,-0.03757535703781174
180,0.015486512925792265
181,0.036390135214238915
182,0.012192318830758631
183,0.07912406565339641
184,-0.10779073253136875
185,-0.04454318335341394
186,0.07508746659061037
187,0.0017313399894291256
188,-0.002119691396096437
189,-0.014636232505468763
190,-0.0036381946113314724
191,-3.946495907847236e-17
192,0.023535981661934883
193,-0.03047259371423021
194,-0.017700495182804372
195,-0.03280171187658991
196,-0.057638339007635125
197,0.0471060974766782
198,-6.938893903907228e-17
199,0.0339913246103727
200,0.007391850735223441
201,-0.03612571235419268
202,-0.02265272325235869
203,0.019771945518710234
204,-0.03212105839652285
205,-0.0025945031589494644
206,0.0068449890999040825
207,0.03200322656590477
208,-0.07243223509219458
209,0.0017023054157458153
210,-0.03559029124791284
211,-0.01268381339854563
212,0.008114702698506435
213,-0.07856996043359694
214,-0.00718798036048985
215,0.014427706774356595
216,0.0
217,-0.01688608957323667
218,0.005306125556302917
219,-6.938893903907228e-18
220,-6.938893903907228e-18
221,0.03489668670367978
222,-0.028297731486366353
223,0.04676929305400543
224,-0.02125324889549267
225,-0.018532585541236414
226,0.08632522549872959
227,-0.013265650918753072
228,0.033112448923579306
229,-0.03940917060491465
230,-0.04239658736524236
231,-0.011947820575562755
232,0.0026719396133932614
233,0.033949427153581464
234,0.030616758085979117
235,0.0020831898809701294
236,-0.009676982121220326
237,0.028773240791352576
238,0.045301805088829646
239,-0.016131160554078334
240,3.2526065174565133e-19
241,0.021014142234531377
242,0.01112340621047901
243,0.09394466344021678
244,-0.07799068421304628
245,0.008919322558464575
246,0.02865518791810555
247,0.0695663761752698
248,0.014247044574926582
249,-0.08348462079394128
250,0.02228874853948444
251,0.01335220181011228
252,0.006503892740022946
253,0.00528509963491527
254,0.0059329769926943585
255,-0.0010003887108239427
256,0.05583638554735133
257,0.1183362922417032
258,-0.028905689850467042
259,0.02017230985964783
260,-0.07593538810489113
261,-0.0250240387114542
262,0.03340504251394928
263,0.03395881902927128
264,-0.06270537991707154
265,0.015174126067536342
266,-0.05771002113184583
267,-0.017973927404663678
268,0.0008055931038301236
269,0.0018298458962597922
270,0.059143025435729565
271,0.003145897789345307
272,-0.02924463712588397
273,-0.0106482987014242
274,-0.0077874580247836375
275,0.008426997804898133
276,-0.022366017524496663
277,-0.008918023426438524
278,-0.03845288790774868
279,-0.08055474256875705
280,0.04173434222248648
281,-0.04156403098227624
282,-0.03596435455033316
283,0.015149552831003964
284,-0.009422325581038974
285,0.0007869937558700097
286,-0.006234397398025418
287,0.017012356133988243
288,6.102857918825107e-29
289,-1.8426209557478494e-28
290,-0.008426591533824364
291,-0.0899992993260926
292,-0.05563165129454545
293,-0.09264188970010498
294,0.024681980791050287
295,-0.004712309642477012
