,u1_1
0,-0.003105217583145266
1,0.009297623643993374
2,0.0017624054453016594
3,0.011239982882171509
4,-0.015882938382677753
5,0.000814647382708724
6,0.04668638694817092
7,-0.014578865313371854
8,0.014783190429234616
9,-0.0021094704182161384
10,-0.024925349843133184
11,0.02288261626931901
12,0.006575098981382904
13,-0.009620968316791299
14,0.003979172428160449
15,-0.0070978560747741665
16,-0.006667945606004072
17,-0.002792329604723748
18,-0.011900278217885585
19,0.012912973556906881
20,0.008692997710191006
21,-0.021413325962411862
22,-0.005278403908807394
23,-0.001678895344625315
24,-0.012415737236097957
25,0.007284090764826643
26,-0.0030589210726417043
27,0.018592303370624022
28,-0.022110523713193962
29,0.007446737820202681
30,0.014218343356533023
31,-0.014174856936234251
32,0.004825667699869855
33,0.014893583877919139
34,0.0007478827384384836
35,-0.017647793814451012
36,-0.006453794398070703
37,-0.0062832414751095335
38,0.025385175730811477
39,-0.0087813518183819
40,0.004774252833081715
41,-0.001339618043024373
42,-0.013003866622894284
43,-0.0092362196133882
44,0.0281060434103821
45,-0.004690601229602118
46,0.02535587558156467
47,-0.008991946985246729
48,0.014274459429860739
49,0.0004201988502777128
50,-0.007657930193820052
51,-0.014134505269957246
52,0.015744570480493734
53,-0.03317273540962777
54,-0.06721546164896533
55,0.013941037483172694
56,-0.03946267085105492
57,-0.025032903719364
58,0.0005656305305101676
59,0.016987715810616436
60,0.01844587354921103
61,-0.007477752844433425
62,0.0063102949697978784
63,0.0014702476418541046
64,-0.0001039171327246514
65,-0.02102729655512916
66,0.008291752084366088
67,0.0018401894128671223
68,0.007730044336354776
69,0.0012591539521021062
70,-0.032407268546309036
71,-0.006867780588007811
72,-0.019562159957129826
73,0.01982420829721833
74,0.007645484405222332
75,0.00024652508445196597
76,0.00013169471232533475
77,-0.005763875122067531
78,-0.03130308712014659
79,-0.02249562185580154
80,-0.01209364383532987
81,-0.013971119259155219
82,-0.008219062076113474
83,-0.003653559984268387
84,-0.0433505395903521
85,-0.004730076064819751
86,0.014395471920454053
87,-0.003430528680150846
88,0.03097597263819358
89,0.017438926676963427
90,-0.012510282985512135
91,-0.0011991826383798442
92,0.010907204153436895
93,0.014351171931521543
94,0.0004962294082028534
95,0.002263336232444314
96,-0.017875620974037217
97,-0.003056717890274489
98,0.002242236942475445
99,-0.007926683294597897
100,-0.0039275781557805
101,0.0016925798883621612
102,-0.03709248730546745
103,0.0027354587989632207
104,-0.017940234500080806
105,-0.006737292435274352
106,0.0075566774111119886
107,0.018378750318944877
108,0.013446049293465663
109,-0.009445443149601001
110,0.002425694307182364
111,0.021544161945689186
112,0.004287338198687882
113,-0.01719883206972705
114,0.0003681815781117696
115,-0.00203889060504514
116,0.01344411931749421
117,0.007002307000676724
118,0.005173360595978942
119,0.02871724832720914
120,-0.03631347132335159
121,0.005727152039915752
122,0.009382999112080993
123,0.0583437276112607
124,-0.0038770394651482017
125,-0.007537049960861383
126,-0.0012448435087072682
127,-0.0006376778082884081
128,-0.0051546842466945264
129,-0.016889861689877224
130,0.0015432150669833049
131,0.002374910464397326
132,0.010485780800528725
133,0.001027352611678419
134,-0.044111118915219426
135,-0.00364667564008336
136,0.031023438120748047
137,0.00600504106946925
138,0.008225839790806974
139,-0.010168097726886061
140,-0.02057163173310257
141,0.0003590058761832743
142,-0.007185544313115884
143,-0.022152616370808044
144,0.008792473702625817
145,-0.00277785085890119
146,0.003946677271896528
147,-0.0002327149479019237
148,0.00345324528378943
149,-0.003825964083999562
150,-0.010717564821994468
151,0.003280385138528762
152,-0.0005414489317039752
153,-0.0017693270127325641
154,0.007219398339747204
155,-0.02996873758304082
156,-0.03082484300607497
157,0.00022741946162983112
158,-0.008061030657106142
159,0.017661709150032453
160,-0.013005457945189628
161,0.0017033256790699326
162,0.004070861898750128
163,-0.018587178347540975
164,0.02133555220340502
165,-0.019138246962879888
166,-0.034122651937270466
167,0.003524770702616569
168,-0.01872574336203693
169,-0.004152656492697667
170,0.019692725300009317
171,-0.005371877285419572
172,0.023558260612369198
173,-0.006436304444227593
174,-0.0066119603815646905
175,-0.008731029259771261
176,0.00817235190987675
177,0.03512847986771029
178,0.005676066475223853
179,-0.008533777713540587
180,-0.00628105856659282
181,-0.012651636563906821
182,0.001962093159909673
183,-0.00043205907369161845
184,0.01108763737634414
185,-0.00981951942671765
186,-0.0037799507814637308
187,-0.004077644098400389
188,-0.006682929185665876
189,0.015894393317654652
190,0.015616619415657285
191,-0.004157968746268231
192,0.012183534838005564
193,-0.005269079494614082
194,0.015154433225528645
195,0.002003941418737885
196,0.008555451201823279
197,0.04809410016141622
198,0.017688432368028303
199,-0.007760394629885413
200,0.002955245261188568
201,0.003931266810422263
202,-0.0006221472260688801
203,-0.03063817497798654
204,0.01825128734061581
205,0.005251748327611978
206,0.01299348425001678
207,0.005369128393542004
208,0.0070879969214958476
209,0.01668472912539923
210,0.020699989201069413
211,-0.007359719955439063
212,-0.016355054609710824
213,-0.001256265215543327
214,-0.02052571311399008
215,0.0033077059864543464
216,-0.013308316800834745
217,0.02016141013386349
218,0.00034250016735285936
219,0.031131079597440575
220,0.014065971215965511
221,-0.0058552508741501865
222,0.000752218618381409
223,0.0445086711202016
224,0.005710755887302759
225,0.0014393889827482589
226,0.014683418722070466
227,0.016702070364215445
228,-0.003186918680612376
229,0.004421650183679763
230,-0.002538153209937272
231,-0.017014894365346075
232,-0.009786735516048748
233,-0.004486312080697833
234,0.0065535577852015945
235,-0.008870588850581517
236,0.007280729374064197
237,0.03514844122406724
238,0.0006150551557499578
239,-0.053335585280094445
240,0.0054937510970723205
241,-0.001157066536167841
242,-0.010271958440132862
243,-0.03126702944161895
244,0.03217008245743443
245,0.035969411229003274
246,0.007718697999620326
247,-0.03364437734325992
248,-0.009349908684716341
249,0.0062875132812550355
