,u3_1
0,-0.041479894348467876
1,-0.03938098670462835
2,-0.052027459372684444
3,-0.055871135905733935
4,0.030549750943245458
5,0.03615273045344011
6,0.06366919302226326
7,-0.08206033873227772
8,0.02043170967636175
9,-0.08334201486595748
10,0.010512091316204104
11,-0.09473307020554173
12,-0.011613454635647297
13,0.0442557502654786
14,0.012751044581420751
15,-0.03912801252021944
16,0.007699334955799893
17,-0.042325186341902
18,0.020675651484402695
19,-0.039545964451457555
20,-0.007489821157309784
21,0.040058653792926786
22,-0.07863199123906071
23,-0.0010536914740311362
24,0.015222353246731463
25,0.035079002979851025
26,0.05264087191575903
27,0.0035564623334115794
28,-0.03288744059237797
29,0.006695285706808676
30,0.08471957850151066
31,0.07293675950162487
32,0.04157177088592514
33,-0.07582536535752539
34,0.07564848630387944
35,-0.0013794310171433336
36,0.016630336034270866
37,0.026559767228920405
38,0.0353622267779691
39,-0.044732310384470016
40,0.004983415710213359
41,0.02747479590405046
42,0.07854029710169026
43,-0.035349869112973616
44,0.01624177646340589
45,-0.0038614911582768212
46,0.04843354796273071
47,0.011058512100668088
48,0.017493867012017564
49,-0.00018089984885420306
50,-0.019463341815733434
51,-0.009512768606653264
52,-0.012225490593393213
53,0.07292393480278866
54,0.024573907948514676
55,0.04025819943678441
56,-0.0016393370167033933
57,-0.05938326848853159
58,0.022053975051726845
59,0.010786368823738603
60,0.01573882383668213
61,0.05250777169551197
62,0.039926332656603
63,-0.01556935422192568
64,-0.015906268710853218
65,-0.027613013015915233
66,0.020627767265449244
67,-0.027387954012725414
68,0.00142253808064219
69,-0.03581827411928169
70,0.020473359641724476
71,-0.042082010536977736
72,0.08634950888928015
73,-0.001424989333041926
74,-0.04222205448021588
75,-0.004657291183016973
76,0.03344053716080243
77,-0.035876275238282906
78,0.09571907197267396
79,-0.08755478317659093
80,0.03497735407478874
81,0.024731357822425647
82,0.00923958462406326
83,-0.016829969079226726
84,0.03875750764269259
85,0.00859418720090617
86,0.03854066295305333
87,-0.043735458736841176
88,-0.04187334329844869
89,-0.021363365021784583
90,0.028759923182243546
91,0.0006798908347009861
92,-0.01430580387146749
93,-0.08061201496635717
94,0.027846761543492665
95,-0.02125750611649337
96,-0.026895351728235845
97,0.08280757088098699
98,0.04963629520517383
99,0.019371049998972715
100,0.01812167769351615
101,0.06762959373316037
102,0.002183907245991986
103,0.09947167251623233
104,0.021830058438795076
105,-0.04385934959125966
106,-0.019449986626157375
107,-0.11195234801325417
108,-0.03993017315712678
109,0.034112547389531775
110,0.0490687231894745
111,-0.06820950142513081
112,-0.040909892232735466
113,-0.01920901434323707
114,-0.004640372896047195
115,-0.030453377588359563
116,-0.037574327954344684
117,-0.0007658402227782512
118,-0.048120417631839475
119,-0.028399771234866627
120,0.04294714600742568
121,0.06678948499305241
122,-0.15312716607131768
123,0.011172262217854221
124,0.03342828443649432
125,0.0006723576792779171
126,-0.022884946657617707
127,-0.03546944994552716
128,-0.03197116096923468
