Name,Score
LPL|4023,0.03586423614906625
PDE11A|50940,-0.03554471280595305
FBN3|84467,-0.03553340477016911
KLK3|354,-0.035442817984940915
ENKUR|219670,-0.03541094014940014
CXorf57|55086,-0.03540025237077051
TNFRSF13B|23495,0.03521116158465475
SLC22A3|6581,0.03520535144698018
IL6ST|3572,0.03505456507918756
ANKRD30B|374860,0.03496049539189246
MARCH4|57574,0.03495362417338307
CCBP2|1238,-0.0349179859994489
SLC27A6|28965,-0.03491362360207127
LOC286467|286467,0.034866070745811946
C1orf168|199920,-0.03484816213810409
PPP2R2C|5522,0.034841725059556766
SIM1|6492,-0.03479932430793535
PRTG|283659,0.03464962893291313
TRIM72|493829,0.03456915199817083
TGFBR3|7049,0.03454469496470343
FAM155B|27112,-0.034485955969378104
SLC34A2|10568,0.0344449555456521
ADAM22|53616,-0.03443097604557992
ZNF648|127665,0.034333709310184084
C1QL4|338761,0.034315499803437996
PLEKHB1|58473,0.0342765520748404
LGALS7|3963,-0.034235446286512636
KLRC3|3823,0.03417459634985643
ACE2|59272,-0.03416579509634223
TTLL7|79739,-0.03414694441695711
VIT|5212,0.034131008484899084
VSIG2|23584,0.03409114520224577
IQUB|154865,-0.034073598607355704
PLAC1|10761,-0.034059237146734436
WFDC2|10406,0.034050038681248895
GABRA3|2556,0.0340160977988669
TFR2|7036,0.033956836299565245
DPF3|8110,-0.03392044311766004
ANXA8|653145,0.03386312748065719
GRHL3|57822,0.03385869660089354
ITGA8|8516,-0.03385334380741209
IYD|389434,0.03383629098946856
AQP7|364,0.033723236228440326
DES|1674,-0.033668194262085734
TAC1|6863,0.03352430432836016
LOC84740|84740,0.03350879240071882
IRX1|79192,-0.033500256032691834
C15orf59|388135,0.033499502614681535
PCP4|5121,-0.03346752528979458
MYH11|4629,0.033440990797631964
PCOTH|542767,-0.0334317481320722
ZNF488|118738,0.03341447234956534
GABRQ|55879,0.033383251755942145
DKKL1|27120,0.033370173400153434
HYDIN|54768,0.03334450279129971
AADAC|13,0.03333570196325527
SLC38A3|10991,0.033335300541305096
KCND3|3752,0.03331633444312811
CLSTN2|64084,0.03331133005243567
GLDC|2731,0.03330181827114868
FAM155A|728215,-0.0331173526654382
CDO1|1036,-0.03310831069433972
AREG|374,0.03307836875203048
PIK3C2G|5288,-0.033028955477967754
KLHDC7B|113730,0.03297828129518319
CRABP2|1382,-0.03297367071695324
PREX2|80243,-0.03281242858840815
TERT|7015,0.032789692137898126
TFDP3|51270,-0.032748078374639104
DCDC1|341019,0.03271648478298509
SLCO5A1|81796,-0.03269996834110083
NPAS1|4861,-0.03264782082515884
PHEX|5251,0.032618878832395413
NCCRP1|342897,0.03260749016733111
FBXL16|146330,0.03252603732923137
TMEM145|284339,-0.03250303536529103
CCL11|6356,-0.03239287920546774
MUC5B|727897,-0.032386406201555494
MYO3A|53904,0.03233624117914702
GPX2|2877,-0.03231872000293536
ACOX2|8309,0.03230206911557488
NRG1|3084,0.032230386878952404
DNASE2B|58511,-0.032188978144669124
PRRT4|401399,-0.03218034284586267
EPHX4|253152,-0.03214862940009557
EFNA5|1946,0.03214558824132781
SLITRK1|114798,0.0321222465416211
C22orf41|644186,0.03211110224068775
HIST1H2AG|8969,-0.032105155523174174
ELOVL2|54898,-0.03208245096483039
MMP11|4320,0.03201563569073698
PCSK9|255738,0.03200934701545371
SMTNL2|342527,-0.03200092205562107
PNMT|5409,0.031980284751906084
RAB39B|116442,-0.03194502887922405
NRTN|4902,-0.03191330216082929
NOXO1|124056,-0.03189561627698423
MCOLN3|55283,0.031880619403145134
CYP8B1|1582,0.031832954889679105
ANO2|57101,-0.0318076197831865
SLC7A2|6542,0.03172850209450548
UGT3A2|167127,-0.031710379394618654
PCDHGA5|56110,-0.0317023598960243
CBLN1|869,-0.03162794223587979
SLITRK5|26050,-0.03160003077012652
LHFPL5|222662,0.03158010323071415
LOC100128977|100128977,0.031553516989412014
FAM83A|84985,-0.03153285085977746
C10orf93|255352,0.03152752130641885
CYP4Z2P|163720,-0.0315235115149876
TUBA4B|80086,-0.031507643046227295
SCN3B|55800,-0.03143590790024268
RGL3|57139,0.03141941652025676
NAP1L2|4674,-0.03133763329457064
PTGFR|5737,-0.03132761917312554
ACY3|91703,-0.03131429173829251
NLGN1|22871,-0.03127612347745084
PCDHB8|56128,0.03127578193578878
PDZK1IP1|10158,-0.031266059283658346
HOXB5|3215,0.03126593062475725
RTN1|6252,-0.031240086166343443
HPDL|84842,-0.03122226354280767
VSNL1|7447,0.031140008422234983
CELF4|56853,-0.03111728010833225
TNNI3K|51086,0.03107397078582123
EREG|2069,0.0310709373742276
SLC16A9|220963,-0.031011912319518248
GAS2L2|246176,-0.030949334784062917
MMP3|4314,0.030926283576026354
ADRA2A|150,0.030804602337118413
AK5|26289,0.0307303319889049
MAGEA1|4100,0.030682865841351634
SFRP1|6422,-0.030676577101379072
LOC285548|285548,-0.030674840609530032
ANGPTL4|51129,0.03065722448426595
CHST8|64377,-0.030599676555322287
C4BPA|722,0.030514708024379732
HAR1A|768096,-0.03049108956137266
ZIC1|7545,0.03035644303736683
TRIM9|114088,-0.030310770610971653
GBP5|115362,0.03029144954300923
C1QTNF7|114905,0.030260289073709635
C21orf128|150147,0.030237288281260936
TBX4|9496,0.030181241298374725
EGF|1950,0.03004474929318489
B4GALNT3|283358,0.0300200893224931
S100A9|6280,0.030015865804883243
FRMPD2|143162,0.029967362806400347
ZNF727|442319,-0.029938449387353624
VTN|7448,0.02990232209584177
GPR88|54112,0.029898592374590346
BEX1|55859,-0.029893896944045567
IFI6|2537,0.02987233595090099
TMSB15A|11013,-0.029857373447500314
LINGO4|339398,0.029852139252825722
DUSP9|1852,0.029784082645360904
REEP6|92840,0.029769500493373763
ELFN2|114794,0.029715733568653306
PCYT1B|9468,-0.02969333785379991
ARSE|415,0.029676527248619376
C1orf61|10485,0.029655569632412573
CXCL2|2920,-0.029638912352980766
GPR37L1|9283,-0.0296113014088534
ARHGDIG|398,0.029476733322380613
PCDHA1|56147,-0.02945176478699184
SDK2|54549,-0.029411886170304727
LGALS12|85329,0.029378775178938006
KCNK17|89822,-0.02935471817286115
GBP6|163351,-0.029339455601248832
FLT3|2322,-0.0292984210514308
RGS20|8601,-0.029298026968835
KCNG1|3755,-0.029282360379901957
CLCA4|22802,-0.029223567592642302
IGFALS|3483,0.029212493511466802
IRS4|8471,-0.02912368868780998
FCN1|2219,-0.029119839560218134
SKAP1|8631,0.029115366843962324
BNIPL|149428,0.029082444888519184
HOXB3|3213,-0.029073063328321644
XK|7504,-0.029063712776167813
TNFRSF17|608,-0.02899954257952557
RBM11|54033,-0.02895903672089843
CDHR4|389118,-0.028945451594255683
BAIAP2L2|80115,-0.028912004934365354
SEC14L5|9717,0.028864817646468244
IL18RAP|8807,0.028843671286278554
SLC12A1|6557,0.02882489259851483
ZNF835|90485,0.028802330821419097
MUC21|394263,0.028783356936580594
NPHS1|4868,-0.028745204861182413
PRKAA2|5563,0.028701933264732003
FBLL1|345630,0.028643021784124652
KCNJ6|3763,-0.0286345858707752
GTF2H2B|653238,-0.02858152247208305
MAOB|4129,-0.028564118616904433
HOXB8|3218,-0.028504358661073367
IL17B|27190,0.028498122949273928
PRPH|5630,-0.02843679693181133
FLJ35024|401491,-0.028358133839145948
GALNT13|114805,-0.028352321643273816
UMOD|7369,-0.028335433311694976
DUSP27|92235,-0.028328219330176714
IGFBP5|3488,-0.028291199564314393
CLDN6|9074,-0.02823588838045351
FGF10|2255,0.02820907793786672
VIPR2|7434,0.028208443138862012
PDE6B|5158,-0.028195260821509006
MRAP2|112609,-0.028132442418419917
MKX|283078,-0.028115419456934746
C5orf20|140947,-0.028096531815055243
CEACAM6|4680,-0.02808411794121654
PGLYRP4|57115,0.028079799093341774
TSPYL5|85453,0.028040558995849254
CABP4|57010,-0.028036906868523327
GABRB3|2562,0.02800101386730438
LRRC4C|57689,-0.027960888851823937
GSTT2|2953,-0.02795951283915584
LOC100130148|100130148,0.02794149515643388
GALNT3|2591,-0.027886721797980338
SYT12|91683,-0.027875983691288946
DDX11L2|84771,-0.02786459978924294
CXXC4|80319,0.02785721952043009
C6orf141|135398,0.02784106148387348
CLGN|1047,-0.027838993534815473
LMX1B|4010,-0.02782945172884184
KLRG2|346689,0.02780463470229012
SLC27A2|11001,0.02776994736097034
C19orf51|352909,-0.02770612639734939
SERPINA12|145264,-0.02768238655320182
TFCP2L1|29842,0.027678817671320858
AGT|183,0.027623314134001518
IFI27|3429,-0.027577363970296448
C10orf140|387640,-0.02757093854866557
ERAP2|64167,-0.027560180791821574
MSI1|4440,-0.027525671698167394
C4orf19|55286,-0.027520580066717128
EMX1|2016,-0.027469993500617594
P2RX2|22953,0.02746767174806671
HIST1H2AE|3012,-0.027404778417536028
CDSN|1041,0.027400721804693797
TDRD5|163589,0.027387568333715515
TNFRSF18|8784,0.027356513863562533
NMNAT2|23057,0.02734724384021424
AOX1|316,0.027303188872986675
NHLRC4|283948,0.027276556687827767
CDK5R2|8941,-0.027260157887496906
FOXD3|27022,0.027227366610157566
KCNH3|23416,0.027191513750465142
CAMP|820,-0.027147269530515154
CADM2|253559,0.02713859244405601
SV2B|9899,-0.027137242513589406
HIST1H4H|8365,-0.02707860997436863
PTPN20B|26095,0.027066544633981067
C2orf50|130813,0.027019075072978946
RASGRP1|10125,0.026984953888204818
GJB6|10804,0.026961153840739
STK32B|55351,-0.02694542257432948
DKFZp434J0226|93429,0.02694332862932429
ABO|28,0.02694193565379634
KIAA1239|57495,-0.026933410786308204
NTRK3|4916,0.026912476398310244
ANXA8L2|244,-0.02691141700851881
ADAM23|8745,-0.0269053324938102
RNF183|138065,-0.026863230459473694
SHC4|399694,-0.02685345234846636
CSTA|1475,0.026842854984931015
NRIP3|56675,-0.02683293405987364
MUC20|200958,0.026816243672517608
SOX11|6664,-0.026795322241295858
THEMIS|387357,0.02677471968005398
CTSG|1511,0.026771805180586927
WBSCR26|171022,0.02675711237357488
S100A1|6271,-0.026713806012059357
SPDYC|387778,-0.02669430299672062
SFTPB|6439,0.026691649232872698
KCNG3|170850,0.026688015588465168
FAM196A|642938,0.02668479491244877
MMP12|4321,-0.02664088781182501
TFF1|7031,-0.026638549666620184
LOC284233|284233,-0.02659819744662574
RIMS4|140730,-0.02657163894592637
DIO1|1733,-0.026569535817030566
KCNE4|23704,-0.026549687168632152
C10orf107|219621,-0.026536526757938394
MMP9|4318,-0.026504993366053855
DARC|2532,0.02643583022485643
FAM183A|440585,0.02640760236957681
CHRNA5|1138,-0.02638749385723106
ANK1|286,0.026369733211089385
LAX1|54900,0.02631760622180946
EHF|26298,0.026261146059072035
LYZ|4069,-0.026224909074024517
FOXD1|2297,0.026203614065063666
ELAVL3|1995,0.026166596568504195
DPY19L2P2|349152,0.026073760648385926
IGFL3|388555,0.026048573151611857
ABCA6|23460,0.026043662008844455
TGM3|7053,0.025988745648958922
C21orf15|54094,0.025988742909280996
FCGBP|8857,0.025974110416711892
C1orf230|284485,0.025936026044946933
CST5|1473,0.025881417155502823
PROM1|8842,0.025827438234139525
CNR2|1269,-0.025776313159006237
DUSP15|128853,-0.025751623952521435
UPF0639|400224,-0.02574344813939636
SLC13A5|284111,-0.025737140440818426
SLC19A3|80704,0.02570388714332194
CHI3L2|1117,-0.025696630619891657
C1orf95|375057,-0.025582117173078418
ACVR1C|130399,-0.02555902545951625
ABCB5|340273,-0.025541272750361114
ASRGL1|80150,-0.02550791823062082
PRSS12|8492,-0.025504473596953816
DCHS2|54798,-0.025493998601741247
DNAJC5B|85479,0.02545889966590536
DUOXA1|90527,0.025453217565723458
CAPNS2|84290,0.025450097149868445
RLTPR|146206,-0.025446916451434695
IVL|3713,0.02543543745164285
LOC162632|162632,0.025371097672112212
ITGB6|3694,-0.025356257284604996
C10orf116|10974,-0.025293953290789838
IGSF5|150084,0.025283367381112573
CLEC4F|165530,-0.02526725917168817
CACNA1H|8912,-0.02524953216736753
SYT5|6861,-0.025224450665223098
UPK2|7379,0.02519718499167911
CNGA3|1261,0.025188636754931826
LOC645323|645323,-0.02518837244923651
LCN12|286256,0.02518015423885585
KCNK15|60598,0.025100491648858247
LOC283867|283867,-0.025085252305045852
PPM1E|22843,0.025074608547760422
C21orf88|114041,-0.025028509224618016
VSTM2A|222008,0.02501516215546263
SH3RF2|153769,0.024995466752072627
GRIK4|2900,-0.024973652033068484
RAMP1|10267,-0.02497338488578942
ZDHHC22|283576,0.024970439402993434
LOC152225|152225,-0.024969232971097734
CCDC144A|9720,0.024934233092826552
P2RY10|27334,0.024882273104092467
FAM177B|400823,0.024858353675184176
PTPRZ1|5803,-0.024853489984347436
LYNX1|66004,0.024731337215341688
EGFR|1956,0.024715681484317437
C20orf26|26074,-0.024706251911189872
C6orf97|80129,0.024697513411819187
CALML3|810,-0.02469206674595014
PCBP3|54039,-0.0246915381737604
FAM150B|285016,-0.024690540170617455
PSAT1|29968,0.024677490394610584
IL20RA|53832,0.02466015211595777
C3orf55|152078,-0.024634772465084515
FAM166B|730112,-0.024628513867623273
SYT17|51760,-0.02462360448527692
C14orf162|56936,0.02461322996090895
LOC100144604|100144604,0.024607363555158548
FFAR2|2867,0.024557442490098738
FAM135B|51059,0.02455487650184508
DYNLRB2|83657,0.02455111137816467
TARP|445347,0.024550601519728696
LMO3|55885,0.02452096657829644
NEFM|4741,0.02451559232975242
ABCC13|150000,0.024484191466229585
STC2|8614,0.024473091902471735
CCKBR|887,0.024444580506416368
TEKT3|64518,0.024388311175461336
ITGA2B|3674,0.02436995485662866
RARRES1|5918,-0.024349963895149748
SIDT1|54847,-0.02434704532428353
BMP4|652,0.02433100118965334
FAM38B|63895,0.024297707727090962
MYBL2|4605,-0.024240216086018878
LASS1|10715,-0.02423435985839555
OMD|4958,-0.024186983522985036
PPARGC1A|10891,0.02417972463793609
CACNG1|786,0.024126544020045163
MMP25|64386,0.0240860087264974
CYP21A2|1589,-0.024080982656474303
VTCN1|79679,-0.024035981504826415
BAIAP3|8938,0.024007198397025798
GPR156|165829,-0.023992653662590954
SCGN|10590,0.023989087888234086
B3GNT4|79369,0.02397714775491005
TMEM156|80008,0.023966150680174998
FMN2|56776,-0.023947953376684553
LAD1|3898,-0.02393305006498732
GZMK|3003,0.023924175539800602
KCNH8|131096,0.023886827237611166
KCNH6|81033,0.02387181776340326
NOTUM|147111,0.023800455553775243
NCRNA00110|642976,0.02379426461749113
TEX19|400629,-0.023793798864696875
GRB14|2888,0.023787666693435613
DLK1|8788,-0.023773500063498272
PCDHGA2|56113,0.023752436061083012
ZNF695|57116,0.02374249716396955
CD24|100133941,-0.023717358322160643
TIGIT|201633,0.023703861669896267
ULBP3|79465,0.023702246607368103
C14orf73|91828,-0.023675663603274066
SEMA3B|7869,-0.023672166618871487
DEFB1|1672,0.023664089717668788
RGS11|8786,-0.023661201527137146
CD5|921,0.023645702429465582
CLEC2L|154790,0.023632192139034284
MMP8|4317,0.023572820091276148
ALDH3A1|218,0.023559923406072103
NFE2|4778,-0.023546071651576173
SGCG|6445,-0.02348436232699942
MMP13|4322,-0.023477094043586565
LOC100127888|100127888,0.023466943524407473
PDE1C|5137,-0.023458532971236075
SCNN1B|6338,0.023419887378560832
OGDHL|55753,-0.02341977198668021
ABCC12|94160,0.023408408477286965
C12orf53|196500,-0.02340076214821644
ABI3BP|25890,-0.023393668713914822
CYP4F12|66002,-0.023374476717794725
FMO1|2326,-0.02336647941066176
PRKCQ|5588,0.023354858359827618
DIRAS2|54769,-0.023328171693065964
LAG3|3902,-0.023317448441916057
HS6ST3|266722,0.02329589009426875
VWA3A|146177,0.02329385252876835
CNTN2|6900,0.023292100066887752
RTBDN|83546,0.023291925064285558
CAPSL|133690,0.023288465146684544
CCL17|6361,0.023281986656319767
FST|10468,-0.023274117808428915
DDN|23109,-0.023273320749132003
TRH|7200,0.023271512033268837
PAEP|5047,0.023227293647144716
WT1|7490,0.023206923443815957
PTPRH|5794,-0.0232041968985191
SERPINA4|5267,0.02319234282520376
MFI2|4241,-0.023186902015290233
ZNF280B|140883,-0.023160305980623994
STMN2|11075,-0.02315688089113559
HBA1|3039,-0.023142926378892276
DPY19L2P4|442523,-0.023137986787338128
CBX2|84733,-0.023134744377079942
GDPD2|54857,-0.023105118690097164
MAK|4117,0.023091995215324995
PKIA|5569,-0.023084733460210585
AKR1D1|6718,0.023073709519807112
SULT1C2|6819,-0.023071031556270327
SLC26A7|115111,0.023063993095960838
ATP6V0A4|50617,0.023041311893467472
CDHR3|222256,0.022972311557931595
GRIA3|2892,0.022971862254581837
WIF1|11197,0.022951151796747917
HMGCS2|3158,0.022947329459047223
GSTM3|2947,0.022902411118338736
C9orf171|389799,0.02287541354473224
NEK10|152110,0.022853664838275282
TSLP|85480,-0.022840288248479633
GPR110|266977,-0.02283561082709944
DSCAML1|57453,0.022825196295314817
IGJ|3512,-0.022820863258894583
POPDC3|64208,0.022808881542580532
CXADR|1525,0.02278005876220986
C2orf14|100132708,-0.022749686959069836
PCDHGA10|56106,-0.02272404473384382
CDR1|1038,0.02272223300083377
TMEM108|66000,-0.0227049123454677
RELN|5649,0.022699597507638256
SLAMF6|114836,0.022665414195768407
CTNND2|1501,-0.022661973109797045
C2orf54|79919,0.022647498070290633
MYO3B|140469,0.02264422155409914
GNA14|9630,-0.022642896788243043
CEACAM5|1048,0.02261740863506692
GAL|51083,0.022611768057925426
EGOT|100126791,-0.022600209245422918
GRIK3|2899,-0.022562872776317928
WDR66|144406,-0.022561648721286097
CLEC17A|388512,-0.022554935168251217
PCDHB3|56132,-0.022532644287519343
FSTL4|23105,0.022504121166572764
TUBA3C|7278,-0.022499952503883272
DRD2|1813,0.022466796747390952
FAM107A|11170,0.02245676505620707
POU2AF1|5450,-0.022450891237839186
LOC148696|148696,0.022448686783039913
AKR1C2|1646,0.022446387394808556
TTYH1|57348,0.022443136899773966
KLRC2|3822,0.02244240549552988
LY9|4063,0.022329562593507674
SDR42E1|93517,-0.022317857677031563
ZNF204P|7754,0.02228464330794654
SPATA4|132851,0.02224706690881647
VWA5B2|90113,-0.02223790054608899
TNFRSF11B|4982,-0.022228409411019556
NCRNA00093|100188954,-0.022226696970603546
KCNC2|3747,0.022224460505075688
TSIX|9383,-0.02221237054600018
HIST1H2BO|8348,0.022200134664371405
CHRNA9|55584,-0.02219516409090688
PTHLH|5744,-0.02218831083726557
KRT15|3866,-0.022165703225065017
RAET1L|154064,0.022145486602515484
CTTNBP2|83992,0.022104279956600137
WNT11|7481,0.02209378955781607
CYP4A11|1579,0.022059183744611834
CYP4X1|260293,-0.022023871750389664
MYOZ1|58529,0.021997420705399895
CHRNA2|1135,-0.021990160631926606
CXCL14|9547,-0.021975754909947437
KCNIP2|30819,0.021925330732281367
HCN4|10021,-0.021916440764809725
NRG2|9542,0.02188506983142816
ZNF556|80032,-0.021866756537716914
MDFI|4188,-0.02186398085611601
IFNG|3458,0.02185119011695645
NEU4|129807,0.021839558486522505
PRR18|285800,-0.021827125465408333
KRT16|3868,-0.021777977548736508
TCEAL2|140597,0.021711431313315533
SFRP5|6425,-0.02168670625604396
C7|730,0.021660702523171333
BARX2|8538,-0.02164791298310101
METRN|79006,-0.02164175013566962
AQP3|360,-0.021637897242757474
RBP1|5947,0.021564736905096225
TRHDE|29953,-0.02154142119878652
PAX7|5081,0.021535928315260494
MSLN|10232,0.021533878837065087
SLCO1A2|6579,0.021452178137125792
SIT1|27240,-0.021447932555983
TMEM26|219623,-0.02142436143632327
CA14|23632,-0.02142315130236324
ADCY5|111,0.02141640832014535
SEMA3D|223117,0.021412686377667967
CCL14|6358,0.021338990936114497
POU4F1|5457,0.02133754212141586
METTL7B|196410,-0.021301196113930027
ABCC6|368,-0.021284687819255108
PCK1|5105,0.021257373290061048
KEL|3792,-0.021226631572091266
LOC728875|728875,0.021226007046149922
FZD9|8326,-0.021225944574700582
ADAMTS8|11095,0.021207130541734315
ROBO2|6092,0.021200643267161548
KIF5A|3798,0.021177205731738508
MYOZ3|91977,0.02115749619983395
CD70|970,-0.021136710528338386
RBP4|5950,-0.021118239280381878
UNC13A|23025,-0.021114141039190033
DSC3|1825,-0.021102627091074078
GRIK2|2898,0.021054198670987664
HOXD13|3239,0.021043648840221092
PCDHA12|56137,0.021035353786369032
FCRLA|84824,0.02101807942147702
SSTR2|6752,-0.021002406966889656
DCLK1|9201,0.021000830793742473
GPAT2|150763,-0.020995288492118003
IL1RL2|8808,0.020991776058505166
KIAA0125|9834,-0.020987879110759035
ZIM2|23619,0.0209812978722052
THEG|51298,-0.020959902468953486
C4A|720,-0.020953148316687365
TMC5|79838,0.02095267071183515
PCDHGA1|56114,0.020943717065455888
BMX|660,0.020938472118486123
CLIC3|9022,0.020891803894501525
DUSP4|1846,0.020891730925569892
SLC5A1|6523,0.020890468319054247
TDO2|6999,0.020883306199531593
CHST4|10164,-0.020873864568878724
LOC100130933|100130933,-0.020870327406210278
TOX3|27324,-0.020841109838262938
DUSP5P|574029,-0.020800753095182995
NXNL2|158046,0.020799577020265737
LOC84856|84856,-0.02079578565501884
SLC8A2|6543,0.020790987675169605
AMH|268,0.020788853618866728
CDH3|1001,0.02078875747971005
CASQ1|844,0.02078330131610312
CPA3|1359,0.020730059667054306
CHD5|26038,0.020727323771183918
GABRP|2568,0.02071582795385239
ELAVL2|1993,-0.020711993894096697
C11orf70|85016,0.0207027078271459
