,u2
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,-4.256827717055621e-17
6,-6.213041923811982e-05
7,0.00035223898531283273
8,-0.00011323938389830051
9,-0.0006885101299908403
10,0.0003383323386099628
11,9.84297127253456e-05
12,6.739037805688093e-05
13,-1.2901158819630245e-17
14,-0.001684744974260151
15,0.0010391067888269488
16,0.0020003197564643993
17,-1.4557578043418795e-11
18,0.0010168553480174572
19,0.003354209519491962
20,-0.0032024371631945944
21,-0.0013786781930160928
22,0.0036070109564089827
23,0.0006796910025428191
24,4.033299844281856e-15
25,0.0015930523049683776
26,0.0007289368496728593
27,0.00246776351384723
28,0.0012750019746345029
29,-0.00013145265729134643
30,0.0030446805730018913
31,9.243891459578821e-14
32,-0.003354507759048052
33,-0.016173620919979637
34,0.005402189821448245
35,-7.118686619724585e-10
36,0.0013489556257972515
37,0.0007542530549914443
38,-7.701082973361402e-11
39,-6.197516458361639e-15
40,-4.80233799775298e-17
41,0.0007799622592614315
42,0.0035388649023198127
43,0.008118382124302553
44,-0.006140538535998761
45,-5.604674710446565e-15
46,0.003838399407213433
47,-3.9291866201635044e-14
48,-0.006948096044350986
49,1.1133873229380056e-08
50,0.001281365867388303
51,0.01626239887314331
52,0.0031857560645758946
53,-0.00717650445719962
54,8.397152602163809e-14
55,-0.014290524000594267
56,0.005576272744076793
57,0.006545880846368233
58,4.0280594265202484e-05
59,-0.009153344936977963
60,0.006538405794767487
61,-0.0015665282112219806
62,-0.012060848523353847
63,-0.007792451866821139
64,-0.005997844968955856
65,-0.020117052606033952
66,-7.958043946043601e-17
67,-0.012022199931125493
68,0.004678803214149731
69,0.006588501958807885
70,-0.005530470868767576
71,-0.0019168904585601916
72,0.005073741301617653
73,0.020766918930915042
74,-0.004472851010615887
75,0.013749398735455883
76,-0.021537923674581332
77,-0.012324223608920526
78,0.008614645731653643
79,0.0015851783234997639
80,-0.004378665077953046
81,0.03245592354304796
82,0.024763058109436593
83,-0.012804277901483403
84,0.026553793511943
85,0.001866199524393986
86,0.013135061616876829
87,0.016234899733452948
88,0.022528547546667214
89,-0.007270605236206684
90,0.006574385709439746
91,0.00030967883849320637
92,-1.7347234759768067e-18
93,-0.017345840401798037
94,0.0034005384077388607
95,-0.0016538858284028694
96,0.013161467358862484
97,5.0980233489567027e-11
98,0.007897048777779473
99,-0.015491180701428128
100,-3.100818213308542e-17
101,-0.004488155092448453
102,0.021717695829405335
103,-0.014633965011143658
104,-0.004173195542095491
105,0.01569035176339261
106,-5.421010862427521e-17
107,0.010148082998324745
108,-8.067371098409435e-12
109,1.9928991182999175e-17
110,0.0003883143628852175
111,-0.03978501234200501
112,0.002023093023149022
113,-0.008452342187272827
114,0.025945370964277806
115,-0.003189164737630703
116,-1.2965306996418066e-11
117,9.641456090534599e-12
118,-0.009864352238522863
119,6.156099935372693e-16
120,0.017354170533134854
121,-0.015896018840014337
122,2.2957519761092333e-09
123,-0.015929499089974788
124,-3.1677925905245616e-09
125,9.162410684760562e-13
126,-0.009078615419484575
127,0.03897960993901705
128,-0.023613153776709864
129,1.1709383462843445e-17
130,0.0043829942136050385
131,-1.4483748402016602e-14
132,-0.022739484617193894
133,5.615631776863943e-11
134,0.0025047087659187174
135,-0.005315986957680345
136,9.03140409680425e-17
137,1.6175147952816878e-09
138,-0.011278389883554703
139,0.01854443978613333
140,1.3533331573445381e-11
141,2.6671373443143403e-17
142,-5.2041704279304205e-18
143,-6.72579360242864e-05
144,-0.007354489655302937
145,-0.009598214817337754
146,0.00113108312631286
147,-0.002637568877146863
148,-0.030043055124542493
149,0.043801400755662016
150,0.0037114619349696547
151,-0.008540657654676527
152,-0.022702036118070833
153,1.2328393931811466e-09
154,0.024778919370125992
155,-0.010145761571968151
156,-0.06697416709049961
157,-1.8469360469448248e-09
158,0.0231880042233486
159,-0.0077821491221615365
160,0.003045979226560062
161,-0.00510724564297196
162,0.007130433565428169
163,-0.013761607236466711
164,0.024149295486937575
165,0.024731750804100918
166,-0.04079548071050157
167,-0.013773447591267423
168,0.010438695424764522
169,-0.032088148507605906
170,-0.041943087724124285
171,0.0005696857452749648
172,-0.012324041151870616
173,0.011102177538517633
174,-0.00824934996772646
175,0.005582556587191282
176,0.025769502950837016
177,-0.0015891161916477584
178,-0.016494643368655432
179,0.020414828998021637
180,-0.006063343995048926
181,0.011420926325464943
182,0.009727843016921396
183,-0.02994242113224014
184,0.007939802667790987
185,0.01115334435285331
186,-0.030913168996567708
187,-0.041921934287410444
188,3.361026734705063e-17
189,-0.024262815653852875
190,-0.004288426556123983
191,-0.002517095681130929
192,-0.0012956616589910725
193,0.03217152198064866
194,-0.00044975811453585137
195,-0.026337895114874974
196,0.004839874616155815
197,-0.0023203466850772385
198,0.03937352200164934
199,3.263448539181368e-17
200,1.062518129035794e-17
201,-0.002367601293549053
202,0.05711343210027136
203,-0.03278377223945136
204,-0.004725049362056251
205,0.0471552612283739
206,-2.1603982817107456e-11
207,0.055152333021330546
208,0.019410313908238094
209,-0.04350835995918699
210,-0.0129726900519308
211,-0.008544164914917676
212,-1.631724269590684e-17
213,-0.05297413153900874
214,-0.0023940323473657706
215,-1.2568762502128403e-10
216,0.002316387984354618
217,-0.022236335626357625
218,-0.04490416613767733
219,0.0014918453997835588
220,-0.05031817432876104
221,-0.0005142959789704675
222,0.003611195226319767
223,-0.018077668752978265
224,3.4152368433293384e-17
225,0.046495712698257925
226,-0.03607299573208475
227,-0.040606974713022034
228,-0.0034044603318902763
229,0.01715821646708595
230,0.008813979718350375
231,0.0006699560282270316
232,-0.00018579927345545186
233,0.019003119390006533
234,-1.0305341649474717e-16
235,-0.0011961573373358487
236,-0.0423325345688391
237,0.004939184067207252
238,0.025076811706309227
239,-0.00469050542746101
240,0.012030052481821504
241,-0.0015390726117305111
242,-0.05861904161686752
243,-0.021382106404832298
244,0.034720376793565814
245,-0.01656481367070463
246,0.03443970777385828
247,-0.022235773027278118
248,-0.00673612767925596
249,-1.4224732503009816e-16
250,0.0350365499370794
251,0.007566434860890327
252,-0.020184684087547942
253,0.00023024920236559588
254,-0.04055763576321797
255,-0.013239817854889948
256,-0.0006752929160017704
257,0.06018640131762924
258,0.03627415377671691
259,0.010341043605552332
260,0.0005115550980817479
261,0.005604896808988849
262,-4.27768486865182e-12
263,0.018946437566364237
264,0.02049117633865248
265,0.023608735764440385
266,0.04678188457143985
267,0.020515191284277423
268,-0.008919023633550486
269,-0.023473849687409405
270,0.008805447450609634
271,0.036095258216024766
272,-0.03163894640808379
273,0.0003910891362320257
274,0.0585065270268127
275,-1.2143064331837647e-17
276,-0.02188934960296367
277,-0.02181228343464391
278,-0.00018169067474296046
279,-0.005306971815852731
280,0.03338341933088182
281,0.0030635254700925743
282,-2.808083626737456e-17
283,0.02391509237513543
284,-0.005729755583145386
