"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
0.136541001275429,0.104226437878042,0.00471281467660055,-0.0974487099822091,-0.0587536631175202,-0.0121089983838629,-0.0162017791987887,0.0437813887075977,0.0239123053675268,0.0983148895584254,0.0795279924335409,-0.0579494423245218,0.103057260479906,0.0766394635824192,0.0371302895977067,-0.198770116645314,-0.0878670010494011,-0.0404743997826843,-0.0204442130648407,-0.174421098089297,-0.062792047402917,0.180999673833583,-0.00563316829224799,0.00148650850331561,-0.103281458065486,0.0142746099299505,0.0404080241431934,0.170288648594571,0.0620115856457573,0.0041385860692625,-0.0723636364796981,-0.113593208617273,-0.149257524864346,0.116060066872249,0.181207410814971,0.093303748892962,-0.00442586889801358,0.161901634184554,0.0727322282101958,0.0398501657015829,0.0539764538368205,-0.026230045830813,0.0961992079548412,-0.0444016558007145,0.0600904099551618,-0.15173345390809,0.0648742215629053,0.324612768114421,-0.0180206043598482,-0.0971133970635362,0.0377269376332551,-0.056158029040519,-0.0751898760808712,0.087833015876055,0.0696034267403071,-0.0747079615181881,-0.0689909507667909,-0.237712609673502,0.107764466812113,-0.0754620470677917,0.115109034318071,0.125206231617216,-0.089126975079082,-0.0972954330210741,0.0524592139352622,-0.0709133049208772,0.151077715564257,0.054392538360013,0.0343553586262896,0.0493441595677161,0.182016140287665,0.281286227006712,-0.0363643746507446,0.196634087377236,0.309875544810104,-0.0419127800862294,0.0286708684551912,0.00792046876902202,-0.0424311293621295,0.151950643292832
0.0426638247322189,-0.191503217729787,0.163846222028292,-0.0951623200415682,0.0485383258721724,0.137566397313665,-0.030473642942646,-0.0980912158968348,-0.132249628400135,-0.0581221657859843,-0.157458238175418,0.0680579567406183,-0.0441657982855508,-0.119305572489145,0.304306974940618,0.0337998216209683,0.0329842642283747,0.0680322718597356,0.0209103015234394,0.15546452952503,-0.204880995206553,0.0802203959257922,-0.132754170425289,0.064411251533699,0.0383847511258022,0.117043377516229,-0.0786164040507946,-0.0776774166072241,-0.117671272073052,-0.0769008186891187,0.0834126593534976,-0.0886813144032746,0.0424747890921033,0.135734394232877,0.0595734808282397,-0.124333617859958,0.205119933248518,-0.108724952511069,-0.188357331747131,-0.0856367603758978,0.180663223038709,0.285613346488753,-0.118688875717018,0.0439231851445801,-0.279635274765578,0.0419913606961785,0.106685199482595,0.0245262151890091,0.138619380227021,0.0665972364225505,-0.0236639869236999,-0.0660540875129493,0.111740575950369,-0.173045718862631,-0.106841734456704,0.0226648561301804,-0.0433276367027053,0.0525171373619395,-0.0188288537296207,0.137426420409552,-0.0328961689619636,-0.0783402690758087,-0.0698839641245776,0.0508843338557361,-0.0509509336565984,-0.0128627542307585,-0.0337367091916538,0.0172675820394617,-0.027656323665936,0.14994537511838,0.110057414792675,-0.0957272207206249,-0.0850942878895218,-0.0936169099470348,0.0818460184027945,0.0883145006899129,-0.0759101463401759,0.0512837303674478,0.0543853393417918,-0.0296877307762339
0.170209055889715,-0.0411502494864993,-0.103250798125615,-0.119667125474341,0.146019485586729,-0.130012209818463,0.120831038245822,0.0501404849494686,0.0249558180667575,-0.0198302778042254,0.297117964295529,-0.0889368869710531,0.110608007258747,-0.0367117229676091,-0.058799412122338,0.00179970441269803,-0.060424270280382,-0.143286199387249,-0.00937525829053228,0.115250708608756,0.0372257801521121,-0.0227647968599309,-0.0527416434873429,-0.0494097364629234,-0.0671951306163767,-0.00369466622074364,0.0821511227326938,0.0983630967839954,-0.111928912225227,0.0416020350075147,0.163160592974045,0.0422885503421626,0.146782293996928,-0.0202574955977561,-0.0719797012672985,-0.085336969603068,0.0314650452031477,-0.0141426005138302,0.217477350947801,0.0136070639756416,-0.0762719587762946,0.176334812803264,0.00472768813292552,0.0980485608801426,0.0289680843937264,-0.189474343132755,-0.0839516921718501,0.0359807922078785,-0.0871328770319088,0.176043248444683,-0.218768203904461,0.0411939232826998,0.0367953194706341,-0.0564045871355484,0.0643103304580657,0.0312640455664723,0.109925698456627,0.113418943121307,-0.170825316700356,0.0675210299975518,-0.152375375768289,0.133355266672546,0.0988864701033412,-0.046911179157643,0.173366703351911,0.017102643847518,0.014318617588888,0.0652336747932595,0.109022124676856,0.118264495888274,0.205290279481539,0.0746044415048261,-0.106734108236134,-0.246435150516382,0.0530113287464811,-0.0874479686232522,-0.0410200659764392,0.0438295833924783,-0.258536376575921,0.144478143130127
0.051099145858498,-0.0546011143880998,0.0819104887671496,0.0823101941970338,-0.0099446518064787,0.0283637254184502,-0.00238118741022788,0.0849982610835754,-0.124888380251942,-0.102639833059301,-0.0625039644953608,0.0432624402959889,-0.0914278114052325,0.0416143064042226,0.170156424978526,-0.199627022536286,-0.0999280402439564,0.158036416119708,-0.021119689436999,0.126871543579204,-0.193336910352825,-0.114792925753814,0.0613713108100354,0.0273278014058921,-0.150434985683017,-0.0374297949475041,-0.0813431067237782,-0.0569069924575866,-0.0429147046822739,0.0658515074696938,0.0905331795966878,-0.155012837601537,0.187508112093749,-0.28641362610224,-0.195136609627614,-0.153006716382811,0.010451192233798,-0.0553254090541565,0.210548786880158,0.0614369189714051,-0.160200347089725,-0.0568674818129423,0.0889260130569273,0.0774862251360875,0.00160470083360399,-0.210592317087991,-0.00447237102384326,0.0165792256683461,0.116479806134386,-0.0259363271040457,-0.126229445983726,0.149096655220576,0.0740849503305561,0.103201071333731,0.0215065994159769,0.0606663986296112,0.0654536810969756,0.0764294040181416,-0.100049735831135,-0.162620555750582,-0.0550774181530612,0.0772802412469463,0.0601993733062879,-0.0437506002817284,0.271555696506898,0.0163276767171509,-0.110318564777011,0.0174995869386221,0.0862731418082452,0.0956972279294954,-0.000170713515983679,-0.11080723868335,-0.151034166732968,0.0145703964883171,0.212022116102787,-0.00377171926705083,0.160880236103268,0.0788262203593571,-0.128082254535726,0.00627440686791012
0.126108946698464,-0.269717782317665,-0.00319186668048454,-0.155303567570018,-0.0544165976900908,0.0601704584907635,0.00580410638397304,-0.0817626886150808,-0.0183148533943521,0.0450191406507668,0.0112087509948865,0.129961835450922,-0.00302244284408583,-0.0343144587150117,-0.00246914926957249,0.138971556578677,-0.011695354050341,0.266345318529919,0.0532742578166347,0.0927545702090313,-0.256843352864763,0.203928106082558,0.000951613215265506,-0.134723761805253,-0.179212105811685,0.0523056768849283,0.105104933443498,0.0471192111174745,0.0278210076834246,-0.0278299532051128,0.101653660267679,0.00967052555324468,-0.0510893528770678,0.124832876990258,-0.13863912938218,-0.114522769869274,0.122349316464723,0.0925911854690814,0.127652264554719,-0.101046229219308,0.092641758116685,-0.107100524354198,-0.127206385334304,-0.135785478243819,-0.0873458491533082,0.0547212823001226,0.0640290011925197,-0.197332684046736,0.0211468077555402,-0.0156039984887382,0.132698102518947,0.0859158060299335,0.00658374880439299,-0.0179205027704123,0.181095584591336,-0.0297671942994981,-0.0741720687049583,-0.0327059465973536,0.0227829464178014,-0.120741068949994,-0.0357321072339191,-0.107730769005166,0.152834698580993,0.040471196612381,-0.00334000382916587,0.0264018482372707,0.128922923183981,-0.0572937850307758,-0.331162434527726,-0.0482881757858252,-0.214404822048642,0.045234806815211,-0.0602676184834717,-0.0407879645230732,0.104870163190725,0.0371440869029281,0.056342552049533,-0.182059217278195,0.0533197120169253,0.00790892134596466
0.191276733365741,-0.0338935087060775,-0.328322575633157,0.106468598183454,-0.0198175714930662,-0.186369456547727,-0.0762283355897537,0.162304329807274,0.0657131613823276,-0.0111759302193317,0.0351721526031512,-0.14402921411037,-0.0274789153293339,0.14285937638553,-0.0253926369320879,0.195001505808764,-0.173803597304147,0.0391889444604607,0.236349448290595,-0.10897900483031,-0.0206921169414977,-0.108415873528346,-0.040688412290337,-0.147203480557849,0.0411718014848366,0.110252782312789,-0.0805393440595117,0.149609541483093,-0.229916929583881,-0.0599094417523856,-0.00165171977988419,0.090005542890698,0.0705342750661571,-0.020794797559785,-0.0745733794105224,0.18505216097486,0.0822930931547037,0.00653845874347591,-0.0458833462153482,-0.00720238274079868,-0.190464082866516,0.111568371767338,0.0575929300572546,-0.136379849117933,-0.152978140056747,-0.0555953240718968,-0.0696843942540323,0.117802369517871,-0.0376826362696461,-0.044446084614686,-0.0919984897518794,-0.0540109964780239,-0.0793784848179281,0.00166344378446091,0.0954029383685473,0.109236784730365,0.245173647338176,-0.015081427975213,0.0460343697138253,0.000766883666345245,-0.155891478699913,-0.152758764649275,-0.00337324944443116,-0.0790102791472576,-0.0604135086006969,0.110633973223969,-0.0209826160141057,-0.0325543940007229,-0.0564374030745949,0.1140828960194,-0.0646407693431961,0.067681207232504,-0.0444205603831865,0.0715662207944371,-0.0392826860996554,0.203197123102185,0.119923222014833,-0.0433265779750504,-0.0990930635261643,-0.0215049597994129
0.100731010505127,0.0870720399773079,-0.0328760466724776,0.16723386155448,0.0484793073664604,-0.0178364249978721,-0.00644948444440154,0.110535499702914,0.00772822110266984,0.150595847387391,-0.00270314471585362,0.00959420689540841,-0.10157438897646,0.113604422783206,-0.0138663601600341,-0.125047164835369,0.0602997954918518,0.0760971353996279,0.0606166334296967,0.0878547405796811,-0.259116322419875,0.141304383857169,0.0303184263770096,0.0691174536425782,0.00470944909098313,0.247356808748511,0.0359741316573088,-0.0720973933496161,-0.0444406781051432,-0.0472408115753166,0.046810848118087,0.103902410631334,0.00210322798236295,-0.00895843789175032,-0.166385107843105,0.235617021090259,0.0318139358911295,-0.285762530572818,-0.142242117551456,-0.0780536941988353,-0.17426758049228,-0.174742027593719,0.0903682349711559,-0.0222079727708108,-0.127047115937602,-0.0960873497173321,0.101768038472989,-0.0387639440455377,-0.175848917984456,0.171851329856101,-0.0990430520189617,0.0143370870181312,-0.0198052703953276,0.0451411389392301,-0.0248233519591717,-0.0772658716109497,0.0606429890130885,-0.0119554090930945,0.039906539207657,0.0878528843284439,0.145020618400538,0.0322484421700319,0.0913974929039264,-0.0194210377465148,-0.189014877654619,0.00357315546453479,-0.117007639087579,0.0873125164770391,-0.160244728894933,-0.116688140932843,0.0800518841404661,0.119572904885563,-0.140614774095689,0.0659434869667562,0.244223108275242,0.0772237347680934,0.0690914512728435,0.19191250834227,0.055716965569536,0.0624280941770512
0.0067889584269105,-0.0330979271112789,0.0809414720065119,-0.151151524389717,-0.144912958409153,-0.27398462627969,0.0394154065758676,-0.0825134199487368,0.205236244372461,-0.17894920286711,0.10600034004816,0.300801298169097,-0.149508069606025,-0.0466509967165204,0.122929584745479,0.18774821053291,0.0452193049707977,0.0812459278036229,-0.0594148447661714,-0.0281803889424782,0.121885677040121,0.00162684021021759,0.0858497821646798,0.159772844833847,-0.173928135331937,0.225370256037135,0.0130977513323275,-0.0241808005393998,-0.0221048113269909,-0.0737946555830607,-0.170392868714787,-0.164170350423612,-0.0813857312020234,0.00574365249754779,0.0157425883210203,0.0597206585835063,-0.0310207150471915,0.107283875875705,0.0174691414229075,0.0447644424726774,0.0459061878227481,0.0659305238542888,-0.0812357761846892,0.00555885923831755,0.0997619380384451,-0.0564519805507304,0.109061036712091,-0.00730382835601679,0.22320638510613,0.0371753821652854,0.142796276735222,0.0562733416940318,0.0856593336337803,-0.0386630396692587,-0.138240455544704,-0.000887173686630077,0.0316505272995344,0.031777183819104,0.12166582595958,0.0277335729217413,0.0629857733770726,-0.0379447692066744,0.190333577464173,-0.00248484424486832,-0.131525757599626,-0.0103552911130279,0.030855556276868,-0.0643806932764684,0.0776403664978626,0.125387218675717,-0.0843408403204234,-0.0246753376354945,-0.042425046955547,-0.0320035643978128,-0.06144329750369,-0.170798809080435,-0.0343514834764133,0.0648422806823549,-0.275218204541148,-0.124922945981064
7.31796391564909e-05,0.0691406979198539,-0.0590991245250443,0.1188096589855,-0.00150278174672254,-0.035732147970179,0.0136393780067365,0.064421722462191,0.132280974947634,-0.103282273606608,-0.147496070569867,0.175280921071802,-0.0620350159298195,0.0677308532585932,0.266793620740049,-0.148829988141287,-0.155265135388203,0.0903392498738942,-0.181067240122117,-0.00412824922152327,-0.0400457481924957,0.148018505535192,0.124265443317167,-0.24926482477151,-0.17085211754488,-0.029335574728988,0.141383010641777,0.0715204005979886,0.100863410292738,0.026055409292168,0.137091871411347,0.0568098608837448,-0.0145838310266885,0.0474340976578374,-0.179520566223438,0.0869476160578674,0.0210561909860678,-0.0491168263709575,0.0423055369971462,-0.0332089307259481,0.0388945960004222,-0.000912508241493463,0.0818992525229439,0.0812640513375004,0.0356759167165222,0.0610853131232218,0.0257252330916035,0.0723257615324402,-0.1650878839934,-0.105184229670356,-0.154477405573426,-0.0425895366210231,0.0523381539180543,0.109152242750874,-0.0565688732598671,-0.0614439040595524,-0.137605370248063,0.0649707305194117,0.0820094411200202,-0.0575535478416655,-0.0178329568520734,-0.176666460349702,0.0895197097937433,0.0646656497392153,-0.198408512258158,0.215423804266962,-0.108447859736705,0.0891049672180584,0.280649644925708,0.0924671334554332,0.0177635010797564,0.0752034966170596,-0.180341006637325,-0.086828679048351,-0.101787381296252,0.039988189867107,-0.0630922099393967,0.199888951914782,-0.0664626814685948,0.000925850742788104
0.0436744981575059,0.0397094991290597,0.0390200013855732,-0.000942574930251976,-0.240764116128657,0.0074285419984221,-0.257319195937254,-0.0830406187502008,-0.137089822148815,-0.0610685806406313,-0.0810058278055599,-0.156116000335931,-0.0359236942509836,0.12589169130182,0.0857023096063839,0.0928466815853682,0.0354443952303678,0.154779391164647,0.0461647620577446,0.150810443043701,0.171426722303466,-0.0337767801895212,-0.0572874058380477,-0.0843060613504717,0.146769126888264,-0.134982976315938,0.0358482057062028,0.199273391500088,-0.174942175006218,0.0478670687365486,-0.0196627438864245,-0.0923866759068754,-0.151926654772493,-0.0673135697535276,0.13967892954354,0.00363104648426492,-0.113117753363328,0.239002253304627,-0.00408042557398526,0.000550928393959045,-0.0532133248236228,-0.178132382231512,-0.183134898048447,-0.160088382013089,-0.0347022639612022,-0.0371839023637363,-0.142353056577612,-0.000819816121069548,0.0108696934944766,-0.128666660579088,-0.108329337405539,-0.152817926270654,-0.13096962699866,0.051663161351901,0.0500210990127395,0.308862221656417,0.0480960711773978,-0.0963633321185056,0.0218221353206536,-0.080750393368773,0.0551030964037649,-0.0226737385405978,0.0524127610595259,0.0230891768220702,-0.0418853511958593,-0.016068004962342,0.0635660108720773,0.130523870369557,-0.054778297748409,0.0911254138863619,-0.0857702154960481,0.0850034815120997,-0.113730198402948,-0.148088143337951,0.0755822769854367,-0.0498456950696457,-0.0811321378394345,-0.0496203417715243,-0.052162118657218,-0.177072460696185
