"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.188299834287862,-0.155013203624659,-0.0551140464770232,-0.0517590773195869,0.0781796913614344,0.142381763816591,0.0537461837996158,-0.140036040755566,0.0633315669208313,-0.0584496567446443,-0.0400942787574951,0.119483273767083,0.163320124041679,-0.103814905454548,0.177199903446055,0.134696883499223,0.0156432342360868,-0.121420775289363,-0.119279066910016,-0.0966586862260573,0.0542910145497712,0.119299460208999,0.139681137185905,-0.114084190004173,0.0990128878093315,-0.279561476666137,0.0574511892444316,-0.171995325249721,0.0437081446014127,-0.0361202554201713,0.21609266660561,-0.0660978053504343,-0.0194999032896498,0.0693129000631305,0.00768988997950402,0.0236315985969295,-0.000568667427274321,0.0988973969732415,-0.0661596223193672,0.111723958776193,0.0523281258580794,0.0542724390961338,0.0333833760520389,-0.00288754037544266,0.118625316247503,0.0314042358634144,0.0949127016604435,-0.122064991911768,0.0430033709918971,-0.0426963407706766,-0.0726238178779849,-0.0116302510314109,0.208531561946382,0.0235841791216084,-0.0159044545774777,-0.0236799761167224,0.142795983615398,0.110397733316685,-0.0243486460764493,-0.144884579873145,0.0049048717945705,-0.0329191771894758,0.0165577732118327,-0.0265597694553533,-0.0307241466206748,0.102316120613639,-0.00142547984172842,0.176240788650565,-0.159520908388529,-0.230327319720626,0.247691365383993,-0.0360303307758317,0.0519288859858877,0.0111353509568229,-0.0641788470436238,0.192038764540315,0.0524978843030049,-0.0439423205028726,0.0993547378221476,0.28604590479141
"2",0.118104304602341,-0.103346135001785,0.0169255870940461,-0.0602789667462724,-0.0755382123956355,0.0483627712918616,-0.0997536599716018,0.0876014877505439,-0.211123140390854,-0.0376177768703929,0.181109756797737,-0.013586784580387,-0.13116537628308,-0.0516906016130286,-0.10201849894684,0.102807764056409,-0.0498940561386485,-0.0251435527151474,0.171337566048362,-0.202075779924342,-0.133078002536091,-0.0083506598347187,0.187651995199682,0.0378907645215457,0.0497547309006767,-0.136718952624904,-0.0873106518497822,-0.14392847887047,-0.0534132669777415,-0.0142605552219549,0.252725714403478,0.00990986857130555,-0.070781234864322,0.129541078474043,0.108817611669108,-0.0291115693308992,0.104761900397837,0.0974423464815213,0.203004299802446,-0.0960216666545205,-0.172204365342848,-0.027965064873479,0.187645946472612,-0.0264494255349425,-0.0848176137804565,-0.181250465448459,0.0606130183835103,0.106623846434708,-0.0158657702957425,0.230504708362723,-0.0280230841285517,0.00581746031404326,-0.000398221326302329,-0.0542043524242795,-0.102294076406952,-0.0527941432673789,0.0709243728868627,0.107792380642199,0.0351321308576541,-0.0708669823261978,0.173861011895049,0.199606066093597,0.109268561220224,0.139693656038245,0.0168952451308583,-0.0647878642970533,-0.0907456596193153,0.00313931830796619,-0.0410833619007589,-0.194334860576654,0.159055903408915,-0.0618126222032471,-0.0719394264561442,0.203122745057115,0.0964812670647633,-0.00391659598337621,-0.0877726246561256,-0.0538987285734281,-0.0328607506717737,-0.106278527608116
"3",0.143022367641791,0.116594764431862,0.11615246854254,0.133570400307691,-0.127456860716019,0.254490442455483,0.0869020863403063,0.153940084133718,0.0947588846178041,0.21765971898676,-0.0616772890985072,0.0549896209495122,-0.184499016855962,0.022447784520399,-0.0950411422597197,0.141189294103591,0.239347072135736,-0.109984333750346,0.0391481984541404,0.0162578076953932,-0.188921448591618,-0.137780615137397,0.185934353240703,-0.0621446646496915,-0.17594420802094,-0.100673210292672,-0.0748673498388451,0.164312332278674,-0.155618473359186,0.122519897268646,0.0224940887423792,0.0279200542408087,0.086242629155838,0.235498863184909,-0.0335637556093623,0.188371096502247,-0.110538614669823,-0.00747591495126174,0.0218634425726075,-0.0438636990737262,0.118913596141181,-0.113631143374323,-0.0172606156244739,0.11137146746112,-0.0127962324019659,0.0779902986468348,0.0193371146052213,-0.102878125656569,0.198016648886419,-0.0543098799448229,0.0654835524464523,0.109849078286983,-0.071612656305881,-0.012108146822767,0.00322499477680008,0.0110480810630205,0.0708826850799189,0.198624577260373,-0.00735915866544506,0.00721707314105895,-0.056555493918788,0.0335366161843874,-0.0043543189083311,0.216431902753769,0.00750736602877551,0.0374577464031387,-0.0562312830013848,0.0599900279479591,-0.014844988650383,-0.04826426244206,0.00632223352969153,-0.0135859741717051,0.146612892825298,-0.0823626219400402,0.0109913662329344,-0.112485493238045,-0.165940049286199,0.00427866712225496,-0.0426004299124184,0.0701227753780634
"4",0.0688746125605742,0.00433347808378575,-0.0179650987852757,-0.0767365173615414,-0.217951239497365,-0.0507888741309914,-0.109961554395854,0.0128891080072828,-0.147428884830519,0.109099497345395,0.137352841200151,0.140836962448441,-0.0889473008752656,0.0443314133225661,-0.0452417948072915,-0.152511957179622,0.042381342230159,-0.198934025519115,-0.0537496928838077,0.160601942719381,0.178392816766273,-0.1028187420194,-0.199194081102702,-0.0218633787069188,-0.155443069565576,-0.0139932785600442,0.0359052397277457,-0.0555132534109788,-0.108554543310584,0.0563531197681564,0.196310204310418,0.058497436495814,0.139210248430863,-0.0288645554384851,0.165949979156046,-0.180659611797171,0.0267573327520346,0.140977449151712,0.109176652756527,-0.0230005924032606,0.0770163554628864,0.055725376015535,0.213860941956252,-0.129091848643847,-0.115518755297742,-0.113777137211982,0.0410968832318966,-0.209615073012165,-0.0582003648968375,0.000669698903333529,0.0896374498446506,-0.202416891994607,-0.0718491449901062,-0.0283114039450123,-0.0165088003003651,-0.157371877321022,-0.0208680237591541,-0.030898719664481,-0.0473207668292645,-0.252810418916,0.138671706123483,0.0953688352118928,-0.0158945665601409,-0.065024121073265,-0.0950684839167185,-0.00984545318957216,0.0308642369729961,-0.1353838155238,0.122991563349834,-0.0525782012696083,-0.0116753586660021,0.179992894515193,0.1216036680844,-0.0495578634187388,0.0927916176049582,0.079880823399516,-0.138211347275399,-0.00704328374323766,0.0823289115002805,0.0580847788752264
"5",0.184691692899002,0.0305361856898289,-0.0778969417525429,-0.129355422974198,0.10762048264846,-0.122521877298151,-0.11399814048883,-0.0202415419697587,-0.0553001235512416,0.0865227850085311,-0.036870171380539,0.106229317322907,0.0620812073727445,0.164112465518273,0.111693599155465,-0.0940082639484189,-0.0381033686230586,0.0251548831111755,-0.0399663049671255,-0.0730844095375354,-0.222574632126518,0.0512945244948124,0.0177621612047241,0.0888563812164268,-0.0889035643194967,0.117517155092125,0.132839456638019,0.118475402402972,0.101196773661187,0.0689036086359898,0.0989597130353198,-0.0903205333263202,0.10920836510474,-0.216499935143774,-0.00652637141114242,-0.191372005392781,-0.10085066795423,-0.17251537979088,0.0537736482386755,0.176615413482823,-0.148915554899205,-0.1896467230706,0.0997307326989183,0.00940579286594163,0.0248019777366156,-0.0715790444203093,0.0550205142431571,-0.117115502849634,-0.0297557851270289,-0.0644456951199782,-0.00165567910464049,0.0133537027887969,0.0531666824844475,0.149962620410188,-0.092626220287869,0.0104531742845831,-0.0656362406839005,0.202091972257743,0.229808129318996,-0.21760401006319,-0.0805585342148525,-0.156989803632422,-0.0540243713571741,0.0868570406253055,0.0517315708057798,0.0599500337034278,-0.150089123221637,0.172685637042587,0.222851444145045,0.013124087096889,0.0642297824859325,-0.00878636861302164,0.022835306267577,-0.0233278295763123,0.142829607233375,-0.00963817119809708,0.0512634798499573,0.130563475150407,0.158838795376035,-0.0757244506338801
"6",0.243243577944401,-0.0762700060550677,-0.18277699401654,-0.115092407991762,-0.00190578448443969,-0.0834750194752676,-0.0359200115616863,0.103955826873461,0.0525665840944104,0.0514369355755279,0.081559614686573,-0.175095931920105,0.157405121646796,-0.14008455083142,0.0754517216915564,0.152072849163389,-0.0113725168728288,-0.200459193851717,-0.0434341916053127,-0.164234068802139,-0.0267788712705674,0.0912063157954034,0.114883520098497,0.0210748900857687,0.250971863308958,-0.155504559952645,-0.106392406645373,-0.0233945068243221,0.0524045890511709,0.163910224904352,-0.0455881532480551,-0.0660435844530123,0.166196976815329,-0.0112355812418067,0.115658456317627,0.147606542244232,0.0940036842748168,-0.117188761117586,0.00244841439720384,0.0150893196510506,0.0958923010067337,0.117022020338792,0.0296929178429411,0.0861102154733683,-0.0702900290671849,-0.109515018198089,-0.0774596546239818,-0.111390410728836,-0.143572749577428,-0.0194844552845066,-0.0690195453413089,-0.263985788440868,0.0413305295207678,0.113232881745852,0.14176685633918,0.0711561666447315,-0.0266087638039439,-0.147725952465036,-0.16276633672549,-0.102231650794744,0.238796808969925,0.0176579168656656,0.0805234730028989,0.0186084784683194,0.184076842049247,0.104902310313535,-0.00471991415880011,0.0959078855654382,0.122206843889776,0.0085931077213484,-0.0317355882775137,-0.0298538508066662,0.164143144656314,-0.0306838198229268,-0.0955106633556843,-0.0214736129213247,0.0191149673706586,0.0467810064753512,0.0233269092731098,-0.0617452081151717
"7",0.078150079042428,-0.161732943940182,-0.218208422066867,-0.238502613686995,0.00334691241245586,-0.00601455290846116,0.075707927716823,0.0717424234127481,-0.0838156086238544,0.115228907962502,0.126942197031282,-0.015582819910673,0.00382744571979988,0.0849840935439679,-0.0361878219144131,-0.1762362816836,0.0287408346679906,0.128452503256912,0.106009638064153,0.0895507052031616,0.0790575051917835,0.0863360118181591,-0.019693892282966,-0.0857469264648577,0.0265694644263948,0.146509483775374,0.0523874735322261,-0.0819450148597731,-0.0496411859197655,0.0823883447221583,0.00350823479071513,-0.193753951371148,-0.139281964119096,0.0851947767632132,-0.155080950511082,0.191556343995304,-0.129313855308252,0.156606863244612,-0.0953786787908008,-0.00711617979801232,0.0163907768016832,-0.0349271177484011,0.031746139703889,-0.0910011859324436,-0.106841741185187,0.2234003967842,0.0375600559068267,0.193581058854203,0.0646112139202739,-0.0477726983949882,0.0577252037204411,-0.067867220755476,0.150880726487568,-0.0612908965085576,-0.0120489405695403,0.0976906720912871,0.0102127064976057,-0.094951103463938,0.0496970048127831,0.165796296384139,-0.22863464064192,0.0572553197736928,0.0279299138883767,0.110552167164866,0.0982724191800556,-0.0529818242241766,-0.254669682975337,0.0161409952955449,-0.0502672426009733,-0.148804138554681,0.2545201584951,0.180030560702364,-0.114784142952962,0.0437383524109597,0.0601519051645974,0.0177630341454742,0.010275358882876,0.0556186051676308,-0.0684671425704841,-0.0788088199084493
"8",0.0453301857174301,-0.142421683061499,-0.0548305294362129,-0.0538405683450397,0.117456123309456,0.090226436589224,-0.121736058083411,0.0200586517063608,-0.0363140273093065,0.0756384207154079,0.0255655044097409,0.0423648875325541,0.0815263861073557,-0.000893008282480201,0.0909691313547277,0.0792181089366589,-0.035712094888878,0.157261021870048,0.101977716486582,-0.119613521383215,-0.0667284902902743,0.0929849946915861,-0.0365145076435762,-0.0836547864928134,-0.0914315767132135,-0.323160619182274,0.0247463104681106,0.0931742744232665,0.0495323487975319,-0.110264103393912,-0.156604828712851,0.121728531654611,0.0569999072698673,-0.001953491815279,0.0906381593707506,-0.0775842358155294,0.0435213911372392,-0.0562447407312475,0.0838904310416839,-0.0531778983898223,-0.109578401117558,0.00339327712327319,0.116639646711952,-0.0314602266667037,0.0229155733898129,0.097189912736035,-0.0349520564258105,-0.302396352811203,-0.0602550406951029,0.118777434268527,-0.081715593706578,-0.147447450852207,0.0707440820736108,0.058129574856353,0.417936647855034,0.0648224504274575,-0.0137661260417858,0.111843655328499,-0.0251520627080569,-0.140242546564378,-0.113826930836715,0.00343082501075359,-0.0399311633611817,-0.106633941913173,0.143119168319117,-0.14243212628141,0.0520993147357364,0.155958356315961,-0.12152512240915,0.0109019158304874,0.0383072301042325,0.111641426942548,0.00419642415579271,-0.147262221402779,0.0215913160340032,-0.189146124161258,0.0748553306344335,0.0348918698766398,-0.197434066874273,-0.03669769619208
"9",0.0911591240093994,-0.0724282920410119,-0.10948444374974,0.00580446100508072,0.139128916767994,0.0221847566702872,0.0536453564948492,-0.111331304429925,-0.178535106287213,-0.185453857715407,0.104330182750509,-0.080784568574689,-0.0982919986297526,0.280613274906133,-0.149594984277743,-0.024526911846071,-0.00903363819279935,-0.0275423474595737,0.0530676191661891,-0.0615048056601103,0.0596923587323296,-0.0135772934155215,0.014405385594061,0.142968349490283,-0.0795667970469617,0.0359903338945179,-0.134178869730251,0.0508914512760697,0.134781255022333,-0.223271812160524,0.0731401208128512,0.0795302257970974,-0.0402307856712022,-0.156914126222819,-0.105952544370549,0.108458371300548,-0.019392622646886,-0.024220416471616,0.106604001107026,-0.0464435242361389,0.141429880948541,-0.0826402903343814,-0.0316868357637572,0.00206744938650329,0.0229427677732317,-0.293988216128526,-0.0620101047268335,0.197660395098154,0.0684173620898736,-0.133870897608061,-0.024686485029567,-0.0935751572716978,0.0626769050388304,0.0454583512668266,0.0147513240374675,0.0624425980633652,-0.167276731742383,-0.10199599937209,0.00942340694890141,0.0241597957665233,-0.0899978882868753,0.0899114628160295,0.0575011681347441,0.034091297000533,0.0625137119270743,0.112719464333994,0.0472864808405365,0.21206221233887,0.115693619362153,0.170881295064138,-0.185108435013034,-0.0921909910174113,-0.0561870702441044,0.0908312913238754,0.0903027136506258,0.267978119723045,0.0986082902760677,0.148709720187476,0.0943253055720224,0.000131053219324217
"10",0.0439775591943987,0.0476335634889351,-0.0555778821358605,-0.187014371042016,0.103948982745561,0.069952104804225,0.335683853373798,-0.14900073707883,-0.0906431998822711,0.0516688113814943,-0.0354837284002785,0.0299327532818023,-0.17372621946825,-0.0606500460149314,-0.0869706137429489,0.122143602858283,-0.0495153689833223,-0.00630111908173376,0.0556588307961918,-0.104064194641013,-0.149767647533857,0.146398059706512,0.17038793442678,0.15936858965706,0.0595086765306962,-0.0200058033613265,0.172439201191812,-0.0199984242715094,0.255391054899407,-0.0164394855250695,-0.0304424847113032,-0.0306794513306727,-0.100032057007998,-0.0983048590024386,-0.105151264009859,-0.0188275957571614,-0.0455119159181576,-0.106341404407416,0.113473550148355,-0.0348551136922638,0.000960896971705543,0.0520706320117649,-0.0882508185993275,-0.109814977780464,0.0621922187391527,-0.0793448309521103,-0.0953274865422631,0.0474236455477371,-0.070257688236975,-0.236004490484924,-0.0649275104653563,-0.0961429522049319,-0.151301051890149,-0.0335736183379226,0.229798251363447,0.0371868817626772,-0.179181709328888,0.0929741164234135,-0.115430169120309,-0.0802136493103233,-0.02859201427916,0.0119533492488752,-0.0614073653839399,0.0862107240049733,-0.0528929951388013,-0.138938317991249,0.177501253161671,0.0525673576403248,0.0251703589288777,0.173146149430978,-0.0735664631702031,-0.0299724822094524,0.155319285790328,0.126656965912589,-0.179407603128878,-0.0191380180253033,0.0819158072517157,-0.112810203131118,0.0514610109992222,0.0770048321309765
