,u3_1
0,0.0
1,0.0
2,0.0
3,-0.00018424983897603455
4,-0.055368072156892933
5,-1.0755285551056204e-16
6,-1.7676832220203664e-15
7,-3.1265680149050734e-16
8,-6.687358999890591e-16
9,1.3183898417423734e-16
10,-2.0816681711721685e-17
11,3.9314275543839844e-05
12,-0.026546090704155485
13,1.3877787807814457e-17
14,-5.551115123125783e-17
15,5.117434254131581e-17
16,0.005064995245424794
17,-0.06497861646514207
18,-0.027667625721463338
19,-0.05843035842505237
20,-9.020562075079397e-17
21,7.28583859910259e-17
22,-1.9567680809018384e-15
23,0.03762903113055862
24,-0.026847728454914396
25,-0.016950780736407975
26,0.1204553260800934
27,0.002829166224972429
28,-0.00734040267315238
29,0.008748269364261894
30,-0.00011057449826855359
31,-0.0641649057958789
32,-0.09936445019252865
33,0.03367051492037122
34,-0.12688480616869455
35,-0.07306539456103478
36,-0.00863546031804805
37,-1.491862189340054e-16
38,4.163336342344337e-17
39,-0.006454815186571827
40,0.11249725330791553
41,-2.1370931961850473e-05
42,6.245004513516506e-17
43,-0.008308049330666716
44,0.11963677807386565
45,-0.022796632804404162
46,-0.0067406855355419855
47,-0.010279421137226123
48,-0.01532740004133867
49,-0.07652444738069544
50,-0.001174732834467041
51,-4.163336342344337e-17
52,2.0166160408230382e-17
53,-0.03248999855196147
54,-5.551115123125783e-17
55,-5.551115123125783e-17
56,-0.0017943785611484538
57,-0.0035732941966239024
58,-0.004165209473059247
59,-0.006695727154218515
60,0.003971931217214717
61,-0.03187559643599889
62,-0.07044586548562959
63,-0.09321769480640582
64,-0.00577484861611059
65,0.03985567115009865
66,-0.035900869441541486
67,-9.71445146547012e-17
68,1.0408340855860843e-17
69,-0.0005383173355654736
70,0.033443318865627014
71,-0.002955596988006984
72,-0.014871497366475696
73,0.008844633080046401
74,1.5686242802400888e-05
75,-0.0023106379235404402
76,-0.02991482949317126
77,0.098726951047029
78,0.005338775649824691
79,-4.163336342344337e-17
80,-0.0313540263767068
81,-0.0025315156790220545
82,-0.02700765785439392
83,-0.0062389469002991985
84,0.026437427277637725
85,6.255556526461939e-05
86,-2.7755575615628914e-17
87,-0.03132129597552711
88,-0.05256446385567592
89,-6.938893903907228e-17
90,-0.04988948878596725
91,0.002308771810129361
92,-1.706288030107785e-05
93,-1.2088807254713349e-05
94,0.04612435339385757
95,0.03788649357704307
96,-9.020562075079397e-17
97,0.02453048940888901
98,-0.02345597009830376
99,0.004756922057771076
100,0.011055997434385912
101,6.245004513516506e-17
102,-0.036214029458565625
103,1.3877787807814457e-17
104,-0.0001289214780101447
105,-4.163336342344337e-17
106,1.3877787807814457e-17
107,-6.5052130349130266e-18
108,1.3877787807814457e-17
109,0.0237092080515568
110,-1.734723475976807e-17
111,-6.905679944166177e-05
112,-0.13351114331879874
113,-0.0874725340393293
114,0.003942702488421053
115,-0.15137079477743248
116,4.163336342344337e-17
117,0.033955058056550295
118,-0.11065275996300791
119,-0.021046530329930337
120,0.00027076692351600545
121,5.551115123125783e-17
122,-0.005585938173845405
123,-6.938893903907228e-18
124,-2.7755575615628914e-17
125,6.938893903907228e-18
126,-0.03367233578615285
127,0.0005628687400009017
128,-0.009342979943810281
129,0.004847394944565956
130,0.010101774181471174
131,-0.04082469569517267
132,-0.03662383117371884
133,-0.03353208086808379
134,-0.03156591499211214
135,1.1102230246251565e-16
136,-0.0001432041610232244
137,8.326672684688674e-17
138,-0.027332642885439736
139,-0.018215777142757135
140,2.7755575615628914e-17
141,0.0807130748781837
142,-0.09169133953475433
143,0.044031046882346894
144,0.028995959498121487
145,0.034983160870432135
146,-1.3877787807814457e-17
147,0.11882734556035303
148,0.0022682547911176652
149,1.7872414818052239e-06
150,0.0399685048351255
151,-0.00639458345118365
152,0.03797378006896305
153,-0.016069237345852926
154,-0.040423942609545314
155,3.469446951953614e-18
156,-0.022167739267167898
157,-0.01510720184177815
158,-0.047402120313938374
159,-3.172768579689016e-05
160,2.168404344971009e-19
161,-0.06924031527638029
162,-0.06454473609504405
163,-0.04055081259675217
164,-0.023202167279076313
165,0.030487956970985986
166,-0.011138249368669716
167,-0.000440059889881784
168,-1.6940658945086007e-21
169,-0.04865770572792845
170,0.014196431100630388
171,-0.06161232459988647
172,-0.007737316010367058
173,5.293955920339377e-23
174,2.6469779601696886e-23
175,2.6469779601696886e-23
176,1.3234889800848443e-23
177,-0.01779890838942825
178,-0.03367992837585313
179,0.0
180,-0.04105516763486752
181,-0.02360080378562107
182,5.169878828456423e-26
183,0.0
184,1.2924697071141057e-26
185,6.462348535570529e-27
186,0.07026363454779225
187,-0.09980792162297009
188,0.008241323202669355
189,0.004594826043258074
190,0.08104922875384742
191,4.0389678347315804e-27
192,0.0
193,1.262177448353619e-29
194,-0.0018135726258725836
195,-4.733165431326071e-30
196,0.09070051698740654
197,0.0
198,0.040746773301242635
199,3.697785493223493e-32
200,-0.02993878696224118
201,-0.002729658099143522
202,0.15520911905928103
203,-0.0010318256057574116
204,-0.00022028190970274048
205,-1.232595164407831e-32
206,-0.057139934726094285
207,-1.925929944387236e-34
208,-0.019538223949840713
209,0.01294009115741859
210,-2.012823489970961e-05
211,-5.7777898331617076e-34
212,-0.06917871206823988
213,-0.00011097953105048185
214,0.008355629615669685
215,0.0
216,0.0
217,-0.005958082887367093
218,-0.0015260265326973634
219,0.0
220,0.0
221,0.0
222,0.0227637454109053
223,-0.024598387069146466
224,-0.0005437683359893375
225,0.11886898491025692
226,-0.0002877524002134137
227,0.0
228,-0.06929638721403027
229,-0.0004547770285429285
230,0.00012396382835501302
231,0.0
232,0.0760185672919583
233,0.003834279679103506
234,0.0
235,-0.029239563476824472
236,0.03491915931315178
237,0.0
238,0.0
239,-0.16549240581550878
240,0.0
241,0.0
242,-0.005707089319342759
243,0.030410228986155363
244,0.0
245,0.0
246,-0.0007815076029339398
247,0.0
248,0.025313105097850563
249,-0.07123330986252566
250,-0.00024025404176618336
251,-0.0012225144104677217
252,-0.031112507284308623
253,0.000552329367362203
254,0.016686672638585136
255,-0.04832498654241466
256,0.0
257,0.0
258,-0.01044252069381875
259,-0.0013935310208832564
260,-0.0004273821052013644
261,-0.06621264521828638
262,0.03597770900083483
263,-0.0016402769179378839
264,0.010044102918226747
265,-0.000809639977834252
266,-0.09551155342326499
267,-0.028625845695093757
268,0.07669240427362396
269,0.0
270,0.01855807342089918
271,-0.0006415321704667968
272,0.0
273,0.0
274,0.023286696541204185
275,0.009338760414461494
276,0.02689380587576253
277,0.0
278,-0.05099219494446781
279,0.0035242990610658705
280,-0.007578908426248025
281,0.0005218249794518635
282,-0.001642821145662865
283,-0.016336920743981628
284,-0.018106244205152076
285,-0.029064146731280847
286,0.011125088082130944
287,0.0
288,0.0
289,0.0
290,-0.0018291714528006816
291,-0.00018753152169029408
292,-0.08606843255877361
