"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.212801080803264,0.200337346795574,0.194012503583313,-0.201320247768349,-0.10604910328136,-0.0902712633990865,0.0271387386466919,0.0504338080552887,-0.106985044721945,-0.0110532621781031,0.037340878810617,0.107824854739885,0.0537494600828801,0.0157795818799232,-0.0332479396120361,0.0432414216660845,-0.0328377383030943,-0.155945941625497,0.107520739519221,0.15721686227566,0.0233335217475708,0.16205144285024,-0.162872361246017,0.091785363017793,0.0959458244100333,0.11395920062695,-0.178239278990401,0.0717306239336242,0.0719941716611327,0.172508271959114,0.0185145710650451,0.0385838566583021,-0.215666429091978,0.175450292518457,0.0550998244134738,-0.196484029864478,0.219763075746516,-0.251428071846464,-0.0509727027126986,-0.157476697282928,0.268706120819206,0.316248809251084,-0.00242580092943665,0.160985252762479,0.0214602052131513,0.0143118301821122,-0.191873560489221,0.218752940998786,-0.0163510297793719,0.148776909281032
"2",0.0845441643435221,-0.042830492040861,0.123276233091829,0.0311440125210988,-0.0995726891498795,0.0713758299948675,-0.126542364239712,-0.145033615705256,0.0693083915122609,0.125737071031923,0.000502938630887993,0.0303856362144652,-0.0819797806816255,0.0388874889443278,0.101954339466183,-0.150780774160312,-0.109641603312212,0.249359965428502,-0.0561879495885117,-0.0788414020183445,0.0736743063983414,-0.413678562315751,0.13790999238689,0.0268494810031335,-0.173929539582936,0.0758274208043793,-0.0676168481530735,0.0825562861393311,0.23415147990314,-0.0362303763769066,-0.0846114672117629,-0.168537747757567,0.0312424796854387,-0.201897792656522,0.173510173453874,0.0749711194539112,-0.0770032581909919,-0.138834283127935,0.0210437131757739,0.235982229267465,0.206969483046574,-0.121251036785477,-0.136109771125635,0.0363963821303104,-0.287606136343775,-0.0739222007371192,-0.159397391077141,0.208328533248269,-0.184775322242461,0.116655017175663
"3",0.0161532406380449,0.120118385074524,-0.0482224086609448,0.257124651678393,-0.253691035404776,-0.0130674991516188,-0.0138304574043385,-0.142405925134578,0.142969241897335,0.16742249050333,-0.149422332968378,0.0563879832334397,-0.146862721679138,-0.021230504011262,0.166500954459552,0.136089972718432,0.137358096709781,0.13001630888517,0.0612586185139782,0.0322653022690483,-0.0640628758932485,0.180616446978856,-0.0160605265787791,-0.23206164555896,-0.0327463867013854,-0.0571057918252141,-0.0718824109567514,0.0622008289152723,-0.0833916171700171,0.184620876770739,0.0373298855971267,0.299885177684559,0.208375898616192,-0.136462612276794,-0.100786590120477,-0.130928074831031,0.225624727214703,-0.0944828234079856,0.269781252187264,-0.277220279930477,-0.0776346092840366,-0.114204116315299,0.134607714314025,-0.0151293253732049,0.0315437187173835,0.0479891863510488,-0.199336014226796,-0.132878744996277,-0.120328476857988,0.0331851866503327
"4",0.0648720449189919,0.157667696839586,-0.217036615118575,0.252581797548221,0.0116600562816921,0.161773569577579,-0.147830677702436,0.162111956764445,0.139995860444133,-0.018623301341688,0.0230277851927487,0.294376269164708,-0.0692304667033251,0.182605837932414,-0.062056284701168,0.0521523842514734,0.246009995557277,0.0570063944916951,0.113822997433495,-0.00893722703196787,-0.00776000726520573,0.162900397819228,0.091441153387829,-0.0554012538537526,0.214247325470945,0.169213576982726,-0.105639461261174,-0.082437724548775,0.14463031955188,0.27491796660903,-0.255707520933073,0.0472421734240724,-0.00976777558488365,-0.175831787326709,0.0707173367620435,-0.17988451130931,0.121399071398979,-0.151888689665702,0.14595930484102,-0.0750779704261214,0.109868875332171,-0.133459483307725,0.00291837543368895,0.252863072279071,0.0724951306168015,0.028019007996501,-0.0504486255789422,0.102433021569739,0.0698490408710412,0.106763604868626
"5",0.330545256498282,0.149041078838819,-0.00882113394023205,0.256391226841418,0.23896787275169,-0.0133742874801484,-0.0139561322961963,0.101879660417241,0.12307788085177,0.0640674217252706,-0.0973887553023003,-0.151248944865294,0.0149279482547834,-0.0617961213024884,-0.245374219390587,-0.0215100412242208,-0.000299971627327789,-0.0264446536574616,0.19489368003698,-0.190106432810312,0.151243609468168,-0.00520221711617616,-0.0985665583704124,0.0654682548690858,-0.0696350523236921,-0.204085252776372,0.141134200780875,-0.0497057338764338,-0.194216720237243,0.0215687071554838,0.152699201564453,-0.139473450238373,0.0627711081844886,-0.00714198621154345,-0.0926807468357425,0.0168728091544462,0.312381503093458,0.0130350442863706,-0.0921373035129093,-0.181004712989428,0.146337368050811,0.0301716199198866,-0.203180506707268,0.0154034342182579,0.00248576821927376,-0.280666370772521,0.00901871216026811,-0.00560621885289541,-0.0596512726950027,0.24246835071875
"6",0.116912150250049,0.214408683607841,0.0742839647764469,0.0910648708841991,-0.083472642398125,-0.143952256759208,0.117710707695823,-0.303973941952853,-0.106538627878791,-0.0530712646771557,0.136267236320628,-0.241544793609638,-0.010519980098579,-0.103930992251728,-0.0187572038307435,-0.0499447268204063,-0.112466897128849,0.0958015636696284,-0.228347869452299,-0.163522468371123,0.0334556022760407,-0.21512986044674,-0.0135531621104158,-0.0487243621427244,-0.00210220455865014,-0.0625757763894691,0.0736034125093269,-0.0663810379019516,0.260688360015783,0.0382519078672565,0.177451282129884,0.188172097507464,-0.0429925228654553,-0.165084989638034,0.225703724782086,0.00959528273635957,0.079261167785706,0.169001764151153,-0.179229351204109,-0.000528187235143321,-0.135562752295883,0.00978225165695469,0.152404900332691,0.240921210963738,-0.140050711164471,-0.174446691123706,-0.178971804591534,0.14651671438301,0.124057694516025,0.145789252483267
"7",0.239154100702902,0.0420929882108236,-0.0165853697460804,-0.0845452813865199,-0.119140479332209,0.125809922877038,0.153889332557715,0.178288709936042,-0.0310246996198332,-0.394952506444823,-0.123815522412952,0.159981559099805,0.0474892679064761,-0.18375594605707,-0.24816802686802,0.0609867655533142,0.386577247853364,0.0898085672092836,-0.0575634144086992,0.105200177557079,-0.00474525446823478,-0.0253111669503607,-0.16494206078976,-0.0392522763190073,-0.212782606304619,0.112222232526437,0.0248077280554881,-0.0267580026645512,-0.0263954491216904,0.0514472543972514,0.112746834930549,0.0767214583844573,-0.151742654462194,0.0567977124980473,0.0376608347839748,-0.126310331087259,0.0162624350218224,0.0648354230653446,-0.0208962227232707,0.290195085983632,0.0261685057239313,0.184836718161172,-0.12598979489973,-0.111493460936183,0.0278554928630698,-0.0200920040414819,-0.140008302900709,0.21140910218223,0.061244740981009,-0.0367777458498629
"8",0.0716152389304147,-0.224615052128741,0.271884723396908,-0.165966967346315,0.14795308174371,-0.128460306418785,-0.0663721018894393,-0.0500363678086456,0.0847340484386468,0.114946419842639,-0.246324642348295,0.0254768677061038,0.00240524554273581,0.0601824813179243,0.0681647554792035,0.13673503255415,0.0896122352353498,-0.0207924393929197,-0.0903441158162489,0.0781591308444215,0.149315028182501,0.0615102233898116,-0.16431571706811,0.0646529977980524,-0.0412358308483463,0.170009808736315,0.180576429457966,-0.38846219772932,-0.193819527819116,0.0396468166451998,-0.170855668944858,-0.291280101841831,-0.128173492397512,0.0580161091392216,-0.103389048044189,0.0875446977470365,-0.235636004847408,0.100789895075959,0.0155317751550741,-0.138399972889041,-0.1498539166393,-0.131522621306902,0.00530487623554016,0.0612199658775423,-0.072081309043526,-0.0545668537725087,0.0241778854755923,-0.11749433575083,-0.199577870184964,-0.111951589341092
"9",0.150601597681484,0.196076972956596,-0.278769537830297,-0.088947887329996,0.199422210184252,0.000505625094796257,-0.131097101762006,-0.0919599090697491,-0.106337290677952,-0.105588318749018,0.135208900801365,0.0455158643356061,0.152137879663829,-0.0381226112510432,0.0177260047812197,-0.13187867674285,0.0152942070782129,-0.348665408769183,0.136432980174378,0.0503797862939816,0.196389588479103,-0.0862433773235536,0.0764186968993853,-0.186908770223421,-0.085600381127374,-0.0708598315168572,0.0687170554240658,-0.0623261870748228,0.101414246640185,-0.06048878416276,0.180228133921236,0.016201150219388,0.202063236478356,-0.0812452230588543,0.22689410667644,0.0452718942755432,-0.0818765029779492,-0.0214710914798498,-0.131405329170312,0.333978032566501,-0.155397166411372,-0.00620188562326448,0.0669699213023388,-0.131476253765669,-0.201961741311859,-0.226076132972099,-0.00412906964724132,0.123795200081226,-0.113776516982392,0.0475835462899381
"10",0.0891400798283775,-0.0969069601518234,-0.297937640622856,-0.100206752284945,0.0911726209465996,0.176636019858855,-0.12560230126303,-0.0590827219812654,0.172638233238245,-0.0480194392328773,0.0577795966322841,0.299908613387666,0.0697180399252681,-0.0245468513160985,-0.148371334623745,-0.151489670713359,-0.120270277043453,0.0534801034991728,-0.401136046821528,-0.0252364329977616,0.108614779415012,0.189867995012779,-0.00141175130462543,0.113852204573359,0.113997071045839,0.133580310134735,-0.0875967966565978,0.0489561891545747,0.0809566187345711,-0.0613193835502727,0.168492655698451,0.309413847706653,0.0366026987157153,0.0325491946297165,-0.083856581599348,-0.00765858621361155,-0.0616605462846649,0.199864276949895,-0.0771233038057998,0.0750730377125529,0.0338909705803388,0.230782440883885,-0.008166439349113,0.137168108818328,-0.100573914651063,0.254858507285832,-0.0819464424620982,0.0386203441304414,0.039764192115823,0.106085740844916
