"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.304865456905313,-0.0681412299381347,0.0086585814695928,-0.325082541110229,-0.114072956386391,0.0906852100046646,0.116749343012378,-0.228881312495936,-0.0121348926278795,0.0191000248296696,-0.078050492164731,0.271695847868434,0.0780824084323184,0.178107263730551,0.149908575360433,-0.0457303457588966,-0.0342871472566221,0.0515813272055407,0.164522581770308,-0.0192220334962714,-0.274000202675296,-0.178779925794323,-0.103089139219424,0.0375762685718298,-0.141029898506523,-0.167046012769408,-0.00945218183767274,-0.278981576711701,0.00673254430718384,-0.0763647418593251,0.0506046733264773,-0.0347759386187304,0.0471381916700873,0.167730253093658,0.0699411415182135,0.214860136054545,0.141797204597912,0.08031710267845,0.0252647298043133,-0.0182207874475028,-0.216059826640075,-0.0444314163681324,0.055625442894312,-0.0349109025317454,-0.264827010630006,-0.17590985773243,-0.0447236967704943,-0.0157364812782866,0.00519695098681459,0.125011966705318
0.0475476741098157,-0.112651808034641,0.0178919294823712,0.190317129564051,-0.256169269186805,-0.244722525069404,-0.0263753483591402,0.0144828366023507,0.222673859453393,0.125246649033146,0.0999420504532342,0.282923275692519,-0.133072733747922,0.240537842846958,0.150376433444609,0.00404335009002491,0.0722803837137342,-0.0864969723549257,0.0955455385766435,-0.100998545574939,0.127352034811508,-0.0534784299107524,-0.152218694436391,-0.121220802024722,-0.0981518968033192,0.104673201580399,-0.105801005637269,0.0210098594379792,0.0396279741386936,0.0144008536637724,0.133984544803491,0.0722798174588863,-0.125088636878701,-0.292278507392844,-0.143065295857516,0.200328961021355,-0.140156554569549,-0.0670638480009117,-0.144451307476425,-0.144424616079749,0.00975581439593477,0.0195870487432612,0.180008109007345,-0.126866691927649,-0.0256599936817286,-0.211818276473966,0.163042094338928,0.0921740920203746,-0.249565165569025,0.0550287651644064
0.103839884411247,0.0336118827986786,0.104983597884837,0.0942245091560595,-0.0534621234961491,-0.320596836106255,0.243465936008509,0.0179861792166147,-0.239200471411074,0.224025875275676,-0.270700385404298,-0.274114094256431,-0.0698852258803094,0.0394968500732051,-0.230286755169432,-0.0158574811984262,-0.0932839896013338,0.0120594812339138,0.150806563507897,-0.157385321074849,0.0829069434613,0.10726719439501,-0.00647962950682104,0.162582299432608,-0.175889359065497,0.269354959763223,-0.188640861499269,-0.00406717344597505,0.171644155258029,0.086831549764289,-0.0770448957363825,-0.136980758821422,0.139661311592712,0.0253524518013309,-0.0318213380224664,0.0392524584316989,0.0140006713024247,0.15934401973626,0.0285489415429274,0.101183967761445,-0.173754337794278,0.090570373153393,0.00833275916092086,-0.073546499042431,0.0127799644267081,-0.0262006455083722,-0.00486999978742548,-0.177916912895057,0.216054778809015,-0.0545070528464539
0.0618770793481732,0.314850155684377,-0.223843914094342,0.226614047046231,0.00672102512942634,-0.196095766619705,-0.225335529384566,0.0538524987346042,-0.0510650539940477,0.16617814960937,0.0327886134346832,-0.227780156456262,-0.0735239602448159,0.0168536834232717,-0.0053715707127044,0.255850182689462,-0.143319925185158,-0.199986361560066,-0.257309376303371,-0.160943006150933,-0.254719425183712,-0.125000653646469,-0.0912233686766294,0.0239310366205606,-0.181615965151339,-0.0314569144578749,0.0775561682076791,-0.155008506796092,-0.00144651712816955,0.13045729394087,-0.0345581234958349,-0.154484950876962,0.00808526175341092,0.0788138688422654,0.0334703488579761,0.158473642033669,-0.241991964926454,-0.0218410921556772,0.00175122572437608,0.00088377810398705,0.00619018745052415,-0.067620878624815,-0.182763618191878,0.061096876766355,-0.0278719500609548,0.12081400533326,-0.0409216577619984,-0.140487799082362,-0.173606508333745,0.0260584632381227
0.0143367062590992,-0.0743795828751528,-0.133295935076828,-0.0562044889332883,-0.0347902133120579,-0.116453792711218,-0.197265754369939,-0.20152227079098,0.0640583942366331,0.0298470259453706,0.228552609123322,0.146102176950853,0.057180361246465,0.00144639410055043,0.140578449969746,0.0368714280339549,0.0802965705242433,-0.0167935760285744,0.105910844798346,0.0545774620361822,-0.000997810269234939,-0.0734717279990437,-0.154757250983009,-0.0133720537992665,-0.0146586134059284,0.00148625295337073,0.258713403064333,0.0692039128739016,0.129450861124357,0.016912867097987,0.159991238795283,0.140980949707995,0.118125318743853,0.102607908483766,-0.0812407085003912,-0.0805845450326038,-0.31941258483517,0.11470255436508,-0.0587975766148677,0.284242209527928,0.227346398546274,0.0957397088799554,0.269682948540552,-0.0992333669452248,0.0778775610479415,-0.0771527908610756,0.0628669772462021,-0.418800906490458,-0.0206250281182474,-0.13760274230154
0.0984429260134975,-0.0308279038033803,0.0915199778604788,-0.152715458250022,0.0369367342546134,-0.271154080773534,-0.189909863514492,0.130640003413339,-0.0607270922667746,-0.140535203174739,-0.257799876172056,0.237806492954172,-0.0515298895778754,0.128399065229226,-0.0601805111433884,0.0436567372008877,0.0374325013800045,-0.109321803020489,-0.0412430597999916,0.201185132927196,0.00130873918833822,-0.00604557309122498,0.0222486441692557,0.159507360426472,0.00843784789314043,-0.19841901895786,0.280600371817163,0.0681391710708887,-0.0505445242028768,-0.0341223960347377,0.103790745414667,0.316673201052068,0.172588318390991,-0.0958222354901169,-0.168826753109037,0.10473984422804,0.00874890652015529,0.119614672164487,-0.0397880933075828,0.0882370540990935,-0.160391343472439,0.126027035438984,0.278855138625561,-0.0388395391253585,0.226699247240963,0.0174964749430838,-0.125945095556131,0.179166267112446,-0.113700213587254,0.0613160723339749
0.0476706345999447,-0.18517682848011,-0.0982885120222725,0.0530071355738891,0.0860792049111341,-0.052574637555595,-0.0756064453231795,-0.0861293885807559,0.101255085567256,-0.043885797444868,-0.0842727731022897,-0.00723602107994435,-0.206450320846055,0.10904586609827,-0.00596847867419407,-0.235189881472197,0.0842245657094067,-0.0892533823857723,-0.143229450833499,-0.00703817190053085,-0.0925341022116426,-0.211077813820417,0.205552338930196,0.303203086612202,0.0338664813088983,0.110769842356138,0.0922407838423505,-0.0840205282926863,0.16512746604119,0.20994927620751,0.0132448345952914,-0.178854713809829,-0.0277083651649609,0.111046516324516,-0.143962602930217,-0.14782764881919,0.170978129453574,-0.117760880279918,0.0610304710899566,-0.0972885622806583,0.255732884865266,-0.12523497009452,-0.27533432393221,-0.247686529271841,-0.175386793323615,0.0381921538287691,0.20525608579061,-0.0117960189934892,-0.0988190531637863,0.169059096392051
0.0950817576099981,-0.124549305521646,-0.0661415797376845,-0.205825822850381,0.180061207428129,0.102636149731734,-0.210584367156059,0.187965784379184,-0.026844520185185,-0.224308763755943,-0.300139687842435,0.0828893642401098,0.0247789008181857,-0.0273512432521929,0.238342565415298,-0.146857573029018,0.043555758444475,-0.0412305934701786,0.14039160212026,-0.0712919836408737,-0.193387218979881,-0.056258910178579,0.279742456470024,0.00221982322366787,-0.0421404888442726,-0.246867191693635,0.186587674626122,-0.0587318494682859,-0.15532566558819,-0.0435406491150786,0.13873324974461,-0.015779781012022,-0.0108534795215654,0.0796577698273916,-0.0459880646468515,0.0162652144290167,-0.133291746894133,-0.123957354628082,-0.137674606501478,-0.084245058050674,0.0729243876329046,-0.0790966912181748,-0.231295842526962,-0.194453079322467,-0.0957155084086472,0.0184982402115867,0.293501254504144,0.0280593380674269,0.0749481816330306,-0.108037789572053
0.193107328156528,0.0142113039860724,0.203809135675905,0.101244994259144,0.324782693617575,0.153901897953856,0.111558126411054,0.0775074547345697,-0.078690953162391,-0.0700002275976864,0.112179539473051,-0.175477973918592,0.0954595973337595,0.190688078477967,-0.00621179340400484,0.21957436891232,0.0882599820207062,-0.104916974291383,0.0303515060282289,0.198226014533574,0.245558976128165,-0.100358697276224,-0.107565708796443,0.131764925030847,-0.0572537169073091,0.108858075084446,0.041091359503114,0.170182464982788,-0.0161421369107102,-0.214830536410869,-0.0130378029429022,-0.316726629768898,-0.0722541423535998,-0.0791125176669118,-0.0189910089141117,0.0559339380538185,0.231878711249588,-0.0208693722074886,-0.077566811685603,-0.0330520316313815,0.132337408095871,0.0419365727469629,0.151800550067699,0.152079860919821,-0.163756631485425,0.0938088687656336,-0.0181566823560075,-0.206966434306229,-0.17967480157044,-0.105452265480333
0.0697763712819857,-0.124674468788212,0.284502957511288,-0.122735424337376,-0.0110412861710479,0.188955653896067,-0.0952781702512769,0.00854801955358832,0.0291425263022844,0.137562350526918,0.107680509742906,0.0101436615900053,0.0185636796578494,-0.00925560972125517,-0.0403482154386826,-0.098481408051612,0.0998700659260173,-0.12424486900603,-0.0976864355287638,-0.0722512629835714,0.0725511233632632,-0.11871102196805,-0.303036627916493,0.125356379397175,-0.25700742317221,-0.100149229652034,-0.235978897229834,0.158247678012117,0.19726647657471,-0.193641612406957,0.0464439062689447,0.0214158505936496,0.176762392852089,-0.231491327117085,0.0932048653344236,0.0559038751288244,-0.0675597630584638,0.25117883255228,-0.114555478891117,0.199315095528766,0.209639837231522,0.0192928103191365,0.0340590098800834,-0.0794500376328827,-0.254887164705318,0.0889558549175358,0.104866932957678,0.0651488656878697,0.174235092347412,0.0709965556223419
