"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.315576910596373,0.315576910596373,0.315576910596373,0.315576910596373,0.315576910596373,0.216022205328061,-0.0470965629048446,0.124480010661498,-0.111159135019426,-0.0408432461602096,-0.0313658737363898,-0.0798403142664275,0.095548964247465,0.0109676363929931,0.112594807000015,-0.0216213321866902,0.103733381162069,-0.105536849747549,-0.013799458502937,-0.0607094990774655,0.172283984349407,-0.0699283473748353,-0.0545249670426172,0.0119321621366026,0.170925720927012,-0.15332756373185,-0.0705747927259854,-0.0415293551104477,0.105614098859796,-0.0984640538118334,-0.182110676138071,0.0519850572500485,0.178614857870854,0.153986182797861,-0.0642708576825261,0.212921214594099,-0.0112874724187718,-0.0528811428230533,0.0486881170263423,0.179137063217568,-0.0522426570691975,0.000835270649849134,-0.0641511550128508,0.0277779555559193,0.103849414697227,0.0121454503648726,0.0133454595281953,0.0288106126713231,0.223531778293958,0.0479729306734165
-0.250496360447057,-0.250496360447057,-0.250496360447057,-0.250496360447057,-0.250496360447057,0.00696973343585017,0.189422933122003,-0.0934234925959875,-0.0335508360578806,0.045975158085448,0.029955418756174,0.0732432949702765,0.0969071603393536,0.349384112993592,0.219549691468725,0.0600025893975194,0.235786677705895,-0.138758057059312,0.0279263297835397,-0.0500260274931472,0.107835089017537,0.0434391955641641,0.0760202577755154,-0.110085972526304,0.294277280561147,0.0150955710331865,0.227323803310173,0.0694918419355862,-0.0584082130352094,-0.0391497429483972,-0.0497390049140487,-0.035877828337807,-0.212958951198838,-0.0293084246980825,0.0255210879321729,0.0345775114650375,0.00886168757912886,0.115913970648725,-0.0268925284067558,-0.0249773144074034,0.000985444980825031,-0.104598241955655,0.0223422154604031,-0.00693130751013619,0.0570636494753834,0.0333062423685594,0.0799025783309396,0.318451649102789,0.0101736090363507,0.0240983843096472
0.00855906421472166,0.00855906421472166,0.00855906421472166,0.00855906421472166,0.00855906421472166,0.087275592426568,-0.262430515317113,-0.199679568998064,0.0508423385898038,0.148959729890999,-0.107525413753651,-0.119012978801413,-0.167775274687414,-0.385883422443096,-0.113561065282815,0.106885976704637,0.0801309501284489,0.420399751535966,0.176559730898559,-0.224492391700809,0.0859533129492657,-0.0363287203354601,-0.0736530506812236,-0.115031549711236,-0.0921383044978007,-0.0686335822233979,0.0905518919460515,-0.208395512936054,-0.0713452129752042,-0.107356821809818,0.166062415714987,0.01661124781644,0.0551969075213019,0.0504298058150519,0.134580236509502,0.0982785233185428,-0.0992477286685607,0.0593121439846528,0.0350337070463007,0.0659535798517844,-0.0458887081089998,-0.132137036056318,-0.0429981774066239,-0.237442027190095,0.0939565201592396,0.269274527469227,-0.0319014306984156,-0.123234101925287,0.0477904379652797,0.00934705791364489
-0.157280409957944,-0.157280409957944,-0.157280409957944,-0.157280409957944,-0.157280409957944,0.212412719857062,-0.178237157099541,-0.00842288671557001,0.305247481295355,0.154237362684968,0.104058480175239,-0.0294518118634447,-0.163028271226029,0.10672831707395,-0.0659039488078268,0.0395241577682475,-0.0686637178448719,-0.0149152206387688,-0.170871054479725,0.173084075115649,-0.221173246576765,-0.248449508619664,-0.0882466443649082,-0.0628413138977077,-0.0190850517951142,0.112455935433425,0.0537502520243944,-0.130506832697745,-0.13363937701833,-0.13294106239705,0.277247684361508,-0.0133668877203291,-0.0420053769323302,0.187897653006183,-0.102149888829887,0.0120860229970796,0.0757247692866747,-0.141753348358583,0.259128191690874,-0.139721686700937,0.0260690194050419,-0.27336435500062,-0.1093738588853,0.015987026549232,0.0174838988709951,0.138072459578215,0.114794524970047,-0.100810333291784,-0.063768034887411,-0.0169272583663756
-0.171141207467574,-0.171141207467574,-0.171141207467574,-0.171141207467574,-0.171141207467574,-0.0674913338899555,0.0675825360001233,0.0978764679789826,0.0713825817649651,0.167387466735418,0.0440991312148448,-0.0496656061833195,0.0579120650668725,0.0511354699947757,0.0499337995204743,0.00325467576803412,-0.149586981619424,0.192030322348833,0.0216194787678652,-0.199174624073823,-0.00942365583721224,-0.174529274596203,0.210206680339722,-0.172943952266264,0.198041141196023,0.131953847298738,-0.266900849377777,-0.142880181365861,0.0567185772017185,0.00489578218762916,-0.0280144262409693,-0.136013641953013,-0.0344400466686919,-0.180929731086406,-0.118433032419827,-0.000855229794317132,-0.218663800216078,-0.0930895275742569,0.0589761913229532,-0.136485470784112,0.258905441771094,0.0287178127036205,0.0684179532345736,-0.0712289536911438,-0.131488805321643,-0.235023877662994,-0.0362210025633712,-0.0424014654321293,0.0452253821784823,-0.363568821096765
0.065712021906793,0.065712021906793,0.065712021906793,0.065712021906793,0.065712021906793,-0.197848317290208,0.109590532820397,-0.149746993950798,0.192846900850283,0.0775454501931436,0.142957671256216,0.316073501146373,-0.104517021129157,-0.0553060590916398,-0.107712675704432,0.0654232483842459,0.109650854976464,0.07000821360189,0.00396372593616816,-0.224825795687202,0.190156367954051,0.267310723405133,-0.287504955058236,-0.163646803451777,-0.119899023820206,-0.0270459096867601,-0.0140683810417013,-0.0398949049364864,0.0445690652699265,0.270809120924212,-0.0574328209944505,-0.0426945468115509,0.293739510269608,-0.047946739238543,-0.121142319233986,0.292031754409205,-0.207859932818751,0.019614291257983,0.0293067840799806,-0.0356279738346801,0.107486582982977,0.0513896304053487,0.083151883884964,-0.00765159174150835,-0.117594199205762,0.118380496783649,-0.0454493181242131,-0.157683066715048,0.11631363576199,-0.0762559617754345
-0.119956713632282,-0.119956713632282,-0.119956713632282,-0.119956713632282,-0.119956713632282,0.125962696577085,0.0670092145628348,0.125559129432661,-0.0726245627009586,-0.185585491827359,-0.0252348505894244,-0.103897585100162,-0.0435137970610036,0.104180265476645,-0.096243784123244,-0.0409661777765574,-0.00921812140854719,-0.0267359286385761,-0.0034860254177673,-0.000544235132486235,0.0744677161244166,0.126317947244435,0.0318902972128901,0.309816903310464,0.26249885253801,-0.0833779810087656,0.113906534748615,-0.282177944954882,0.310759132397835,0.000562564251939886,-0.0752393147228801,-0.143244338491146,-0.0106095534418704,-0.174131101819946,-0.343731886885296,0.0545810883757544,-0.0987284045054076,-0.175910944689967,0.0979314548592118,-0.0296553980807255,0.0487158614413673,-0.0586252743557605,0.00757012260366809,0.198105573732269,0.0949539491644595,0.0356090615139612,-0.116295711485896,-0.1530431750933,0.286678715177117,-0.171209328701309
0.0811585810919015,0.0811585810919015,0.0811585810919015,0.0811585810919015,0.0811585810919015,0.123340724097743,0.189398792538762,0.0850340425231024,0.31733987264646,0.135751360342716,0.0103503484608055,0.203120353235925,-0.166417284400101,0.0325132044495987,0.0254202097744689,0.197171487459361,-0.0883618359673291,-0.0303713584490443,0.0478927277638126,0.212821711795794,-0.0332495827368492,-0.021007691657773,0.164047440727599,0.0945316242705002,-0.00983601656837382,-0.145809032973272,0.15047779001933,0.0596242064424165,-0.0681732072780862,0.005541265475458,0.341817525214549,-0.0832425566112302,-0.322827314162247,-0.07691519570892,0.125611201162194,-0.0395430367402342,-0.220462309266473,-0.072513019527303,0.164317759290446,0.216066183836398,-0.06965430346691,-0.110529496832996,0.0457108593506431,0.0289226188942409,0.0629131128303359,-0.259423645159771,0.108134056656526,0.0882094675295305,-0.142571995915522,0.155525690872657
-0.327657550865809,-0.327657550865809,-0.327657550865809,-0.327657550865809,-0.327657550865809,-0.117286571743441,-0.229274414679465,0.0231246924676073,0.0519027037252358,0.166439476324048,0.0365651627225905,-0.0811077263743027,0.0138583560197938,-0.0308099527408044,-0.0238846534057949,-0.0140579433821342,-0.0404665694177212,-0.0537308241482104,-0.092370038539977,0.114703415875089,-0.0753401286660996,-0.0429056214072831,-0.0471201408669595,-0.0218949355002059,0.139667470408648,0.116979977787578,0.0432673216286991,0.106887437229574,0.0607480849497135,-0.109306349334566,0.0642773104026266,-0.0812648644507464,0.118214614308819,0.306371630067438,-0.0191514299396183,-0.0633003417287451,-0.111303561474268,0.0876668504063049,0.136229396176894,-0.00300004067698697,0.154884160548826,-0.0662556180878826,0.0545063924580094,0.0435062715067023,-0.0936391907454605,-0.0391357088013085,0.151401690072436,-0.0362814109773282,-0.0121965352018559,-0.167475925120663
0.182966934416933,0.182966934416933,0.182966934416933,0.182966934416933,0.182966934416933,-0.232662603469429,0.0404461281032492,0.154475346747006,-0.120191410108984,0.0539735180883186,-0.0362406606191277,0.000669825815480976,-0.00744243836850423,0.0287554791023459,0.0613392526426054,-0.100649826723579,-0.0927831687454007,0.157535596292324,0.222112267010395,-0.0231219032179263,-0.0410988783295444,0.217294449112911,0.214427540648984,0.0326108730840761,-0.00655146199713984,0.226969214740618,-0.0688441908730812,0.0968656626628185,-0.0151762402154452,0.0730554894644468,-0.13753456881615,0.0342840700424772,0.0643782945681115,0.0915499816388908,0.0876209851224234,-0.0249822012470536,-0.2758690947772,-0.00109892778621965,0.436068733770308,0.0341430444438432,0.13448311009623,-0.173606822929909,-0.11188659716609,-0.169087567214966,-0.149828535027674,-0.184308455940675,0.0711170711739794,-0.0478357462030765,-0.0782885038703154,-0.038380817897413
