"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.0898454519541719,0.200600848896754,0.0898819601707391,-0.278271067312688,-0.113196751684169,0.0318653127288246,0.0595249380907222,0.0884656387244006,0.0328583801741082,0.214044710155541,0.0938904307210275,-0.343719031454218,-0.130970360920796,0.180747328432144,-0.039763957400144,0.0391752723557636,-0.199830744466421,0.0615051681177416,-0.0510412953491244,-0.108126928103782,0.0591618781464638,-0.103743622977927,0.17243805084714,0.0535782797933521,-0.137729139959175,-0.259115501883945,0.129330098206201,-0.0247784886083562,-0.177917336256735,-0.0949333392602177,-0.00725572589651479,-0.0586099294383199,0.0786803920388946,0.148472724781022,0.0757088058432093,-0.00909646390776615,-0.137241263739588,0.13519709001537,-0.021141874802629,0.227934360183608,-0.250914240340282,0.222483174192646,0.206225550556327,0.0765403515836199,0.0891820956330438,0.0887117300750259,0.0274753919417598,0.0470829647849301,-0.0581684713445563,0.234759044704584
"2",0.154469597072007,-0.0401830779905431,-0.359615619758032,-0.190838094359597,-0.145222391840356,-0.168066611840893,0.100951137321531,-0.0817541199235841,0.00837302323257067,-0.0373842762772313,-0.128617992293095,0.177657687511629,0.0239169365469671,0.165696482493154,0.229240307820055,0.0780983433781425,0.0490814520507995,0.0707123026931615,-0.123245779424375,-0.21380772080422,-0.0292007412309746,0.102735930281368,0.159922280193856,0.0806389187414283,0.253412601085911,-0.0240650905767052,0.204861801171869,0.0655648980164834,0.176238946413955,0.0766643614627464,-0.211700226379727,-0.280296631268489,-0.150158081887657,0.0952095632354329,-0.130543664898049,0.127523961958299,0.117405592749936,0.0796590863926251,0.0718619969788774,-0.100137664147322,-0.122378340459158,-0.190386053645425,0.126016511064867,0.128530390683938,-0.105728504117129,0.106610524873871,0.047986101004766,-0.00876683599136207,-0.101689536592549,-0.0633433119899176
"3",0.136486535248782,-0.0441134229948539,-0.0559407434131159,-0.0443291504935477,-0.217825270940143,-0.012333117119859,0.00573038529298364,0.0766922446285247,0.234834336022094,-0.0429216776245849,-0.245162837050399,-0.139969689247851,-0.0528775060228064,0.157027385269459,-0.00182815967301828,0.0396263499058235,0.013931845837335,-0.0680446171636792,0.129622710209205,-0.040406240147211,0.211391707732782,0.0599987117532376,-0.223751361071649,-0.0113248620257566,0.228659863922655,-0.00365315815562945,-0.00796238719580475,-0.234222144870498,0.089911133306106,-0.0671357569097272,-0.294676125929693,0.190047975037345,-0.171492837773423,-0.103306542280761,0.162909755734786,-0.0902593714124907,-0.0462356809740562,-0.102577007484032,0.167767160569067,0.202540874520282,0.301206929988932,0.212088227956717,0.00811825259268622,-0.182310030149663,0.146255437489459,-0.0353230464921495,-0.0636975827908919,0.0283285388310053,0.193534934666702,0.00625681410669399
"4",0.0674986474564029,-0.0392953809409184,-0.0978167253796508,-0.108913717449465,0.048563312542028,0.0409807344325472,0.114172537797331,0.085720698546258,-0.0339242303372823,-0.08813212596515,0.0179076472601197,0.0392133493134973,-0.0254059969284428,0.00432984255779224,0.0414837111252929,0.156964420148363,0.0153693552267225,-0.0557403721435544,-0.0316594210171829,0.0527971691916046,0.0816101524421013,-0.101101377648639,-0.267472541035507,-0.100861591749527,0.327490956593059,0.0204914992666251,0.0559032933021755,-0.0725547039092094,0.145420592586216,0.203979195169494,0.131876529412728,-0.313472239029333,-0.0367371656138822,0.3830273320726,-0.0223892330694404,-0.181285597558676,0.153916175707336,0.232485777236164,0.148417438370213,0.173726294339868,-0.171510606542891,-0.0382556865813527,-0.140823994405122,-0.222633481876081,0.108352243702213,-0.00202476122777662,-0.0853718333433083,0.0348604755288161,0.181885448835063,-0.212293576346051
"5",0.050560855371095,0.148366258676022,0.140686750296287,-0.142256793634851,0.104178408773073,0.106739017562933,-0.099175375786738,-0.0374750937974713,0.14524933259186,-0.214465145391967,-0.133139712372277,0.201790838787686,0.111224106934817,-0.186728273355139,-0.179552913986506,0.152840705275246,0.0105824483897996,0.0270910725676885,0.074932522123555,0.0505254331970985,0.208949058782744,0.141167410745421,-0.174862590136449,0.0314735422667291,0.246103184126483,0.0088104025166314,-0.0654103001198979,0.0619542161278412,-0.0723156228755318,-0.00474141228763889,0.189118293642902,-0.0157251477014817,0.272668791918796,-0.151667100991019,-0.0643168223735473,-0.0666876557978028,0.125035003008622,0.0477410036453608,-0.0197009598815791,0.141258016004874,0.0558570679846587,0.194144313553556,0.143331945863741,-0.235036093727784,-0.169443335219818,0.313846449943374,-0.0364673737548958,0.0955105832147007,-0.175189404767217,0.173784778920967
"6",0.282059740978786,0.316991602851166,-0.0519337415501908,0.156547595376866,0.0469912977437859,-0.155157650145963,0.173564500971311,-0.241960563050294,-0.17501048688113,-0.0346427178081371,0.217432931500533,0.0169717064798036,-0.0860706236176948,-0.0910237483846192,0.0363244271896645,0.0547644201385727,-0.069918379106675,-0.00213994973973558,0.0432657168851371,-0.00876124228716685,0.0766609600051396,0.00317706062751266,-0.0854085909366443,0.139820025608039,0.112391449491179,-0.172692328199662,0.267149781069935,-0.0846625007739995,-0.237704994201116,0.0619532992260203,-0.0408687710015167,-0.0872952458942833,0.116490071878655,0.178994263455127,-0.082124436137463,-0.0686083140790836,-0.147236839391872,0.00850134896535313,-0.0808073594503845,0.137749607616701,-0.184196879384945,-0.127317461877693,-0.236593674026867,-0.0822252525091454,-0.171001599844118,0.0516657454863708,0.197755256731117,0.169068501884495,0.148889053249804,0.0961131927595201
"7",0.125459661239911,0.0341473829321976,0.00400580604115259,0.100859809010511,-0.00700064137157356,-0.00922402104075745,0.0351169539320446,-0.19692078571315,0.228348818746215,0.0430322743117533,-0.0545603670050375,-0.164204891679096,0.12333711226464,-0.024104642097605,-0.0943437304157456,-0.0544113369444607,0.189928719870254,-0.0430550802171258,0.0579919807567951,-0.136847131173388,0.0584082062220541,0.0489226823351694,-0.190788545476141,-0.263099117420701,0.00370592270213849,-0.10257022116577,0.206828207442069,0.0464857889013916,-0.210727223170423,0.10295671828689,-0.17595675004069,-0.306765507051224,0.123458340752163,-0.273100729889639,-0.114802050279197,0.0230237436526736,-0.0102401291599302,-0.0455934080783342,-0.063615068340946,0.184673813063432,0.0604650775541908,0.0625591260133051,0.291721653281522,0.181346431490236,0.0265977690951981,-0.112188057690028,-0.0802130736734906,0.12585201552083,0.00250141151845886,-0.330425876444499
"8",0.132967605130321,0.130837960143309,-0.0692874509045589,-0.13564897019186,0.232695318875654,0.192059504000461,-0.192151680591432,-0.268014641810089,0.0605060300912855,-0.203899594865893,-0.153555493094209,0.0596552871633039,-0.0685080281950427,0.0992748135040733,0.0921619386314083,-0.144349397120302,-0.171753862266307,-0.145463594698469,0.0312993699646072,-0.119026623240207,-0.0439216151214926,0.00415753377308643,0.0966515361241051,-0.0187536194010308,-0.171870169131284,-0.135736436276959,0.0034446683692556,-0.324526525655932,0.0779509957971268,0.0192800245149853,0.322751053064455,0.0752771518928001,0.0800223089209869,-0.221097106931427,-0.152253601601618,0.00212100654208447,-0.101385627716061,0.127617095283952,0.0361953905003407,0.0537277675757502,0.110652562952268,0.126843990141598,0.0331688908529048,0.27884993536255,0.135840484117165,0.0396544889014408,-0.0232463041463179,-0.163670603380101,-0.0698031921901538,-0.101412016807285
"9",0.0954174861747379,0.0320390950545215,0.179725217534707,-0.0389926578417148,0.0711630284111041,-0.185336725130066,-0.0997980857107953,0.190913574802441,0.0185560159539787,-0.2363978211088,0.10428818184356,-0.0380635023074477,-0.054862141396694,-0.136207529784752,0.233878444510312,-0.252969028990715,0.104934853121633,0.107079716320678,0.179632730490134,0.107121751624737,0.109533805795753,-0.327994524391354,0.118305847779916,-0.0085137448753899,-0.115103351535442,-0.10258963272052,0.0209066361273421,-0.00857531968796481,-0.119569357040803,-0.136571156499347,-0.134135281771867,-0.132092738779046,-0.284956579026753,-0.0804544012743255,0.0921310141381431,0.0682773807526665,0.0752719711762048,-0.001187638851258,0.0920171816683225,0.134895821298274,-0.323403659070699,0.215059349897092,-0.0653463808732121,-0.0762248244726431,0.0208330272555442,0.081174113092116,-0.0642383413104807,0.147155421859271,-0.156050309663896,0.132838230602559
"10",0.184170282816211,0.232131569605299,0.0177150172710535,0.143605460261847,0.102337924087515,-0.0944466278158664,0.0487719155729717,0.122694091772963,-0.207795229171804,-0.044234315195969,-0.162306165268874,0.034405846419522,0.136658381186914,-0.0964936013999884,0.171218997145904,0.120160013980938,-0.0449641215270796,-0.0049389774619112,-0.222245538377342,0.0645658632301665,-0.0879740823483493,0.328239425931008,-0.0649121907049794,-0.0703429407836137,0.120952738420307,0.0305371653874907,-0.189939384423606,-0.160805836036989,0.00989711988142593,-0.0280102911747125,0.151759086338152,0.108292743219346,-0.173850656487661,-0.213986465953244,-0.258656564423807,-0.113591823439226,-0.098922923707362,0.313182147625894,-0.0194112775454215,-0.187701400968604,0.0494899939177946,0.167595656614783,-0.116314546441224,-0.0533700597820981,-0.0569050704659441,-0.117258228320136,0.125013185233528,0.0244797577332049,0.168506853776854,0.0939113539456945
