"","V1"
"V2_1",-0.0232028919694241
"V2_2",0.0072096962220394
"V2_3",-0.00397003496263286
"V2_4",-0.0127615049954694
"V2_5",-0.0179561307708418
"V2_6",0.0126475300205132
"V2_7",-0.0220329752453639
"V2_8",0.0045929851516534
"V2_9",0.00649454115499536
"V2_10",-0.00370380454523742
"V2_11",-0.0194530804210924
"V2_12",0.011816627723948
"V2_13",0.0136956646693946
"V2_14",0.0302365883144907
"V2_15",0.0130108397277529
"V2_16",-0.0132956651576562
"V2_17",-0.00839259076277502
"V2_18",-0.0287824484260016
"V2_19",0.00184608437943553
"V2_20",-0.0152697977617172
"V2_21",-0.0119113403548183
"V2_22",0.0105904234676254
"V2_23",-0.0151127328766748
"V2_24",-0.0280440200663227
"V2_25",0.032778606326187
"V2_26",-0.0258515853993191
"V2_27",0.0228655667927242
"V2_28",-0.000603373591696722
"V2_29",0.0125590386585424
"V2_30",-0.0039000816968335
"V2_31",-0.0195460311321976
"V2_32",-0.0346495693191106
"V2_33",-0.00260137183785866
"V2_34",-0.0144103119410881
"V2_35",0.0231485716780003
"V2_36",0.0104746562054622
"V2_37",0.00738981622441774
"V2_38",0.0269517429435696
"V2_39",0.0215930342592817
"V2_40",0.0104210978957931
"V2_41",0.0439609505454614
"V2_42",0.0302242671505049
"V2_43",-0.0259234221194051
"V2_44",-0.0155037506135129
"V2_45",-0.000345796366458666
"V2_46",0.036875109575744
"V2_47",-0.000885151544245448
"V2_48",0.0321144999550246
"V2_49",-0.0170958404766853
"V2_50",0.0084710707200996
"V2_51",0.0153922005831668
"V2_52",-0.00859371889880596
"V2_53",-6.44045594740871e-05
"V2_54",0.020193626048741
"V2_55",-0.0257954093716423
"V2_56",-0.00396410422391427
"V2_57",0.0112525780011592
"V2_58",-0.00245133924399504
"V2_59",0.026219770662172
"V2_60",0.00789958639439801
"V2_61",-0.0102678539259277
"V2_62",0.00536736247217369
"V2_63",-0.0149453205057448
"V2_64",-0.00241288528140624
"V2_65",-0.00555188338795647
"V2_66",-0.00579737668423741
"V2_67",0.0199527225323761
"V2_68",0.0230420720015978
"V2_69",-0.0163800044668636
"V2_70",-0.00816887569498463
"V2_71",-0.00246047090963452
"V2_72",0.0123429156080164
"V2_73",0.00870029231176732
"V2_74",0.00252591235799767
"V2_75",0.00985623152346383
"V2_76",-0.00168569078223236
"V2_77",-0.0134180800237965
"V2_78",-0.0111297857900827
"V2_79",-0.00411917954579269
"V2_80",-0.0285752582200267
"V2_81",0.000979159029570681
"V2_82",0.0125677478851517
"V2_83",-0.0112517135462909
"V2_84",0.00332734617796794
"V2_85",-0.0105859789678537
"V2_86",-0.0227747546003249
"V2_87",-0.0210023204062011
"V2_88",-0.0139739333140991
"V2_89",-0.00463888278238107
"V2_90",0.0142539952323118
"V2_91",0.00271263495274689
"V2_92",0.0123541444038353
"V2_93",0.0283225713574718
"V2_94",0.00353968417799576
"V2_95",0.010765149416152
"V2_96",0.00223691291224952
"V2_97",0.0244610904381401
"V2_98",0.000158781012404605
"V2_99",0.0101465322326321
"V2_100",0.0044083588130314
"V2_101",0.031987414417705
"V2_102",-0.0315746707608173
"V2_103",-0.0236073933614104
"V2_104",0.0207981320694205
"V2_105",-0.00402400347260919
"V2_106",-0.0183644524722956
"V2_107",0.029870995698221
"V2_108",-0.00733819426228166
"V2_109",0.0379709468774002
"V2_110",0.0460414462994091
"V2_111",0.0157247909027993
"V2_112",-0.00113932869018471
"V2_113",0.0060811367336364
"V2_114",-0.00749457353081697
"V2_115",-0.0300817532848668
"V2_116",0.0038792362074217
"V2_117",0.0155752510858352
"V2_118",0.0134187630541579
"V2_119",-0.0185467781601729
"V2_120",0.0307248479082793
"V2_121",-0.0170930688070402
"V2_122",0.0153865260499756
"V2_123",0.0398876595370857
"V2_124",0.0111988516135652
"V2_125",0.0150500583424987
"V2_126",-0.0035694930747164
"V2_127",-0.0174639660019481
"V2_128",-0.0122605388458083
"V2_129",-0.00379146732246717
"V2_130",0.023005815091765
"V2_131",0.00215367444902949
"V2_132",0.0251334441602451
"V2_133",0.0156519181177447
"V2_134",0.0163405146236841
"V2_135",-0.0366663169820553
"V2_136",-0.0168929165733843
"V2_137",0.0306058607139863
"V2_138",-0.0285716549961127
"V2_139",-0.0254897018526949
"V2_140",-0.0190611815106666
"V2_141",-0.0320788643017627
"V2_142",-0.0387394962136514
"V2_143",0.0308609437828673
"V2_144",-0.000109075662631292
"V2_145",0.0169737823282478
