Name,Score
CYP2B7P1|1556,0.034157816067680716
REEP1|65055,0.03412446745150497
DUSP9|1852,-0.03409252269288232
ANKRD30A|91074,0.033928014385245175
MYBL2|4605,-0.03390372185016513
CCDC74B|91409,0.033880042252891394
TCAM1P|146771,-0.03385441885285183
CHST4|10164,-0.03381837451020662
LOC100127888|100127888,-0.03378505689088568
TTYH1|57348,-0.03377346206739161
GPR126|57211,-0.033750516395647766
MGC2889|84789,-0.033703828133022015
KCND3|3752,0.03365575201121985
IDO1|3620,-0.033645012100979275
SYT17|51760,0.0336016944963389
KCNG1|3755,-0.03356157856683031
KCNS1|3787,-0.03352799297470009
IL2RA|3559,-0.033472585596787334
C10orf116|10974,0.033446570236519264
EN1|2019,-0.033421536776619534
LOC84740|84740,-0.033390126963716904
RHCG|51458,-0.03338774620528819
THPO|7066,0.03336832717570228
FABP7|2173,-0.033346131427865
ST8SIA1|6489,-0.03333860919113287
DLX6|1750,-0.03325085709518062
CCL18|6362,-0.03323567563561609
CHI3L1|1116,-0.03323057215345727
CYP21A2|1589,0.033200235231690294
ZNF695|57116,-0.03319897535952727
TMC5|79838,0.03319817944028776
RASAL1|8437,-0.03318710056444142
LCT|3938,-0.03318440483797195
SMC1B|27127,-0.033168197482503235
KRT83|3889,-0.033166289676084926
C19orf51|352909,0.033034664031902916
FBN3|84467,-0.03302259725629699
C1orf168|199920,0.03302088343019585
OGN|4969,0.0329235453069206
PHYHD1|254295,0.032866747070135795
PPP1R3C|5507,0.0328607366799993
FMO5|2330,0.032850919676113075
MS4A2|2206,0.03283609218063244
GPC2|221914,-0.03279070678580703
SH3GL3|6457,-0.03278352751427483
TMSB15A|11013,-0.03277517936134693
KBTBD12|166348,-0.03275403350697884
TNIP3|79931,-0.03274339758618665
CCDC48|79825,0.03272075688349813
LPO|4025,-0.03271739022510692
CYP4B1|1580,0.032709546021044235
CXCL1|2919,-0.03263214187510407
NME5|8382,0.03260087304789587
LOC283867|283867,0.032586609495192966
CHRNA5|1138,-0.03257507766530707
RAET1L|154064,-0.03257216096125979
KCNE4|23704,0.032563330857234604
TMEM171|134285,-0.0325265215922047
PTCHD1|139411,-0.03250070621164505
COL11A2|1302,-0.032482568052091564
COL4A4|1286,-0.03247444787603126
GRPR|2925,0.03243014337152984
KERA|11081,0.03238036342261196
WNT10A|80326,-0.03236339614425126
IL1R2|7850,-0.032353467151728314
LAG3|3902,-0.03233140039080296
MYRIP|25924,0.0323259299458792
TMEM26|219623,0.03230378719266465
PLCH1|23007,-0.03227678693233262
SOX8|30812,-0.03223651001915875
TRPM8|79054,-0.032209797729606846
SOX11|6664,-0.032191334603027186
CRIP1|1396,0.03213992681928278
SLC7A2|6542,0.0320655823628814
NPAS1|4861,0.032045950354906025
S100A8|6279,-0.032037109251996876
SBSN|374897,-0.03202755322163013
ADRA2A|150,0.03200393861776163
LRG1|116844,0.031976630388678644
SLC4A8|9498,0.03194907718445285
AIM2|9447,-0.03193105001363753
CD38|952,-0.031901850976411454
TPSAB1|7177,0.03188060713198624
KRT9|3857,-0.03187743845350636
KIR2DL4|3805,-0.03187256694780931
PDE11A|50940,0.03186775143643061
LOC284578|284578,-0.03183280298258752
STC2|8614,0.031819118371140494
SCRG1|11341,-0.03180095821381908
ELF5|2001,-0.03177696964789583
C9orf68|55064,0.03177544480261915
NPM2|10361,-0.03177343000705684
INA|9118,-0.03174279911511849
GJB3|2707,-0.0316933231353574
SPIB|6689,-0.031648777655307346
OMD|4958,0.03159833277385898
SPTBN4|57731,0.03159161345565614
ZNF214|7761,0.03152844686505678
CBLN4|140689,0.031513093422943
ECEL1|9427,-0.03150190555815557
GSDMC|56169,-0.03144793003495508
RGS20|8601,-0.031405881301564624
TMEM232|642987,0.031369169026693296
TUBA3E|112714,0.031367306215709385
MDGA2|161357,-0.03136664528277307
C6orf218|221718,-0.031356428319470005
PI3|5266,-0.0313548414804837
MT1H|4496,-0.03132806119783095
LY6D|8581,-0.03127493758818831
SLC6A15|55117,-0.03122057710404912
L3MBTL4|91133,-0.031204840700793726
SCEL|8796,-0.031176838542122533
GPR55|9290,-0.031146065664591212
GPR12|2835,-0.031126886610655408
FBXO15|201456,0.03105369003778035
AGTR1|185,0.031049617451018422
ST8SIA6|338596,0.031041550269580852
TPSB2|64499,0.031028678575648543
CCDC74A|90557,0.03099494699833118
C8orf47|203111,-0.030968426689299364
MSLN|10232,-0.030956755873516102
CCL13|6357,-0.03094623794075187
MAPK4|5596,-0.03092663792952985
KIAA1467|57613,0.030924940101805385
AKR7A3|22977,0.030924366160042224
MSX2|4488,0.030876322034993405
LAD1|3898,-0.030851878515233504
RCOR2|283248,-0.03085120158392051
PLAT|5327,0.03076870995419819
FGD3|89846,0.03071684121722588
KIF5C|3800,0.030700645860539673
CTLA4|1493,-0.03065842614449852
CXCL10|3627,-0.030628096222021343
LILRA3|11026,-0.030619727071224064
PRKCQ|5588,-0.03059602947577656
PGLYRP2|114770,0.030550849060152284
FAM19A3|284467,-0.030549421205034177
PCDH19|57526,0.03051329787040414
CXCL3|2921,-0.030494290799017575
NCAM2|4685,0.03047857539363157
GBP5|115362,-0.030406472709761552
GRIK3|2899,0.030375511851304316
BCL11B|64919,-0.03036306111465823
CYP27C1|339761,-0.030351074330935673
CCL20|6364,-0.030350062433611078
ACOX2|8309,0.03032100038248527
GPR81|27198,0.030305147990998996
SLC16A10|117247,-0.03023235537713494
EEF1A2|1917,0.030214797158735863
HPX|3263,0.030206138037361375
FSD1|79187,-0.030131828577408967
COL4A3|1285,-0.030127643002111786
C5orf49|134121,0.030087040122013187
KRT16|3868,-0.030086828143522266
SCN7A|6332,0.030086795146870376
NOVA1|4857,0.030034253478179243
AKR1E2|83592,-0.03002274764565543
NTN4|59277,0.029924305634389713
S100A9|6280,-0.029908852202421732
IFNG|3458,-0.029899883112499196
ZBED2|79413,-0.02989916218565035
NAV3|89795,0.0298202831893606
FPR2|2358,-0.029793183939072914
SLC6A14|11254,-0.029771850103778908
HPN|3249,0.029767309564499283
ABCA13|154664,-0.029767167578906305
CD7|924,-0.029756515659737436
NXPH3|11248,0.02973494284869187
CACNG4|27092,0.029720142350471875
CLEC4E|26253,-0.02970858852281804
LOC284276|284276,0.029662366212912905
SMOC1|64093,-0.02963958152483433
SLC40A1|30061,0.02953980664881201
DNER|92737,-0.029520330625009205
ABCC11|85320,0.029476451077388187
ELOVL2|54898,0.029428870905262895
C4orf31|79625,0.02939482635970186
ZNF280B|140883,-0.02937784608266011
CAMKV|79012,-0.029361341757324393
SERPINA5|5104,0.029351828722594963
KCNJ10|3766,-0.029314323528179757
SLC28A1|9154,-0.02931367259422886
FLJ46111|283102,0.02931252971019525
LOC84856|84856,-0.02930058592211
ULBP1|80329,-0.02928438556593108
KRT86|3892,-0.029254519596377433
FGFBP1|9982,-0.029244031660569464
ADAMDEC1|27299,-0.029233418737443735
CDH3|1001,-0.02923181789987785
PRR18|285800,-0.02920923619120332
APBA2|321,-0.029196802452832446
TMEM74|157753,-0.029190086134325235
AADAT|51166,-0.029172193949813102
ZIC1|7545,-0.02915159004045482
BAIAP3|8938,0.029110246235536538
UGT2B7|7364,-0.02910455381313643
PLIN5|440503,0.029103005970193278
RGS11|8786,0.029068528468563518
TUBA3D|113457,0.029008907518194394
GP2|2813,0.02898938849875428
SCN2B|6327,0.028985451898194077
GABRP|2568,-0.028958163667081933
ENTPD8|377841,0.02894271323480958
CRABP1|1381,-0.028892346345447486
GNLY|10578,-0.028888444741336256
SLC24A2|25769,0.028881840411465763
SEC14L4|284904,-0.028877231879085277
LOC121838|121838,-0.028846133034629233
LIPG|9388,-0.028836977963577867
HR|55806,-0.028805639143471725
GDF5|8200,-0.02877938880704627
GRP|2922,0.02877504224808381
C3orf15|89876,0.028767929969753935
CRYAB|1410,-0.028746540140141573
CTTNBP2|83992,0.028720502782105584
SLC6A11|6538,-0.028713120531169343
ICOS|29851,-0.02870352150516529
LCK|3932,-0.02869740212608771
CDH19|28513,-0.028685922290925987
ASPN|54829,0.028607585239646047
LYPD6|130574,0.0285807339641968
PROM1|8842,-0.02858015502294093
PGLYRP4|57115,-0.02857526351927303
CPA4|51200,-0.028553367740998373
IL18RAP|8807,-0.028536029500278556
GIPR|2696,0.028524731646651497
MUM1L1|139221,0.028492216945859856
TLX1|3195,-0.02848504667341454
LOC157381|157381,-0.02847281291475208
GREB1L|80000,0.028472323964365
ROPN1L|83853,0.028466059599998816
SPATA4|132851,0.028449060324884763
KIRREL3|84623,-0.028433912861870664
NRTN|4902,-0.02842565669960864
DOK7|285489,0.02840895139466596
PGBD5|79605,-0.02835070530479221
PDCD1|5133,-0.02834659772158131
PRAME|23532,-0.028331415262118236
RET|5979,0.02830448499468416
C4orf7|260436,-0.02825544097109325
MMP12|4321,-0.028186617954441287
HRCT1|646962,-0.028177583871113517
COL9A3|1299,-0.028173408294801756
PAPL|390928,-0.028170143626061833
LYZ|4069,-0.028147337940113877
RLTPR|146206,-0.028141166566312107
ATP1A2|477,0.02804981983510105
SLC6A16|28968,-0.02804675614596809
NKG7|4818,-0.02802735511455594
MUC1|4582,0.02802595125700285
IQUB|154865,0.028022089648833303
TIFAB|497189,-0.028001544733489005
SLC15A2|6565,-0.027925254474524725
CYP4Z2P|163720,0.027915962417373093
ACSM1|116285,0.027913635653465652
CACNA1F|778,0.027876397431961186
PDZK1|5174,0.027870311049535496
FAM150B|285016,-0.027857833315628768
KLK8|11202,-0.027822880862191514
FLJ35024|401491,-0.02782203494802491
LOC400759|400759,-0.027814661696175545
HK3|3101,-0.027801577023853774
LOC96610|96610,-0.027797576429786877
TRPV6|55503,-0.027795512639196007
ACTL8|81569,-0.027778403375242327
CYP39A1|51302,-0.02771397891227701
EGFR|1956,-0.027708861431538598
MMP7|4316,-0.027703713953843925
FUT3|2525,-0.02769784554930041
CX3CR1|1524,0.02768943040317019
GDF15|9518,0.02768442791076412
LTA|4049,-0.027679581402530618
NHLRC4|283948,0.027652613138951943
SEC14L2|23541,0.027649888415424748
CCL8|6355,-0.02764491292027932
CLDN6|9074,-0.027637233699476075
KLHDC7B|113730,-0.02763402902464868
LOC100128977|100128977,0.027629174517226844
TIGIT|201633,-0.027609178546182153
PCDH8|5100,-0.027589155577876827
LOC148696|148696,0.02757794071582876
CA9|768,-0.027576454866595216
GPR97|222487,-0.027519611634376016
COL9A1|1297,-0.02751709089015141
ITIH5L|347365,0.027494377194869322
RHBDL1|9028,0.027463784299075575
LYPD6B|130576,0.02738990579539481
SEPT3|55964,-0.027385833208632884
GABRE|2564,-0.02737002881227663
B3GNT4|79369,-0.027354338404354174
HTR3A|3359,-0.027324645417248307
OTX1|5013,-0.027320909796295065
COL4A5|1287,0.027319371952337333
POU2AF1|5450,-0.027298578062256055
ASS1|445,-0.027270404920934164
ANKRD30B|374860,0.027260718903756954
PCSK6|5046,0.027241872816035663
METRN|79006,0.027205140543193493
GSTM3|2947,0.02719346672771461
BMPR1B|658,0.027189195161142807
CST2|1470,0.027144000746938943
KRT81|3887,-0.027131418023685294
ADAM33|80332,0.027109537243888766
ADCY1|107,0.027102908916453262
DCDC1|341019,0.027101875021360744
RGL3|57139,0.027081440094856076
PTX3|5806,-0.02707311193989902
SPHKAP|80309,-0.02702118920840544
CHRM3|1131,-0.02698061432546602
CXCL11|6373,-0.02695234519388409
ATP10B|23120,-0.026950833347288452
TMEM45B|120224,0.02691415806866318
TBX21|30009,-0.026883787150345777
IRF4|3662,-0.026882100321505273
AQP9|366,-0.026851763399738302
LOC100190938|100190938,0.026824477168423243
PKP1|5317,-0.02676513219005174
LOC728606|728606,0.026747978930562206
PRTG|283659,0.026699455854111726
CCDC129|223075,-0.026688912923883944
FERMT1|55612,-0.026673683469189392
RIMS4|140730,0.026660838772517723
LOC100130148|100130148,0.026651262744180136
APOBEC3A|200315,-0.026645209358406332
GALNT5|11227,0.026629344968137552
IGSF9B|22997,0.026627466158776966
C10orf93|255352,0.026618513067231106
VWA2|340706,0.026609324999527853
NCCRP1|342897,-0.026604902448276197
PRSS3|5646,-0.026560629940528133
FAM196A|642938,0.026541413890346272
PSORS1C2|170680,-0.02653801823489734
UPF0639|400224,0.0265364683921571
PLA2G10|8399,0.026523773680266743
LOC286467|286467,-0.026517077359730374
FSTL4|23105,0.026514701600794374
HRASLS|57110,-0.026512764797318348
C5orf27|202299,-0.02650940613811547
KIAA1045|23349,-0.02649161594325463
RASGRF1|5923,-0.026470541081683025
ARHGEF38|54848,0.02646084406562185
CNGA1|1259,-0.026421588048859447
KLRD1|3824,-0.02640855937085603
S100B|6285,-0.02640473875852671
TMEM84|283673,0.02639339190987109
MSL3L2|151507,-0.026386157643919078
CD247|919,-0.026362594034876216
FAM3D|131177,-0.026345223797403047
SLAMF7|57823,-0.026324492900929926
SLA2|84174,-0.026310565314137172
TRIM58|25893,0.02627917549920538
LOC283174|283174,0.026267657667899062
PKIB|5570,0.026259754469822393
SIRPG|55423,-0.02624328114134148
TOX3|27324,0.026231961289946495
ZIC4|84107,-0.02620190034017714
CAPN9|10753,0.02616901767672201
XIRP1|165904,-0.026154638135788232
SLCO4A1|28231,-0.02613995862529183
ATP1A4|480,0.026117858867714585
C1orf173|127254,0.026107722896193432
KRT6C|286887,-0.026105546117067308
KLK6|5653,-0.026103697304662984
VPREB3|29802,-0.026103007374668946
SLURP1|57152,-0.02606886783874641
THBS4|7060,0.026055838160844454
FCRL5|83416,-0.0259940404313492
B3GAT1|27087,-0.025972778588750228
MYOZ3|91977,0.025965956280997557
ANKRD43|134548,0.025962878593285006
ZBTB8B|728116,-0.02595253564276564
COL14A1|7373,0.025930883839735255
SLC6A17|388662,-0.025925749360721628
SORCS2|57537,0.025915641386359652
MFI2|4241,-0.025879474056193764
CCDC65|85478,0.025852541788962603
IL12A|3592,-0.025852472795963203
FBXL16|146330,0.025797750348551772
NIPAL1|152519,-0.0257907190620038
COL29A1|256076,-0.025784570685868497
CCDC158|339965,0.025772920867954626
FAM131C|348487,-0.025770034160863615
HEPACAM2|253012,0.025766517517691087
F2RL2|2151,0.025744597741851418
RBM24|221662,0.025675559747012903
CCL7|6354,-0.02563627873278695
CXCL9|4283,-0.0256239309856907
SLC27A2|11001,0.025583651072821196
TLE6|79816,0.025556851792096137
RYR1|6261,-0.02552456006867938
CXADRP3|440224,0.025496458920052523
TNFRSF9|3604,-0.02548861571588838
ZAP70|7535,-0.025450187615118823
CELF4|56853,-0.02542978168567188
NRG2|9542,-0.025394300285905863
TNN|63923,0.02538702802380925
UBD|10537,-0.02536232553032695
CHST8|64377,0.02534014278117071
SRMS|6725,0.025298440012675817
MAL|4118,-0.025277202167641857
KIF1A|547,-0.02524539439511947
LOC645323|645323,-0.025219173055751738
NKAIN1|79570,0.025194896519048368
C15orf59|388135,0.02519407660224385
BBOX1|8424,-0.025188639153971973
SLAMF1|6504,-0.02518422160221303
L1CAM|3897,-0.02517488854922117
STX19|415117,-0.025166119439007054
SLAIN1|122060,-0.025164200633704784
PLA2G4F|255189,0.025123965716269677
DEFB1|1672,-0.025110341098735178
CHRM1|1128,-0.025098333317143232
MIA|8190,-0.025086570510694104
DGCR5|26220,-0.02506306389586814
TOX|9760,-0.025062077995905638
SLC18A2|6571,0.0250509041296978
CXCL6|6372,-0.025046775548617516
RANBP3L|202151,0.024991847122106413
FAM38B|63895,0.0249917921276866
GSTA1|2938,-0.024985036813136248
CXCL14|9547,0.024958796475696217
SLPI|6590,-0.024950181349857582
CD8B|926,-0.02494149923081662
GABRQ|55879,-0.024935102879842883
GRIK4|2900,0.024898152629118535
ACAP1|9744,-0.024890273428606877
GPIHBP1|338328,0.02487752572209379
CCDC67|159989,-0.024873470133607075
CLGN|1047,0.024869165570383385
DPF3|8110,-0.02485708879579204
KLK4|9622,0.02484643487682608
CYP4F22|126410,0.0248079537814338
KLHDC7A|127707,0.024773089319068253
EFNA5|1946,-0.024758158834037782
ADD2|119,-0.024750888571738253
HEPHL1|341208,-0.02471228148912967
RNF182|221687,-0.024709138808011885
PATL2|197135,-0.024685812174923497
MAP7D2|256714,-0.024679451820297273
NMU|10874,-0.024674557316933746
FTCD|10841,-0.024669195860951065
TRPV3|162514,-0.024646236190627627
LRRC4C|57689,0.024642855533656825
PLA2G2D|26279,-0.02463726210121238
BNIPL|149428,0.024629538884873285
LRGUK|136332,0.02460684818725767
SCUBE1|80274,0.024568496078777317
CACNA1G|8913,0.024550202934949802
C6orf15|29113,-0.024544877475314638
SYT1|6857,0.024524751517459475
HDC|3067,0.024514635543909164
TMPRSS5|80975,-0.024488042242283774
TEKT3|64518,0.024477650296735848
NCR3|259197,-0.02443435169016778
FOXN1|8456,0.024416995451274206
CR1|1378,-0.024406606505421903
OXGR1|27199,-0.024403254845508822
CXCR2P1|3580,-0.02438309489110323
KLRG2|346689,-0.024318202475620214
LPPR3|79948,0.02430713759835346
IVL|3713,-0.024306656647154715
GPR171|29909,-0.024301920127760845
SLAMF6|114836,-0.024297694556521976
FAM81B|153643,0.024292802052955535
TNNT2|7139,-0.02428546679725077
C1orf61|10485,-0.02426370500538076
LOC100188947|100188947,0.02425075331956508
PRND|23627,0.024225641867579063
CBS|875,-0.02422119631866094
TCL1A|8115,-0.02419133134900583
FAM57B|83723,0.02416287323659945
GLRB|2743,0.0241184347456934
BTLA|151888,-0.024088650767820203
B3GNT3|10331,-0.02406731793242474
BCL2L14|79370,-0.0240656041063236
ONECUT2|9480,-0.024034584253852385
XCL1|6375,-0.023959674854774727
CILP|8483,0.02395287454478998
GSTA2|2939,-0.023947990040411878
FCN1|2219,-0.02389994291566743
NKX2-5|1482,-0.023884736458639345
C1orf88|128344,0.02385489148695508
TPSG1|25823,0.023839469051841904
RSPO4|343637,-0.023821588866112273
EMID2|136227,-0.023811013939131147
SNX32|254122,-0.023780063079659332
AMPH|273,0.02375143798419642
C10orf90|118611,-0.023746849449786774
C20orf114|92747,0.023743655773843342
C5orf20|140947,-0.02373920922502667
NXPH4|11247,-0.023737765371531896
FAT3|120114,0.023724044763737354
SFRP1|6422,-0.023723431825931056
SLC38A11|151258,0.02372334083516373
CLIC6|54102,0.02371294588992017
KLRC1|3821,-0.023709251264807156
KSR2|283455,0.023683584869130282
SEZ6L|23544,0.023670591187575838
COL10A1|1300,0.023657568508963674
HSD17B2|3294,-0.02364465081969843
GJA1|2697,0.023634647834683373
CNNM1|26507,-0.023602378109034546
DPYSL5|56896,-0.023580298349428142
CCDC160|347475,0.02357433695432021
CFB|629,0.023568130584069466
C14orf50|145376,0.023555990815869968
MKRN3|7681,-0.023505743914332924
C8orf46|254778,-0.023500289467785835
FLJ40330|645784,-0.02346901864078055
CD96|10225,-0.023463915158621732
EGOT|100126791,0.023455449017665865
SIT1|27240,-0.02344364121578234
MPP2|4355,0.023439612624556263
DKK1|22943,-0.0234128013450487
DHRS2|10202,0.023412743350933258
KCNE1L|23630,-0.023403622276432324
TDO2|6999,-0.02334702101966031
TGM5|9333,-0.02334407631845386
GLYATL2|219970,-0.02330703407706364
CD2|914,-0.023294105388914434
LOC100124692|100124692,-0.023292527549015018
DDC|1644,-0.023287710037839235
PIP|5304,0.02327293053748862
XCL2|6846,-0.023267675070751403
NOL4|8715,-0.02323145774565841
SLCO1A2|6579,-0.02322733716376646
FASLG|356,-0.02321005991685771
SORCS1|114815,0.02318950700232508
PDIA2|64714,-0.02311775828253896
CD79A|973,-0.023104163661960726
XK|7504,-0.023097869300638278
SHC4|399694,-0.023090113087647295
SHROOM1|134549,0.02306382475507724
PDE6B|5158,0.02306170996966072
GALNTL1|57452,0.023059166227769646
VGF|7425,-0.02304950220836036
PLD4|122618,0.023039804192400645
TMEM145|284339,0.023035482630901737
CABP4|57010,0.02302791239903958
DNAH9|1770,0.023024212774433853
MMP16|4325,0.023017267479160504
IGDCC3|9543,0.02299540669733482
CD19|930,-0.022987866462428928
CD27|939,-0.02297521874577005
NCAN|1463,-0.022959379352964823
CD3D|915,-0.022932419088574484
UBASH3A|53347,-0.02289474591120421
CR2|1380,-0.022890407351430088
LTB|4050,-0.022879191489483478
PSD3|23362,0.022857680672147523
DGCR9|25787,-0.022855688874251684
LOC284233|284233,0.02285311613530289
GALNT3|2591,-0.022829893491662877
CHRDL2|25884,-0.022805361980831274
DMRTA1|63951,-0.0227975227762613
TMEM215|401498,0.02275982260163039
SNORD116-28|100033820,0.02274772682896674
BARX1|56033,-0.02273717090005791
MPV17L|255027,0.022726474985353188
EGFL6|25975,-0.022696779998450236
COCH|1690,-0.022673343376522218
IL1F5|26525,-0.022669251791687994
C6orf223|221416,-0.022663319393637783
IL8|3576,-0.022662003527156395
CYP4X1|260293,0.0226434424105196
RPRM|56475,-0.02259532129328304
TNNI2|7136,-0.022588591976094783
CYP26A1|1592,0.02258728210900465
POPDC3|64208,-0.022535368376597944
TSPYL5|85453,-0.02251673426736758
SMTNL2|342527,-0.022511619786324797
EGR3|1960,0.02250389557008716
LOC285593|285593,0.022487209263216786
SLC26A7|115111,-0.022486964288073973
MMEL1|79258,0.022479067089388557
TRPM6|140803,-0.022474610541586466
PYHIN1|149628,-0.022438332222682406
GATA2|2624,0.022419231160832886
KIAA0125|9834,-0.022403712735459668
KCNJ3|3760,0.022399676145045257
CD3E|916,-0.0223931868035071
COL4A6|1288,0.022392666856265214
SYNM|23336,-0.022370497105790022
CLEC2L|154790,-0.022366835477328897
LOC286002|286002,-0.022357206454368582
