Name,Score
hsa-let-7c,0.00114262982906926
hsa-let-7d,0.00012981600041946177
hsa-let-7f-2,0.0003131561580621501
hsa-let-7g,1.6723056403332836e-05
hsa-let-7i,0.00047753733254394306
hsa-mir-101-2,0.00013164062899456139
hsa-mir-103-2,0.0007860254398444965
hsa-mir-105-2,7.861200631694646e-05
hsa-mir-106b,0.0006918529046410584
hsa-mir-1229,0.0002403333382149114
hsa-mir-1237,0.0002091451808570936
hsa-mir-1245,0.00013490467302636365
hsa-mir-1248,0.00012088735975060348
hsa-mir-1254,0.00046372387038926596
hsa-mir-1258,0.0004078244246290002
hsa-mir-125b-1,0.00030011332595707965
hsa-mir-125b-2,0.0015021847737173904
hsa-mir-1262,0.0002563519201294369
hsa-mir-1269,0.0001728090687897962
hsa-mir-1274b,8.580456328891759e-05
hsa-mir-128-1,0.0001362087481549329
hsa-mir-128-2,0.0005556891284673537
hsa-mir-1287,9.414357099882683e-05
hsa-mir-129-2,0.0002664215586890265
hsa-mir-1292,6.425784184944033e-05
hsa-mir-1295,0.0005905416939472988
hsa-mir-1301,0.00015720862635757888
hsa-mir-1306,0.0002765402938102659
hsa-mir-1307,0.0004912033561485322
hsa-mir-130a,0.0007530789924547398
hsa-mir-130b,0.0007822021211931825
hsa-mir-133a-1,2.1367524846445332e-06
hsa-mir-135b,0.0007467524456493841
hsa-mir-139,0.0005402829387306045
hsa-mir-140,0.0006335122392138746
hsa-mir-142,0.0001405386348887365
hsa-mir-143,0.0002607075913770054
hsa-mir-146a,0.0016505989950747592
hsa-mir-146b,0.001037360042923305
hsa-mir-147b,0.00012327988878443912
hsa-mir-148a,0.001756915003631615
hsa-mir-150,0.0007699528441676677
hsa-mir-151,0.00037002341805696305
hsa-mir-153-1,0.00013215174276529445
hsa-mir-153-2,0.00021416314257604972
hsa-mir-154,0.0004327271635854861
hsa-mir-155,0.001856910532979818
hsa-mir-16-2,9.273036757322296e-05
hsa-mir-17,0.0009099925494748734
hsa-mir-181a-2,0.000603217507040649
hsa-mir-181b-1,0.00011741562555448048
hsa-mir-181c,0.0005923650211806802
hsa-mir-181d,0.0007167509003997323
hsa-mir-182,0.00017639426912329596
hsa-mir-183,0.00040754201556829356
hsa-mir-186,0.00023983611556114515
hsa-mir-188,0.000824793052565964
hsa-mir-18a,0.0010578301709413206
hsa-mir-18b,3.0926471251474585e-05
hsa-mir-193a,0.0001296903388673849
hsa-mir-195,3.847835612895455e-05
hsa-mir-197,0.0014335642506386017
hsa-mir-1976,1.739171526984302e-05
hsa-mir-199a-1,1.5819497427605097e-05
hsa-mir-199a-2,5.9132882503316425e-05
hsa-mir-199b,6.689007126541835e-05
hsa-mir-19a,0.0005413881605368648
hsa-mir-19b-1,0.00039878373878029464
hsa-mir-19b-2,0.0005712164443378107
hsa-mir-200a,0.00035461799902286817
hsa-mir-204,0.0003847283135065333
hsa-mir-20a,0.0008605432160215651
hsa-mir-210,0.001074864351947644
hsa-mir-2114,0.0009999545704448556
hsa-mir-2115,0.00038680587114014455
hsa-mir-214,0.0006754582648401184
hsa-mir-215,0.00023745677868835765
hsa-mir-217,0.0002184343903270501
hsa-mir-218-1,0.00019239231633973105
hsa-mir-219-2,2.772539821986683e-05
hsa-mir-221,0.00020782222253813934
hsa-mir-222,0.0004997792287220093
hsa-mir-223,0.00021892394015703509
hsa-mir-224,0.0005214729249381601
hsa-mir-24-1,0.00028964495539529194
hsa-mir-24-2,0.00024971849368882323
hsa-mir-26a-2,8.78959561305059e-05
hsa-mir-28,0.0005480806424109347
hsa-mir-299,7.536810325809913e-05
hsa-mir-29a,0.0002561671089560979
hsa-mir-301a,0.0002154024706640081
hsa-mir-30a,0.0007052971294941828
hsa-mir-30c-1,0.00011062674035741503
hsa-mir-30c-2,0.00026419070297867216
hsa-mir-30d,0.00011820433370328942
hsa-mir-30e,0.0008214036960848362
hsa-mir-31,4.896977443232664e-05
hsa-mir-3117,0.00022147402275162566
hsa-mir-3129,0.00010515736823132858
hsa-mir-3136,0.0001451830537719813
hsa-mir-3150b,0.0008990988109449521
hsa-mir-3157,0.0002710906113141879
hsa-mir-3170,0.00035474819685095643
hsa-mir-3173,0.0002876871996388345
hsa-mir-3174,0.0007212672626280047
hsa-mir-3187,0.00019408986563390163
hsa-mir-3190,0.00011872513410876247
hsa-mir-3199-1,0.0006694350097954889
hsa-mir-32,0.0013894135678586815
hsa-mir-3200,0.001032629059993135
hsa-mir-320b-2,0.00013275031043301428
hsa-mir-320c-1,0.0001417743985810835
hsa-mir-320d-1,0.00022302560646839892
hsa-mir-323b,0.0002335137076866664
hsa-mir-324,0.0007910538181675221
hsa-mir-329-1,7.07311221336905e-05
hsa-mir-329-2,0.0001686256848326559
hsa-mir-330,0.00042188756978999044
hsa-mir-339,0.00045809958657327086
hsa-mir-33a,0.0009141977343268426
hsa-mir-340,8.939869856501746e-05
hsa-mir-345,0.0008665290739718295
hsa-mir-3605,0.0008838711020880913
hsa-mir-361,0.00011687457470096265
hsa-mir-3610,4.14113587330254e-05
hsa-mir-3620,4.390009827033693e-05
hsa-mir-3648,0.00022328560566930983
hsa-mir-365-2,0.000213840732461886
hsa-mir-3652,0.00016897207234166763
hsa-mir-3653,6.526941645708217e-05
hsa-mir-3676,0.00018929379109391525
hsa-mir-3682,0.0012121223706068791
hsa-mir-370,5.517918048372446e-05
hsa-mir-372,0.0003232566721259297
hsa-mir-374a,1.667335602758301e-05
hsa-mir-374c,3.980802191812389e-05
hsa-mir-376a-2,0.0005284466794843383
hsa-mir-376b,0.00045540786455047506
hsa-mir-377,0.0005530356442951617
hsa-mir-378,0.001126904548209578
hsa-mir-379,0.00016396710591589844
hsa-mir-380,0.0007672905209295659
hsa-mir-3909,4.473280592790888e-05
hsa-mir-3912,0.000805944884702714
hsa-mir-3917,0.0001815331546505906
hsa-mir-3941,0.0010632411593160449
hsa-mir-410,3.482646070775604e-05
hsa-mir-411,0.0011840465462575865
hsa-mir-421,0.0005100709972921617
hsa-mir-424,0.00014934087989928796
hsa-mir-425,6.824342856039746e-05
hsa-mir-429,0.0004116726028772905
hsa-mir-432,0.00010286592273305121
hsa-mir-4326,0.0004587616518914977
hsa-mir-450a-2,0.0004968592025661558
hsa-mir-452,0.00038561821002031836
hsa-mir-455,0.00017514609538036625
hsa-mir-486,0.000697878229254424
hsa-mir-487a,0.0002052082307280554
hsa-mir-489,0.00030949396365301517
hsa-mir-491,0.0005881286492707046
hsa-mir-495,0.0006991298632402651
hsa-mir-496,0.0002457819157141301
hsa-mir-501,0.0006951051153688903
hsa-mir-502,0.00015547092402654
hsa-mir-503,0.0001467498974257468
hsa-mir-505,0.001146927203377015
hsa-mir-509-1,0.0005186711834143406
hsa-mir-509-3,0.00040813071423030655
hsa-mir-511-2,0.00020012257858413197
hsa-mir-519a-1,0.0008956322181637157
hsa-mir-532,0.0005226377911619446
hsa-mir-542,7.163672162193213e-05
hsa-mir-545,0.00022272303710275056
hsa-mir-548o,0.00038857296470994415
hsa-mir-556,0.00010548874303169587
hsa-mir-577,0.001304159172406438
hsa-mir-581,1.0720724796887571e-05
hsa-mir-582,0.00036908046810948464
hsa-mir-584,0.0017781083099273093
hsa-mir-585,0.00034371295882501437
hsa-mir-589,0.00010584454377263635
hsa-mir-590,0.0007697063872029164
hsa-mir-592,0.00028922533099821126
hsa-mir-615,0.0014467594651047556
hsa-mir-618,4.9965954732997474e-05
hsa-mir-628,0.0004884110529031515
hsa-mir-643,0.00021171293740275725
hsa-mir-652,8.216619509439349e-05
hsa-mir-660,0.0005933766562769986
hsa-mir-665,0.00015020359193699143
hsa-mir-676,0.0006571021564631941
hsa-mir-7-2,0.0003601793933023512
hsa-mir-7-3,0.0005775396847535331
hsa-mir-766,0.0006915188972894405
hsa-mir-877,0.00015433408425427354
hsa-mir-885,0.0006424224572514546
hsa-mir-891a,5.155888486926638e-05
hsa-mir-9-1,0.0005357111084432647
hsa-mir-9-2,0.0005600361969107285
hsa-mir-92a-1,0.0001959523057526234
hsa-mir-934,0.0013073074132527198
hsa-mir-937,0.00025765389287402964
hsa-mir-939,0.0003682069581007738
hsa-mir-940,0.0002944432116494611
hsa-mir-942,6.311186148689114e-05
hsa-mir-96,0.0006364579270366869
hsa-mir-99a,0.0007322963435587729
hsa-mir-99b,0.00015232955691901713
