Name,Score
SOX6|55553,-0.03763995700093459
TMEM108|66000,-0.037613333823039344
CNGA1|1259,-0.03754292299001468
SCGB3A1|92304,0.037491139368540004
LRRC31|79782,0.03746950870377394
ZSCAN23|222696,0.037228633405952276
C4A|720,0.03707602776402562
KLK6|5653,-0.03705969558945505
CCL21|6366,0.03702478942650695
MYO3B|140469,0.03692238879826718
SOX11|6664,0.0368074438962461
C1orf106|55765,-0.03654118722600869
MAL|4118,-0.036469734267682935
PTGDS|5730,-0.036195034564079236
PLD4|122618,0.036103052841860585
PLCH1|23007,-0.03602642077801933
CDC20B|166979,0.035928267761649334
PTGER3|5733,0.03581723697321946
FAM107A|11170,-0.03581626468709807
THEMIS|387357,0.035803495516655626
KLK7|5650,-0.035709243565252784
HLA-DOB|3112,-0.035577634397339554
SLC26A7|115111,-0.035561613102023854
TMC5|79838,0.03553618102555863
TRHDE|29953,0.03552101405204089
CD1C|911,0.035519487644933734
GRIA1|2890,-0.03542063158401665
IQCA1|79781,0.03523518378863226
BCL11A|53335,-0.03521840220932755
MUC2|4583,-0.03511853336563516
SCUBE2|57758,0.03506087890489816
COL4A6|1288,0.03497821115952007
SLC19A3|80704,-0.034902020482819686
ABCA10|10349,0.03484990715360438
GALNT3|2591,-0.03475390797860847
CDK5R2|8941,0.03468525770022306
ZAP70|7535,-0.03465631694002245
HORMAD1|84072,0.03454034147139297
CYP4B1|1580,0.03447724276796373
GNG4|2786,0.03435363300390603
INSM1|3642,0.034303894037759734
DLX3|1747,-0.03428502606701062
GRIN2C|2905,0.034273147705450355
SLAMF1|6504,-0.03425440466114254
LY9|4063,-0.03420167721376078
CCL17|6361,-0.03419347363880264
C2CD4A|145741,0.034103501228947
WNT3A|89780,0.034050348065245165
PDE8B|8622,0.03404242952585526
TPSB2|64499,0.03394205230531671
WIF1|11197,-0.0338552244875919
C5orf20|140947,-0.03372497233586579
LOC645323|645323,0.03364686971080193
IL12A|3592,-0.03360186006200255
FOXN4|121643,0.033590814244813895
RNF183|138065,0.033590339759139026
SLC6A14|11254,-0.033565307390904596
COL17A1|1308,0.03350711039467369
ONECUT2|9480,0.03347201054786381
C10orf90|118611,-0.03331163918423563
BCL11B|64919,-0.03320333424094954
ST6GALNAC1|55808,0.03320148427290609
OLFM4|10562,-0.033145644944370126
GZMM|3004,-0.03313937402941902
NLRP6|171389,0.03300293457566955
C1orf150|148823,0.032893360174788035
UNC13A|23025,0.03283783279850489
MIA|8190,-0.03283021347660339
ASCL2|430,-0.032619163586629855
PIWIL2|55124,0.032618573410954324
HSD17B2|3294,-0.03243992260307223
MGC2889|84789,0.03241040826001175
PCDHGA10|56106,0.03234708800260378
UNC80|285175,0.03226203116852237
TUBA3E|112714,0.03219649795744796
LOC283392|283392,0.03219634954616329
CD19|930,-0.03212429784415479
RGS6|9628,-0.03208592458876867
BMPR1B|658,-0.03204943709379301
KIF19|124602,-0.032031934191869386
CD40LG|959,-0.03201756664202838
UBASH3A|53347,-0.03187735509694467
C9orf122|158228,-0.03186409223509159
SIT1|27240,-0.03184202254666624
SLC6A16|28968,-0.03181747751379834
TTYH1|57348,-0.03174661073137044
DSG3|1830,-0.031734293435309695
INHA|3623,-0.0317049010089364
NLRP2|55655,-0.03165868073756551
FAM135B|51059,-0.03163375306651405
CD27|939,-0.031627930010190534
GPR126|57211,-0.03160321026367306
PPM1E|22843,0.03160194657408586
VSNL1|7447,-0.031522493859392285
PLIN1|5346,0.03150876641364616
CKMT2|1160,0.03149828617203146
ADAM33|80332,0.03145169294058874
KIAA0319|9856,0.031402431569852986
ABCA9|10350,0.03135589826910836
C14orf64|388011,-0.03129392798021841
HOXB9|3219,0.03126746509131385
SIRPG|55423,-0.031253439207317026
KLK5|25818,-0.0312357092570673
CBLN4|140689,0.031210483487393224
KRT16|3868,-0.031205132268264022
PREX2|80243,0.03113990042325077
HRCT1|646962,-0.03106020924584168
PRAME|23532,0.03099901829928102
KRT7|3855,-0.030944783373774792
LRRC4C|57689,0.030891541684133925
CTLA4|1493,-0.030820041414947246
CDHR1|92211,-0.030740265693854272
FAM155B|27112,-0.030706851447468042
CLEC3A|10143,-0.030519740043995176
SLC38A11|151258,0.030329539101638724
PRKCQ|5588,-0.030302523323995315
ULBP1|80329,0.030271462897560154
CDH22|64405,0.030257411745543722
ACAP1|9744,-0.03009326499943579
ZFP57|346171,0.029925967539130398
SLC40A1|30061,0.02990630897142693
TUSC5|286753,0.02988436447588857
GABRE|2564,-0.02985850596828667
SLC1A2|6506,-0.029754200083232644
ADH1A|124,0.029638485708711224
SLCO5A1|81796,-0.029498853958228193
AGR2|10551,0.0294860074829728
SGCG|6445,0.029374195723132684
TIGIT|201633,-0.02934779300302662
C8orf84|157869,0.029313822393800096
CILP|8483,0.029228270446920758
HPGD|3248,0.02921979294568542
LRG1|116844,0.029201301160701798
NALCN|259232,-0.02916275764239154
TUBA4B|80086,0.029159103930768024
BTLA|151888,-0.029157043711300207
IL20RA|53832,0.02915521618396283
CACNA1G|8913,0.029146164882897344
C10orf107|219621,0.029142562310809982
LTB|4050,-0.029046631113996847
CYP4X1|260293,0.02904353217839292
LRP1B|53353,0.02896218529968433
EDN2|1907,-0.028942269708256023
IRX1|79192,-0.02893820806466089
TTPA|7274,0.028866679163642085
CD96|10225,-0.028859580755449536
MMEL1|79258,0.028806037089550776
PPFIA4|8497,0.028618081812868127
SAMD3|154075,-0.028570787475180593
CD5|921,-0.02857038726910349
DKK1|22943,-0.028569868022612792
PNMA3|29944,-0.02847665568151102
C8orf79|57604,0.02847486983359909
CXCL14|9547,0.028447194292085077
ANKRD43|134548,0.02840522926004301
PEX5L|51555,-0.02836966289567614
KCNJ16|3773,-0.028350731609801665
ADAMTS8|11095,0.028221782779527742
PCDHA3|56145,0.02819207443049996
CALHM1|255022,-0.02813348990523506
ADH1C|126,0.028130362553738554
GRAMD2|196996,-0.028122666191408335
PCDHB8|56128,0.0281224654758539
EGOT|100126791,0.02806948955110903
CCNO|10309,0.028059757310182034
NKG7|4818,-0.028014648407010168
SLC13A2|9058,0.02795320413758842
FGFBP2|83888,-0.02794470349835295
C10orf81|79949,0.027938672346392985
ZNF711|7552,-0.027920637413738836
CD2|914,-0.027913984028614426
NOL4|8715,0.027854437477191317
TMPRSS2|7113,-0.02784604627137861
RARRES1|5918,-0.027838483891551212
DIRAS1|148252,0.02780241168801442
SOSTDC1|25928,-0.027750023871285234
CD247|919,-0.02774103243288915
LGALS2|3957,-0.027732252397766825
SLC6A11|6538,0.027674052369105574
LOC90246|90246,0.02767255284209181
SLC16A12|387700,0.027656584278286662
PLA2G2A|5320,0.027612855083507994
ANXA8L2|244,-0.027592426343433285
STC1|6781,-0.027581369336040665
CX3CR1|1524,0.02753039150253272
HAR1B|768097,-0.02752667979232895
KLK13|26085,-0.027490817457812837
RBP5|83758,0.027447285820408257
SEZ6|124925,0.02744329253121516
C11orf88|399949,0.027408108662274677
SCARA5|286133,0.027374339355092345
BAIAP3|8938,0.02734397283571446
CPA6|57094,-0.027296930768504812
GPR110|266977,-0.027277225682062353
FIBCD1|84929,-0.027272571260178968
TNS4|84951,0.027242225618908787
SLC16A6|9120,-0.027220593489979808
DLGAP1|9229,0.027167892742312343
ZNF667|63934,-0.02714790959633447
GLRB|2743,-0.02711246799761381
CTTNBP2|83992,0.02699775499920882
ASCL1|429,-0.026931453378324647
NOVA1|4857,-0.026810417471981575
GAD1|2571,0.026786380525291812
AOX1|316,0.026776910528260797
PDE3B|5140,-0.026693348659663416
TUBB2B|347733,-0.02664127519629055
ZBTB7C|201501,0.026609087694759753
HBB|3043,0.02655732003683537
TUBA3D|113457,0.026436126614701433
WDR17|116966,-0.026432298827970355
IRF4|3662,-0.026394297297316908
PTCHD1|139411,-0.026380204121608637
LOC96610|96610,-0.02637311256988334
FCRL5|83416,-0.026347715799792292
VTN|7448,0.026342808303455607
TNFSF15|9966,-0.026335618523972572
C4orf31|79625,0.026288318925915127
HS3ST4|9951,-0.026269695297209433
SPIB|6689,-0.026269198564091815
WISP3|8838,-0.026266792835158894
HMGCS2|3158,0.026192652133939582
GPR55|9290,-0.026093516608591584
LAX1|54900,-0.026090915167305072
PRG4|10216,0.026005291072393553
SLC23A1|9963,0.025997618809741753
ODZ1|10178,0.025993962792357977
FCRL6|343413,-0.025930547327253757
LOC100130933|100130933,0.025877761270579655
TACR1|6869,-0.02579490292633776
FFAR2|2867,-0.02573995765247703
GDF5|8200,-0.02573368644170421
HTR3A|3359,0.02571164963071962
CALB2|794,-0.025701998925783877
MYH11|4629,0.025649056758214404
SLFN13|146857,-0.025610958001680277
RBM20|282996,0.025606634320336708
LAMP3|27074,-0.025588441785825096
ALDH1A2|8854,0.025576691367675406
RERGL|79785,0.02555090789984033
HSD11B1|3290,-0.025527215595249887
SDR16C5|195814,-0.025477244764655533
CD36|948,0.025332100499537245
KANK4|163782,-0.025295248457370956
NMU|10874,0.02526850313035718
DISP2|85455,-0.02522610328058105
PADI2|11240,-0.025219270797048846
TNFRSF13B|23495,-0.025203477898264177
PLCXD3|345557,0.025145497873352147
TSLP|85480,-0.025098526198828356
SLITRK6|84189,-0.025087802605709173
F2RL2|2151,0.025074569230169787
CDHR4|389118,0.025044295909064984
EOMES|8320,-0.025037619458607448
RGS13|6003,0.025020445448595555
CYP2A7|1549,-0.02497241398347242
C1orf64|149563,0.024910593631874322
ADRA2A|150,0.024906707979528157
ZBTB8B|728116,0.02488142547650437
TRIM17|51127,-0.024866450310390396
FCN1|2219,-0.024817711099525474
SOX8|30812,-0.024794910616517018
IGJ|3512,-0.02471198996211903
MAOA|4128,0.024656137890057377
ROPN1B|152015,-0.02464679433568283
CNTNAP3|79937,-0.024596611544185614
PCSK1|5122,0.024590238368715482
COL14A1|7373,0.024588934557147515
COLEC11|78989,-0.024554167424740172
RUNDC3A|10900,-0.024500473331433785
EGR3|1960,0.024484780861547234
RASGRF1|5923,-0.024474233608581735
FABP7|2173,-0.024459633527405374
MAPK8IP2|23542,0.024408687226740847
TBX21|30009,-0.024407515627383684
CDSN|1041,0.02435324432508217
WNT10A|80326,-0.02433510840023174
ROPN1|54763,-0.024323571946739023
TGM5|9333,-0.024215273689848462
PPP1R14C|81706,-0.02416076061616338
C8orf80|389643,-0.024125574941370426
DNER|92737,0.02410721392917239
DES|1674,-0.024090143677341427
LOC642587|642587,0.0240449650865083
OGN|4969,0.023950954953387584
PTPRN2|5799,-0.023895958689447667
CCL14|6358,-0.023858436757443504
CRTAC1|55118,-0.023828417847143443
STAC|6769,-0.023762739960177824
UBXN10|127733,0.023747827974677945
PLP1|5354,-0.02373451725206537
ANXA8|653145,-0.023702906435399577
SNCG|6623,0.023699467914495537
KCNC3|3748,-0.023605736239805733
PROL1|58503,-0.02360334407795793
TMEM215|401498,0.023563029581673327
GFRA1|2674,0.02354780400710914
FXYD1|5348,0.023545161006993498
IL2RA|3559,-0.02352896620914504
REEP6|92840,0.02349661988330185
HOXC10|3226,0.023483540968962126
MAOB|4129,0.023470186270955855
ALX4|60529,-0.023468861562211542
CA3|761,-0.02345721731880734
NTN4|59277,0.023442630330061383
CYP2B6|1555,-0.0233914482563914
EDAR|10913,-0.02328228689375611
ITIH2|3698,0.023280195752672338
MAST1|22983,0.02325792871147433
CNTFR|1271,-0.0231967270266882
LRRC17|10234,0.023181806088200564
NTNG1|22854,0.023172676021251427
KRT83|3889,0.023139890482608578
CNTNAP2|26047,0.023113407996287916
CCR7|1236,-0.023102451211645874
PPARGC1A|10891,-0.023096844645802084
MESP1|55897,-0.023093463937430142
TSPAN1|10103,0.023083711903762256
AQP7|364,0.023080445085207568
C2orf82|389084,-0.023076418419181285
PCDHGA4|56111,0.02306925731791358
RAI2|10742,0.023038630236288292
CD7|924,-0.023015731652302834
EGFR|1956,-0.023000753311516714
EDN3|1908,-0.02295896370433324
MUM1L1|139221,0.022947021265932444
C2orf48|348738,0.022935045450183093
LIPG|9388,0.022906891753567964
KRT6B|3854,-0.022902657255774093
MMP10|4319,0.022873937086843196
ALDH1L1|10840,-0.022804185153415573
ACVR1C|130399,0.022792865877904637
SNAP25|6616,0.02278928788427336
C11orf70|85016,0.022777114054533115
GPR12|2835,-0.022770636486462995
DNAJC12|56521,-0.022768825738504816
ABAT|18,0.022762660816373997
EPHB6|2051,-0.022719937953498668
ACMSD|130013,0.02271213275608893
CXCL9|4283,-0.022694945275881267
FOXA3|3171,0.022646533558217004
NAP1L2|4674,0.022639470262104573
COL9A1|1297,0.022610329414068795
FCRL3|115352,-0.022517315647163864
LCN12|286256,-0.02250421674991214
CAMK2B|816,-0.022502436727214383
NRG2|9542,-0.022475889393061377
ADAM6|8755,-0.02240804979606998
WFDC2|10406,-0.022380580673697525
APBA2|321,0.022370700558500215
L1TD1|54596,0.022361043273850294
SELE|6401,0.022343511241732856
ZNF214|7761,0.022317785898228033
SLC16A9|220963,0.02231716332595088
VPREB3|29802,-0.02224588204781362
C8orf34|116328,0.022181765418743272
RYR1|6261,-0.022117921930012607
PLA2G2D|26279,-0.022098643272645352
MSX2|4488,0.022077505385025575
CHAD|1101,0.022010754709858076
CLDN2|9075,0.021976577887122165
MATN3|4148,0.02196139956415149
C11orf93|120376,-0.021948804050852463
GLI1|2735,0.021929058491978414
PNOC|5368,-0.02192315221492286
JAKMIP3|282973,0.021912752566174396
CACNA1F|778,0.021910878243860316
TNFRSF11B|4982,0.021902354212032498
CR2|1380,-0.02189212299974095
SLC39A6|25800,-0.021844648403550326
CASQ1|844,0.021834436307320362
ADRB1|153,0.02180827080376792
SNTN|132203,0.021780539822480023
NKAIN1|79570,0.02177349433957671
CPA4|51200,-0.02172278793692996
FCRLB|127943,0.021696365153514356
LOC284276|284276,0.021674099501235417
SLITRK1|114798,0.021657899745538566
ZNF385B|151126,0.021611352516435253
ENHO|375704,0.021592689660944495
SLAMF6|114836,-0.021574229032069656
FGFR2|2263,-0.02156037276833201
BBOX1|8424,-0.02155640776155096
GSTM5|2949,0.021503470010692582
FAM178B|51252,0.021494261204143605
LRRC43|254050,0.021461322505607453
CD3G|917,-0.021438826276787226
SYT8|90019,-0.021403212689172134
TERT|7015,0.021364448698642367
CABP4|57010,0.02135838128842195
TIFAB|497189,-0.021349421166414365
DHRS9|10170,0.0213303450752911
ELF5|2001,-0.02132158929651933
C8orf85|441376,0.021318818500903974
GPR174|84636,-0.021287230302746506
B4GALNT2|124872,-0.021230147168584523
ZNF831|128611,-0.021172349073001407
PKIB|5570,-0.021155302491546603
CA12|771,0.02115301082301803
SVOPL|136306,-0.0211145674769522
GATA2|2624,0.021083048320183453
RET|5979,-0.02105253751504859
APOB|338,0.021045994125098992
FGF10|2255,-0.021002232860977924
CPAMD8|27151,-0.020999288088690463
C15orf59|388135,0.020965079732080394
ABCC6|368,0.020962537243837256
LRRC16B|90668,0.02076416029308737
PYDC1|260434,0.02075192692226789
KCND3|3752,0.02073945521242142
TRAT1|50852,-0.0207289274661671
NME5|8382,0.020711389960317045
LTA|4049,-0.020710851737429724
C7orf57|136288,0.020678477430665268
PCDP1|200373,0.020635258888601633
TOX|9760,-0.020618841266905576
FAM166B|730112,0.020616166927209835
IGSF10|285313,-0.02059413232973448
HLF|3131,-0.020543496423362725
CHST9|83539,-0.02053262180964636
SAMD11|148398,0.020520106954150054
SLC4A8|9498,0.020512868101759972
GPR171|29909,-0.020493022676770594
EPHA7|2045,0.02048433330379121
ADIPOQ|9370,0.02047034618841654
ANGPTL7|10218,0.020408738782591185
RHBDL1|9028,0.020375531223338322
FOXJ1|2302,0.020371140491991294
RIMBP2|23504,0.020317523600424083
SMYD1|150572,-0.020252192193878492
NIPAL4|348938,-0.02022734469721377
MASP1|5648,0.020220830574546104
ABI3BP|25890,0.02020996122480723
GABBR2|9568,0.02017108474420202
CTSW|1521,-0.020164097249056216
ALOX15B|247,0.020142796225548203
FAM101A|144347,-0.02012799426253769
CAPN9|10753,0.020107909933161687
PLAC8|51316,-0.020057755529727137
OTX1|5013,0.020048253774121144
TMEM40|55287,-0.02003525634629726
NRK|203447,0.019995189887766135
FABP4|2167,0.019994915589907996
CAMKV|79012,0.01997935755192591
NCAM2|4685,0.019970477939810185
SFRP5|6425,0.01995718183821204
FGF9|2254,-0.019916265166403473
FLT3|2322,0.019849782822153505
ICOS|29851,-0.01983836186127518
C1orf61|10485,0.0198245430205316
PCDH19|57526,0.019821496298492527
FAM81B|153643,0.019813924397740892
SYTL5|94122,-0.019813913731151694
SH2D1A|4068,-0.0197968276023524
PLA2G3|50487,0.01978915834275492
PTPRZ1|5803,-0.019771159512204463
GZMB|3002,-0.019747539493249682
KIAA0125|9834,-0.019737583193135948
CD38|952,-0.01972499428016585
AMPD1|270,-0.019689314833049358
KRT4|3851,-0.019680504123172758
CYP4F8|11283,-0.019672643931267823
PTN|5764,0.01966869591722868
NOSTRIN|115677,0.019665895204966633
DCDC2|51473,0.01963620437847994
BCL2L14|79370,0.01957589786517335
GRM4|2914,-0.019571344093281328
PVALB|5816,-0.019544797127101686
ERAP2|64167,0.019511433782666572
NTRK2|4915,0.019498956326457366
MAK|4117,0.019494845306402935
IGSF9B|22997,-0.019491362041690236
ACTG2|72,-0.019486242937993725
GZMH|2999,0.01946006897105394
SLC22A3|6581,-0.019456341256585734
KLRD1|3824,-0.019345016502791457
NHLRC4|283948,0.0193431418640409
SLC12A1|6557,-0.019340563727218665
PAX2|5076,0.01929905250579909
CYP4F11|57834,0.019280991337777987
RDH16|8608,-0.01927611119052035
CA2|760,0.019065865856781983
OBP2B|29989,-0.0190521475645021
CD300LG|146894,0.01901858678328921
PRODH|5625,0.019006715310664436
PNMA6A|84968,-0.018984736353956817
PRR15|222171,0.01896937055628834
CHI3L1|1116,-0.01896622058422203
CIDEC|63924,-0.018964566510457373
YBX2|51087,0.018918730368232137
CR1|1378,-0.01891679516230295
DNASE1L3|1776,0.018890596136067937
FOXC1|2296,-0.0188253197925616
SIDT1|54847,0.018768972494320864
EMILIN3|90187,-0.018733114613622398
ATP1A2|477,0.018700217695523987
LYZ|4069,-0.01869353478801006
SCML4|256380,-0.018679686364063443
TNNT3|7140,0.01866619925491399
RRAD|6236,0.018645215167791003
IL33|90865,-0.018609045932152214
MUCL1|118430,-0.018608004016606252
PPP1R1B|84152,0.018594278954441084
FUT9|10690,0.018582238347034596
RASGRP1|10125,0.018578544796367818
NTRK3|4916,-0.018536461452643718
CHGB|1114,0.018488913132422954
CFB|629,0.018475821470949963
DAPL1|92196,0.018468204550151964
P2RY12|64805,0.018437019851793954
HYDIN|54768,0.018425766618225
CLEC12A|160364,-0.01841247040066886
CCL13|6357,-0.018395511416458413
C4orf7|260436,-0.018382261892351315
MKRN3|7681,0.018324798108298814
TDRD12|91646,0.01829667528330886
HOXA13|3209,0.018289053793765962
PANX2|56666,0.01822514634776034
IGSF21|84966,0.018210304617858202
BDNF|627,0.018204738567221615
XCL2|6846,-0.01814634183876005
P2RX1|5023,-0.018142100435538884
NXPH1|30010,0.01813116492274635
C1orf186|440712,0.018107819915950944
PDE1C|5137,-0.018080740109911675
C20orf114|92747,0.01807046376522335
KLK3|354,0.018064065283596307
CES1|1066,0.018060213167847672
C1orf130|400746,-0.01803970598399485
NEFL|4747,0.018011336226202244
KLHL13|90293,-0.01797232215448149
APCDD1L|164284,-0.017966412782120588
C2CD4B|388125,0.017965383069478383
VSTM2A|222008,0.01796146865285029
PTCHD2|57540,-0.017942933313013953
NKAIN4|128414,0.017924724202693844
DIO3|1735,0.01785756063873708
COL4A4|1286,-0.01785074320861377
CCKBR|887,0.01781794548098212
AR|367,0.017767983331776135
IL1R2|7850,-0.017765132841067083
COL22A1|169044,0.01767807523789218
D4S234E|27065,-0.01765126858610756
LGALS12|85329,0.017643170502515806
MAG|4099,-0.017635960205683265
MMP3|4314,0.017610955838469482
GSC|145258,0.017576004353468865
CASQ2|845,0.0175588121803124
DNAJC22|79962,0.01755747493779752
PCDHGB5|56101,0.017555629143211064
EVPLL|645027,0.01754788599621152
GP2|2813,0.017504725258949444
ZNF98|148198,-0.017498045388504184
SFRP4|6424,0.01746807111069311
CYP2B7P1|1556,-0.017460542694188657
COL4A5|1287,0.017460046266169402
ITK|3702,-0.017451830891325945
LILRA4|23547,0.017424545258819302
SLAMF7|57823,-0.017417489356188472
FBXO15|201456,0.017393155320483675
UPK1A|11045,-0.017333704839999645
SPESP1|246777,0.017318309412229563
ELN|2006,-0.01730371245831142
RGS22|26166,-0.017287440255668453
ANXA3|306,-0.017262682925361834
MDFI|4188,-0.017261892460341908
CYP4Z2P|163720,0.01724989235577377
IDO1|3620,-0.017235824445508266
RASSF6|166824,0.01722772045578943
PLEKHB1|58473,0.01719236623321989
ATP1A4|480,0.017191276479075288
NRCAM|4897,-0.01718517891204629
TMC3|342125,0.01711262212176029
MATK|4145,-0.017093551979024357
CLDN19|149461,0.017073664847294986
CD24|100133941,-0.017073127613400494
SPHKAP|80309,-0.01706942755465581
GZMA|3001,-0.017018493253839712
AZU1|566,0.017012443920181898
MFSD6L|162387,-0.016996462702009874
SCG3|29106,0.01697311657737942
ACSM1|116285,0.016919531578898455
NBPF4|148545,-0.01690038706998279
LOC157381|157381,-0.01689720711478721
COL2A1|1280,0.01688934189906667
THRSP|7069,0.016881419144474902
DCDC1|341019,-0.016844279785202452
CBLN1|869,0.016783840297454524
BFSP2|8419,0.016777904956687736
WNT6|7475,-0.016726094970488516
