"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
0.352138961690808,0.295595197465379,-0.295638824639879,-0.407597367482759,-0.360997800719175,-0.0844466491028406,0.0120942599384139,0.0262226548599071,0.0567934148561641,0.085214809029472,0.0166982666352323,0.00503582559553871,-0.0974378558994042,0.00575595224364807,-0.0274730053767024,-0.0485078230045446,-0.0394704068251805,0.0719179362684317,-0.0736182033327418,-0.102109014253513,-0.0535501423702729,0.0618308922493182,-0.0363491756635233,-0.18128819775542,-0.0680412724309966,-0.00238207813270799,0.0628601009863952,0.162700217459448,-0.121785543174696,-0.0473889796497268,-0.0329345395413415,0.0689299776636473,0.00927475202174773,-0.0329221470896513,0.00544862018395671,-0.0707105905394119,0.0302869302569209,-0.058883377990987,-0.146546347280078,0.038612936739372,-0.030545375718136,0.0876227743568931,-0.0261787479334989,0.0541413159287197,-0.0663012504914617,0.0526997230073469,-0.0168283638401085,-0.091214184385219,0.0295117640926547,0.0713587664661845,-0.0989857012079918,-0.124258990887662,-0.0396857498379097,0.00709985867458702,0.00301903591651112,0.0542571361137784,-0.015062263578945,-0.0268380064855043,-0.0227722078283264,0.0112405651533491,-0.11262333692974,-0.00135314004351973,0.182432255717877,0.0584701589973736,0.106283492441913,0.0676553724134825,-0.0765473943417276,0.0707889306694981,-0.0250183051095214,0.0577854984030895,-0.136708784753957,-0.1105624833251,-0.0689422306509885,-0.0377862918462737,-0.00544388656108255,-0.0157372000296519,-0.128323184504236,-0.0530894965267519,0.116986641383717,-0.050829210324966
0.321374238442284,-0.322787692351711,0.321055303474738,-0.312153482142681,-0.381019485761961,-0.0889477210175323,-0.0460918003825237,-0.137483493118713,0.100228163987732,-0.001101443157752,0.0404399217105473,-0.0700504261872043,0.0233660055481701,-0.0172026416885453,0.0304757965813475,0.0506366539217175,-0.0143356593889113,-0.0698294215999821,0.105537423733724,0.0105931979927572,-0.0720010458572252,-0.0364320927518349,0.00812191059470952,0.0566366440109453,-0.00932172382023334,-0.000235645025718849,-0.0458679847624023,0.0529674668227796,0.0502647512343254,-0.0781963031521368,-0.00720303465061864,-0.0481870338689431,-0.0226585602577417,0.00866810729978294,-0.0332373661842705,-0.00251835506329208,0.0521256455139811,-0.0647828046743171,-0.00476922663939588,-0.0159902458291117,-0.00124545485174912,-0.00436330842053529,0.0557384363038988,0.0583200552984534,0.106798271637479,0.00180107552132043,-0.062343018259072,0.086149846134004,-0.122724051508907,0.16763770164171,0.161777858492281,-0.0546883926880281,-0.113040201111106,-0.0843616682152015,-0.00844611025703358,-0.118799749471994,0.0975342447116064,0.061785922302682,0.0252798086236157,0.0740628884446825,-0.144964180352051,0.0984815642288065,0.0449600691753485,-0.125255589501488,-0.0992917653779336,0.00885157343954021,0.0679517422682195,0.101731842703792,0.0399950468673129,-0.00246571217152961,-0.123158508470386,0.0605987406819192,-0.102598052910575,-0.0531665723532703,-0.161004229744584,-0.158379677588968,-0.145888038340038,0.0940733809229993,0.0467134064055727,-0.0199146402997121
0.39904544247406,0.333221744029774,-0.336929569765686,-0.351199077769802,-0.336627426234208,0.0200463114780864,0.00405850831948491,-0.026093632686387,0.00770942571227026,-0.00621356543700432,0.0214941468846709,0.0969321612950332,0.109957865085971,-0.0227427578261934,0.0461177402687593,0.0416400991029367,-0.0700149094662369,0.0418431440560779,-0.087229657901083,-0.0669699267328611,0.0766455157452742,0.0284337678105983,0.0212576047976082,0.0174442152150396,0.00697574948566898,0.0454709914978488,-0.0136475268210277,0.0799190934299658,0.0210102586517818,-0.035979344635199,0.0120860696052694,0.0630016597917514,0.0347761948740257,-0.17965602059484,-0.0985452981191307,0.0831377626905662,-0.0650667298838556,-0.0160377531020183,-0.187133904185242,-0.0402658677916586,-0.0321630048933963,-0.0331042110046069,-0.06650029288867,-0.0672780148615273,-0.11870296478475,0.113487642149257,0.0184920855821147,0.057188671790521,-0.166000977097835,-0.0682015537452231,-0.037604867796323,-0.101451440654096,0.082795033158884,0.0477045485112239,-0.0915174059275888,0.0166352009892934,-0.0652283654242008,-0.0264138609309104,-0.0023720047571166,0.14234744055537,0.0588990213845857,0.0695497988123303,0.0368700782709138,0.0884855451636761,-0.0227401250176111,0.0275516773259703,0.00038988401406529,-0.0378741166062668,0.099529142019358,-0.00944308416222825,-0.0388074006013583,0.0467324329785432,0.118734682486795,0.00767477489458989,0.0827922133907461,0.0324294861158637,0.00316227926885653,0.183397878169262,-0.0417721346758888,0.0114639710898113
0.317500176352563,-0.370761301499159,0.382930976198648,0.370976489006124,-0.360700937599625,0.0110685622611247,0.046513906411584,0.0765697561004226,0.00609234659190457,-0.0177942852863866,-0.0570193753667014,-0.0609422350387816,0.00872431370384298,0.0740202047772933,0.131903110840074,0.025306691465116,-0.0673280150658058,-0.0715169724751523,0.00522578491233651,-0.0149890340039597,-0.0581930543313404,-0.0145459060735867,0.110934727955181,0.00540247606530453,-0.0411473952377585,0.00159657779133103,-0.142061616153474,-0.0126177311230889,0.0578243314661626,0.0417182231139389,0.0126355603340591,-0.12645878646163,0.0255282450547705,-0.0963330701597209,0.0717412171695411,0.0511980708396606,0.0482355659396249,0.0643942132470083,0.0818925397200994,-0.117172630146915,-0.00733819954038383,-0.00809355893112094,-0.0837251440790424,0.0354618979900824,0.0268551326756659,0.0689845745936943,-0.127141698112143,-0.0151372987677318,0.0698945061202756,-0.140036469157611,-0.0507797786829585,0.045643355975691,-0.0340363827658662,-0.0108407211667585,-0.0535038410910346,0.0652861188382465,0.0264197040011538,0.0614551225714555,-0.00711936748781111,0.0418096452259697,-0.0573794921305017,0.0555696588373967,0.165427513436256,0.0265406694211098,-0.000196997880074123,0.0640649196356919,-0.00616891924155006,0.049372134050443,-0.0465460367348729,0.142260746945691,-0.0786657822036748,-0.0835541072028731,0.00492537942441709,-0.0836413238254402,-0.0775099042569977,0.0757517660792161,0.0553448536396262,-0.0717338618121248,0.075579025226214,-0.105846100042533
0.337112332561724,0.344648653772678,-0.284951039227692,0.311271619712816,-0.330588524609858,-0.117354765883323,-0.00574623292716909,-0.0935007135468556,-0.105376608546561,0.0766931309726447,-0.101856530743198,0.0135380386313857,0.108556360257851,-0.014923251421624,0.0294265093411358,0.0806319782798154,-0.0506395805986207,-0.0528885893568548,-0.10896842206818,0.058601690734073,0.133139782278533,-0.00713473798536149,0.0670076640712614,-0.032562591013314,0.0145584576237646,0.0361233149007356,0.0520307250588409,-0.0580234663379514,0.0861921731795446,-0.154267712696257,0.0997538103751747,-0.00620078516444082,0.020319666564886,0.0247787719503978,0.172237735522833,-0.0382358260389796,0.148767758702737,-0.0562419665294525,0.12135368642775,-0.0565235152086056,0.0797159251611199,-0.0537959429988598,0.0748864110194281,-0.0724863814938971,0.0664229081579039,-0.163332845125776,-0.0153405599135773,-0.140676262719082,0.0226323893098858,-0.0717318182866313,0.0498491801488019,0.0564623193983859,-0.0746660490140896,0.133177575695474,0.0120150809500829,-0.111874857466818,0.0663083997808607,0.0519228829343215,-0.096510739326458,-0.0650700901170181,0.104250534364499,0.0124303167922755,0.0705079333753323,0.0125833354934085,0.121826236497246,-0.093163354142282,0.0580962236069458,-0.00254172093994532,-0.0845562882868137,-0.0357932547939802,0.0744850973370593,0.00717453309261828,0.070741896604556,0.0891039502246491,0.0867145414418076,-0.0534201793376797,0.0804931714816062,0.112907015351924,0.0362934143628617,-0.0493773583788032
0.326702756300214,0.33185038253819,-0.382867934289736,-0.360969941617673,0.378088896859034,-0.184905740111565,-0.0163926563651537,-0.162027846501542,0.106081083497001,0.0690529374240527,0.0374671413361413,-0.0834754132609231,-0.0635493869542497,0.126002679506519,0.0866468882207929,-0.0211331667761512,-0.0367000643566652,-0.0361583941769643,0.109415948709984,-0.0506251109807262,-0.0395143772671611,0.1354036160893,-0.0259910677754113,0.0295835326422851,0.0208387136960479,0.0822795398098067,-0.0380812459660989,-0.0482903565653514,-0.080155147990246,0.0154051067067106,0.0673283891703004,-0.0114008536117322,-0.025346878515423,0.0952745845507128,0.0905422214512536,-0.02176924382555,-0.0935957123804527,-0.0712856024891836,0.0160800327443862,-0.0726799516732141,0.0383430578170694,0.0850252629583117,-0.0414002293284583,-0.0851648440253476,-0.00946712092142878,-0.0395410118603986,-0.0962072281679815,-0.00555950489846436,0.0172446769396177,-0.160897618865882,0.0271723006825307,-0.136278126599031,-0.0319479609285033,0.0674267603668387,0.0746668294527024,0.0328323600313395,-0.0292436767902916,-0.0292766418164456,0.0135042769368688,0.0179853036718076,-0.039168318312715,-0.040562522892973,-0.0235877187715648,0.124504961249453,0.0336412030969563,-0.109672272770857,-0.132563450907288,0.0151390175083559,-0.0129683358744327,-0.0399915974447515,-0.0355176648452628,0.000187249226801569,-0.06365074482412,0.0327030016568109,0.0249184987380725,0.0454077875640962,0.0118300181846032,-0.0381230237254192,-0.0157596786583649,0.0138712508208062
0.394196956720573,-0.347714210687975,-0.376218045842889,0.389273229531165,-0.365280906344287,-0.0622401595158391,-0.0569096287917351,0.0886890177212522,0.0468922279165084,0.102524476961488,0.000596771596141543,0.0239830568617655,-0.0929119262187494,0.0109696381605315,0.0630865454143923,0.00105298819502929,-0.0690527193762467,0.108350083308163,0.0435238902558634,0.0771759858320953,-0.0472965826181568,-0.130548690866111,-0.00325884031508779,0.0970133792139665,-0.0860142157456656,0.0837424740669038,0.119057467479815,0.0737883357843163,-0.00043329229166829,0.0710814676868243,-0.0787364562402412,-0.0288516135236964,-0.0328548175532523,0.0606751464854683,-0.0399606225390286,-0.0297569749990564,0.0227912085944585,-0.019568937233301,0.0672842556034804,-0.0598466742895956,0.084151165420352,-0.0419415684685155,0.105347790198904,-0.157070756691813,-0.0525987104364498,-0.00455730529238728,0.084483278750899,-0.0948140605061676,-0.000363136393077565,0.020990081154842,-0.0162237464961315,-0.016239039365531,-0.12462718539414,0.0969371915138546,0.00460382031169698,-0.0395209350251301,-0.040655104676688,0.0457568440231223,-0.0140030122955827,-0.0235250723879068,-0.0403080942992126,0.00503457260987262,-0.0300452907327363,-0.0335472133255864,0.0678323488923424,-0.0396421635769613,0.0214810045812904,-0.0912464888685332,-0.0765828603098439,0.0484510261129777,0.0193086048140465,-0.0445809537745177,0.0188729727202132,-0.055157089634131,0.0493466066907919,0.0403275001021438,-0.0731957141088353,0.0504143949005926,0.0263886966195777,0.0022538317199433
0.333439831218165,-0.347084775291291,-0.316519256598324,0.372498992537213,0.331307944774152,0.12945398677814,0.064699020225684,0.0236810366010066,0.115624599311113,0.161069391247701,-0.0566833564248765,-0.140407451145786,-0.00401150027538621,0.0903883821784811,-0.00713623555199814,0.0805033900468078,-0.0555739227841982,0.0974168782838678,-0.0629283117571513,0.0207841671877434,0.00616823972731469,-0.054277880095926,-0.0269305364026799,0.026423920700786,-0.0474003542277681,0.0428050021397115,-0.0941024183972376,-0.00523787016640235,-0.170389874216185,-0.0564433975420819,0.0385238202925187,-0.00306734131225808,0.0687997259140509,-0.0492667156147988,0.0184555993426366,0.039149373433986,-0.0199387470144416,0.0293805832094496,0.0127685456051109,0.0124352663245229,0.021703907371985,-0.071357008654799,-0.0665608138173616,0.105327897981555,-0.132870720234554,-0.0447817188244483,0.0298706546148701,0.0806760106232482,-0.00271109554267046,-0.0356377187308763,0.114952271680904,0.133484369219345,-0.0321139085607744,0.0114416341345404,-0.11712503766097,0.0448367494568052,0.120294163584569,0.0886304284607984,0.00908343827586252,-0.145725576775531,0.0562650851246837,0.0518483163789863,-0.0253983347949854,-0.0533693908859252,-0.0490404428034711,0.107013889240674,0.0017767000607542,0.11739419293464,-0.01488040406379,-0.0585274232182676,0.0716927048738855,-0.0810412009667245,0.00282245279319266,-0.045402235450574,-0.0682051574611933,0.067138925986386,0.138681350378265,0.0332884705769881,-0.130762109975278,-0.0226679734335039
0.331426984925963,0.306606292886811,-0.338687433381698,-0.326933372060234,0.376707249761739,0.00182901269469839,0.0477568890889819,0.113180371504808,-0.0652664247061477,-0.0634657281313207,0.0516670632362433,0.130374005414069,0.170768378910652,0.0280554331631231,0.0161882679439318,-0.0182137380039942,-0.118066403297121,0.00114625168074473,-0.101118361943717,-0.0338939367715601,-0.00126120445887534,0.00733105265761732,0.044142591538098,-0.000498013284720598,0.0244151638384367,-0.0550744306252242,-0.07660371760172,-0.10525112306285,-0.00259923739157897,0.0116064273669748,-0.0352134135706549,0.0632613997913659,-0.029370814427394,0.0832018822017288,-0.0401448584467336,0.0539834770560741,-0.10328530831723,0.111371731647598,-0.123633460732874,-0.0772909238521786,0.0247151726396635,-0.0759211258970596,0.0598387519762824,-0.026786316484068,0.0221880917381034,-0.0818335390848373,0.069372284906771,-0.0935490839109389,-0.0845906087518039,-0.206897461651583,-0.102828490920823,-0.0082839751584973,-0.0693626297749143,0.158916380195838,-0.135913546771595,-0.0763246814192577,-0.00207980272840333,-0.0114494847737629,0.0174327932674792,0.0410836330157591,0.0439293764997841,-0.013642839008347,0.0483786718216045,-0.0196002786337902,-0.0861300635197524,0.0708217189536844,-0.0577107801961212,0.164932082971022,0.110882263706739,0.0553580322242398,0.0828969344341215,0.0351516529933335,-0.029158497248729,-0.0172181612819786,-0.112560943967864,-0.0567851446706886,-0.0461874632186614,-0.0540312468058231,0.0264658574106258,-0.0809027265904854
0.334010571568788,0.293907474094312,0.313637559792454,0.344023463370355,-0.317829633634716,-0.0471183149904098,-0.0820097352660436,0.00322326879130254,-0.0088328064796107,-0.170529158105387,-0.00234899151569682,0.013978750118063,0.0239614109383317,0.0563987780703948,0.133511237018298,0.0691072678140215,-0.0145303321696632,-0.0108524732630635,-0.0518005826911804,-0.0550579719434538,0.0658637864519891,0.0196868229979022,0.110590232444525,-0.0112139509473787,-0.0675654782812703,0.144897695999369,0.0266229560761265,-0.011346922236664,0.0423345944662913,0.118393959157473,-0.10725792492095,0.0111243705691691,0.115462143501137,-0.14652898024449,0.0670909745465797,0.00141924459943368,0.0842556454029404,-0.0475640646600189,-0.0403039611776728,-0.0882877009292282,-0.150632762354961,-0.0324446381144027,-0.0810639841942274,0.0254933708409159,0.00919065830007111,-0.150554309349527,0.0189973732328615,0.0711081655076411,-0.0313725829767737,-0.0700053526979633,0.0481938295748922,-0.0502358881850542,-0.00842242398099093,-0.0184893915972671,-0.061998212545119,-0.127236651532718,0.0377982369549752,0.0511230121991877,-0.0560759981383718,0.0347373831551703,-0.0753920237486351,-0.00715069457603579,0.13219367006828,0.0124728287729491,0.121880087972275,-0.0971760091700972,0.0183188010327232,-0.0352144302819047,-0.0194326956281725,-0.00190425393539842,-0.00447522549895917,0.144512022831171,0.165714211130564,0.135656330400828,0.0248254890785766,-0.144386551974732,-0.111001270229437,-0.0426350107305915,-0.0794410594020948,0.166121499954639
