"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0.257692344439779,0.296320940359175,0.275409565872724,0.291359135961074,0.310411575552221,0.0454831989504483,0.0252624496099973,0.0451944329282538,0.129040505252962,0.0263135145918105,-0.0412730161120119,0.0653672999406661,0.0113275872463629,0.010158095298283,0.13727008614536,-0.0182437683503062,0.0848689258511984,0.052376621067562,0.0316544596825245,-0.0314052846520081,0.0402626104518888,-0.0252542626515701,-0.0490630427834056,0.0887885544650189,-0.00103287664315559,0.101445358254004,0.0152732452245027,0.0457083627928042,-0.017624636997908,-0.0308696523104733,-0.00869054459311284,-0.0228371894589412,-0.118626692074691,0.0989592200634452,-0.0994433624449904,0.0929143676830572,-0.0822436906668802,-0.000695118189736769,-0.0584371490141843,0.00818157507992433,-0.0248630784612943,-0.0684402186887751,-0.15464976809281,0.0112937114690884,0.0297960250442402,0.0139516003418153,0.255786008335082,-0.0254961009082379,0.0546006727348147,0.000116922433410326,0.0307321172449761,0.146219931588341,0.0370288108028103,0.0129110511525944,-0.111515924407008,-0.0490914910255008,-0.0543195368002559,0.0953640590276992,0.0500227409247298,-0.0596587342453308,0.0343832769146207,-0.225349388133011,0.0997389747456798,-0.0415521501374685,0.0378081187294671,0.112816615329537,0.0525518865656141,0.0177266556201108,0.00147752794029055,-0.138292121003519,0.0698372638338385,-0.153503653848493,0.190641641744873,0.0500759721663076,0.0802676757056097,-0.0232584636013203,-0.101196351899573,0.0178064699305992,-0.0166729573116169,0.0738823856835169,0.163364510390257,-0.0113837523376965,-0.0118992546274618,0.0564883622846523,0.0605476960783489,0.0745680555826411,-0.178788332354323,0.0819828751636972,-0.0438217637717826,-0.00787951523178634,-0.025449827163006,0.0390881544879908,0.0828781935176316,0.0579378704645872,-0.00133384858390259,-0.0550809254785513,0.00719893709072376,-0.0443095493129582,-0.0718178624048059,-0.00983663971989335
-0.29158028864538,-0.289131663849801,-0.342366077041135,-0.353629307571649,-0.303722430477127,0.0310886312896258,0.0726117752990854,0.0966909155666528,-0.065616329913571,-0.0479231753110796,-0.0674247991389917,-0.0486041929595006,0.0360980042767841,-0.0221323680854078,-0.0664497870307468,0.0479762139430154,0.0183686777982602,-0.03269739096442,0.0730920234594023,-0.0150549160098562,0.0296663559900766,-0.00275233758748772,0.00171726051582627,0.0106881358812126,0.110450114607169,0.0273430294530963,0.0277612352844183,0.0547404707645678,-0.00749443609431934,0.0024592279334147,0.0622288696027709,0.0212236821722787,0.0697457567033015,0.0350402161295148,-0.0311046488655398,0.0484608127207134,-0.0669910743014217,-0.0209793298174466,-0.0421451192854136,-0.0849004320232074,0.022974007341246,0.00307740039714348,0.0411513367980344,0.217655255232872,-0.198924039263098,0.0232285551403835,0.00218574109184197,0.0223535576733973,0.0818524707170419,0.0123626234106671,0.0720873829331774,-0.0603500372181292,-0.0160763564198539,-0.0676555585126739,0.13111252371444,-0.0322668982108982,-0.0294053032484,-0.133434573628261,0.00693464075501642,-0.0199980661469202,0.207970076140014,-0.0144309354119168,0.0156074595808545,0.0736288304577249,-0.15159873939425,0.0242585934385664,-0.144594868527642,0.0723037840536693,-0.0624706628065519,0.0531334393111315,0.129374298760828,-0.00780631869244715,0.0693549214594244,-0.0417923213959203,-0.0231831784707489,-0.0120189160224824,0.0284093167001764,0.0514236862201595,0.0486366374939135,-0.0976262731237395,0.0394473487392622,-0.0960014324047539,-0.0157197736808602,0.00432566156537541,-0.033802266990318,-0.00549161247036304,0.0460888997387959,-0.0945218696166304,0.138391902044435,-0.128501645746626,-0.106234977183656,-0.0121893544192626,0.040711422460715,-0.0712488394071599,-0.102266746494939,0.0590036232962563,-0.0927000874761926,-0.0321879634954122,0.10961292915401,0.0336897312786933
-0.268192055515868,-0.294202119024395,-0.348025278553501,-0.27722889099506,-0.27235472363747,0.0603317549892916,0.0739208523624173,0.00711193425411257,0.186851169697926,0.112732993904696,-0.15848521825362,0.0335681297731347,-0.0538816457715928,-0.0292450584792569,-0.0680310897635847,-0.065562745548803,-0.0232734083404761,0.0473519987557271,-0.0117002847558675,0.00443471145473477,0.108948576556116,0.229537087428538,0.0906490058401217,-0.0430060387619271,-0.0246463128923721,-0.0385007252162718,0.0528175729031293,0.0641536371545654,-0.0184382286185026,-0.0344025250438591,0.00295062769397829,-0.0914520956480152,0.0794941173299632,0.0680736192123352,0.0823022191579289,-0.0545278165249134,0.0211086042235094,0.14600013176592,-0.00398769309642077,0.0509337591136987,-0.129682931535499,0.0270762556849114,-0.0331656126647127,-0.127647737244826,0.183268972323017,-0.0331270841090573,-0.0472323616055938,0.0571861861339517,-0.0328635505184967,0.0079765182237697,0.066899471354179,-0.130706143963528,0.00308377535341626,-0.0431444335410428,-0.0422836985573287,-0.0507568990022456,-0.00652243366995758,0.0846767840935234,-0.0184894017234881,-0.0199484566137727,-0.0941402786665319,0.0613182474845547,-0.0965411774902772,0.0561498446770105,-0.087894613527746,-0.0431226699121807,-0.103303810066987,-0.0227086219963543,0.0578595257281023,0.0365731370862574,0.159524519132878,0.0502936366901835,-0.0112730886132241,-0.0882719927754878,-0.0275390093995526,-0.0524281782536176,0.00441685054277808,-0.0502299184707486,0.144534024238794,0.066919681322176,-0.185300955109279,0.0569129957606036,-0.010719599474421,-0.0357005606135401,0.000865193416722564,-0.0181690652052681,0.000158113130609309,0.00316064765277684,-0.00754356981782354,0.013917675405366,-0.0696354471937398,0.0433219981229762,0.15778788984815,-0.00505551890745374,-0.101119370271918,-0.112114118717257,-0.0708913690377,0.0119880096073906,0.0486485682493641,-0.0265548304561592
0.308205595346122,0.287607349383006,0.30360464295248,0.314617580979926,0.302670620040487,0.105303095761478,-0.113786131579218,-0.00682662728385811,-0.0576650332817224,0.0485134550887602,0.095309109281895,-0.0730389105950938,0.0929018965406633,0.0066090962718404,-0.0219135653668913,0.154019024346726,0.00990493241226713,0.0927895205165746,0.0197626339284157,-0.0279109997028813,-0.108702575624482,0.0729507061342807,-0.00690173109326842,0.036583219374662,0.0201950420518165,-0.00457117616770504,-0.0275060941089328,0.128676600815725,-0.0427993917987959,0.0208670429512718,0.0123272968551607,0.142306034941215,-0.0302677338367545,0.0458149319938522,0.0529014169958925,0.121386857108648,0.0632075032391165,0.0266637651082352,0.0184192208891252,0.0545127116685372,0.0211398630625547,0.111359468906866,-0.00813486484625105,0.0729724318253607,0.0586763976533237,0.0704614642321681,-0.0686090624074983,-0.051420254448404,0.00759317869629576,0.102694010319043,0.0297550165211938,0.134866993447263,-0.0569127843426276,0.111844711483664,0.0497767600118875,-0.0185769512868734,-0.186268764957069,0.0802293769240288,0.112169882341192,-0.131174207630954,0.0152558409272929,0.0241387281152032,-0.0841568594117958,-0.0231817245223036,-0.0457409822620471,0.0709479621205477,-0.00415596666098803,-0.108444923021611,0.0705852493616647,0.0465248730194585,-0.0378185913580671,-0.0421794628477367,0.161486429407915,-0.0431396756646539,0.0330607594262572,-0.0513431224379459,-0.103440568428493,0.0225220153543425,0.0389376206196638,-0.121478233104574,-0.0951310780997618,0.0531243481637038,0.0740842159287322,-0.0615830572615609,0.0179374233979541,0.0148246609258784,-0.0331015065305866,-0.13324034407709,0.150345659144287,-0.100970638388946,0.0790693524443409,0.00748330351536418,0.0538997717768559,-0.0473084616318393,0.0153296522729407,0.0784296537339946,0.0138962404129472,-0.0403891194245848,0.0904492042733905,-0.117847465255852
-0.344457413365041,-0.339223424072237,-0.323974220303917,-0.328031775643081,-0.323763941006055,-0.0730944909132029,0.0120729789107828,0.00900356302168284,0.0586894449014841,0.0577935030259381,-0.101059438942271,0.037329427245129,-0.0861803246628848,-0.0352823950800686,0.0157083591842126,0.0223642924692929,-0.0267041535964231,0.132439762461401,0.0294214562985724,-0.00715676948348671,0.0564939411094825,0.0644705842013747,-0.0268813948620202,-0.0186707773184889,0.092152662428783,0.103531470180323,0.09609369055026,0.0963082711920818,0.0129740446377908,0.0646582068612127,0.0604029621372984,-0.041454278910104,0.0429028871652288,-0.0215150572915254,0.0699682608895444,0.0203594418804914,0.0168649415049109,0.0414781428404771,0.027551596249182,-0.0785838236752147,-0.123094428039059,-0.050863289459454,-0.000184164001151589,0.154447341647934,0.0212684783945726,0.0669574122469116,0.0866012710865942,-0.109853686010888,0.0518801366839914,0.0668804706127416,0.000510116557176514,0.0171298087141878,0.0335949130074488,-0.0455584256815787,0.0651820567470824,-0.0363514455812754,-0.0117572244115614,0.0274139964865506,-0.186161198359862,0.0401113224349118,-0.0683029402219564,0.204254449995656,-0.00441752619137541,-0.110909108058289,0.0308066977666593,-0.122693133002729,0.0960115660319035,0.0385293296348279,0.110416181491817,-0.141938188500204,0.0587319807788248,0.0695246393954812,0.0316846510547833,-0.0572494053578311,-0.0332599066661826,-0.0101781783695626,0.072519737516828,-0.0196676804214827,-0.0895456884693427,-0.0842695736765343,-0.0105228321983788,-0.0514267655147298,0.0877738132818731,0.0626380521879399,-0.0119889163169755,-0.0632989418985959,-0.0512928516143164,-0.103732135889911,-0.0529155353846669,-0.004641610868735,0.0783973076824803,0.0296516393887894,-0.00737448309928408,0.0751422579081388,-0.0398577473678673,0.00917128630011683,-0.0106283449320286,0.0316548016112046,-0.0435124641162737,0.00212142218683639
0.314709127568793,0.306579881996552,0.296721599585715,0.311813292003933,0.304718005225124,-0.0603485516576126,0.0658706492301054,-0.0170041345548275,-0.0978591358679816,0.0678937120596546,-0.0938759196764877,-0.052961629510778,0.022748329739477,-0.00814320463756465,0.0992107552010717,-0.0506670275790252,-0.115299150805059,0.0120356859796718,-0.0133062385449169,0.00199759738713911,0.0698295312129292,0.00984715332303568,0.0421748840711243,-0.150235952884538,-0.0664713671712682,-0.1261174985501,-0.00559274567300481,-0.0650617177330616,-0.0661855462043712,0.0946142932749006,0.0995108130659644,-0.0819288571231045,-0.0280743803695073,0.0387323953410857,0.0458997597165017,0.0782971401203656,0.117605206127504,0.0375089747235254,-0.0523529399051277,-0.0294127676460049,0.027997765504803,-0.0611840744285409,0.0253986389010724,-0.00224251457986996,-0.0496539164079382,0.0748832005957514,-0.0724123065964776,-0.0582314666937894,0.123077487959849,0.168751134767391,-0.166932066512001,0.0634344703735089,-0.00881804406184563,0.016833877889481,0.00111967301531757,-0.0705303903479963,0.122165694694881,-0.0125889575281832,-0.0856163761093514,0.0610089870605514,0.013929573436721,-0.0876809642130025,-0.000519454548694884,-0.00368954859244216,-0.0139222731202871,-0.0264529792449827,-0.0957260750367838,-0.108175168216133,-0.0553740991323974,-0.0102424920308989,-0.0905484275019914,0.0922949485601595,0.0588482415399313,-0.00964898411735312,-0.138878867393824,-0.0424454052727924,0.145976922455462,0.0618252369647345,-0.0539040678702391,0.0797064194930894,0.15728972672903,0.0348234184874688,-0.0486832254458169,-0.0490727692132189,0.0186356286531942,-0.149323540786432,-0.0853275623342425,0.0390412131768551,0.0412794610660999,-0.028566571772633,-0.0527603163046944,0.112798911022259,-0.0314209631056977,0.0859565460339634,-0.0528802087124053,0.0965369615011203,-0.0759957999535087,-0.0472439372888587,0.061628164003446,-0.070510206602726
-0.278753282254731,-0.278603423340779,-0.301915492001154,-0.298962933414224,-0.286973816147015,0.0678816308638227,0.147981054509011,-0.0643789604187503,-0.0377771706031857,0.126590843017795,-0.0477883870049871,-0.0719407569126545,0.192346258707137,0.0270998481349638,0.0135754102270652,0.0209413409700894,-0.03589920560135,-0.0579668845792696,-0.0239367638762723,0.0162555365302862,0.0876762425605269,-0.0794462380453282,0.0607307337336179,0.135488936043174,0.019024356443522,-0.027904914655045,-0.0103588923766106,-0.00713693140399297,0.0860217947316481,0.0722171493230824,-0.0428544268944345,-0.0254014903387549,-0.00148093538118484,0.0156798057225377,0.0216109696509357,-0.116693840615454,0.0650741786251449,-0.114816925054837,0.0533180652504914,-0.0425126342885709,0.0669307732502759,-0.0144653128814997,0.0274598648484848,-0.0739518267562269,-0.027287661387597,0.044945933028466,0.0148785938992564,-0.101781613755135,0.02538876048935,0.0501681128037031,-0.0855970305895859,0.00367093960778452,0.182360028682342,0.101084070052102,-0.0211847361707032,-0.0264366730356435,0.0686342562205177,0.030679738504865,-0.0507543564579086,0.0144370171197327,-0.0760686456217868,0.0189067083901108,0.0376812955636217,-0.00488814753018992,-0.0523768916469228,0.0190384775040899,-0.0294492591483955,-0.126677287520782,-0.0943467424702904,-0.0570634511349444,-0.157128310190957,0.115801956239056,-0.0416541882841602,0.0330436748454872,-0.118533237593908,-0.0771611850560654,-0.135643015077168,-0.0852834270155217,0.0866820763693356,-0.0557303365545361,0.076351514193582,-0.039616670393895,0.230826037309838,-0.013902383774566,0.0891903298109791,-0.00088561424667017,0.137268431429993,0.0369989961135767,-0.129968444679364,-0.0731012764914238,-0.0803726277050332,0.0591961465534399,-0.0105182282850865,0.154155951798834,0.0442218256613962,0.0380822169650099,0.0646944098992005,-0.0345575731993633,0.0845699164813129,-0.08770237760976
-0.298784580447319,-0.315537380638991,-0.33205380826373,-0.341090653250506,-0.307139652172344,0.0425711132248396,-0.105670980634265,-0.032518323974574,-0.0413940648741548,0.0248459940203419,0.0383239303566732,0.028628952802974,-0.0729690983457528,0.0219577738105771,-0.0631252993691398,-0.00932511255433854,0.00411067116207686,-0.0753596657614962,0.0432021289094989,0.0218157398477225,-0.00201501628080751,-0.0231865971630844,-0.00635237832914039,-0.102734812985852,-0.040337068609975,0.100431742625469,0.099851270603764,-0.043412859061819,0.0138053144439216,-0.0526584800905841,0.0286817569583319,-0.0145996669724149,0.128791852468938,0.0157669694789719,0.0698715654280212,0.0280353562100099,0.0919578795023162,0.116038458756415,-0.0171430987931704,0.148194994561987,-0.021300933877396,0.0994506029201452,-0.0180995300574549,0.110635334726886,0.072771830949438,0.131829209243798,0.0934472125799511,-0.106374813304059,0.0272744582635454,-0.118402204237264,-0.0196540131136642,-0.0640534682694366,0.165946706770984,-0.0154119125553323,-0.167121977722626,-0.00412240423037477,-0.0832724318797294,-0.0534388825083255,0.0204091223937191,-0.0376062040275544,-0.014091264053729,-0.0239453358631814,-0.0596625016649024,0.0198493109890247,0.00645332903269569,-0.04538389735255,-0.00782980485277174,-0.00752587246064098,-0.136972838425607,0.0803299348432309,-0.111346013710836,0.0696578988517642,0.0905396993779682,0.0423212986747155,-0.0293579094320618,-0.0402470747941548,-0.116256956340372,-0.0190587981591303,-0.05323700463645,0.0968639135953791,-0.0999229034876472,0.109125310022818,0.0561473575186368,0.0381696390462145,0.0724985847898607,0.047583029713525,-0.0048380063207952,0.000334776975702204,0.0483829160965839,-0.080308324554897,0.123904975997941,-0.0175185989080791,0.0474963160273718,0.104835965140348,-0.0226397017545461,-0.0864078707825545,-0.0441687231827752,-0.0352080275527142,0.0162455599846328,0.157761139737071
0.327705189384674,0.325835096495866,0.335166777194707,0.335973755694794,0.323979969213571,-0.00959989244992309,0.0722547855252058,-0.052530624559598,0.0142912435327313,0.0160675278426558,-0.0624293200108451,0.0119333069869339,0.086983912896894,0.0995296655411318,0.061184194247208,-0.0404466089421361,0.0333125576494346,-0.117301599777598,0.0343470398057683,0.0669132725958493,-0.063787778868646,-0.0383811321405936,-0.0412128625846352,-0.0275302332148373,0.0649480610410304,0.00905512773839986,0.0201948718244402,0.141286549444482,0.0290844920125259,0.0811335719441612,-0.0411346691715277,0.0132483845744492,-0.0994015411612669,0.0186907408534822,0.00497880681941799,-0.0508833114283435,0.0163166506196531,0.0249232142159345,0.0223633458437257,0.133071499446438,0.0265048822178989,-0.0209462234285663,-0.0423934359459726,0.149180273450198,0.0214270344735166,-0.103581773310536,0.140244530250568,0.0539267441865275,0.164139649056247,-0.0080375331898878,-0.0502668799813543,-0.00975743546852101,-0.00443648063152974,-0.0564084258635726,0.0382313799296377,0.109812037836351,0.0572487497883309,0.145731195175573,0.0638836457732108,-0.0161985711753397,-0.00181522368505039,-0.0118023200913581,0.0191946082024631,0.0921613945785479,-0.0349992105160976,-0.0747243277582711,-0.0739485003640492,0.0266999789226616,-0.0368401608931017,0.190955999563895,-0.12808595311625,-0.0119140977167075,-0.0668627361795548,-0.0543657465563163,-0.0326979361199701,-0.0922372332622553,0.0289962148374502,-0.0294985545747172,0.094391037872935,-0.0365841808698571,-0.0359475419716838,-0.00501430821185861,0.130034228954707,-0.00116432684038018,-0.0795600685773299,-0.0218083849582197,0.031555152302957,0.00926689708910183,-0.0792301176506811,0.0268603101626143,-0.127381635522613,0.00382555512868334,-0.0463141438158153,-0.0654571253770293,0.0684558658967175,0.12065114735344,-0.103580345279435,0.0338022689319322,-0.00378880048603136,-0.000184001083756551
0.312925562734551,0.336265474126879,0.314665356107952,0.32831229391198,0.343078338809832,0.106165499520227,0.0862130994395927,-0.0732945365716122,0.0371208512038273,-0.137982599233057,0.0215969225222209,0.0332508094040882,0.0246085978477295,-0.00630906705044235,0.0323605859325274,0.158078420973286,0.0494563241127104,-0.0434775907456625,0.036536746747073,-0.0259505734049595,0.100646166252991,-0.0919696942652781,-0.0186822263736056,-0.0704080727231939,0.115519159217949,0.0828885494305858,-0.0197048233820893,-0.0198342910555017,0.0502509042293403,-0.00548497206312956,-0.0999419407690593,-0.133082582378375,0.00759211012283496,-0.056681313070885,0.011754154417767,-0.00700282414174323,0.0464543674590155,0.0463156952656905,-0.0639964418568553,0.107468821403016,0.0690617802450028,0.00579295666191878,0.0102621553159774,-0.030994303094762,0.046898411310212,0.00325457575263516,-0.138503437459546,0.0516051509419381,0.00134360134682712,-0.169018043117566,0.0616798180043116,-0.00222888979863975,0.0757079838876881,-0.0211470973672512,0.1676418511884,0.0018869773682042,-0.00937942504950019,-0.00971119335068522,0.0500954337872296,-0.0152134836018328,0.0451206420273955,0.0557263731011759,0.0265276158822856,-0.00259813194225079,-0.0562065065909599,0.0598032249148745,-0.00665454487883912,0.000736505831217635,0.00503849282032981,-0.0808236337947051,0.0156558745041771,0.199635759876644,-0.0501718885421754,-0.0546733299016481,0.010846039249703,0.08956831741129,0.0571144296844679,0.0641452809156394,0.00719743178959601,0.0404527040895311,0.0396292379949496,-0.108309585573879,-0.0152355338589286,-0.0088767843565697,-0.0944578982240221,-0.192200028918133,-0.0578918320906164,-0.035813800873216,-0.0192521123429558,0.127455225184269,0.0882998979221015,0.00962524281831176,-0.0675193283120627,-0.0130233743936944,0.0334890483606279,0.0159861539123275,-0.063136676303438,-0.0166197615281784,0.0108018216359651,0.0789991674042722
