2.823296012734574645e-02,2.933497556798865188e-02,2.969773937407362355e-02,3.274318776428789685e-02,3.499548548464925801e-02,3.672238207467409810e-02,4.014511820668974218e-02,4.054600018100004699e-02,4.249276006840987940e-02,4.362160069060562473e-02,4.531321646567783995e-02,4.656406218137951192e-02,5.066478615787455703e-02,5.507508032193499103e-02,5.629408805285164574e-02,5.787912414710617154e-02,6.154809505074303189e-02,6.310678263969149437e-02,6.591297451235078597e-02,6.919072604692357020e-02,7.459797981381588450e-02,8.141064785425762562e-02,8.329212396527115037e-02,9.086110009745533567e-02,9.509758694211975505e-02,1.002728101526290244e-01,1.040766376316227260e-01,1.064739582066511064e-01,1.102187235446348557e-01,1.167163544722517182e-01,1.197610593126163109e-01,1.250272980515332866e-01,1.283644124754492744e-01,1.372257429812628604e-01,1.479116380191385915e-01,1.609246512935341711e-01,1.643766781229744345e-01,1.736446259514952961e-01,1.841960413697453225e-01,1.852933565949260175e-01,2.030733865291402540e-01,2.128155574035024700e-01,2.246082024200567184e-01,2.268195231394740663e-01,2.287980585487936480e-01,2.433108971938166554e-01,2.479565913814671119e-01,2.714310633455534472e-01,2.844848828492100301e-01,3.234654256735648992e-01
2.850706377741897210e-02,2.995360406675530440e-02,3.131760020525364147e-02,3.235760016252683946e-02,3.619671378248905808e-02,3.742350691009011660e-02,3.974481127133615288e-02,4.160421386109015851e-02,4.332903066932591168e-02,4.539107741875475499e-02,4.753430488634736301e-02,4.922761770038817930e-02,5.323133384226891307e-02,5.510117987193563494e-02,5.630858671216519562e-02,5.951310501602807140e-02,6.288402157633903033e-02,6.329990546748388847e-02,7.186168575498071143e-02,7.227364433617396167e-02,7.737817303230948296e-02,7.941811424523111118e-02,8.256497093969390744e-02,8.445807674204384996e-02,9.238068306148236597e-02,9.542095444578631291e-02,1.006101044687003065e-01,1.062730473411977877e-01,1.094372989324263468e-01,1.111494281610015539e-01,1.258394246226771929e-01,1.332667205559092682e-01,1.375160726711770753e-01,1.388036526874480980e-01,1.443077073751673212e-01,1.521484533781659876e-01,1.598009091633047496e-01,1.821529978902624303e-01,1.830990984283278056e-01,1.893682991548417682e-01,2.021257337693973255e-01,2.079581222688495212e-01,2.123590425226359879e-01,2.263656688252595472e-01,2.401004113563512121e-01,2.528519451358757775e-01,2.555850175601324659e-01,2.677805416822451878e-01,2.883053664579058872e-01,3.082829197426733558e-01
3.040080820128680458e-02,3.236836339037010152e-02,3.653550594959769499e-02,3.727062100908291875e-02,3.791094657601500745e-02,3.924668258054598430e-02,4.221038232679778096e-02,4.384074580965780649e-02,4.460787757430587780e-02,4.842331149891208886e-02,5.291135530287090910e-02,5.373703467147331742e-02,5.457343426767743283e-02,5.693574620572765255e-02,5.959912806626568166e-02,6.212819710820945834e-02,6.313700329303222059e-02,6.483052761262809993e-02,6.968339884950290608e-02,7.295412435042956945e-02,7.716452225093323181e-02,7.884932970445589218e-02,8.189859652558938163e-02,8.389368215796837169e-02,8.862537215210086750e-02,1.028841630662779144e-01,1.037673715968585181e-01,1.089004919543247601e-01,1.106522711290513911e-01,1.133154029079582181e-01,1.205920804280176117e-01,1.229556785820216241e-01,1.352662131987490135e-01,1.404877113038553726e-01,1.417433479723894940e-01,1.509556416009065760e-01,1.635563426937529097e-01,1.715106414995369033e-01,1.744605656062124255e-01,1.826142539871259129e-01,1.958615852420960424e-01,2.098957839540812054e-01,2.153552076279622030e-01,2.262895134888445736e-01,2.384673263399465226e-01,2.489933203973228037e-01,2.594630158463872571e-01,2.783831736946705826e-01,2.904107922066292424e-01,3.098155883518259879e-01
2.982117440251974214e-02,3.226810362249474956e-02,3.372723387256729155e-02,3.581304566136733064e-02,3.820732621776544435e-02,4.001461297478498685e-02,4.125450185596385433e-02,4.155517121041631123e-02,4.433031962822566591e-02,4.616859988745019433e-02,4.753899778317446229e-02,5.210872903826610503e-02,5.375554616813028874e-02,5.615252126881158101e-02,5.992716493668254207e-02,6.520260933694137229e-02,6.826335750387836632e-02,6.882653353000971197e-02,7.168460049032350512e-02,7.727967542665147016e-02,7.943246521174961161e-02,8.181500345899214710e-02,8.726999501131364745e-02,9.334579965583325589e-02,9.510052397668429525e-02,9.623228754436113919e-02,1.007325619412988427e-01,1.061998332726537680e-01,1.087102705030893041e-01,1.177223189747802767e-01,1.309195513109380482e-01,1.330857182000446393e-01,1.396015125007404600e-01,1.449368466702684044e-01,1.526062152356490731e-01,1.614110033710480785e-01,1.620192705590073057e-01,1.704372002953725429e-01,1.777464751953606037e-01,1.874731151896304737e-01,1.937988954356370808e-01,2.002644692191000442e-01,2.111810383816188352e-01,2.227353323070462854e-01,2.318531979896109041e-01,2.460946971982013454e-01,2.664115971854330023e-01,2.775437821996261101e-01,2.870679213489044646e-01,2.960106079077013397e-01
2.990249356482835991e-02,3.077297056749884671e-02,3.281861795055367875e-02,3.431077326917900822e-02,3.563124573016036162e-02,3.731892325607515798e-02,3.868687063748135063e-02,4.061450644006106558e-02,4.165424434676770482e-02,4.330428792534169596e-02,4.634499645887473623e-02,4.796673938771872647e-02,4.962720920071057862e-02,5.104892757440440687e-02,5.268747589431330147e-02,5.397448181300912307e-02,5.698794516264886478e-02,5.897844965983630589e-02,6.460371958907799861e-02,6.841476783998386157e-02,7.831877816204663167e-02,8.681175424162002052e-02,8.925839609309244027e-02,9.224928944564281252e-02,9.902333259972213864e-02,1.006232044379933577e-01,1.050274456936124146e-01,1.065270720769515289e-01,1.121215477483006873e-01,1.154201506177516684e-01,1.289878967889616090e-01,1.308583926235063755e-01,1.397712095596953530e-01,1.440697106028732966e-01,1.494233115561113268e-01,1.599189926852087607e-01,1.685087976295876755e-01,1.821894070530173937e-01,1.824500221316914805e-01,1.906600958091711207e-01,1.955087418903662944e-01,2.106829243457156164e-01,2.172607707959712808e-01,2.274059522344571427e-01,2.412352348184949868e-01,2.465314301931685603e-01,2.585978807037362937e-01,2.726161396438039342e-01,2.795643413080834971e-01,2.903770854409253310e-01
2.930777629228551590e-02,3.071104953750446176e-02,3.318133474929380738e-02,3.445267045325488969e-02,3.483185704007160655e-02,3.755060969953773892e-02,4.018989815677301292e-02,4.132137874761670354e-02,4.225541346106596180e-02,4.653941339535142691e-02,4.840465045998557092e-02,5.258388070638943951e-02,5.398985164865588438e-02,5.498412759832519564e-02,5.802783973429687103e-02,6.284028911998082445e-02,6.548881834981334915e-02,6.738164924779864451e-02,6.940472228501795571e-02,7.215282061460485952e-02,7.460157051093152525e-02,7.978574325919181309e-02,8.581676842674547390e-02,8.744111372367098511e-02,9.108516633475616242e-02,9.769019991299897343e-02,9.974480561863778572e-02,1.037913079957974161e-01,1.115671015094659851e-01,1.135836546137061892e-01,1.204726600492913302e-01,1.213923310151892310e-01,1.330901495893859754e-01,1.422136963749994487e-01,1.464694786871042487e-01,1.495510241782195271e-01,1.553267431425193468e-01,1.661147310159135082e-01,1.720579327853923313e-01,1.873356898790220493e-01,2.001196513667736487e-01,2.063674852502091206e-01,2.292958940134499912e-01,2.372065467622627433e-01,2.453186981775661857e-01,2.493876666802134212e-01,2.564469357665918881e-01,2.727412143182013082e-01,2.917770751812743257e-01,3.022910161957603759e-01
3.004715964774767184e-02,3.172466125499935619e-02,3.204690989432325970e-02,3.488467906786056616e-02,3.684693161573848741e-02,3.786035874580435945e-02,3.908242552004109055e-02,3.971703672271741786e-02,4.523107424719383790e-02,4.621550492666968296e-02,4.805843017411647738e-02,5.296066291449098157e-02,5.463873318626328440e-02,5.600410267579158247e-02,5.838521660972546823e-02,6.219376339280231064e-02,6.733616564152654360e-02,6.974187721861772882e-02,7.069659694670001049e-02,7.632964947937199984e-02,8.025350102907691241e-02,8.137318497856026178e-02,8.605533933660867996e-02,8.956205979191618483e-02,9.292063705866472623e-02,9.723485724106067929e-02,1.002581347555078495e-01,1.045863387676922163e-01,1.080883152146337872e-01,1.159455235427051811e-01,1.297539997434460357e-01,1.307494811376101740e-01,1.358723729157465809e-01,1.403215101366841744e-01,1.440690825348291404e-01,1.510924678865046278e-01,1.519278485785083010e-01,1.693629096912991905e-01,1.835884336239904935e-01,1.925618525173785622e-01,1.956483524912276395e-01,1.997008949131937883e-01,2.198651194055678548e-01,2.310942673160683858e-01,2.392469508298700753e-01,2.546048982772735059e-01,2.677427996946575295e-01,2.720431377710811893e-01,2.880806837440434975e-01,2.923522565064278766e-01
2.802948649542977982e-02,3.002153864785550574e-02,3.158136580495987666e-02,3.249615880568929027e-02,3.393693579445560687e-02,3.460092475757635400e-02,3.627143863414561409e-02,3.953078842044580044e-02,4.162697422602544550e-02,4.482903563230798694e-02,4.778119576530061308e-02,4.921661184905278680e-02,5.225436815648416833e-02,5.744086544759994389e-02,5.853937568910468070e-02,6.332381605918929735e-02,6.444895803361998243e-02,6.658182246987431885e-02,6.763918738359275817e-02,7.399165996527602707e-02,7.709575550434701052e-02,8.334312028531942751e-02,8.779139108825545490e-02,8.798208796831598344e-02,9.590885389449914367e-02,1.002251300492686126e-01,1.054169035670873417e-01,1.093374540866379752e-01,1.106308048482943507e-01,1.152872757576808571e-01,1.280647753901759944e-01,1.325809662079753815e-01,1.419635318453282558e-01,1.437362632413824171e-01,1.501634424085042940e-01,1.564143840272571584e-01,1.582905263064757484e-01,1.695821587298942945e-01,1.808786735468848328e-01,1.902502264447948344e-01,1.993116370521944014e-01,2.108759269405450498e-01,2.198463743762413825e-01,2.326360998938495628e-01,2.375635565721209430e-01,2.483893576767826628e-01,2.630041711219556766e-01,2.662063094355613946e-01,2.795417375676122473e-01,2.946338282972075784e-01
2.788167841268785960e-02,2.972133226857609847e-02,3.174596355567764483e-02,3.239767019036712825e-02,3.625842574905124155e-02,3.870298040887293345e-02,3.970282571405144012e-02,3.996866188573871409e-02,4.319115852551229373e-02,4.857507592249697692e-02,4.991783852223841134e-02,5.273944394190925589e-02,5.411041551025577712e-02,5.464586405129070318e-02,5.768641681813441863e-02,6.005599930991817326e-02,6.313834106185553519e-02,6.663004161315144724e-02,7.238982146349193236e-02,7.506855479411994603e-02,8.014315419652222328e-02,8.183597471870038276e-02,8.979227683681795247e-02,8.995833853866395946e-02,9.104987023857194495e-02,1.011218178404863083e-01,1.074801801471492874e-01,1.128856025754199216e-01,1.146621956369667655e-01,1.166883806424694053e-01,1.317251528162263485e-01,1.327726939208397905e-01,1.373474140421186984e-01,1.457270488132242359e-01,1.490583120535427797e-01,1.530281083721424795e-01,1.660042253257392186e-01,1.743557499789354925e-01,1.771173122944008638e-01,1.845487069586139728e-01,1.953768438096525339e-01,1.986457150932272597e-01,2.225127889941772019e-01,2.251674936502367497e-01,2.386537290511016596e-01,2.495204578025470854e-01,2.571082103412082875e-01,2.657729140885931041e-01,2.855344208327233457e-01,3.006062315536274787e-01
3.091219703166089849e-02,3.179951472414059566e-02,3.363247498911031697e-02,3.477785108875033199e-02,3.738721787297111937e-02,3.844904200765410923e-02,4.027389135122881603e-02,4.459532425877753281e-02,4.743735765562366591e-02,4.816763552311140173e-02,4.926035822033240225e-02,5.105908042354477538e-02,5.332621472449213668e-02,5.774120343830966423e-02,5.804753236651081366e-02,6.327374256763614035e-02,6.519420308539232434e-02,6.834230154282333602e-02,7.301959531555773930e-02,7.616264493233283750e-02,8.034237710197300597e-02,8.160189170535019076e-02,8.612721236659780233e-02,8.985441845528832627e-02,9.383888224596084737e-02,9.428701460873897822e-02,1.008280847960530968e-01,1.055768438572610157e-01,1.097113685624143548e-01,1.204317974333318220e-01,1.224448109296196741e-01,1.252029076903683480e-01,1.293113850637945816e-01,1.416543165845685903e-01,1.467307809346648784e-01,1.537146580541593477e-01,1.582830752613846870e-01,1.714085791405595416e-01,1.788508881436580711e-01,1.865702939625323575e-01,1.925254808595092682e-01,2.132665378685203450e-01,2.168139472689873670e-01,2.284396608089760972e-01,2.301774326906255719e-01,2.410202104152616154e-01,2.757085023479601271e-01,2.841676175406391835e-01,2.867060177463585657e-01,2.936282367263426951e-01
