,u3_1
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0842159485426192
5,-0.05066590943612104
6,-0.003099844742980834
7,-0.014861625181560256
8,-2.7755575615628914e-17
9,-0.02942831021382125
10,-0.003031072326965756
11,0.007441532561345665
12,0.051331651738006134
13,1.3877787807814457e-17
14,-3.469446951953614e-18
15,-4.7900779829739004e-05
16,0.03651733823993725
17,-0.021304951064642936
18,-0.009796959409896779
19,0.08358690503330284
20,-0.04490126091714813
21,-3.3778385292219225e-05
22,0.03037267195249124
23,0.061942721448991524
24,-0.04650706963820644
25,0.008008414793587533
26,0.06579988534417705
27,0.06180008877240772
28,-0.04069196017692346
29,0.06391141907942982
30,-0.006522742327945654
31,0.000532265976777887
32,0.12475651406890616
33,0.07568996928641944
34,-0.049414399350034104
35,0.05600385191274648
36,0.02079343137414177
37,0.0
38,-0.0023415690516837293
39,0.029448439552294717
40,0.07245692089752025
41,-0.007496397009435402
42,-0.0002713043683027856
43,-0.008672029180612361
44,0.050363064560772774
45,0.06518891060645747
46,0.07328602589922847
47,0.018055585069450503
48,-0.02467599959665372
49,0.004116765285404239
50,0.035859693591950716
51,-0.02840031844632056
52,-0.027245642303913267
53,-0.048744898960520075
54,-0.010089423540777668
55,-0.044598809818706175
56,-0.014522409781249919
57,-0.06331005456486515
58,0.009142849803083832
59,0.01000796760006691
60,-0.0011518782537807903
61,-0.09000812431087644
62,0.018629497545048675
63,0.06244755892763184
64,0.07416168637343251
65,-0.017988481176593452
66,0.07441981090522468
67,-0.00026109196281302085
68,-0.005396499763028312
69,-0.008899572956559323
70,0.01718514913688033
71,-0.0024784782619845015
72,0.060258831025980224
73,0.009352652521979421
74,-1.3487958208342916e-05
75,-4.014798137722292e-05
76,-0.021501279762350597
77,0.06845813345332463
78,0.007663418095294983
79,-0.0007857178707896705
80,-0.01874346463307417
81,-0.016315600274560818
82,0.04131551463400342
83,-0.04994200399133188
84,-0.037283825086409206
85,-0.01415357878694992
86,-0.038160262066654266
87,-0.07761213134378601
88,0.002443369827928209
89,-0.02054398618216564
90,-0.00583474353200449
91,-0.00039378969337062
92,0.0
93,-0.04278268731024694
94,0.00902083813715492
95,0.03831489409259465
96,-0.023681816270965602
97,0.037760364109941366
98,-0.0030041165312630403
99,0.0633482823448705
100,0.09298910260771752
101,0.0
102,-0.0003381287607411388
103,-0.00023511177995779906
104,-0.06560060443128743
105,0.0
106,0.0
107,0.0
108,-0.03143025747668212
109,0.029758984784697316
110,-0.0575683406782221
111,0.043011558507999086
112,-0.09110664612517326
113,0.08037683401249573
114,-0.05321949420468945
115,0.10325369458768122
116,-0.0005421781494582932
117,0.009253218280007903
118,-0.0425084962349688
119,0.030347426612229795
120,0.01281264477204554
121,-0.0015993561966793854
122,-0.03790615062352053
123,0.0
124,0.0
125,-8.370599545143827e-05
126,-0.031274829093920105
127,-0.09119604129268051
128,-0.016775193048336294
129,0.056810049684199344
130,0.0
131,0.012391810159895822
132,0.01093401861623571
133,0.010624843974063176
134,0.04076596588047279
135,-0.03794105537468936
136,0.04967359459318262
137,-0.02966796469207928
138,-0.05018831829966545
139,-0.057628170229007125
140,0.0
141,-0.0018052108742449059
142,0.0011310721942869883
143,0.032388195662263246
144,0.037897651832597565
145,-0.01680460184517221
146,0.0
147,-0.11161092873097747
148,-0.009768954471806068
149,-0.004296191572665967
150,-0.06168267762974604
151,-0.056521292338419155
152,-0.0208035806017118
153,-0.006205460107479389
154,-0.049934763672871724
155,-0.05877923090269122
156,0.0
157,-0.0009006319874838742
158,-0.002210605085780427
159,-0.0564194266670774
160,-0.05499854671173309
161,-0.0005466717408111284
162,-0.013830751219403525
163,-0.06471887062742557
164,-0.03561268663544548
165,0.08262511694591036
166,0.0010652941856482087
167,-0.004081933052975647
168,-0.0024002435435334537
169,-0.010124732633649805
170,-0.04612400875710687
171,-0.047714704557448084
172,-0.03796251228998656
173,-0.039330441900463024
174,-0.004313731194109057
175,-0.0005145222280235531
176,-0.011408391573921801
177,-0.017188654451463066
178,-0.016836293546836786
179,0.0
180,-0.05235150157146854
181,0.012002527473901549
182,-0.0004439538840538956
183,-0.057481870501390364
184,-0.046984767832069105
185,0.0
186,-0.06213687309026333
187,-0.09653630195414636
188,-0.011797992960466592
189,0.05173892821889035
190,0.06791367676541346
191,-0.05030890667902756
192,-0.0475503452535763
193,0.0
194,0.0
195,0.0
196,0.00997978284396649
197,-0.05071894166895209
198,-0.01404939414320355
199,-0.010593208930854714
200,-0.0006041507378098612
201,0.00976735776280542
202,0.09301936161994415
203,-0.025432122542378106
204,-0.029834742031426834
205,-0.0284056063690498
206,0.023281843941864746
207,-0.01555408119909681
208,0.06109267974496794
209,-0.06226743309293576
210,-0.05739763033686904
211,-0.05560925217445785
212,-0.048875453980853065
213,-0.026845704684534663
214,-0.22906395466926435
215,-0.0014472289438639298
216,-0.0009944517212245462
217,-0.05234595906493163
218,-0.05839479159039455
219,-0.0012000642426622534
220,-0.0006618726819619856
221,-0.049451152244515
222,-0.019585510771428817
223,-0.05060377600429904
224,0.02551830913069084
225,-0.05900553704534534
226,-0.08501076083142622
227,-0.02508381237782864
228,-0.02809476812002791
229,-0.018077105644477908
230,-0.0911220741446862
231,-0.000527749994346198
232,0.11785215460436936
233,0.0
234,-0.07994960816294576
235,0.014108665451768098
236,-0.0021504072335519326
237,-0.059704695168252116
238,-0.0004167655289883141
239,-0.02925225237936409
240,-0.018880859100763404
241,-0.01832945018946191
242,0.001366941572556994
243,-0.04077626427271466
244,-0.005243717757963448
245,0.0
246,-0.05857637491766988
247,-0.06825095824853702
248,0.10824484409652965
249,-0.05453964301612232
250,0.03241745806115714
251,0.043471463713430226
252,0.05932712084971902
253,-0.00031274101970396394
254,0.015878622161120216
255,0.08703042664275348
256,-0.022869386217930485
257,-0.023857836296416714
258,0.04579415577062749
259,-0.05517448399648932
260,-0.05561230260965716
261,0.0010916315753850742
262,0.06177537365955924
263,-0.08619102581294735
264,0.051057641221870245
265,-0.01260513027362199
266,0.05283924725117858
267,0.06508304728923188
268,0.029518928484412524
269,-0.036008166950185654
270,0.048559420229284334
271,-0.04622613272571583
272,0.0
273,-0.021700863741051866
274,-0.04901198014505302
275,-0.0015317002861094118
276,-0.026510295103945782
277,-0.018027111204841215
278,-0.0312130425750587
279,-0.010276512038058688
280,0.012357560424024179
281,-0.046053361101827166
282,-0.009008502188860875
283,0.133508735437434
284,-0.00735511148800775
285,0.04067447635157485
286,0.03720792171256561
287,-0.043699764606191994
288,-0.02415653348531895
289,0.0
290,-0.05235696496549766
291,-0.04766403972448716
292,0.0014884934847685962
293,0.049515161453430524
294,0.026758348797258316
295,0.04837736883330467
296,-0.051021089221503654
297,0.012488065507532375
298,0.11215382082432464
299,0.04796739539144139
300,0.0212782041330679
301,0.08198023130558249
