Name,Score
hsa-mir-3200,-0.22906395466926435
hsa-mir-877,-0.14520722829342436
hsa-mir-577,-0.13897952770696737
hsa-mir-379,0.133508735437434
hsa-mir-1247,0.12475651406890616
hsa-mir-942,0.12361040797165208
hsa-mir-758,0.12023395418211287
hsa-mir-337,0.11785215460436936
hsa-mir-519a-1,0.11755534242861576
hsa-mir-432,0.11589773213555452
hsa-mir-99a,0.11281602760257838
hsa-mir-410,0.11215382082432464
hsa-mir-210,-0.11161092873097747
hsa-mir-3614,0.10824484409652965
hsa-mir-937,0.10785073309300956
hsa-mir-18b,0.10325369458768122
hsa-mir-615,-0.09927749303883822
hsa-mir-301b,-0.09653630195414636
hsa-mir-934,-0.09425743495781272
hsa-mir-3150b,0.09301936161994415
hsa-mir-17,0.09298910260771752
hsa-mir-196a-2,-0.09119604129268051
hsa-mir-331,-0.0911220741446862
hsa-mir-187,-0.09110664612517326
hsa-mir-1296,-0.09000812431087644
hsa-mir-548b,0.08892745304967775
hsa-mir-3648,0.08703042664275348
hsa-mir-3676,-0.08619102581294735
hsa-mir-935,-0.08619075198702435
hsa-mir-328,-0.08501076083142622
hsa-let-7c,0.0842159485426192
hsa-mir-106a,0.08358690503330284
hsa-mir-579,0.08356536294032235
hsa-mir-224,0.08262511694591036
hsa-mir-885,0.08230581099115004
hsa-mir-421,0.08198023130558249
hsa-mir-188,0.08037683401249573
hsa-mir-339,-0.07994960816294576
hsa-mir-503,-0.07929012727201945
hsa-mir-149,-0.07761213134378601
hsa-mir-514-2,-0.07592658953117852
hsa-mir-509-3,-0.07591081095733651
hsa-mir-1248,0.07568996928641944
hsa-mir-616,0.07446319669888754
hsa-mir-130b,0.07441981090522468
hsa-mir-1307,0.07416168637343251
hsa-mir-1270-1,0.07328602589922847
hsa-mir-505,0.07309205621430624
hsa-mir-125b-2,0.07245692089752025
hsa-mir-423,-0.07237130947100817
hsa-mir-514-1,-0.07097205185285146
hsa-mir-744,-0.07056614821334334
hsa-mir-548v,-0.06948713995430757
hsa-mir-142,0.06845813345332463
hsa-mir-3613,-0.06825095824853702
hsa-mir-30a,0.06791367676541346
hsa-mir-514-3,-0.0673511696388401
hsa-mir-887,-0.06709357106345794
hsa-mir-491,-0.065901706375009
hsa-mir-1226,0.06579988534417705
hsa-mir-181b-2,-0.06560060443128743
hsa-mir-127,0.06518891060645747
hsa-mir-3687,0.06508304728923188
hsa-mir-449a,-0.06481352542303741
hsa-mir-222,-0.06471887062742557
hsa-mir-1229,0.06391141907942982
hsa-mir-570,0.06337594656946516
hsa-mir-16-2,0.0633482823448705
hsa-mir-129-2,-0.06331005456486515
hsa-mir-483,0.0631926017773868
hsa-mir-1306,0.06244755892763184
hsa-mir-590,0.06236027356744034
hsa-mir-3190,-0.06226743309293576
hsa-mir-301a,-0.06213687309026333
hsa-mir-10b,0.061942721448991524
hsa-mir-1227,0.06180008877240772
hsa-mir-627,-0.06177556775310766
hsa-mir-3664,0.06177537365955924
hsa-mir-2115,-0.06168267762974604
hsa-mir-3187,0.06109267974496794
hsa-mir-511-1,-0.060779301464817456
hsa-mir-484,-0.060549391426896415
hsa-mir-769,-0.06042516596239183
hsa-mir-95,-0.0602761884258213
hsa-mir-135b,0.060258831025980224
hsa-mir-340,-0.059704695168252116
hsa-mir-3620,0.05932712084971902
hsa-mir-589,-0.0592438977758412
hsa-mir-326,-0.05900553704534534
hsa-mir-216a,-0.05877923090269122
hsa-mir-605,-0.05865467942022127
hsa-mir-3610,-0.05857637491766988
hsa-mir-320c-2,-0.05839479159039455
hsa-mir-200c,-0.057628170229007125
hsa-mir-185,-0.0575683406782221
hsa-mir-29b-1,-0.057481870501390364
hsa-mir-3191,-0.05739763033686904
hsa-mir-7-1,-0.05697943174569221
hsa-mir-197,0.056810049684199344
hsa-mir-2116,-0.056521292338419155
hsa-mir-219-1,-0.0564194266670774
hsa-mir-643,-0.05627459051353499
hsa-mir-425,-0.056160738307859434
hsa-mir-511-2,-0.056018797958703216
hsa-mir-1254,0.05600385191274648
hsa-mir-624,-0.0559491763882023
hsa-mir-3653,-0.05561230260965716
hsa-mir-3199-1,-0.05560925217445785
hsa-mir-3652,-0.05517448399648932
hsa-mir-4326,0.055117902923669124
hsa-mir-550a-2,-0.055115898783140944
hsa-mir-219-2,-0.05499854671173309
hsa-mir-3615,-0.05453964301612232
hsa-mir-889,0.0539897051840863
hsa-mir-556,-0.05378532412853831
hsa-mir-7-2,0.05343477191522962
hsa-mir-9-2,0.053283878035685336
hsa-mir-18a,-0.05321949420468945
hsa-mir-509-2,-0.05311762230632239
hsa-mir-3682,0.05283924725117858
hsa-mir-651,-0.052435566859557234
hsa-mir-628,-0.05241340623321383
hsa-mir-3917,-0.05235696496549766
hsa-mir-296,-0.05235150157146854
hsa-mir-320c-1,-0.05234595906493163
hsa-mir-3074,0.05173892821889035
hsa-mir-639,-0.05166806893768892
hsa-mir-100,0.051331651738006134
hsa-mir-3677,0.051057641221870245
hsa-mir-3941,-0.051021089221503654
hsa-mir-501,0.050742036934217284
hsa-mir-3117,-0.05071894166895209
hsa-let-7d,-0.05066590943612104
hsa-mir-532,-0.0506440852448121
hsa-mir-323b,-0.05060377600429904
hsa-mir-1269,0.050363064560772774
hsa-mir-30b,-0.05030890667902756
hsa-mir-200b,-0.05018831829966545
