,u1_1
0,-0.00057311763963304
1,-0.013501414878339387
2,0.02164531146604705
3,0.0008847667228315933
4,-0.005361231206642922
5,0.005590751207655753
6,0.01049846804551583
7,0.02169660300767843
8,-0.003211493510629229
9,0.0008954887580170752
10,0.04117464905279365
11,-0.0029546114814223506
12,-0.005920668125636017
13,-0.007447079912314738
14,0.0014086770291995279
15,0.00023578692277515662
16,0.019073223964930767
17,-1.1102230246251565e-16
18,9.974659986866641e-17
19,0.021609210688304185
20,-0.028134056253990104
21,0.006768700815232537
22,0.013708154932717941
23,-0.029245476402930917
24,0.007394192401461719
25,-0.013868348972164142
26,0.04289680228092517
27,0.012036985212610327
28,-0.009801990007113104
29,0.00039815700822011524
30,-0.002646910206047067
31,0.008060193404103529
32,-0.0006135184438910051
33,1.4224732503009818e-16
34,-0.018703607390740885
35,0.027394673888874534
36,-2.0903417885520525e-16
37,0.0012020356988337831
38,-0.010995609618190775
39,-0.010284798685001834
40,-0.007878880772276697
41,0.020669062089663105
42,0.02145410739877305
43,-0.004957787277533852
44,-4.85722573273506e-17
45,-1.222980050563649e-16
46,0.010252133046280195
47,0.009686387743090481
48,-0.031236302269763358
49,0.0013561266870692427
50,-0.02685785705242463
51,-0.02624385396684622
52,0.0032233724116475237
53,-0.016504895719836956
54,0.021033669013001317
55,0.01218654675160844
56,-0.022097659732213545
57,-0.012078642131564775
58,0.002585628129069161
59,0.010452621998710864
60,0.017245453113228393
61,-0.009367601993107232
62,0.010548758912736649
63,-0.0012958372038334807
64,-1.3530843112619095e-16
65,0.0191028008955662
66,-0.008145893058178408
67,-0.02156014692689983
68,-0.007989013475963836
69,0.026593888157746708
70,0.038127802298517206
71,0.002663955921459975
72,-0.022082898085042314
73,0.006659693973045538
74,5.898059818321144e-17
75,0.016128910124344458
76,-0.02046410439194597
77,0.016166527968636303
78,0.0015980846436588613
79,-0.030943067410772445
80,0.007100751976882425
81,-0.009360705434480716
82,9.540979117872439e-17
83,0.019266358199408085
84,-0.02529493793510995
85,0.002468749613433449
86,0.0019485284804195723
87,0.019631803229102966
88,0.009345519412669227
89,-0.01618461255898947
90,-4.163336342344337e-17
91,0.014849741917044367
92,-0.06791316400844075
93,0.0018307834456151115
94,-3.469446951953614e-17
95,-0.0031102392206673927
96,0.02654869676423171
97,-0.0029473188328997023
98,1.457167719820518e-16
99,0.006555181971175783
100,-0.030725874191665187
101,0.0008352340649055564
102,-0.006536832996217112
103,-0.005908636068827329
104,0.007644191403382604
105,-2.862293735361732e-17
106,0.001744861901799219
107,-0.004265497665474769
108,-0.00045301750122562264
109,0.012862082231333043
110,-0.039070252772113415
111,0.02227807878755929
112,-0.02282067505311509
113,0.002224035306103914
114,-0.01991871103890474
115,-0.011932800263572229
116,0.003255330088215587
117,-0.018474923517907228
118,-0.020944001080627165
119,-0.0016762053106462236
120,-0.0042668264573199905
121,-0.02045230901156441
122,0.028911886754349154
123,-0.0030828404757206203
124,-0.001224861780934853
125,-1.3877787807814457e-16
126,-0.03170921768676467
127,-0.005011510243436503
128,-0.0129655214101558
129,0.03370649226991258
130,-0.00967345107333309
131,-3.122502256758253e-17
132,-0.022033678897870935
133,-0.014854562674300673
134,0.005838771247851453
135,-0.0036614070934457227
136,-0.01061840366677509
137,0.022937395396552
138,-0.0026870115299751306
139,0.001071492445894621
140,0.012420918596990453
141,0.0024113355434396307
142,-0.003595724802276014
143,0.016228720397815078
144,-0.007258299553762128
145,-0.013728822192689349
146,0.02158609904477039
147,-0.024481949899800945
