"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.0667302522129974,-0.0174285589730224,-0.133753139033953,-0.0964934263067178,-0.0615122567805017,-0.0236729792896416,-0.0852298704272135,-0.0958114202434839,0.110883333278951,0.092460992113218,0.0643813548899565,-0.0380837278129184,0.0434025805350057,-0.0927946976488676,0.162566856116803,-0.00306645416718137,-0.141636198678059,-0.0688420664303033,-0.00959191592407677,0.0841805735440508,0.090128427389789,0.0420267869642511,0.158077159359647,-0.0781469184782112,0.121494911664918,0.026274096057193,0.0075816258991293,-0.0174048280787129,0.106688864230379,-0.0263617425046277,-0.113984834318183,-0.0851801289418839,-0.0610441286650714,-0.034503862909046,-0.124674037999936,-0.27494559630106,-0.0386930305016808,-0.0525698245374357,0.16957536159004,0.00199253737175976,0.0849489939169844,0.166549034329329,0.053233241757146,-0.0131583415077471,-0.134973918241076,-0.0957284561719867,-0.0512255076263945,0.0987730554189703,0.036854448315298,-0.00305356327524036,0.0493515677575596,-0.0649242116286235,-0.102176161909932,0.165338208417686,-0.043603032540461,0.136194998640258,0.0280320190652244,-0.115064072394479,-0.00999006793297056,-0.0474085631662253,-0.0521608280333533,-0.0167530601739942,0.107859447389469,0.00191764460334352,0.109077724748096,-0.0610030552349599,-0.144590295367995,-0.107727296781494,0.071393291472519,0.183327561924275,0.061506970516794,-0.207555777350778,-0.0157572128772913,-0.0480096578751364,0.0151569045220176,-0.00108805462943975,-0.0104111900948862,-0.123159439356499,-0.187037096577634,-0.178069948545248,-0.0494668273587953,0.0444871548681009,-0.00482555458659995,0.148810540150308,0.175250563919454,0.178318795221112,0.0265070801086061,-0.119074178294511,-0.19048556188085,-0.0837112765960409,0.0291669550505896,-0.0092759171003877,-0.0427774766042517,-0.00270794709211571,0.293257605983781,-0.0439964603961168,-0.0275413212624597,0.0246174658278298,0.0239995240378011,0.0185812328989453
"2",0.125343993433549,0.20638450606507,-0.0218349442425864,0.0952756908045392,0.0718225692713931,-0.0861091539642675,0.0664274058195469,0.124364475640242,0.0363823278474134,-0.0949001758792257,-0.123441125836224,0.120400404013504,-0.0385612149228056,-0.0793996584028759,0.145853579686662,0.0315305247845695,-0.10400061278449,-0.204407739766551,-0.0909127623202775,-0.0257836582883311,0.0160828501346586,-0.0334068562466376,-0.0875678742238182,-0.218876690761927,0.0564929908300382,0.129391992991597,0.0129188977956908,0.112703104467013,0.0120773591079763,0.141213240856618,0.027523224350672,-0.0237103138692792,-0.0263855325970518,0.0194958863857062,0.0467135741523242,0.109742683586618,0.07960710905484,-0.0354350214637943,-0.0674419428607765,-0.0902911622209332,0.300940029491594,0.187634171592603,0.0792711843241559,-0.018482305717308,0.119382169849177,-0.151291815126159,0.160392144184758,-0.041993928445952,0.0821457471609776,0.0573882237867539,0.110709862858622,-0.0248442044190387,-0.0647536688727705,0.0283244959902297,0.0868768751442503,0.124835642067829,-0.0627384855867018,-0.0816042390944486,-0.103132693819638,0.0141749962886493,0.0720761692148639,-0.0523739276767921,0.033732675712524,0.0907255347565349,-0.0215150551085677,-0.0284419049187786,0.0971535579265839,0.0135261871736565,-0.0279977859604968,0.0550453513348279,-0.00554375869384748,0.178260255848403,-0.189665845527435,0.0794826013860413,0.0164608964979092,-0.21535039993437,0.010560747754617,-0.0967842924785215,0.0769773424921414,0.11922466789825,0.180112258669009,-0.0364151317527014,0.11671546086121,0.158350510932193,-0.0431173382979151,0.0389866346386281,0.0170776856488948,-0.0358684961867868,0.0671858188254255,0.11011922032952,0.0651505576457949,0.144629447381779,-0.146914613849767,-0.0295192337441231,-0.084421042371883,0.00839213934108964,0.0208934634149231,-0.0514242919896504,-0.00890215628647544,-0.131776599094148
"3",0.0804598242087154,0.0449291588635203,0.127554350836402,-0.00930824475416291,0.0980016142692104,0.188419288097489,0.0475053672402509,0.0120687290855115,-0.087745415269606,0.0187205151129501,-0.0580970805238774,0.0953185548393116,-0.000676718419610754,0.0456992170933766,-0.0975648354164392,0.212729300530525,0.0986014290174901,0.0646389130139094,-0.0651376432111688,-0.0271585077610141,-0.0786319259518065,0.00334256550999695,0.0340188642316019,0.09496585115481,0.0894652812836482,0.116533456807899,0.0266050153254601,-0.182813112410102,0.0827712817040594,0.101764542760574,0.14405687591451,0.0641765791810278,0.0360902902212197,0.0147245372345425,0.0759990975015858,-0.0971426949911293,-0.0770796046873995,0.135927758108854,-0.139259451419905,-0.17490570059322,-0.0709316815077692,-0.167980231578365,0.102037310263043,0.04010953818945,-0.0412363661276518,0.12134034583286,0.0191123476234443,0.119462754856743,0.00954517192704293,0.0964330343352277,-0.0587223119217268,0.0317380852866109,-0.0629781097001586,-0.110206529777011,-0.0236398202894337,0.267382104289338,0.085480734190715,0.0558519829179814,-0.0142528229026481,-0.0312138803192136,-0.0170213175949418,-0.0579031727778035,0.00650635401254686,-0.060614019154336,-0.0912501626699751,0.0706971685273738,0.0249537011200412,0.0516776456989271,-0.130172896066301,0.188085282570903,-0.0666134928548222,-0.112915195041187,0.0229311083906966,0.154322011992058,0.0211033453980858,-0.0149521334440223,0.029147355637074,-0.0747507826028293,0.103585255775611,0.0964434477971625,0.11788544286791,-0.291134542706372,0.0439813826226066,0.00230890153314798,0.0612100681820526,-0.114782134278304,-0.18753673258555,-0.160661196674662,0.052955611110504,0.0942043558470135,0.0453211671504301,0.0191465682115999,-0.163450497673964,0.143588727002972,-0.0422707897223466,0.0603147961160514,-0.00211153524884942,-0.00726046738912466,-0.138749913147654,-0.162852071800437
"4",0.0235353803806868,0.073764377964823,-0.0965887251234559,-0.195794567147424,0.0616816401288785,0.0479760292715515,-0.0668503385405421,0.0298558826895143,-0.0928169363305047,0.0756831133109161,0.090520011036487,-0.146243331421419,0.0654804895889395,0.085707220142386,-0.0671942401752963,-0.19115817140096,-0.13608283020988,-0.088195785513684,-0.0415769430811447,0.197817739289656,0.0360474933640136,0.0842288544374609,-0.0816542484741951,-0.0697919124908348,0.0912556765137201,-0.175359258732587,-0.0795688365070815,0.122030816302327,0.0199576666851422,0.145306513245054,-0.0208826711814894,-0.113814604488218,0.203488892799715,-0.00356651198808903,0.0163584567459505,-0.212863884352362,0.167866283997226,-0.0647680412752531,0.103275094427654,0.046023729230532,-0.0870863223342498,0.157276368079554,-0.084127104652031,0.0703070874310831,-0.0389136918769032,0.0411522709892168,-0.0201369382589938,0.0163022041643817,-0.0499063180830142,0.00103698180470357,0.0230124940351279,0.0276083740953485,-0.0743294591974107,-0.07552346954778,0.00582140589904285,0.00895421119346731,-0.144520480360734,0.0257850594370662,-0.147683572873312,0.108907682302197,-0.0616673936044641,0.167804436491361,-0.12102814419151,0.125023849411372,0.0205460465316474,-0.116941827100877,-0.101302140012693,-0.0705109793449109,0.144742723809936,-0.112827584014735,-0.0824671366547108,-0.015313904841512,0.0360462818394999,-0.0274302067942329,0.0648330689817675,-0.109981498911103,-0.198112136003828,0.260743285532441,-0.0192985902142266,-0.155379266688138,-0.0666408701059812,0.0686838522578198,-0.0868001063054459,-0.0740311426035189,0.0414144313058904,0.00390216817378222,-0.0430758647281572,0.130106394007175,0.000309664641336422,-0.0743803449230283,0.0442939534251427,0.00140347255520533,0.0869706990152629,0.158602747251762,0.0458436139108976,-0.0655949882634985,0.0703169750579543,-0.108249171445383,-0.126152529275488,-0.0311320105266183
"5",0.124665320300909,-0.129948582691998,0.0186902204461062,-0.0131050762704817,0.0538085780334077,0.127507967091396,-0.110651199931625,0.0396700489339381,-0.106741232483085,-0.0905913607196374,0.0824807952229701,0.030976872967561,0.0177268184328502,0.0126860343241096,-0.00260541065843018,0.0241369452462389,-0.0658074300441528,-0.0410100974741804,-0.000161619507912415,-0.0292090578151896,-0.0122941026997581,0.0638363006744888,-0.0510214532741604,0.086356306102514,-0.0479358276948948,-0.173663234542544,-0.132896060668453,0.015039059301026,-0.0516764076056376,0.0271169492685432,-0.0497854764176091,-0.0422442494645284,0.204893526283474,0.133509076150127,0.0604652934059385,0.0237107634729175,-0.0892817674383958,0.18045277437429,-0.196096408100264,0.0744127366910094,0.0660077324909379,0.0613751246290288,-0.00956123734204816,0.298510623421204,-0.0290835527654929,-0.0189870495127717,-0.0581856887312866,0.175777495877673,-0.0798218155008406,0.107383058311062,-0.00647357727902055,0.194881421253373,0.13567609219901,0.0963963903718426,-0.0576496602757143,0.0100066279727086,0.055228794851577,-0.0484732317763774,0.122010538975166,-0.220173105456474,0.279254361161912,-0.0821916497422639,0.0410402516506332,-0.0753166305666546,-0.0199132414931601,-0.00023881584130332,-0.0777488544966311,-0.000755553360734026,0.0936811395331017,0.129764813757399,-0.107654734213262,0.0790301661457947,-0.043676208013748,0.038457033656575,0.106597883750871,-0.0327959323494021,-0.0359215338857706,0.0371540766298349,0.0167684296317412,0.0592959475161112,-0.0472681033952716,0.0736492794380079,-0.0684634797081099,-0.133286526518451,-0.072672014377155,0.254618451189336,-0.124473161894587,0.0607211913582856,-0.0794919891573029,0.0220455889080345,-0.132891596562704,0.149417195225923,-0.0230300381050586,-0.05964281566719,-0.175430602212664,0.042655408694487,0.0596812592071996,0.0184681430231607,-0.0448531986367828,0.127437571302376
"6",0.0751912427525703,-0.0434927272317917,-0.021034873667969,-0.00477960843107701,-0.105196715445567,0.0253961307772868,0.111827359009296,0.0809049263355483,-0.0472113331407127,-0.214451071275269,0.0320076943928812,-0.0825176394782134,0.0488462958375491,-0.0783587340605233,0.0826184729055277,0.151193124185611,-0.00441641213422014,-0.143788959745282,-0.184436583649311,0.00431243248697628,0.0433102058433484,0.067398401684847,-0.0423890711588353,0.0305364446412605,-0.0617838886133716,-0.0625169597138018,0.297719688121332,-0.0104880441271063,0.167042635856012,0.0350588656739654,-0.0527091743145497,0.214690290342467,0.0242546250963656,-0.167152633173051,-0.0558351235917166,-0.0759392428517366,-0.0063411623427595,-0.0197927091513031,0.0532068458385681,-0.0245277699765704,-0.102753458758361,-0.132152653766563,0.0259469598284252,-0.0246359046412112,0.0112017192939618,0.0744863229078131,0.0363882117001909,-0.0589405766979721,0.0332445110030421,0.00100352001087075,0.0141481937922222,0.0904618919243164,0.171692836660951,-0.0483274261049271,0.0128817688405347,0.116708601171791,0.0371514307114091,-0.0534332760754322,-0.0426261005164168,0.102619406549618,-0.0282812700991019,-0.049693978111299,-0.103612830693867,0.0832972129403261,-0.102501466652461,-0.0221606840172726,0.0021397290175227,-0.148643519547928,-0.0102299028957592,0.0885784155428657,-0.0331817735356346,-0.034577845490537,-0.0451791888844701,-0.039388221994119,-0.0846282815862038,-0.107700408545669,-0.0160683604997878,0.120722553205549,0.197345895004451,0.00178511300399561,-0.148018824949018,0.114301067312572,-0.0076869839790446,-0.201877657136222,0.117300651397783,0.0374817350037316,0.0353627603749062,-0.181684993659657,0.174135742347343,-0.252726757554851,-0.0190546450541641,-0.14746388415869,-0.147311427381281,0.00926614106600942,0.126627263249703,0.0614843140451849,0.0953447285577541,-0.12138408671201,0.10828555909804,-0.129600611564991
"7",0.0721637232131626,-0.0739508310917468,-0.117897631092155,-0.0178216496573059,0.00182164656646106,0.00477587117526741,0.0269730133126279,0.21784125724959,0.014482406377265,-0.0819173478738266,-0.208740184585954,-0.0464612974367991,0.032986344806715,-0.0315184357306685,-0.224395309173596,0.187186174848678,0.0408807983440053,0.0150595110597009,0.146803956329863,-0.0867580212886028,-0.0899270133304816,-0.104590415612338,0.0994725718743853,0.0382802629908249,0.124360693428604,-0.169603021578839,0.0358621615292849,-0.0547874897245483,-0.00423243807782504,0.0688385063154055,-0.0183258388245646,0.024240141398914,0.1249115446432,0.105244057401891,0.289924520377763,0.106558279748893,-0.022515682355826,-0.00798688984944046,-0.029187793987378,0.158573817536508,-0.0134132302956317,0.104512920842151,-0.0221604903031716,0.0298085524608409,-0.0271815226410714,0.0825684256373198,-0.0479211354334438,-0.0633202310863066,-0.0110042350288868,-0.0718928964526585,-0.080702866451611,-0.137372082737182,-0.0249115956761542,0.195630784094736,0.156747728320949,0.00916981357967577,-0.069620134294089,0.011807674027001,0.00485501033528826,-0.0792664164997039,-0.0797926066445445,0.0166111658745642,-0.073600188417013,0.0850477673589337,0.0179653367508803,-0.111574613424863,0.114154830178239,-0.104288917180135,-0.145272111848904,0.0219710361963124,0.0737762500714349,0.0266125602257411,0.118599388860909,0.038465663263843,0.0519460479127242,0.0737299690753356,-0.086784954370744,0.00712571798353084,-0.174552417546562,-0.218177192634421,-0.0607063023405782,-0.0447122808724982,0.0991820280274204,-0.158284169231902,-0.0675223714871343,0.023171881526812,-0.136389512441157,-0.020218218549883,0.0550994696445667,-0.0266016129294524,0.0973406630890872,-0.0360660554137335,-0.140231566467663,-0.100936611617879,-0.0851799677535105,-0.152222352209367,-0.103158598528455,0.120862325462259,0.0590397266086907,-0.171569964568011
"8",0.169072796041294,0.174303162238305,-0.00469369057402618,-0.10141340509164,0.0201927437017549,0.0429021084748469,0.0924855383698413,0.0783648032791499,-0.217449276849914,0.0118346477190122,-0.0745483221013775,0.0632173487170017,0.0805981455349991,-0.0193121579780374,-0.0405642099955202,0.0627603613051701,0.0652149639873711,-0.0188533587707038,-0.0207022222336544,0.13056211605581,0.0788487061304477,-0.0901441735754061,-0.0852932787441683,0.209838377569244,-0.020683489013271,0.168283795226264,0.107510415255289,-0.00950858926409128,0.0786693164185458,0.139634515277839,0.0648470234792818,-0.0487861183682207,-0.086222749224232,-0.165181468561806,-0.208476726744461,-0.0630205803631999,-0.099041786585937,0.0737521646041382,0.0698558187000282,0.0340007513522753,0.107144407640352,0.124319448725414,0.0868720188707473,0.0681015483677367,-0.0582179626812165,-0.200038396822317,0.0457256156490523,-0.0191559396206799,-0.244671513515749,-0.190415600103148,-0.0193739059274082,-0.132852578771096,-0.115227452919751,0.0508393932871809,0.0230690771514262,0.161757378281329,0.0509762534122034,0.037839586657399,-0.115765716473191,-0.101406698204994,0.054448399162537,0.12265783709358,0.026871013984219,0.0574050215047175,0.11913363625847,-0.0214929451306751,0.175140035473463,-0.152333958647809,-0.0183101902436005,0.0704203805110811,-0.00870545957831648,-0.0535247482167863,-0.090527796849388,0.0500460694980133,0.0626632000362425,0.131793052170721,-0.0626905299930192,0.0168803364782734,-0.128417011297729,-0.118643056782571,-0.110494308843176,0.0186985120521413,0.0825609401775332,0.0282209382345752,0.0593206027650092,0.00412813150459737,-0.0760096817030359,0.0730555154692732,0.0344850226973598,-0.107555880701476,-0.0319376618951515,0.143620404845136,0.154937129514822,-0.0783282128862816,0.0224731288322226,-0.0552078911909715,0.0788979380009157,-0.0635254772825143,0.174952821850717,0.041759583645686
"9",0.0622034144943403,-0.162987329546521,0.0751914600933053,0.0789863528960126,-0.00423554996128685,0.115119575870652,0.0206175043903004,-0.0485311346554015,0.138494406838303,-0.00615356579042699,0.016780391258088,0.0812789975949606,-0.0387284756179568,0.0361735491820275,0.0519700953095004,-0.0490409863592859,0.0206304737155051,-0.152830573118049,0.134067579326888,-0.0236577543936578,0.181994927054621,-0.000317865004459609,-0.0522154379673501,0.0778303162768802,0.0446148302279641,-0.109445264137339,0.0312274842671933,-0.135751220881786,0.0347336850299724,-0.0352990027567331,-0.0299263959583842,-0.0436409792381856,0.102001976032319,0.0337689934499141,-0.0509765944188366,-0.0605137301662126,0.144196547722758,0.0950767622640581,0.0584740257761803,0.236517269468588,-0.122268204878144,-0.110151728934117,0.0914629992004699,-0.0327141847910289,-0.00951635940611925,-0.0245196666947566,-0.0381465895091814,0.0687221721795996,-0.147595249945394,0.0118864574387804,0.0523583046571915,0.102615016994024,-0.101212467937888,-0.0361006443469149,0.113685224378287,0.035529910512605,0.163719383772682,-0.290804461527028,0.0474864446990138,0.0321427170749772,0.151615147683555,-0.0561008353594387,-0.104941995890817,0.0590785228543881,0.0337120086224023,0.0618521070777461,-0.00156225887191657,0.299296814083589,0.0379317149299453,0.190468641020171,0.0175702345131601,0.100334310300679,-0.00830584219947173,0.204814418998899,0.138795445281333,0.0145859289288818,-0.0268998989647574,-0.00509232224988844,0.0507677393091119,-0.0169442920101606,-0.0368257256107659,0.158325691096783,0.125470703323528,-0.150112579180013,-0.0442145726643906,0.212835893759486,0.141083544273174,-0.0377133904056978,-0.136994715484324,-0.0534732250647784,0.034879437897996,-0.0149156183478548,0.00646102256594699,-0.100389052285009,0.0307268100967467,-0.00434537293981602,0.113436509168019,-0.109672693796186,0.134184339442735,-0.00806621455011936
"10",0.097324319644627,0.0175066048962973,-0.0157143274604795,0.0673181888120086,0.12937276797041,-0.095760072044096,-0.15535290277934,-0.0272331356673818,-0.0398092369444954,-0.113886509098195,0.0210459720593417,0.0515994042361188,0.0562872957103613,0.0140005883061209,0.0351057288927736,0.0329153057883966,-0.0906033321085004,-0.000338045255918271,-0.022132353713617,0.0221334902299014,0.155569776403592,-0.0398318016522941,-0.119222399903211,-0.0174250165895316,0.169731234927212,-0.25465635208801,0.0801289170484024,0.101711354387873,0.0239528432777626,-0.0161599853610051,-0.0977417212034176,-0.0404646509365713,0.104158146339982,0.147109819627458,-0.0519720976206587,-0.0888238811382119,-0.00723026364298335,0.0733439002476479,0.178812379397645,0.0333120226167207,-0.100357017619477,0.120300295866362,0.234653837442097,0.0533443406709734,0.0264988189405048,0.0370488169139395,-0.149129764520596,0.0446760049366208,-0.00435052766888857,0.0890617597601261,0.190865049552106,-0.117639765122986,0.0168475044717362,0.111826327464588,-0.106671205736674,0.0174126545202102,-0.0380638622487159,0.10228335785289,0.157935645020234,0.0670513730879186,-0.144157483683381,0.0379918996834737,-0.0335918757219555,0.119071504877357,0.147754908755249,-0.0913693300912138,0.0197215725281168,-0.140323657761228,0.0670638953835905,-0.0968570066377266,-0.177350799752382,0.154257882555497,0.0616557894870172,-0.0104260421226698,-0.0274150908888229,0.129934026258895,-0.148994105228169,-0.00139778358889665,-0.0719360043633524,-0.0729247284015034,0.107899887221644,0.0488290950538761,0.0652914373066447,0.0142434150368823,0.101135303953295,-0.0623505719359747,0.0515058774954437,-0.0305554069421117,0.0462782443556284,-0.0963744447733437,0.173602829775055,0.137822997856135,0.044540378567899,-0.150898346483483,-0.184445707942655,-0.194882021644288,0.0841758401089708,-0.0833750005946312,0.050914298366894,0.0606419354641232
