,u1
0,0.0
1,0.03772094425113066
2,-0.006914244169089788
3,-0.004380414419096158
4,0.03517775662890007
5,-0.004295713026697791
6,-0.048960219294722364
7,-0.03435775823229721
8,0.010448082922456917
9,0.02224540601851642
10,0.002489042624360995
11,0.0021711647998631065
12,0.0010068262043135727
13,-0.016430037684202283
14,-0.002253572680770071
15,-0.011588571754916847
16,-0.00454837697387819
17,0.03000661210732169
18,0.018324703344416122
19,0.019242282800941257
20,0.013884204824397294
21,-0.008525301415339526
22,-0.024151293452526406
23,-0.013605131085834783
24,0.014518770724007707
25,0.020280757720489807
26,-0.0058649279774347415
27,0.0026542748348120054
28,-0.016158640973487008
29,0.015965210987693292
30,0.023078710330774816
31,0.04037861424721856
32,0.017091787718296128
33,-0.015767835274483628
34,0.00899521972023713
35,0.026475782469776905
36,-0.030375049752979128
37,-0.01680869365312318
38,-0.00908225713569499
39,0.018366251793922154
40,-0.0039224741694747585
41,-0.04158544369350885
42,-0.012641304951994654
43,-0.009435575425612873
44,-0.03125515536710613
45,0.016112726926393605
46,0.002598929340519677
47,-0.02232804073507187
48,-0.00916076687848978
49,-0.0326802805725275
50,-0.0019797558125985394
51,0.0074923404301539655
52,0.005982515938368233
53,0.012902935618963081
54,-0.011334930071642456
55,0.012159904584468322
56,-0.012527130672657791
57,0.0003925987592862942
58,-0.015664669196903527
59,0.0073827781095129556
60,-0.013659347368095905
61,0.01978479548803932
62,0.008582275887870036
63,-0.01034891307016987
64,-0.012352944385501358
65,0.011573378423527089
66,0.008446788911974179
67,-0.026504333011052334
68,0.001759843325416906
69,-0.027999834576240303
70,0.04522005559416985
71,0.0033990448357854547
72,-0.0009777286890443131
73,-0.007131273684730194
74,0.013812738209815682
75,-0.021596070617938244
76,0.01572141871919555
77,0.016864877488963724
78,0.003162822480380906
79,0.012114162941796177
80,-0.0001925759163453542
81,0.009177826196453846
82,-0.011041670486413338
83,-0.03181795173611586
84,0.009811170780763299
85,0.014478107815647876
86,-0.032683332751729056
87,0.012941231292200645
88,0.024103498437080383
89,0.02560892653176622
90,0.025444180579705704
91,-0.014158177236921287
92,-0.017747411093338654
93,-0.012560948684334002
94,-0.002783236731304886
95,0.021425545637609945
96,-0.022554521216778964
97,0.025881520972532657
98,0.010536204098225607
99,-0.005238277988399225
100,-0.039415030304894114
