,u2
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,2.876848462275029e-17
6,0.0001246008708367207
7,0.00012965646839460174
8,-0.0003136459560730801
9,0.0003438142055559137
10,-0.000885291915473699
11,-0.0017101129014537603
12,0.00040402583684210106
13,8.944667923005413e-18
14,0.00046300505126751264
15,-0.0012400979404447279
16,0.0004111372116912066
17,1.0995113782115431e-13
18,-0.0017271388561313475
19,0.001670338079645476
20,-0.0046273600777611565
21,0.0032912201714677494
22,0.007745416777878339
23,-0.0014408719960546938
24,1.1764135672553968e-15
25,0.0004674841207695555
26,0.00048781358835041957
27,-0.001792149425256042
28,-0.006126889776368595
29,-0.004898240486461662
30,0.010864173448420876
31,6.806729659081247e-14
32,0.00669706605120859
33,-0.0007615125836125209
34,-0.015993283611654818
35,4.503758976375583e-05
36,-0.012116434824519736
37,-0.013688842763473187
38,8.483448860931166e-13
39,-1.0909784360635391e-16
40,-5.277354074573194e-17
41,-0.0046568307534694
42,0.007516506443718105
43,-0.011121769673340278
44,-0.005747471345360977
45,-6.893357412662839e-15
46,-0.0004307717991484422
47,-7.294512216482476e-16
48,-0.007710910777302453
49,3.218172144698706e-05
50,-0.006684524909598983
51,0.005584422369271778
52,-0.008467891219661327
53,0.0005628125485692459
54,-0.009045551680277592
55,-0.0027297234562139354
56,0.0014697240283773859
57,0.010473242453877176
58,-0.007555570541786889
59,-0.012687650995382759
60,0.01218814391927743
61,-0.01212945852632844
62,-0.0057246622589814545
63,0.0012395371354923098
64,0.0018326407551238605
65,-0.0026740645023577017
66,3.426078865054195e-16
67,-0.0011946938719369722
68,0.0008358978026989663
69,-0.0021006350437267323
70,0.00978762691254199
71,0.014176797337064501
72,0.017504199043466537
73,-0.0122545313519918
74,0.005391697931519124
75,0.008481555810931855
76,0.025665093826384027
77,0.012224569287173132
78,-0.012259171861683465
79,-0.0013555110821486388
80,-0.021360544339301984
81,0.011275554095523478
82,-0.007510813824703209
83,0.008503458913153902
84,0.019238535308167423
85,0.010498692709846734
86,0.028010543438540834
87,0.012643306290249493
88,0.011964090512619142
89,0.013817003608455046
90,-0.004274814763950627
91,0.020634772184336042
92,-4.857225732735061e-17
93,0.014763497884527278
94,0.013237761805818753
95,0.027642684643676405
96,0.014825129081308707
97,-1.8084592525759174e-13
98,0.006189945337617452
99,0.009000046196327448
100,5.529431079676074e-17
101,0.007909000236115508
102,0.011782144615606803
103,-0.00040576515288127046
104,-0.005376249652520034
105,0.026809886611324062
106,7.323785675139584e-17
107,-0.015732200222758865
108,-3.649424512586209e-15
109,-7.372574772901432e-18
110,-0.023983207913505965
111,-0.034798097745517925
112,-0.011156345477627802
113,0.016594025877151853
114,-0.012995481705987416
115,-0.0009074593060208227
116,6.019490461639522e-16
117,-2.5663065422731894e-15
118,0.006976948387150623
119,-8.651933336434328e-17
120,0.029184905932516585
121,-0.025253694581809427
122,-0.0006792307865825506
123,0.05294018012415346
124,-0.003925227589095469
125,1.3484222419202223e-15
126,0.025189125029399764
127,0.008592056374797336
128,0.008485623022716958
129,1.1058862159352148e-17
130,-0.009780642409545749
131,3.968179951296947e-16
132,-0.034975759006634015
133,1.1750312094854779e-14
134,-0.018844515195116315
135,0.03832616041608698
136,-5.263801547417125e-17
137,0.00099383169180222
138,-0.04752455041703992
139,0.056195300969973605
140,7.137519741906574e-15
141,-1.2034644114589102e-17
142,3.1225022567582534e-17
143,-0.0033998983882399005
144,0.03382817192700598
145,0.0161437188055349
146,0.0065448633368277425
147,0.02462269130639778
148,0.016406580061167682
149,-0.027964195430458947
150,0.013842019131962388
151,0.0013883365941328937
152,0.001108710241341741
153,1.592424222467159e-05
154,0.010988632569072962
155,0.0009445664451286248
156,-0.01955295457710098
157,-0.010921874975775294
158,0.03533338841422175
159,-0.006444464816818569
160,0.018327204533068915
161,-0.01087484168063228
162,-0.017130193361182187
163,0.004809781323545973
164,0.0026378678252488557
165,-0.0024516099430580795
166,-0.0088441665126909
167,-0.0423895660057278
168,-0.005760568181528124
169,-0.030008494525437825
170,-0.05061130549713413
171,0.040955210542452235
172,-0.024805800560203303
173,-0.03938094457447109
174,-0.014068560564983708
175,-0.04672285453869619
176,-0.003601018335859732
177,-0.014062216585052007
178,-0.01128265387826062
179,0.015498768978019325
180,0.01902880303290485
181,0.017838139176181773
182,-0.013603746672541496
183,-0.008013377743139462
184,-0.011702090932975175
185,-0.04024631204140995
186,0.030550214846827437
187,-0.020819401443999564
188,-3.1225022567582534e-17
189,0.022930725636692004
190,0.006844738613854044
191,-0.0046146741871662495
192,0.0025645282560998414
193,-0.01867692070703922
194,-0.028748927953274373
195,0.033191655510070965
196,0.031800310053986744
197,-0.0770641770024409
198,-0.035038475639111416
199,9.32413868337534e-18
200,6.93889390390723e-18
201,0.020962357726043518
202,0.010094879759881787
203,0.0581469897681058
204,-0.036138412938201143
205,-0.04160602272785489
206,4.2847669856627145e-16
207,0.025878988247777863
208,0.017853016615396837
209,0.07649630026128634
210,0.008296546303349424
211,0.0193366132298546
212,3.252606517456514e-17
213,0.011627283096157296
214,0.008807168272916407
215,-0.00012111147052573366
216,0.0034277448106715728
217,-0.019555841918762914
218,0.05705902334605252
219,-0.03890572971275331
220,0.009217902142769614
221,-0.0022429784348133594
222,0.04582932491963488
223,-0.00440120575271729
224,-3.946495907847237e-17
225,0.012378351299818647
226,-0.011646714134739127
227,0.03661959705380092
228,0.014752600170079858
229,-0.010833151445194032
230,0.004378013845001178
231,-0.013329434525243862
232,0.014169392180555598
233,-0.029500686962121124
234,-8.543513119185777e-17
235,0.05326513673210838
236,0.071621279435504
237,-0.0141010389910934
238,-0.012039849548222148
239,-0.003987021203914286
240,-0.029219832207506014
241,-0.012436918489701007
242,-0.01167843873488859
243,0.0045156423694585595
244,-0.02635721033308071
245,-0.008506253759901227
246,0.0036850309099423495
247,-0.026137399752404117
248,0.017235385826983255
249,5.583641188300349e-17
250,0.05448210554819249
251,0.012161857852311175
252,0.03199197794541614
253,-0.01690152136629604
254,-0.015225506447391467
255,0.019123872296345025
256,0.008522666341699228
257,-0.05009084271268587
258,0.03662323069592734
259,0.010944092183137145
260,0.024475343812767232
261,0.07313885810152534
262,1.7046368656903347e-15
263,0.00338991209456424
264,-0.024880005530288952
265,-0.01766392077118929
266,0.01948853549177017
267,0.03709748375538355
268,0.007524411090278885
269,-0.042350313814193616
270,0.011446944740798166
271,-0.01688438960483121
272,-0.058858283194022566
273,-0.024380677130631863
274,-0.01345074257957574
275,-1.2143064331837653e-17
276,0.03603647708446744
277,-0.0061302972969662665
278,0.010754589340618013
279,0.049918402464916065
280,-0.005692902719574991
281,-0.006464411327174738
282,-1.7347234759768075e-18
283,0.0021494597595343116
284,0.04644879509842746
285,-0.023320901909093382
286,0.004234792461358822
287,-0.050209995870169714
288,-0.020575114911205592
