,u3
274,-2.0194839173657907e-28
275,5.679798517591286e-29
276,0.09304582643538797
277,-0.029634609229074366
278,0.03028753191270934
279,-0.07801320264034119
280,0.00746873090436108
281,4.023190616627161e-29
282,1.2937318845624596e-28
283,0.007535203717733128
284,1.752071362950979e-20
285,0.00020277635251802348
286,0.016906533022039125
287,-8.284264605806433e-22
288,-4.013329855311898e-28
289,-1.98792948115695e-28
290,0.020186115443457938
291,2.2870162326101814e-26
292,-0.00021549653128196368
293,-2.1841586313306767e-29
294,3.00563496086457e-06
295,-7.907450787855335e-23
296,-8.73177817482852e-18
297,0.0614522733509151
298,0.02476239798503703
299,-8.252422953689136e-20
300,5.882935985713329e-20
301,0.10521640776093806
302,-3.033170180574791e-28
303,-7.88860905221012e-31
304,-2.6032409872293395e-29
305,-0.059592948722063055
306,-0.04538331019730746
307,-2.1333301437226565e-20
308,-0.020220705922749674
309,0.0667876588540733
310,1.6568374068133604e-23
311,2.123145170692489e-29
312,1.2645994978516805e-27
313,-5.907828623006735e-28
314,-1.7133072785268853e-29
315,0.00029195067425899794
316,-0.017382800694692117
317,-6.458798661497036e-30
318,-4.930380657631325e-32
319,-4.276422732552642e-25
320,-1.708376897869254e-29
321,-4.565644085923761e-05
322,0.03960773661365887
323,2.5440764193377636e-29
324,-0.03823107839477122
325,-0.2596778732979253
326,6.409494854920722e-31
327,1.0624970317195504e-29
328,0.059771486242364155
329,-0.012716736829842314
330,-0.011159718740671586
331,4.375712833647801e-31
332,1.9863271074432198e-29
333,0.06672138531565146
334,2.8892030653719563e-29
335,0.08074507472305671
336,2.126226658603509e-31
337,-2.2420906040578448e-29
338,-4.2000680227196845e-29
339,-6.162975822039156e-32
340,0.11988192749855375
341,-9.86076131526265e-31
342,0.22621971556358111
343,0.05626056430941579
344,-0.03648685844740778
345,1.8488927466117467e-32
346,4.930380657631325e-32
347,0.0
348,-1.540743955509789e-33
349,-1.4199881479967092e-30
350,7.395570986446987e-32
351,8.702795936199823e-32
352,0.05577535346849801
353,1.1555579666323417e-33
354,-2.4074124304840452e-34
355,9.629649721936181e-35
356,1.4564845204428473e-33
357,-9.997502341314143e-30
358,-0.013937254934751918
359,2.5277830520082475e-34
360,0.046880974141899893
361,0.17704432011242335
362,-5.642372883946981e-37
363,-0.014325693101975116
364,1.4469233432668466e-35
365,-6.517115372092594e-30
366,-7.232045322441809e-40
367,-0.006365224529058794
368,2.782615533587134e-38
369,-0.06429096258132631
370,-0.07445398794655643
371,0.10503298441779606
372,6.457183323608758e-42
373,4.3047888824058387e-42
374,1.0761972206014597e-42
375,-8.51989466309489e-43
376,-0.019284425300994872
377,-2.690493051503649e-42
378,-0.05835855272954955
379,-0.00452481797306879
380,0.04086124587272945
381,-0.043234156426361005
382,3.096869606157846e-43
383,0.002535474454922747
384,3.3631163143795615e-44
385,-7.847271400218977e-44
386,-0.0016394684469077452
387,-7.174648137343065e-43
388,0.08434910862576796
389,4.125422678972262e-42
390,0.03429087772814047
391,5.044674471569342e-43
392,-0.0705423562603037
393,-0.035857350989864055
394,0.0010606842776413156
395,-3.5032461608120435e-46
396,0.05052463920646079
397,-0.016263191402040432
398,-1.865589767644353e-48
399,-0.13369467648618663
400,2.672764710092196e-50
401,-0.1201318179773844
402,0.044824631090641984
403,0.0
404,-0.04388424068095496
405,-8.156630584998157e-56
406,0.0019462861267226588
407,-0.03057959001728196
408,0.0
409,-0.02659394780746366
410,1.519290839321568e-63
411,0.0
412,-4.636507688359278e-69
413,-7.802373094317097e-68
414,2.3318373627978788e-70
415,0.05908415259301629
416,6.487500654016322e-06
417,-8.636168555094447e-78
418,2.2138615680784103e-80
419,-5.610425967912995e-80
420,-3.473160056765869e-80
421,0.0
422,0.0
423,0.0
424,-0.09477303766297374
425,0.0
426,0.0
427,0.0
428,-0.14377121222637665
429,0.0
430,0.0
431,0.0
432,-0.14643315782322663
433,0.0
434,0.0
435,0.02179403068591091
436,0.05426594421349296
