,u1
0,0.0
1,-0.007352680739107103
2,0.007412574149321016
3,0.024975335882545985
4,0.018905113532812493
5,-0.013056868971287508
6,0.00994859254710004
7,0.01522267626992976
8,-0.01906449475662205
9,0.0007338650503024343
10,0.024090273468793746
11,0.018019580119329325
12,0.013784629961708981
13,0.0009820923907612237
14,0.01145915128884373
15,0.04303361458525403
16,0.015913497461267658
17,0.0030839793159309855
18,0.0004495872530785753
19,-0.002374419291705418
20,0.006857800981196286
21,0.012209357390996543
22,0.006241011559739691
23,-0.0024202354242877197
24,-0.007783616729306085
25,-0.0202550604314371
26,-0.01699676447892837
27,0.0222803723005828
28,-0.009096467629126113
29,-0.005195302787199755
30,-0.01665856756156477
31,0.008388479871122567
32,0.013784350205573935
33,0.018439363590591232
34,-0.027037454861666525
35,-0.00935501532783749
36,0.0192512846340419
37,0.04628870075728971
38,-0.017305040787581483
39,0.002688570478579604
40,0.009405572175561506
41,0.01034371366253872
42,-0.0208885407432543
43,-0.03708032602159862
44,0.008261124040991408
45,-0.01984815323712291
46,0.016255642100369744
47,0.004196781672095686
48,-0.020583784901153087
49,-0.025823131292760773
50,0.022222970728378717
51,0.008233841875495355
52,0.007544194006019242
53,0.04537668574338176
54,-0.01165017146475655
55,0.0051993301796449416
56,0.004850105836533252
57,-0.0016730415820933012
58,-0.0025288426047792543
59,-0.005183108343350568
60,-0.00408956363426657
61,-0.03912295359236823
62,-0.006825046399380713
63,0.030757303490571673
64,-0.019536373039637397
65,0.026263019164357554
66,-0.005225616986663796
67,-0.0062132869651839095
68,-0.01672860861631012
69,-0.03448599634071821
70,-0.022073510338287593
71,0.02746827714621463
72,0.0030734470766448714
73,0.011124921924488254
74,0.016417827295499617
75,0.020678655022888598
76,-0.01174141770379806
77,-0.023115839124828327
78,-0.004989503060960801
79,0.009312995178382674
80,-0.016213393831693207
81,0.021883949589841682
82,-0.005676326808281044
83,-0.023154437724805344
84,0.018667289383458685
85,0.02882522794984151
86,0.01637459531170705
87,0.024316350671650246
88,0.0116391478387057
89,-0.039825957631077484
90,-0.001526701765432329
91,0.03152555004637835
92,-0.030404951444977773
93,0.006203703668438784
94,-0.03214438994550519
95,0.01062600636928854
96,0.0008194344532901719
97,0.0221014737133783
98,0.022266813400908785
99,-0.004686431951021516
100,-0.01283229409092183
101,-0.04768787248338229
102,-0.019836095053716227
103,0.01780717527299591
104,0.025108383539560356
105,0.023803837964403444
106,-0.005396136727150211
107,0.011339858220261182
108,-0.030785815536952206
109,-0.006700340197717237
110,-0.01541680841409211
111,-0.008685102353060649
112,-0.03340806487815274
113,-0.013234900791393672
114,-0.018915203317393475
115,-0.006577725538978404
116,0.00899712155091737
117,-0.026084688607923363
118,-0.015263928061323723
119,0.002091746373761708
120,0.024923265813336107
121,0.011032616231041821
122,-0.013397506573650337
123,-0.012738042553032661
124,-0.01912170261139546
125,-0.014368527785554822
126,-0.01805620096728987
127,0.0016890136244847576
128,0.032480481188650295
129,-0.01725672277621742
130,-0.011630387197797151
131,0.009594597542052871
132,0.010089885191576387
133,0.0031690598147166467
134,-0.014122500730311616
135,-0.015422111966041551
136,-0.015644438033501767
137,0.024871657774771874
138,-0.030561334710211212
139,-0.003478272083268039
140,-0.015896935348635247
141,-0.00986281633547687
142,0.02092105729782958
143,0.035893527712533416
144,-0.01832097016628645
145,-0.014503452361676945
146,0.00945576907632214
147,-0.030749514529791837
148,-0.016901221347331217
149,0.007304297436668404
150,-0.008423782009210543
151,0.012410946222348116
152,-0.0079249832983084
153,0.008313554665232205
154,-0.013167708187181939
155,-0.008194138546473127
156,0.0038195438433561127
157,-0.048357382057910875
158,-0.008102745389760246
159,0.03985999552769397
160,-0.011156298664088486
161,-0.022609093349804245
162,0.007780700686497333
163,-0.02356759917382497
164,0.003540352819282773
165,-0.020647905012659052
166,-0.019560387991422047
167,-0.011278402683188313
168,0.040049023203478216
169,0.007468183833424813
170,-0.005023618322636136
171,-0.008052247201328895
172,-0.01887851606664315
173,0.020176066417694517
174,-0.0006672809875084945
175,-0.013143832901750184
176,0.044171313470516435
177,0.003007527161055594
178,-0.005354100839919169
179,0.00858351843770838
180,0.023117772012840227
181,0.029744579740779684
182,0.002770411060520887
183,0.01805937240380233
184,0.01822992907694541
185,0.024588290248547466
186,0.03066820073847056
187,0.020514173743085118
188,-0.006916590450184427
189,-0.010605257315353743
190,-0.004184346848692917
191,0.041785989266109505
192,0.0202934198642068
193,0.004568272619113161
194,0.006987211572156894
195,-0.017233100426343555
196,-0.03203645073298004
197,-0.019496944202703252
198,-0.006150156592053541
199,-0.015101709403163669
200,-0.019231360020888367
201,0.05131054513418527
202,-0.005800164311934291
203,0.005631747176125588
204,-0.01735407074143004
205,0.025270115026705543
206,-0.005892344324583485
207,-0.028259439134680406
208,0.0021829686768432776
209,-0.009977240316404228
210,-0.02340623632404872
211,0.008989321783547027
212,0.0023887578613744132
213,-0.01741537173370728
214,0.019817858771270496
215,-0.005319964447162047
216,0.00998252674716228
217,-0.0343376412708003
218,0.03506848934990666
219,0.023297539185291944
220,-0.004317280228685173
221,-0.01064535726792636
222,0.015229978300806435
223,-0.0062178854336800175
224,-0.01000331656224307
225,0.0054174918941030095
226,0.014647315017490036
227,0.03181908759276441
228,0.06643420346711804
229,0.013592147599977853
230,0.028272487950180083
231,0.025128942526779937
232,0.006211782167594977
233,-0.012872758708008606
234,0.024702921560579353
235,0.008199601616246778
236,0.004604402742066246
237,-0.013415374856836073
238,0.0176351161924198
239,0.0327252762702593
240,-0.007739894150820705
241,0.016097758836846818
242,0.013776012208117637
243,0.010118539221969555
244,-0.00846782953484005
245,0.030966997796256713
246,-0.024397869906538174
247,0.02665389373319366
248,-0.022803386793154065
249,0.014250298602581566
250,0.001553291478628615
251,-0.02142823670482753
252,0.008321869891823581
253,-0.005531538850878032
254,-0.017808011108092756
255,-0.016169147092677343
256,-0.047881020549048935
257,0.013724782793017067
258,0.013673887962163768
259,0.006610290921859129
260,-0.007724291969834119
261,-0.03377438358887392
262,0.02046183281234552
263,-0.020972903136796076
264,-0.03715435188482777
265,-0.0005967016800673678
266,-0.020131295975106548
267,-0.04379535021990554
268,-0.008615694039313783
269,-0.01041100295183629
270,-0.0355940043481942
271,-0.014172059739932895
272,0.012369999245799968
273,-0.013346942822065453
274,-0.0014307356242210308
275,-0.01692770767544046
276,0.024704480552547915
277,0.005540422934720009
278,0.03716605600817367
279,-0.013926108508962197
280,-0.00581342619023732
281,0.007849589421927719
282,-0.00881254944505983
283,-0.031501561947299424
284,-0.012484584594945157
285,0.018309802132141173
286,0.021982818933929112
287,-0.040421634159398125
288,-0.0061824708834087045
289,-0.006808835243496921
290,0.021462279070963246
291,0.005341184461682981
292,0.012679488670276889
293,0.01125671666987045
294,0.00495369909140629
295,-0.00841317489726595
296,0.006987085361198649
297,-0.04578448455853527
298,-0.017856902486577782
299,0.01350815953235577
300,0.030193101993610465
301,-0.011257677876087708
302,0.011466741033672097
303,-0.027948355441432423
304,0.005953290066658586
305,-0.0182436501507785
306,-0.04195196354528042
307,0.007672986766284065
308,0.0012698629134273263
309,-0.02423431838135335
310,0.036732171530544824
311,0.009807426255348159
312,0.018868467579997238
313,0.012231800151457011
314,0.027844746859704794
315,-0.012659460230792662
316,0.012716524363367307
317,-0.04272964663746252
318,0.013336761267037983
319,-0.0069457060666553464
320,-0.002564205822834148
321,-0.014921214223672971
322,-0.014252101643528194
323,0.021433429709531503
324,-0.007905884865947196
325,0.012060141665788233
326,-0.0272693109609582
327,-0.012935185583462069
328,0.019715239355633574
329,0.005491226844084413
330,-0.01401609283943613
331,0.012587254275479208
332,-0.0017412765796983771
333,0.015823376946080873
334,0.0025551387579873758
335,0.006642316474013176
336,-0.0009491826001441804
337,0.02570809619276857
338,-0.007594793699966246
339,-0.021236676703965868
340,0.026009953997650187
341,-0.015320133521974573
342,-0.022164899012913634
343,-0.012872500582422909
344,0.011119028058366131
345,-0.00861907170332458
346,-0.024023064920299642
347,0.045292086933578356
348,0.032605090671919267
349,0.006198348157211982
350,-0.013393471747711142
351,0.0054311262391564825
352,-0.007478644953818072
353,0.031175526279548223
354,0.003334363291970858
355,-0.010149424185362231
356,-0.026156459291974306
357,-0.023401758722651583
358,-0.032622672913005434
359,-0.005988338678733715
360,0.026595173340505013
361,0.017606630835928318
362,-0.006551659864460727
363,-0.011830477474645459
364,0.01013669107114774
365,-0.02063698975885327
366,-0.025592528864022645
367,0.012868377362651551
368,-0.01850626057382122
369,0.027121919538796002
370,0.018484952025123874
371,0.015985710993276336
372,0.006425239958460412
373,0.019395257586657246
374,0.004811951912764288
375,-0.02635237177059809
376,-0.024051066815378153
377,0.011462727725443066
378,-0.0021221331885499153
379,0.024728459924945656
380,-0.03592087512481397
381,-0.0003329052046259922
382,-0.019204820137059698
383,-0.016595023738076913
384,-0.009049910819180452
