,u2
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,-1.7095434358751042e-17
6,0.0001849804693722845
7,4.800354160343965e-05
8,5.453722696083926e-05
9,0.00035238842915582473
10,-8.674733792257912e-06
11,-0.0006534400558661202
12,0.0007960851191970329
13,-8.782037597132581e-18
14,-0.00014650356893329813
15,0.0001809583295252864
16,-0.0014535632306861722
17,-1.3315166840204695e-12
18,-0.000876196211547205
19,-0.0019688300324288625
20,-0.0023666266246918162
21,0.0035104306852031405
22,0.0015134745692775306
23,0.0017256732696808677
24,1.4645341959561985e-14
25,0.0038353230331875494
26,-0.0017363218336301745
27,0.0063313417555949415
28,0.000728465662451074
29,-0.0010435144810545993
30,0.0064498776053263165
31,-2.791798571293544e-15
32,0.004296588137773803
33,0.0032718686584514104
34,0.0007009373515918462
35,-0.002541484577731183
36,0.006780160650404365
37,-0.013830023676180015
38,0.0003190591121941482
39,2.0278985196804645e-16
40,-8.554355140910626e-17
41,-0.007074765976863767
42,-0.0008377726039598813
43,-0.00042392024255897675
44,0.0017206082782604013
45,-4.101162768763154e-13
46,0.0069934030497104845
47,2.0301230314878617e-13
48,0.0013956229708911704
49,-0.01146775806111872
50,0.002591310160431028
51,-0.018202970826004725
52,-0.014582969581298564
53,-0.0011010986970378478
54,0.007236611419383913
55,9.733277251930071e-05
56,-0.01148747499336088
57,0.008454799434065172
58,0.0021134836511629354
59,0.005792016870054721
60,-0.01253900388162296
61,0.004917370387477688
62,-0.020964238212061483
63,0.00018359754453736062
64,-0.00353872822252719
65,-0.004526812801736533
66,-3.365320175308105e-14
67,0.005305233816803493
68,0.006465461593498462
69,-0.005461604887707578
70,0.0013536186950060408
71,4.3691126062837665e-05
72,0.0028923194655980293
73,-0.006765694600297835
74,-0.001414397109745545
75,0.008626933144730111
76,-0.009341590928605545
77,-0.008845871870457218
78,0.007820683707066178
79,0.013006844378111103
80,-0.00759336316515467
81,0.0015460621338011479
82,-0.03564245531245584
83,-0.008088847512348639
84,-0.008690773787079572
85,0.016126136097799396
86,-0.01767629637764075
87,-0.0030466798273974757
88,0.024355306702002196
89,-0.010023815949098515
90,-0.006327687741402065
91,0.009532846421260633
92,-1.7347234759768063e-18
93,0.0005928356578793241
94,0.00035725144435938766
95,-0.0191111963550114
96,0.017182311737251193
97,-3.876890128373665e-15
98,0.0006808335112024956
99,0.004872050282392686
100,-9.351243737687471e-18
101,-0.009925581233573044
102,-9.65816969863898e-05
103,-0.00048462912274053
104,-0.008622018512009317
105,0.005706972461287748
106,-3.556183125752453e-17
107,-0.010076346256967177
108,-2.0095958317561937e-14
109,4.076600168545495e-17
110,0.007363917811441253
111,-0.0031059218286983155
112,-0.029056283201457544
113,-0.024677972076406058
114,-0.007445541317825035
115,0.023485739373648885
116,0.0014466354233284245
117,2.49660101619975e-13
118,0.012380665117254499
119,-1.2308405163141683e-15
120,-0.0012047923415901584
121,-0.017744719748068113
122,0.0009878453090750952
123,0.01764874776811793
124,0.002569910685324833
125,-1.4497138298846794e-16
126,0.010343488770920988
127,-0.006755983204606587
128,0.013638313423658443
129,-1.7347234759768063e-18
130,0.04639889858178592
131,1.0983965473276842e-13
132,-0.009736623258842933
133,4.339256547396945e-12
134,-0.019582726492203655
135,0.008126868485712898
136,-4.553649124439117e-17
137,0.00030299764532849144
138,-0.021346773523294824
139,0.020056415135909687
140,1.111871011927334e-14
141,-5.46437894932694e-17
142,-1.2576745200831845e-17
143,-0.018964155470750702
144,0.018030583633981835
145,-0.022110326692226935
146,0.005004274277724248
147,0.014377718425535676
148,-0.003634873010128072
149,0.007434133007518967
150,0.03374730681406722
151,0.058708966144472144
152,0.017955880246976
153,-1.739959630368825e-13
154,-0.008126316681638312
155,0.0009447069221203519
156,-0.0012520334167794459
157,-0.011635643886955316
158,0.003202609134023251
159,-0.011872933352564065
160,-0.033088239463335674
161,-0.016187879681236292
162,0.0022795898857707283
163,0.0028748400508266294
164,-0.027082296672230062
165,0.012284380886461116
166,0.010128615312540522
167,0.016079842299986873
168,-0.013569039198519203
169,-0.0013079839884033977
170,-0.004879319238563973
171,-0.00524925115098437
172,0.00278301000743014
173,0.001443092484590013
174,-0.0008548455011913865
175,-0.0012622445126752736
176,0.02968284539236616
177,0.000726045850097214
178,-0.016370970355394338
179,-0.027145218348389896
180,-0.03390340283555906
181,-0.06888695132804987
182,-0.01681104512200337
183,-0.016650183038829366
184,-0.015815940001853594
185,0.0007434030751405924
186,-0.010478087920022762
187,0.0417620801787653
188,-2.77555756156289e-17
189,-0.01654253300335795
190,-0.011353987024388695
191,-0.0026086759961436393
192,-0.0016192399407598075
193,0.005460402357959384
194,-0.014336265035383126
195,-0.0008328804007468164
196,-0.0002868745161810665
197,-0.011489563789148964
198,-0.011516214745207516
199,-3.5128150388530325e-17
200,5.204170427930419e-18
201,-0.0352781057933223
202,0.006771653302470312
203,0.002203772795719282
204,0.06668667779001747
205,-0.0408396206716996
206,1.9601291076365427e-15
207,0.0071105723103371795
208,-0.0203376969966152
209,0.04161107213737551
210,-0.01675443473120818
211,0.031670885257881455
212,-3.5128150388530325e-17
213,0.0027369054748845926
214,-0.03364239017686016
215,-0.00011745634421590816
216,-0.008983453930002546
217,0.010193521172747778
218,0.03317316261787511
219,-0.02828011052244261
220,-0.030635388312513657
221,-0.007622599125454905
222,0.0287044352479018
223,0.02219293229420636
224,-4.683753385137377e-17
225,-0.014993908967660842
226,0.0005321333317057703
227,0.02054822688814023
228,-0.017169856625819394
229,0.04638197182279619
230,0.0032880187644355927
231,0.014083459503318536
232,-0.01656474014258313
233,-0.05113403176502528
234,8.095905673285993e-14
235,0.03793746426731231
236,0.010095193330938881
237,0.008749957716916234
238,-0.015733616732111065
239,0.016488928694200627
240,0.016745780107125144
241,-0.00399330052409364
242,0.003846260756728987
243,-0.01103206876609873
244,-0.00608893937280447
245,-0.004180865420921079
246,0.007929651181048625
247,-0.0051021747870640425
248,0.02455994927234471
249,-3.308985030425758e-16
250,-0.018722769620455156
251,0.010123443835069718
252,-0.06968571493472314
253,-0.0011587897992782405
254,0.005515827769177402
255,0.030722373759467844
256,0.025259619623076282
257,0.051601799040742254
258,-0.020284758283046565
259,0.006178696558585618
260,0.0016419042850304012
261,0.01273176914748923
262,-6.15247870011659e-14
263,-0.032008090050748964
264,-0.03363843395630531
265,0.038969032526236715
266,-0.007889995506403116
267,0.003959813319185009
268,0.030927143072313003
269,-0.017598403506626774
270,0.008630874049575927
271,-0.002193986374103514
272,-0.01964003029294109
273,0.04902606872042005
274,0.019350460972714353
275,-2.6020852139652095e-18
276,-0.003109877667301919
277,0.015829749835792033
278,-0.01393460544187553
279,0.014260787204392888
280,0.008225153086062057
281,-0.006123141614666659
282,-6.548581121812444e-17
283,0.007019291171009213
284,0.002178301560784716
285,-0.00036121551462758964
