,u1
0,0.0
1,0.012524858662882474
2,-0.016147415501092277
3,-0.0022979278493213983
4,-0.03382746317613641
5,-0.0200488034762478
6,0.002796869242276951
7,0.029058597635705334
8,0.006340478022847537
9,-0.015859260406135705
10,0.008798806604169002
11,-0.029252219544004216
12,0.004468337539233979
13,0.027440030647730356
14,-0.0016951808608039328
15,0.016010998420485686
16,-0.014208510054584256
17,-0.004942878151814103
18,-0.025925418536331298
19,-0.032583109449114626
20,-0.029699571042590026
21,0.0120138548980709
22,0.03131961478912262
23,-0.004375935648773773
24,0.010132877127702769
25,-0.04083317907197495
26,-0.021117975955127197
27,0.02611537007435985
28,0.004868839182065018
29,0.016060201151008827
30,0.014848934660461
31,-0.0030456796251995895
32,0.014497129955540927
33,0.003107082852854317
34,0.006085219800904538
35,-0.012602472890349648
36,-0.006342658728352596
37,-0.03951118204323163
38,0.008480490457421839
39,-0.016842518596937237
40,0.0032237987733272733
41,-0.0002636623693913633
42,0.017774664240972685
43,-0.010266217514746379
44,0.030047608852084497
45,0.00375113164673225
46,-0.0242068224305156
47,0.0035239546484571245
48,0.017592832410893645
49,-0.00989573713102494
50,-0.0013417071939028993
51,-0.014378582202469571
52,-0.006269829510282348
53,-0.003377966550981873
54,0.012245017166130788
55,0.01261056844521431
56,-0.014117729329903505
57,0.006759451985397346
58,-0.008392655128068156
59,-0.0030178318115020686
60,0.024592531945960467
61,0.011109705673087724
62,0.014961550091995537
63,0.005203916443120808
64,-0.012064688334103728
65,0.03368478284909378
66,-0.030669706005229995
67,-0.00767578726708799
68,-0.005591999773667173
69,-0.012209632159045188
70,0.024618205795468587
71,-0.01613507963663486
72,-0.0004222403282023312
73,-0.018371266730217634
74,0.0033630176275808743
75,0.010392468509633308
76,0.016969181339028926
77,-0.0023621373008587787
78,0.032279842313285706
79,0.01783508442407367
80,0.006382099949053611
81,0.007386503547751488
82,-0.0019495608865152262
83,-0.024928557947831494
84,0.025577850350716632
85,0.004055563240346049
86,-0.011010944221314023
87,-0.039981322153349166
88,-0.0024931962468607957
89,0.002781297929664102
90,-0.024985030596715866
91,0.022570345594277126
92,-0.04123410980415398
93,0.02642836820918393
94,-0.009571319659916044
95,0.021941687854969017
96,0.009233087516638948
97,0.014191741322666221
98,0.0038677273413637863
99,-0.007126279189917613
100,0.007345823675328826
101,0.0281575557944512
102,0.008204968945073056
103,-0.01919486927413858
104,0.009703890603802098
105,0.0402392112228721
106,-0.02309120348080948
107,0.03493058208926983
108,-0.01897019056239301
109,0.012530951302761153
110,-0.029360514479531443
111,-0.02612761363692202
112,-0.000126255297272706
113,-0.003847939734566918
114,-0.03121119985753119
115,-0.03240282866155615
116,-0.014349211254261448
117,0.001492042658078413
118,-0.022010983419609897
119,-0.0013478282095182041
120,-0.027019054373432567
121,-0.018611897545768207
122,-0.008011060032223802
123,-0.0009757679071813785
124,-0.029132948180937725
125,-0.008010379602014563
126,-0.000286477002455074
127,0.03560421499453158
128,0.005035116934960755
129,-0.006373942653150832
130,0.011301955193144477
131,-0.011247302959201714
132,0.01598418797083639
133,0.013208328117873992
134,-0.019277993766418578
135,-0.039987978115144214
136,0.03222338768149142
137,0.01937176716939015
138,-0.011320430736857947
139,-0.029972544974845656
140,0.016908729528037163
141,-0.00839775066046002
142,-0.007066963815958849
143,0.020018481956436057
144,0.03358165595731757
145,-0.0001612361094594933
146,-0.010442567393086988
147,-0.01163521533785997
148,0.03841525204815088
149,0.014101495560141687
150,-0.014464268901173105
151,0.03113472174941105
152,-0.008268163380061021
153,0.026582821609368267
154,0.014238370241399314
155,-0.0021380501983126465
156,0.014814291252149845
157,-0.02102405561942175
158,0.0033965518294052006
159,-0.021196101675000516
160,0.02678490848923116
161,0.0054221378092248265
162,0.005442073918569263
163,-0.014939597464947725
164,0.0012044275290952436
165,0.006456476479983114
166,-0.013654470556916149
167,0.04624749950345077
168,-0.01763944108952643
169,0.010938508177753837
170,-0.008100815994275713
171,-0.02297236061742517
172,0.0177798818886742
173,-0.01058656308720425
174,0.0057834658350385615
175,0.008598170963326955
176,0.005140822648683162
177,-0.01287277323830022
178,0.014940563028642564
179,-0.01957215716636302
180,-0.02980116792124162
181,0.0028974472505576415
182,0.008678161588997351
183,-0.013604689892057186
184,0.014438924560352768
185,-0.018350798929009444
186,-0.03168250464841225
187,-0.02418215612247942
188,-0.009097716033308601
189,-0.0021806616711524604
190,-0.008381284743433573
191,-0.038171340288570374
192,-0.009204634962157803
193,0.014971926345612245
194,0.026061320787963253
195,-0.006143348185683857
196,0.011739228852803924
197,0.0021217452546723778
198,-0.003264801420367645
199,0.014654304877906378
200,0.012272286974212543
201,0.016977806487693786
202,0.012863577751801506
203,0.031342382150153045
204,0.046340520834244094
205,0.02904181411238584
206,-0.009147235582065665
207,-0.010417056668386658
208,-0.013671139158921071
209,-0.024945493760436626
210,-0.01288155077847012
211,0.009236048101299436
212,-0.010944203052227344
213,-0.04359536309199537
214,-0.010146539561335847
215,-0.012260457673059206
216,0.009672498945770837
217,0.006563483996973451
218,0.0021274052554517984
219,-0.02731449994935899
220,-0.008527743094934656
221,-0.0023613333615034944
222,-0.03146487107406151
223,0.014296331953455073
224,-0.027225095863603114
225,0.010866320937714525
226,-0.0005615399757464037
227,0.02749783928008653
228,-0.010041985684871376
229,0.005772170339598711
230,0.019484293670545796
231,-0.03039764005208666
232,-0.02251273290980548
233,0.024514397822318706
234,-0.026538646727835666
235,0.0048004148066349535
236,0.023280611685208296
237,0.006179341776567393
238,-0.04063234189359922
239,6.123422711671636e-05
240,0.006511099821641262
241,-0.017742037062575412
242,0.026795357245791695
243,0.007215548941763186
