,u2
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,-2.444760041704226e-17
6,0.00010964691520070797
7,-0.00021117465622561484
8,0.00039823261051131256
9,0.00038351416730430724
10,0.00017329404138406268
11,-6.864077804947609e-07
12,-0.0005916474208017041
13,-8.145068820797354e-18
14,-0.0020261956047769865
15,0.002025069260841498
16,0.0004175214351294142
17,1.858406142732708e-12
18,-0.0022384300942845303
19,-0.004374120874496912
20,-0.00046567661626316343
21,0.004840149940699299
22,-0.0030845934957647756
23,0.0007409791968013244
24,-5.0252770694703137e-17
25,0.0014647228643611808
26,0.003812310107617471
27,0.0003790730240904369
28,0.012588563398452565
29,-0.005112038328155418
30,-0.010421080999279811
31,1.2281175425579718e-12
32,-0.003730355804299032
33,-0.011395520782925404
34,-0.000952297886435759
35,5.943285331109009e-10
36,0.012846868129825316
37,0.00029070811990165255
38,-1.0693069498433906e-10
39,-4.085273785925381e-16
40,-2.9056618222611525e-17
41,-0.004719865930369806
42,0.0013029921622701218
43,-0.00564680468344277
44,-0.0030883553183153867
45,-8.662293476372104e-11
46,-0.0019796023102130198
47,7.739848258830896e-15
48,0.01602330155716633
49,1.1741952027463817e-07
50,-0.019003859029951657
51,-0.0042300296715737954
52,0.006288161983711975
53,0.005727062582863171
54,5.05287001476007e-15
55,-0.014819344719517053
56,0.0029320580460916864
57,0.003153264413523156
58,-2.108866474742448e-08
59,0.004072630294208016
60,-0.004705323790627456
61,0.015975905742134016
62,-0.009306672059750535
63,-0.023330351786121806
64,0.0008887375389892634
65,0.028579216458032245
66,1.822853933769464e-13
67,0.015224557204959174
68,0.0006720751933033741
69,0.015391191682916066
70,-0.010798865159559485
71,3.063135207476186e-05
72,-0.0036099941086353464
73,0.018772403020040355
74,-0.006532445841956297
75,-0.045935961165703365
76,0.02290097083334176
77,-0.007745953660206174
78,0.0023725123792630483
79,0.0019046379616769681
80,0.026444824290589544
81,0.0012219969889554478
82,-0.012085135728167233
83,0.015658727981132447
84,-0.013131391271322325
85,0.023543252474876143
86,0.018230645756917015
87,0.017905942496742603
88,0.01570668836126054
89,0.002135797093154034
90,0.007529481042399993
91,-0.0029666832435822827
92,-1.0191500421363743e-17
93,-0.015701664435592875
94,-0.013546432583967125
95,-0.01555101144473106
96,-0.014089579705008232
97,6.765421556309549e-16
98,0.006151215534883775
99,-0.012594389691466644
100,3.946495907847237e-17
101,-0.06213553651367534
102,-0.01850374604134085
103,-0.02928319770992347
104,-0.013694862876992028
105,0.007884062503989549
106,4.510281037539699e-17
107,-0.031097246270822755
108,4.579867301374164e-13
109,1.0842021724855046e-17
110,-0.011801787510682947
111,0.0075989995587220265
112,0.0059242744248245134
113,-0.0011697214129994537
114,-0.01618504223201583
115,-0.03715544346759353
116,1.3666205753853912e-14
117,-2.8260813828007163e-15
118,-0.023109739704550842
119,2.129373066761531e-16
120,-0.019260464501894725
121,0.011548648952968152
122,2.412826438213251e-10
123,-0.01691239798382609
124,-4.276097578241137e-09
125,-5.2814475232434994e-11
126,-0.01289306828114498
127,-0.0016193987195769017
128,-0.014004888524187947
129,-1.9949319973733285e-17
130,-0.06783762512709231
131,-7.2908150870743e-14
132,-0.032398838883960966
133,7.501554146740684e-12
134,-0.0015654078057548624
135,-0.0169778199852824
136,-2.5261910618912256e-17
137,-5.5997585583257576e-11
138,-0.011982735446841279
139,-0.022156616172304838
140,1.3096428889275426e-11
141,-2.1684043449710092e-17
142,-9.107298248878239e-18
143,0.0013526458050782514
144,-0.011926889833606475
145,-0.027236844609507392
146,0.045018395149174
147,-0.034663608653558886
148,-0.008078258783804845
149,0.041547851151477674
150,-0.027739893097070072
151,-0.07000227379527009
152,0.0151282459680078
153,-3.183235111050773e-10
154,-0.011947017528053541
155,-0.001164702235587853
156,-0.009177711623571921
157,-4.449823928971177e-08
158,0.06994201908114268
159,0.005611641123616293
160,-0.013871786301395746
161,-0.02250504548604073
162,-0.04640596446535192
163,0.011957865074457251
164,0.007100141926720267
165,-0.02052591157156845
166,0.017756910113776034
167,0.04992845116215618
168,0.007303748564955848
169,0.015021506555271383
170,-0.02457543093046899
171,-0.022451943798160765
172,-0.0008060112697072721
173,-0.03072406383175986
174,-0.004477781429368648
175,0.023282282913951315
176,-0.03237016479413438
177,-0.008685401118992943
178,-0.017472843655916264
179,0.017800421770790286
180,-0.004800755264401787
181,-0.05086067366994724
182,-0.0231134110348744
183,-0.019056011143778185
184,-0.005781692992127264
185,-0.018518993258893925
186,-0.01778749656060539
187,-0.008954747073760186
188,1.6642503347652496e-17
189,-0.016697032334514833
190,-0.016404510629853403
191,0.019175144765359965
192,-0.012424457146263576
193,-0.050636289414283935
194,-0.013475379975931
195,-0.0534430382842498
196,-0.0029621369570884755
197,-0.0014646880537248334
198,0.006200435818457281
199,3.6646033430010056e-17
200,2.8622937353617323e-17
201,0.02160605538926533
202,0.03446341243547476
203,0.04819430520588801
204,0.006630078978551378
205,0.0014617232526876788
206,4.458239333260395e-16
207,-0.05417339918738093
208,0.006719726743067558
209,-0.016663153342469008
210,0.003306308119879646
211,-0.029661931190647875
212,-9.215718466126789e-17
213,0.014368827876076611
214,-0.005206275545860189
215,-5.5494582670498345e-11
216,0.02584245303624672
217,0.035767847390365703
218,0.016872664154425485
219,-0.030770993671927937
220,-0.027595205181002176
221,-0.011437886379459533
222,0.02737180085603033
223,0.012712473426640187
224,4.5536491244391194e-18
225,0.004375708450538362
226,0.013179508646936483
227,0.013840470743375407
228,-0.0003332199502318642
229,-0.0069006763917495205
230,0.002746748595091638
231,0.02249107677082163
232,1.5346093393316261e-07
233,-0.00609719537525179
234,-3.4401328357150378e-15
235,-0.01016063615953712
236,-0.004336190651976757
237,-0.013001993600917609
238,0.01156589928035915
239,0.021134103803788946
240,0.008038206266921477
241,-3.348238605919047e-05
242,-0.022714195962710838
243,-0.007918863470227133
244,0.006595316772661532
245,-0.013987009353155454
246,-0.012024706184724926
247,-0.007384090448148256
248,0.003553892104630128
249,-3.1376810871730503e-16
250,0.026723179069115796
251,0.04455712093032772
252,-0.0347113130944402
253,-0.0003352327580361712
254,0.03038816870221448
255,-0.0038772203840518275
256,-0.01671803016342456
257,0.029666795511040445
258,0.03833737582037707
259,-0.029913621552897104
260,-0.025428737525130963
261,0.02041259070753277
262,-4.0828018049721144e-14
263,-0.012216232477398467
264,0.003209607445427289
265,-0.022711595625500115
266,-0.022305316119335842
267,0.004941681522005463
268,-0.01541262619742197
269,-0.04275030584405583
270,0.015251159213073516
271,0.0175280121274708
272,0.027052882047300303
273,-0.03628573487235953
274,-0.05745964505437267
275,-8.673617379884037e-18
276,0.03607832449088299
277,-0.013640874684188072
278,-1.8672955892087235e-08
279,-0.014262689915584211
280,-0.011765118063861995
281,-0.007741145937805335
282,8.261620554339545e-17
283,-0.01531135745218221
